['NDUFAF7'],[[0.93604259]],[[1.84815752]],[[1.85287475]],[[1.986563]],[[1.8117517]],[[1.2901564]],[[0.90216428]],[[0.91567265]],[[0.86100123]],[[0.81741388]],[[0.93825956]],[[1.01654366]],[[0.90043238]]
['CD46'],[[0.80722566]],[[1.49864094]],[[1.42318715]],[[1.36213111]],[[1.27552822]],[[1.0642274]],[[1.18664444]],[[1.05600147]],[[0.77710373]],[[0.92112253]],[[0.80681446]],[[0.91647424]],[[0.80568507]]
['RSRP1'],[[0.76624268]],[[1.31463279]],[[1.29824192]],[[1.34752356]],[[1.23642868]],[[1.07446665]],[[1.1481836]],[[0.99440897]],[[0.89149051]],[[0.87366471]],[[0.89939029]],[[1.0061743]],[[0.88053945]]
['MARC2'],[[0.49350316]],[[1.41016558]],[[1.78685995]],[[0.91237501]],[[1.10613726]],[[0.84991957]],[[0.7789313]],[[1.03961546]],[[0.73553884]],[[1.04650174]],[[1.09563145]],[[0.80818169]],[[1.2672747]]
['SPP1'],[[0.43889923]],[[2.23201419]],[[2.16864357]],[[2.00706558]],[[2.30186632]],[[0.50560341]],[[0.22057552]],[[0.36089397]],[[0.70869588]],[[1.20876913]],[[1.04594393]],[[0.82573992]],[[0.81829251]]
['UBN1'],[[0.90766895]],[[1.28874301]],[[1.29397833]],[[1.25720328]],[[1.3816265]],[[1.46259038]],[[1.26744808]],[[0.98662053]],[[0.94332328]],[[0.9894617]],[[0.94421957]],[[1.05259792]],[[0.89815187]]
['DNAH7'],[[0.78666604]],[[1.83939863]],[[1.91549455]],[[1.56575067]],[[1.83249379]],[[1.89154733]],[[1.37339693]],[[1.40172231]],[[1.20193619]],[[1.53318885]],[[1.36417104]],[[1.53919637]],[[1.55849595]]
['PTBP3'],[[0.86573243]],[[1.63809175]],[[1.60842146]],[[1.62564901]],[[1.58430035]],[[1.46549565]],[[1.20253969]],[[1.06112635]],[[0.79872281]],[[0.94866406]],[[0.92538748]],[[1.04876166]],[[0.90695585]]
['NR4A3'],[[1.12862317]],[[2.1094783]],[[2.33646303]],[[2.17905402]],[[1.42041878]],[[0.76576947]],[[0.83263682]],[[0.89819884]],[[1.23524966]],[[0.99734718]],[[1.73893444]],[[1.4419564]],[[1.26096165]]
['YIPF4'],[[0.87197053]],[[1.54579225]],[[1.45305186]],[[1.57952931]],[[1.48488303]],[[1.08212444]],[[0.9842342]],[[1.03426125]],[[0.87756376]],[[0.9301796]],[[0.90370747]],[[1.05889862]],[[0.91040561]]
['GNA13'],[[0.85260464]],[[1.5820378]],[[1.55444888]],[[1.50858599]],[[1.46548041]],[[1.35992614]],[[1.15147558]],[[1.05479307]],[[0.89742889]],[[1.01419085]],[[0.86060241]],[[0.9809553]],[[0.84545512]]
['TRIM6'],[[0.521101]],[[1.63213967]],[[1.53659799]],[[1.8895647]],[[1.45514189]],[[1.19146178]],[[1.03557268]],[[0.64434465]],[[0.71230389]],[[0.40569671]],[[0.5552609]],[[1.01516192]],[[0.83922208]]
['TNFSF10'],[[0.83181815]],[[1.65240022]],[[1.58652153]],[[1.5828547]],[[1.5422662]],[[1.59317994]],[[1.31348308]],[[1.02288681]],[[0.73059131]],[[0.81110823]],[[0.79473817]],[[1.00388907]],[[0.82995834]]
['ADGRE5'],[[1.04693827]],[[1.51539337]],[[1.56601254]],[[1.55189895]],[[1.76246302]],[[1.80581086]],[[1.62348575]],[[0.96406273]],[[0.92218669]],[[0.99142341]],[[1.05245751]],[[1.30539387]],[[1.09622886]]
['NMI'],[[0.900389]],[[1.78057314]],[[1.73472259]],[[1.7508887]],[[1.63823583]],[[1.35113024]],[[1.14037396]],[[0.94731663]],[[0.69487551]],[[0.85835264]],[[0.80867865]],[[0.96336547]],[[0.84350927]]
['RAP2C'],[[0.94836117]],[[1.58519623]],[[1.58739465]],[[1.56504738]],[[1.51621697]],[[1.49123788]],[[1.22057335]],[[1.03825276]],[[0.84719606]],[[1.00767808]],[[0.95002503]],[[1.14255251]],[[0.95318852]]
['COQ8B'],[[1.14988988]],[[1.62744616]],[[1.59823087]],[[1.73171693]],[[1.69174776]],[[1.5898023]],[[1.296302]],[[1.16290707]],[[1.11318061]],[[1.0446986]],[[1.20046547]],[[1.38804811]],[[1.16239818]]
['PPP4R1L'],[[0.90423869]],[[1.38789993]],[[1.51292825]],[[1.6354762]],[[1.52519643]],[[1.30122514]],[[1.22788664]],[[1.1917224]],[[0.95468176]],[[0.90184141]],[[0.84558166]],[[0.91450589]],[[0.74471941]]
['USP9X'],[[0.91602794]],[[1.54619971]],[[1.58433259]],[[1.60296484]],[[1.58903606]],[[1.29484123]],[[1.1284358]],[[1.05794744]],[[1.00190629]],[[1.03661192]],[[0.85272029]],[[0.97113263]],[[0.87719144]]
['SIRT5'],[[1.07786826]],[[1.98564261]],[[1.98049748]],[[2.13506246]],[[2.00879567]],[[1.35699004]],[[1.04532079]],[[1.05696203]],[[0.97195801]],[[1.10604193]],[[1.10322123]],[[1.2888111]],[[1.07706188]]
['NRN1'],[[1.39585113]],[[1.80178586]],[[1.87712252]],[[1.46690539]],[[0]],[[2.07368397]],[[0.77893151]],[[1.36933787]],[[1.04546451]],[[1.14908489]],[[3.37789596]],[[4.04403057]],[[3.41756554]]
['DOK4'],[[0.80193639]],[[1.28531445]],[[1.26905044]],[[1.33263521]],[[1.28090434]],[[1.62299897]],[[1.22159389]],[[0.81696228]],[[0.64679598]],[[0.60794518]],[[0.57368874]],[[0.92517454]],[[0.6161508]]
['TM9SF2'],[[0.84056477]],[[1.67195654]],[[1.66677956]],[[1.60002089]],[[1.58743224]],[[1.44627179]],[[1.29791461]],[[1.17168046]],[[0.88430153]],[[1.02121952]],[[0.9351327]],[[1.03612204]],[[0.95050057]]
['FOSB'],[[0.73924987]],[[1.55493568]],[[2.14647777]],[[2.81820596]],[[1.74020973]],[[0.6891142]],[[0.69308802]],[[0.47486627]],[[0.7688383]],[[1.16122085]],[[1.12306086]],[[1.3439076]],[[1.22745103]]
['STAT5A'],[[1.02027093]],[[1.62058319]],[[1.62940953]],[[1.50409035]],[[1.51161068]],[[1.35000898]],[[1.21976947]],[[0.93626561]],[[0.95671508]],[[0.95392976]],[[0.95574765]],[[1.18747764]],[[1.02503904]]
['RHOT1'],[[0.91759634]],[[1.53912627]],[[1.53758144]],[[1.51986718]],[[1.40594221]],[[1.3218721]],[[1.20943875]],[[1.21754796]],[[0.98883361]],[[1.22183987]],[[0.82482973]],[[1.00938627]],[[0.87811026]]
['FGD3'],[[0.98977194]],[[1.34153414]],[[1.33824861]],[[1.38139228]],[[1.45391228]],[[1.43278049]],[[1.27804073]],[[1.02287983]],[[0.99237752]],[[0.93857278]],[[1.0101697]],[[1.16434474]],[[0.99435302]]
['STYXL1'],[[0.96574611]],[[1.44000462]],[[1.55505849]],[[1.48342265]],[[1.4825314]],[[1.42805206]],[[1.18696894]],[[1.00287102]],[[0.88119544]],[[0.91220065]],[[0.75445195]],[[0.94498242]],[[0.82981838]]
['DOCK4'],[[1.04551371]],[[2.79296304]],[[2.83922155]],[[2.78495726]],[[2.26046074]],[[1.8983065]],[[1.40516478]],[[1.08963856]],[[0.84803988]],[[0.87582749]],[[0.92495571]],[[1.3389879]],[[1.05629488]]
['HAT1'],[[0.82028819]],[[1.90662752]],[[1.92028932]],[[1.85337036]],[[1.59537384]],[[1.15541031]],[[0.89274321]],[[1.08234518]],[[0.7214156]],[[1.0183968]],[[0.85018205]],[[0.92314103]],[[0.84112773]]
['LOXL1'],[[1.98262868]],[[3.06024421]],[[3.15266077]],[[3.18035364]],[[3.00466115]],[[2.85515205]],[[1.7003704]],[[1.77103306]],[[1.33344878]],[[1.98453412]],[[1.38697683]],[[2.02018108]],[[1.493893]]
['PHF20L1'],[[0.85928369]],[[1.65483583]],[[1.73237102]],[[1.7940396]],[[1.64607102]],[[1.24329803]],[[1.15928968]],[[1.13334584]],[[0.92099478]],[[0.9743898]],[[0.95191649]],[[1.07036555]],[[0.93543825]]
['TMEM8A'],[[1.16349559]],[[1.68805514]],[[1.66537236]],[[1.61550637]],[[1.77276454]],[[1.81043445]],[[1.53438585]],[[1.16792973]],[[1.12476655]],[[1.1374294]],[[1.10061932]],[[1.30471509]],[[1.12841377]]
['AFDN'],[[0.98870899]],[[2.08733054]],[[2.06900849]],[[2.03869506]],[[1.96817727]],[[1.62052799]],[[1.21045046]],[[1.06148639]],[[0.99071342]],[[1.14796234]],[[0.95889364]],[[0.98711673]],[[0.92564971]]
['HELZ2'],[[1.1249295]],[[1.88357532]],[[1.8352887]],[[1.82859889]],[[1.92620207]],[[1.41762481]],[[1.14255577]],[[0.8711769]],[[0.88158607]],[[0.93310245]],[[1.09916719]],[[1.35043588]],[[1.16701379]]
['OSBPL2'],[[0.94260425]],[[1.62859118]],[[1.6360818]],[[1.6055808]],[[1.59896523]],[[1.50220757]],[[1.31469278]],[[1.09208093]],[[0.99229707]],[[0.96053798]],[[1.00456297]],[[1.13166094]],[[0.96675577]]
['SESN2'],[[1.04482443]],[[2.94762057]],[[2.89165578]],[[2.66053309]],[[2.66009573]],[[1.51908356]],[[1.29862886]],[[1.04586274]],[[1.04755803]],[[0.96106273]],[[1.04293332]],[[1.25829072]],[[1.14106722]]
['SYNE1'],[[1.12392055]],[[1.89741309]],[[1.96693339]],[[2.13347347]],[[2.11197197]],[[1.36186869]],[[0.94720977]],[[0.75688719]],[[0.7152319]],[[0.75283725]],[[0.95845314]],[[1.10124423]],[[0.96379505]]
['RLIM'],[[0.87467823]],[[1.99360708]],[[1.99779914]],[[1.95265423]],[[1.86405132]],[[1.41487839]],[[1.08233124]],[[0.94627543]],[[0.73966191]],[[0.82812154]],[[0.88312824]],[[1.04427932]],[[0.87567541]]
['TRIM22'],[[1.14258166]],[[1.98940155]],[[2.05858532]],[[2.12294082]],[[2.14886607]],[[1.36119004]],[[1.04565803]],[[0.9188715]],[[0.82012479]],[[0.84716025]],[[0.94495043]],[[1.14436774]],[[0.96600039]]
['SERINC3'],[[0.87777443]],[[1.56505657]],[[1.59378032]],[[1.56226649]],[[1.57029799]],[[1.39148827]],[[1.19600224]],[[1.1242631]],[[1.05421904]],[[1.0530612]],[[0.95727108]],[[1.05863599]],[[0.95144023]]
['MBD2'],[[0.90009527]],[[1.77926018]],[[1.76887332]],[[1.73192937]],[[1.73247945]],[[1.6104961]],[[1.18241584]],[[1.08000148]],[[0.82524915]],[[0.92996219]],[[0.91416634]],[[1.03560505]],[[0.88957177]]
['PTPN22'],[[0.93017492]],[[1.73004882]],[[1.74535446]],[[1.75696246]],[[1.69632043]],[[1.26832967]],[[0.97989363]],[[0.87410344]],[[0.61777003]],[[0.85668515]],[[0.83357491]],[[0.95871373]],[[0.8683309]]
['SLC38A2'],[[0.72122218]],[[1.81937751]],[[1.75162665]],[[1.78311275]],[[1.73087099]],[[1.27510723]],[[1.02791101]],[[0.98431878]],[[0.77045534]],[[0.88100118]],[[0.77976905]],[[0.91610023]],[[0.7998618]]
['KIDINS220'],[[0.92652536]],[[1.56476492]],[[1.59888974]],[[1.63218054]],[[1.64971181]],[[1.41750536]],[[1.23171569]],[[1.05437959]],[[0.97202503]],[[0.96924773]],[[0.96344147]],[[1.08606286]],[[0.95549144]]
['TCN1'],[[0.85793529]],[[2.73380492]],[[2.72813448]],[[2.73426682]],[[2.63733249]],[[1.29512822]],[[0.87025179]],[[1.01258468]],[[1.21438818]],[[1.61070209]],[[1.39170721]],[[1.72350438]],[[1.55589296]]
['CARS2'],[[1.02673735]],[[1.54340838]],[[1.5174854]],[[1.56746964]],[[1.51410546]],[[1.43450626]],[[1.34827281]],[[1.21523924]],[[0.97726493]],[[0.95689516]],[[0.95588479]],[[1.03487011]],[[0.8785779]]
['ANKRD6'],[[0.90804271]],[[1.94018661]],[[2.00697568]],[[1.79061305]],[[1.74440842]],[[0.95902888]],[[0.98940029]],[[1.03087268]],[[1.00554372]],[[0.91703298]],[[0.8535136]],[[1.0115582]],[[0.87584083]]
['AGAP2'],[[1.05818955]],[[1.68256908]],[[1.63674483]],[[1.67040784]],[[1.66091941]],[[1.33126405]],[[1.03604938]],[[0.90428371]],[[0.98033459]],[[0.93463547]],[[1.01106578]],[[1.19770371]],[[1.02303703]]
['MDM2'],[[0.95411261]],[[1.42850473]],[[1.44537688]],[[1.46381812]],[[1.49304835]],[[1.20329458]],[[1.1247338]],[[1.1708461]],[[1.03232945]],[[0.94305935]],[[1.10629602]],[[1.34945144]],[[1.14909367]]
['ZNF670-ZNF695'],[[1.06186247]],[[0.50020964]],[[1.47626595]],[[1.46690504]],[[0.46908191]],[[1.38117292]],[[0.77893134]],[[0.84137703]],[[0.34028611]],[[0.68604386]],[[0.71756354]],[[1.21262106]],[[0.80629522]]
['RNASEL'],[[0.85866985]],[[1.51058786]],[[1.50790205]],[[1.38855721]],[[1.49665576]],[[1.39364352]],[[1.11756003]],[[0.95377291]],[[0.81736324]],[[0.84621]],[[0.89153182]],[[1.05869946]],[[0.91646092]]
['SP110'],[[0.96217102]],[[1.54860144]],[[1.57609985]],[[1.52294813]],[[1.42251693]],[[1.25895783]],[[1.13456611]],[[0.95454661]],[[0.84371483]],[[0.85085244]],[[0.91472536]],[[1.0892725]],[[0.90584363]]
['APPL2'],[[0.92206369]],[[1.47619095]],[[1.53203156]],[[1.6318539]],[[1.52439948]],[[1.21411627]],[[1.16293898]],[[1.08523988]],[[0.95092175]],[[1.00864838]],[[0.98703041]],[[1.15255396]],[[0.97249787]]
['WASHC4'],[[0.81296377]],[[1.52267684]],[[1.53164054]],[[1.59870018]],[[1.51902617]],[[1.28201839]],[[1.11005469]],[[1.05169485]],[[0.7787197]],[[0.96355309]],[[0.86555067]],[[0.96374309]],[[0.87711962]]
['ITM2B'],[[0.81081918]],[[1.44511414]],[[1.39003157]],[[1.35277979]],[[1.36900854]],[[1.50929868]],[[1.33456874]],[[1.143382]],[[0.90033765]],[[0.97820107]],[[0.80048791]],[[0.91306177]],[[0.78992465]]
['DBNL'],[[0.99310293]],[[1.71634282]],[[1.72255415]],[[1.75425184]],[[1.71369849]],[[1.41241168]],[[1.19001638]],[[1.06567967]],[[1.02690803]],[[0.93137397]],[[1.01768513]],[[1.15928214]],[[1.00520087]]
['MARCH7'],[[0.7782661]],[[1.35643526]],[[1.37226424]],[[1.41854911]],[[1.39239889]],[[1.19263034]],[[1.03075612]],[[1.00812969]],[[0.73932642]],[[0.89370447]],[[0.79736553]],[[0.89583178]],[[0.77651144]]
['TANK'],[[0.86543775]],[[1.46587839]],[[1.52130212]],[[1.58257177]],[[1.48004537]],[[1.33240404]],[[1.2400993]],[[1.17718403]],[[0.94367071]],[[1.03067494]],[[0.97545031]],[[1.13127331]],[[1.01702217]]
['SKIL'],[[0.82243291]],[[1.81695788]],[[1.86057362]],[[1.86869802]],[[1.69597085]],[[1.2832824]],[[1.08201813]],[[0.9652427]],[[0.73568533]],[[0.97150014]],[[0.91086306]],[[1.05161333]],[[0.88883073]]
['DNAJB5'],[[1.01307071]],[[1.96055492]],[[1.95679277]],[[1.57990926]],[[1.93063318]],[[1.25888295]],[[1.56050687]],[[0.90765177]],[[1.07677021]],[[1.14908483]],[[1.52972861]],[[1.9628847]],[[1.69666848]]
['FAM8A1'],[[0.87263557]],[[1.46984]],[[1.36924465]],[[1.43905627]],[[1.37989943]],[[1.35756573]],[[1.12761475]],[[0.96474215]],[[0.76581547]],[[0.87929052]],[[0.84197037]],[[0.99097172]],[[0.81532851]]
['CASP1'],[[0.90887351]],[[1.54097224]],[[1.55711255]],[[1.53359629]],[[1.46343954]],[[1.40076237]],[[1.30090703]],[[1.16548194]],[[0.87163993]],[[0.87459823]],[[0.79592483]],[[0.96895548]],[[0.83595145]]
['RAB1A'],[[0.83703354]],[[1.81646459]],[[1.8689103]],[[1.85351706]],[[1.68034054]],[[1.47404558]],[[1.15332161]],[[1.07059321]],[[0.78537553]],[[0.90045712]],[[0.85023654]],[[0.98583955]],[[0.85633023]]
['ACTR2'],[[0.86859433]],[[1.59913012]],[[1.62410225]],[[1.61171116]],[[1.68005918]],[[1.60050713]],[[1.27524156]],[[1.05248619]],[[0.83741162]],[[0.94921199]],[[0.88785485]],[[1.02779507]],[[0.91012462]]
['FBXO11'],[[0.78430102]],[[1.46484887]],[[1.50553419]],[[1.53333461]],[[1.45743951]],[[1.2099707]],[[1.03604065]],[[0.98921067]],[[0.7154513]],[[0.86682267]],[[0.81649084]],[[0.92499555]],[[0.81789342]]
['PARP9'],[[1.05662567]],[[1.71378621]],[[1.72394192]],[[1.74268876]],[[1.61949425]],[[1.34005275]],[[1.05968208]],[[0.89593672]],[[0.68611295]],[[0.82370699]],[[0.87480568]],[[1.05827535]],[[0.94337373]]
['KIAA1109'],[[0.90167066]],[[1.63932639]],[[1.58453771]],[[1.59924973]],[[1.46443653]],[[1.10284587]],[[0.97999947]],[[0.93625738]],[[0.70292569]],[[0.84186672]],[[0.89474696]],[[0.98711841]],[[0.89329534]]
['CCNG2'],[[0.83059474]],[[1.48360639]],[[1.41964967]],[[1.44097483]],[[1.38825104]],[[1.42669667]],[[1.31140723]],[[1.15572557]],[[0.93662057]],[[1.03529305]],[[0.86380954]],[[0.99279813]],[[0.82466511]]
['PPP3CA'],[[0.93994103]],[[1.51310436]],[[1.45950241]],[[1.41233226]],[[1.4171897]],[[1.52347347]],[[1.36241164]],[[1.08983779]],[[0.96832827]],[[0.90530907]],[[0.98884244]],[[1.12703886]],[[0.94787428]]
['ETV6'],[[0.94919019]],[[1.62767147]],[[1.75494208]],[[1.78996863]],[[1.74257632]],[[1.42825872]],[[1.30516193]],[[1.07176957]],[[0.96091665]],[[0.91666298]],[[1.01581501]],[[1.17202037]],[[1.0176313]]
['NUP58'],[[0.8281459]],[[1.6101024]],[[1.58703269]],[[1.63667993]],[[1.65192299]],[[1.46748256]],[[1.25703297]],[[1.10435396]],[[0.89654183]],[[0.98089587]],[[0.95504842]],[[1.05941083]],[[0.93166911]]
['MTMR6'],[[0.84769798]],[[1.82296704]],[[1.79910497]],[[1.82293267]],[[1.8160254]],[[1.61774557]],[[1.28519508]],[[1.13793331]],[[0.83110807]],[[1.03467602]],[[0.88484588]],[[1.01349111]],[[0.86877519]]
['SLC46A3'],[[0.81936854]],[[1.64300905]],[[1.74155963]],[[1.631951]],[[1.68147924]],[[1.15495981]],[[0.94310617]],[[0.89489333]],[[0.70471278]],[[0.84366284]],[[0.80180479]],[[0.92656111]],[[0.82517499]]
['ABHD13'],[[0.83733998]],[[1.87866511]],[[1.89505049]],[[1.91135353]],[[1.71440095]],[[1.34967672]],[[1.05654131]],[[1.06485339]],[[0.75637728]],[[0.95564967]],[[0.87193768]],[[0.99916295]],[[0.84818619]]
['PELI2'],[[0.85538965]],[[1.45785624]],[[1.38018005]],[[1.33765825]],[[1.46421557]],[[1.48085981]],[[1.32555538]],[[1.20240537]],[[1.05113031]],[[1.03167377]],[[0.93523169]],[[1.07530118]],[[0.94527603]]
['BNIP2'],[[0.85094598]],[[1.90720421]],[[1.90519609]],[[1.91311789]],[[1.8379205]],[[1.53723296]],[[1.18546288]],[[1.07770308]],[[0.84853102]],[[0.95453724]],[[0.84621378]],[[0.97080529]],[[0.85827524]]
['NCOA2'],[[0.92890661]],[[1.48880431]],[[1.46639244]],[[1.46167755]],[[1.41751938]],[[1.30201743]],[[1.19958403]],[[1.02747723]],[[1.03070116]],[[0.96706695]],[[0.9877141]],[[1.12438946]],[[0.99732249]]
['NEIL1'],[[1.43154479]],[[2.29811389]],[[2.2693604]],[[2.57823085]],[[2.49118189]],[[1.14780057]],[[0.78802221]],[[0.72054401]],[[1.0788801]],[[0.92208229]],[[0.98365796]],[[1.17664149]],[[0.91721534]]
['USP3'],[[0.85405636]],[[1.5329774]],[[1.52759001]],[[1.64578803]],[[1.62180916]],[[1.36933299]],[[1.11239615]],[[1.09514133]],[[0.86711038]],[[0.92010516]],[[0.9631215]],[[1.09944744]],[[0.98276438]]
['IGSF6'],[[0.81011862]],[[1.40998544]],[[1.34964201]],[[1.35516046]],[[1.38492959]],[[1.59447555]],[[1.50004313]],[[1.10705095]],[[0.77757528]],[[0.87382758]],[[0.91247882]],[[1.06208179]],[[0.85316325]]
['NPEPPS'],[[0.87489188]],[[1.40452238]],[[1.43619009]],[[1.45597837]],[[1.44116502]],[[1.43789754]],[[1.27665036]],[[1.1153884]],[[0.95584922]],[[0.99149362]],[[0.92828506]],[[1.06218568]],[[0.92329351]]
['ARSG'],[[0.96038454]],[[1.29340608]],[[1.35765567]],[[1.31543377]],[[1.31014483]],[[1.2989014]],[[1.25371197]],[[1.16459899]],[[1.01422897]],[[0.91151798]],[[1.17109028]],[[1.2735182]],[[1.10518233]]
['CSNK1D'],[[0.98911044]],[[1.91104423]],[[1.94884781]],[[1.90092349]],[[1.88621241]],[[1.50863894]],[[1.23851272]],[[1.00005441]],[[0.9215057]],[[0.90810084]],[[1.00276562]],[[1.17511113]],[[1.00679234]]
['SECTM1'],[[1.12329148]],[[1.89406514]],[[1.93891683]],[[1.88763253]],[[2.09774679]],[[1.92466009]],[[1.6164766]],[[1.02739477]],[[0.89631259]],[[0.86898487]],[[0.94290426]],[[1.1990842]],[[0.99850663]]
['MOB3C'],[[1.11793461]],[[1.98288128]],[[1.91164838]],[[1.9424368]],[[2.02206561]],[[1.4899389]],[[1.15836906]],[[1.18151858]],[[1.16202669]],[[1.03957703]],[[1.21387862]],[[1.39648054]],[[1.22328407]]
['ABL2'],[[0.96248123]],[[1.53914393]],[[1.59975198]],[[1.63446197]],[[1.55958587]],[[0.94533609]],[[0.81840805]],[[0.88477021]],[[0.87370131]],[[0.85828305]],[[0.93096844]],[[1.10495143]],[[0.99725557]]
['INTS3'],[[0.99833363]],[[1.36019356]],[[1.38977829]],[[1.48145925]],[[1.4648813]],[[1.25921828]],[[1.11566787]],[[0.92012182]],[[0.86669902]],[[0.88301664]],[[0.97746367]],[[1.11851024]],[[0.98072864]]
['DEGS1'],[[0.90675886]],[[1.7819666]],[[1.66858573]],[[1.70411169]],[[1.67858031]],[[1.37031161]],[[1.19128917]],[[1.03897095]],[[0.83336076]],[[1.0118829]],[[0.81079415]],[[0.96486233]],[[0.82183562]]
['CALM2'],[[0.79095348]],[[1.6481743]],[[1.63531819]],[[1.6335034]],[[1.60255061]],[[1.28163654]],[[1.1350793]],[[1.13091984]],[[0.7858286]],[[1.00985203]],[[0.84056163]],[[0.95922656]],[[0.85897228]]
['RAB5A'],[[0.94026595]],[[1.76206144]],[[1.78909174]],[[1.69856958]],[[1.63301491]],[[1.48398093]],[[1.29271861]],[[1.15600801]],[[1.00827497]],[[1.01940685]],[[0.84314613]],[[1.10302948]],[[0.95531892]]
['GTF2H2'],[[0.86054077]],[[1.89928768]],[[1.83534843]],[[1.68048346]],[[2.2207848]],[[1.30605254]],[[0.5070018]],[[1.11393541]],[[0.55525207]],[[0.7334318]],[[1.88014299]],[[1.72453004]],[[1.70732927]]
['FEM1C'],[[0.77174011]],[[1.83804449]],[[1.8218656]],[[1.83595063]],[[1.83933221]],[[1.64840142]],[[1.2712951]],[[1.11122207]],[[0.7934277]],[[0.86698011]],[[0.90406291]],[[1.01841606]],[[0.93725228]]
['FBXO38'],[[0.92450985]],[[1.62117749]],[[1.61364818]],[[1.64776568]],[[1.68815721]],[[1.55996982]],[[1.30662743]],[[1.18541431]],[[0.92983189]],[[0.96907681]],[[0.9056494]],[[1.03756074]],[[0.90185987]]
['TBC1D7'],[[1.1343471]],[[1.79043402]],[[1.67073989]],[[1.73821437]],[[1.64914532]],[[1.24825747]],[[1.12951692]],[[1.11108965]],[[1.20030544]],[[0.98808635]],[[1.23910698]],[[1.44833247]],[[1.24124168]]
['GFOD1'],[[1.33938184]],[[1.56679792]],[[1.50374502]],[[1.57183154]],[[1.79542281]],[[1.07917149]],[[0.90120633]],[[0.80953124]],[[0.83555864]],[[0.85501278]],[[1.15212586]],[[1.32304219]],[[1.19680569]]
['TMEM140'],[[0.94756301]],[[1.38943793]],[[1.43595368]],[[1.34398967]],[[1.36994944]],[[1.2298086]],[[1.29830309]],[[1.18220263]],[[1.24819934]],[[0.96139982]],[[0.98362392]],[[1.12618413]],[[0.95877157]]
['BIN3'],[[0.9847603]],[[1.65992541]],[[1.66554671]],[[1.71591648]],[[1.55184708]],[[1.23361984]],[[1.09928354]],[[1.04376693]],[[0.95059443]],[[0.92026013]],[[1.03456198]],[[1.18724262]],[[1.00021826]]
['DOCK5'],[[0.85381705]],[[1.51102619]],[[1.48110145]],[[1.49076318]],[[1.39025317]],[[1.32302957]],[[1.19974707]],[[1.07316879]],[[0.88911194]],[[0.87942206]],[[1.01299505]],[[1.15873301]],[[0.99129994]]
['MFSD14B'],[[0.93775782]],[[1.86869266]],[[1.85182206]],[[1.82832678]],[[1.88515627]],[[1.94500638]],[[1.44661128]],[[1.14872357]],[[0.84778563]],[[0.93050674]],[[0.76928107]],[[0.82570354]],[[0.73486434]]
['ROM1'],[[1.46852591]],[[2.24177049]],[[1.87712219]],[[1.90946286]],[[2.12498894]],[[2.12766014]],[[1.881458]],[[1.12937514]],[[1.17857823]],[[0.9360621]],[[1.04896397]],[[1.3451563]],[[1.09287853]]
['CABLES2'],[[1.20627085]],[[1.54791157]],[[1.46665739]],[[1.48114771]],[[1.58054127]],[[0.90924866]],[[1.01700713]],[[0.96477024]],[[1.07218978]],[[0.9747876]],[[1.20193772]],[[1.38426456]],[[1.2326969]]
['TWF1'],[[0.90397147]],[[1.77529658]],[[1.59392834]],[[1.63938942]],[[1.56767675]],[[1.35555163]],[[1.05734201]],[[0.94994496]],[[0.82888207]],[[0.97534319]],[[0.86148477]],[[0.94334972]],[[0.84684796]]
['FAM177A1'],[[0.91053385]],[[2.09559569]],[[2.0785749]],[[2.00730173]],[[1.81921157]],[[1.33666745]],[[1.23413306]],[[1.17656666]],[[1.02888808]],[[0.8954349]],[[0.9790133]],[[1.11116791]],[[0.8770143]]
['NEK7'],[[0.78719626]],[[1.58486356]],[[1.49114042]],[[1.41526168]],[[1.41500879]],[[1.1953573]],[[1.05390133]],[[1.02594456]],[[0.88681088]],[[1.02849154]],[[0.87195752]],[[0.98836615]],[[0.86147962]]
['CDC123'],[[0.88366222]],[[1.67777659]],[[1.63497558]],[[1.63784885]],[[1.67598002]],[[1.4488949]],[[1.35583087]],[[0.99433615]],[[0.83841876]],[[0.89940528]],[[0.87833468]],[[1.08991148]],[[0.90435842]]
['TMEM45B'],[[0.77040463]],[[1.40616081]],[[1.563912]],[[1.55808731]],[[1.55577998]],[[1.71223383]],[[1.51824123]],[[0.93019882]],[[0.83593874]],[[1.21447458]],[[0.69185837]],[[0.75983849]],[[0.69443773]]
['PARP8'],[[0.9406935]],[[1.37798225]],[[1.33428715]],[[1.35690303]],[[1.38268564]],[[1.26331396]],[[1.14299576]],[[1.01465215]],[[0.85925846]],[[0.83011863]],[[0.9358001]],[[1.04699053]],[[0.91185642]]
['CACUL1'],[[0.83131035]],[[1.7003249]],[[1.66883418]],[[1.69288819]],[[1.61440549]],[[1.44484868]],[[1.17579907]],[[1.03706893]],[[0.83537435]],[[0.92332079]],[[0.89487808]],[[1.00349245]],[[0.86632977]]
['EPG5'],[[0.99273678]],[[1.65421016]],[[1.69898295]],[[1.7143251]],[[1.6612608]],[[0.9690501]],[[0.9007126]],[[0.93011666]],[[0.93089899]],[[0.94590757]],[[1.00595502]],[[1.10610284]],[[1.00312516]]
['PDE3B'],[[0.88985671]],[[1.57144962]],[[1.58263051]],[[1.59442931]],[[1.65394702]],[[1.0770628]],[[0.97568968]],[[1.04721938]],[[0.9674051]],[[0.97312401]],[[0.99598434]],[[1.10291159]],[[0.96588033]]
