['CFLAR'],[[0.87673131]],[[1.82657627]],[[1.84627177]],[[1.94725957]],[[1.94598293]],[[1.6326892]],[[1.42604944]],[[1.09576712]],[[0.88640716]],[[0.79576238]],[[0.90349817]],[[1.09824366]],[[0.90921518]]
['HEATR5A'],[[0.87581809]],[[1.72157538]],[[1.67061384]],[[1.55985206]],[[1.59168504]],[[1.430043]],[[1.34691571]],[[1.09134619]],[[0.89122808]],[[0.90416193]],[[1.003134]],[[1.11017724]],[[0.94732652]]
['MLLT1'],[[1.03937684]],[[2.25724439]],[[2.39356452]],[[2.42925691]],[[2.64285331]],[[1.82305853]],[[1.40042437]],[[0.99683419]],[[0.96896109]],[[0.91906915]],[[1.08256025]],[[1.265045]],[[1.10494269]]
['SH3BP5'],[[1.1377363]],[[2.74429043]],[[2.80460597]],[[2.7779577]],[[2.69067965]],[[1.70516349]],[[1.17109186]],[[0.9956219]],[[0.89967175]],[[0.92953428]],[[0.97242227]],[[1.15581694]],[[0.98832938]]
['IL13RA1'],[[0.93796633]],[[1.90288288]],[[1.89404106]],[[1.92929061]],[[2.05470799]],[[1.58850852]],[[1.49504459]],[[1.22754357]],[[0.92414938]],[[0.87856597]],[[1.03400814]],[[1.19653003]],[[1.01239416]]
['RAI2'],[[1.20486048]],[[2.21626473]],[[2.49413904]],[[2.43581728]],[[2.60212774]],[[2.45771048]],[[1.51663767]],[[0.79823767]],[[0.80307939]],[[1.43553454]],[[1.26335065]],[[1.02884412]],[[1.11334732]]
['CNGA4'],[[0.55200796]],[[1.84996709]],[[1.60259375]],[[2.17905378]],[[2.37061707]],[[1.90730841]],[[1.15522295]],[[0.9296911]],[[0]],[[0.43073835]],[[0.8612116]],[[0.98506125]],[[0.98292838]]
['KDM6B'],[[0.91769604]],[[1.72119873]],[[1.75983108]],[[1.74116988]],[[1.88338762]],[[1.75915178]],[[1.5157324]],[[0.9616767]],[[0.92531555]],[[0.8579605]],[[0.93921332]],[[1.16979918]],[[0.92677454]]
['FLOT2'],[[0.9132936]],[[2.08276669]],[[2.17568632]],[[2.19383675]],[[2.46641646]],[[2.3484584]],[[1.66681354]],[[1.0178918]],[[0.90003075]],[[0.91578136]],[[0.88760818]],[[1.11912337]],[[0.90612752]]
['TBC1D8B'],[[0.71350186]],[[2.62481467]],[[2.34731268]],[[2.39370067]],[[2.20672697]],[[1.32791765]],[[0.94591221]],[[0.80338056]],[[0.70123901]],[[0.83830167]],[[1.15003855]],[[0.96142159]],[[1.18533045]]
['NUMB'],[[0.90482351]],[[1.89538742]],[[1.95829658]],[[1.95619008]],[[1.94846447]],[[1.85855789]],[[1.61466031]],[[1.22381404]],[[0.97749184]],[[0.88045607]],[[0.94619343]],[[1.13099247]],[[0.94459156]]
['LAMTOR5'],[[0.87818935]],[[2.32503536]],[[2.41180922]],[[2.27492685]],[[2.2423741]],[[1.97870826]],[[1.47754522]],[[1.13413543]],[[1.09059713]],[[1.04212575]],[[0.88417046]],[[1.06864054]],[[0.88342945]]
['AGO4'],[[0.90878493]],[[2.09776967]],[[2.08041804]],[[2.06569766]],[[2.07322228]],[[1.92350671]],[[1.47842279]],[[1.15811614]],[[0.91687613]],[[0.91290099]],[[1.01007533]],[[1.13898996]],[[0.95634271]]
['TMEM165'],[[0.95694741]],[[1.8973121]],[[1.89610593]],[[1.96363842]],[[1.90321748]],[[1.75515791]],[[1.49262764]],[[1.2414791]],[[0.99796482]],[[0.98683758]],[[0.95399357]],[[1.1075915]],[[0.9271795]]
['AGTPBP1'],[[0.82104898]],[[2.05189703]],[[2.07435128]],[[2.13940405]],[[2.10832223]],[[1.80739481]],[[1.38159225]],[[1.17202227]],[[0.88321859]],[[1.13689047]],[[0.83409225]],[[0.95329083]],[[0.81975226]]
['PHF21A'],[[0.85779364]],[[1.61264412]],[[1.73006545]],[[1.80335943]],[[1.90987283]],[[1.60176181]],[[1.39809499]],[[1.06263418]],[[0.9631866]],[[0.90547494]],[[0.86116233]],[[1.03221301]],[[0.87051827]]
['STX11'],[[1.02623853]],[[2.20913144]],[[2.18247905]],[[2.15281]],[[2.21471794]],[[2.02335587]],[[1.73330524]],[[1.17978878]],[[0.98932531]],[[0.9770854]],[[1.10691597]],[[1.30321612]],[[1.14275707]]
['USP15'],[[0.8297853]],[[1.78929153]],[[1.83547791]],[[1.88664661]],[[1.71664344]],[[1.27038802]],[[1.08163673]],[[1.18493742]],[[1.04092291]],[[1.22707979]],[[0.93522322]],[[1.06037619]],[[0.90932934]]
['CAB39'],[[0.82560838]],[[1.98934218]],[[1.99024491]],[[2.04980779]],[[2.08241914]],[[1.82706655]],[[1.41233577]],[[1.11169572]],[[0.90696028]],[[0.94248401]],[[0.87978444]],[[1.01470792]],[[0.87292044]]
['PLXNC1'],[[0.85946819]],[[1.94671047]],[[1.98227061]],[[1.98803839]],[[2.08433171]],[[2.09629956]],[[1.66433879]],[[1.14628799]],[[0.84555138]],[[0.85303755]],[[0.88861596]],[[1.06274494]],[[0.85373522]]
['ABHD17C'],[[0.76759078]],[[1.71339003]],[[1.80230147]],[[2.28076844]],[[1.99195962]],[[0.73869586]],[[0.85227207]],[[0.85897795]],[[0.6767342]],[[0.63981281]],[[0.76914788]],[[1.2422339]],[[0.94287728]]
['TM6SF1'],[[0.90102733]],[[1.9181869]],[[1.89134952]],[[1.86586224]],[[1.86493221]],[[1.67419952]],[[1.42136669]],[[1.29245768]],[[1.02283068]],[[1.09167553]],[[0.97324966]],[[1.10932438]],[[0.94159161]]
['SLC31A2'],[[0.97416032]],[[2.01419383]],[[2.15377746]],[[2.13152188]],[[2.23950069]],[[2.23826489]],[[1.95948214]],[[1.32310173]],[[0.98422569]],[[0.99508129]],[[1.12165721]],[[1.41311719]],[[1.24920599]]
['RNF144B'],[[0.94656353]],[[2.23007569]],[[2.38826808]],[[2.32686041]],[[2.17570201]],[[1.98524851]],[[1.72291445]],[[1.63635758]],[[1.03387647]],[[0.94161762]],[[0.96157152]],[[1.17231131]],[[1.02759608]]
['GGH'],[[0.92483966]],[[1.69343574]],[[1.51589825]],[[1.68908931]],[[1.92847956]],[[1.32602951]],[[1.31844292]],[[0.97370784]],[[1.07744364]],[[1.45795188]],[[0.75214085]],[[0.96225239]],[[0.97922502]]
['SDCBP'],[[0.77567788]],[[2.04812165]],[[2.07575629]],[[2.03982382]],[[2.10581288]],[[1.82104665]],[[1.39155116]],[[1.13558694]],[[0.80509727]],[[0.93710008]],[[0.81772062]],[[0.92069017]],[[0.77985506]]
['SORL1'],[[0.88355401]],[[1.64610532]],[[1.72084585]],[[1.75160844]],[[1.91905684]],[[1.78037458]],[[1.43990461]],[[1.01580487]],[[0.85664226]],[[0.83946267]],[[0.95773922]],[[1.1167768]],[[0.95367443]]
['ENTPD1'],[[0.86965936]],[[2.18247361]],[[2.30004014]],[[2.39523501]],[[2.22656776]],[[1.73444618]],[[1.34436304]],[[1.14860755]],[[0.85149633]],[[0.87155366]],[[1.00799074]],[[1.12118526]],[[0.96210736]]
['DIRC2'],[[0.98910056]],[[1.94765262]],[[2.00581754]],[[2.19566314]],[[2.23838476]],[[2.09884686]],[[1.68601293]],[[1.51153396]],[[1.08395304]],[[0.98032362]],[[1.11254916]],[[1.19723581]],[[1.00301191]]
['APH1B'],[[0.93700453]],[[2.26871897]],[[2.22071411]],[[2.29238436]],[[2.28517902]],[[1.8802699]],[[1.33030993]],[[1.16773039]],[[0.96953179]],[[1.07863282]],[[1.12043497]],[[1.20360869]],[[1.05657163]]
['C1RL'],[[0.92795503]],[[1.9305969]],[[1.97185489]],[[2.0336855]],[[2.04302654]],[[1.83472895]],[[1.5663333]],[[1.1352336]],[[0.95487803]],[[0.86893798]],[[0.97319842]],[[1.15005285]],[[0.94158263]]
['TLE3'],[[0.90363565]],[[1.81646176]],[[1.86043048]],[[1.80737983]],[[1.93042511]],[[1.50114635]],[[1.23662719]],[[0.95391901]],[[0.86628874]],[[0.86394126]],[[0.99754945]],[[1.18487329]],[[0.96362046]]
['IGF1R'],[[0.92182215]],[[2.04216038]],[[2.09597602]],[[2.04718337]],[[2.07941287]],[[1.92162996]],[[1.66278277]],[[1.15491166]],[[1.0097751]],[[0.88910664]],[[1.09519015]],[[1.19969295]],[[1.00876581]]
['SSH2'],[[0.95235985]],[[2.00437949]],[[2.00315161]],[[1.95165202]],[[2.00517045]],[[1.90772446]],[[1.65820127]],[[1.25015239]],[[0.98123093]],[[0.88088418]],[[1.0608689]],[[1.24234019]],[[1.08169014]]
['OSBPL1A'],[[0.88704408]],[[2.16385936]],[[2.28394737]],[[2.39722334]],[[2.16703296]],[[2.67353422]],[[1.9111821]],[[1.24327655]],[[0.99133841]],[[0.95128474]],[[1.10756589]],[[1.31582634]],[[1.12343971]]
['SLC16A3'],[[0.95980352]],[[2.02270766]],[[1.96401606]],[[1.94340058]],[[2.06241089]],[[1.92058427]],[[1.63717859]],[[1.19851905]],[[1.00253762]],[[0.9477131]],[[1.06408397]],[[1.29358246]],[[1.03442322]]
['IFNAR1'],[[0.76232713]],[[2.18861381]],[[2.14608206]],[[2.12172398]],[[2.00314793]],[[1.6122467]],[[1.25229183]],[[0.9174574]],[[0.67526969]],[[0.82093444]],[[0.69262819]],[[0.86302633]],[[0.69218605]]
['SLC44A3'],[[0.78666604]],[[1.41016552]],[[1.62261335]],[[1.74518447]],[[1.72481181]],[[1.0495382]],[[0.5629039]],[[0.61149324]],[[0.23552911]],[[0.49150474]],[[0.87295235]],[[1.26932962]],[[0.69184972]]
['FCGR2A'],[[0.84712358]],[[1.853161]],[[1.8759435]],[[1.85218726]],[[1.87583535]],[[1.81980921]],[[1.57653248]],[[1.11185892]],[[0.86725096]],[[0.79959908]],[[0.82688231]],[[1.04135334]],[[0.79797249]]
['HMCN1'],[[0.75883602]],[[1.4897349]],[[1.09367933]],[[1.28895135]],[[1.08253574]],[[0.66317505]],[[0.72314894]],[[0.56545517]],[[0.47188489]],[[0.52888287]],[[0.78926295]],[[1.21238262]],[[0.89904923]]
['CNIH4'],[[0.90980347]],[[2.46638368]],[[2.40147677]],[[2.37578231]],[[2.24044561]],[[1.86215886]],[[1.26435549]],[[1.10220597]],[[0.8287]],[[0.89769193]],[[0.81143741]],[[0.96561013]],[[0.85455596]]
['LBR'],[[0.84377136]],[[1.72476816]],[[1.69083344]],[[1.67900585]],[[1.72701197]],[[1.64624692]],[[1.25571756]],[[1.06839974]],[[0.7886978]],[[0.95954528]],[[0.90490557]],[[1.0029746]],[[0.86555571]]
['NFKBIZ'],[[0.88697118]],[[1.98359719]],[[1.94258018]],[[1.92874122]],[[1.91183272]],[[1.67546855]],[[1.55572183]],[[1.10698203]],[[0.84599748]],[[0.83289256]],[[0.92956107]],[[1.07249625]],[[0.91109445]]
['FAM105A'],[[0.93818004]],[[2.43583875]],[[2.48243937]],[[2.52458241]],[[2.5482541]],[[1.95523702]],[[1.43800621]],[[1.2681071]],[[0.9241515]],[[0.99213117]],[[0.97091887]],[[1.15325071]],[[0.99499334]]
['ARHGAP26'],[[0.93471455]],[[1.51258519]],[[1.62703315]],[[1.77379164]],[[1.90696141]],[[1.64106493]],[[1.41948074]],[[1.08566874]],[[0.88005311]],[[0.81014484]],[[0.95855894]],[[1.12939511]],[[0.95848079]]
['CREB5'],[[0.74729625]],[[1.65263713]],[[1.69048028]],[[1.73765435]],[[1.69153542]],[[1.49554414]],[[1.32407965]],[[1.09269908]],[[0.80180885]],[[0.75886547]],[[0.74549457]],[[0.85744806]],[[0.69220766]]
['SLC12A9'],[[0.95557478]],[[2.05759305]],[[2.0714915]],[[2.10525967]],[[2.11424496]],[[1.70338657]],[[1.45745894]],[[1.03362644]],[[0.87881534]],[[0.8471485]],[[0.96848049]],[[1.18960299]],[[0.95457831]]
['CSGALNACT1'],[[0.80972095]],[[1.5233914]],[[1.61932762]],[[1.77296943]],[[1.94587549]],[[1.51099333]],[[1.3580642]],[[0.98621809]],[[0.89394556]],[[0.97135916]],[[0.87401339]],[[1.4309533]],[[1.23953456]]
['MSRB2'],[[0.90453082]],[[2.19790758]],[[2.15193386]],[[2.03187354]],[[1.98207687]],[[1.68020662]],[[1.36213975]],[[1.17099571]],[[1.064171]],[[1.1951366]],[[1.14518105]],[[1.23921493]],[[1.15605968]]
['NRBF2'],[[0.78286645]],[[1.60969238]],[[1.65720545]],[[1.6153458]],[[1.64350375]],[[1.6558017]],[[1.3881775]],[[1.0058416]],[[0.81408509]],[[0.83419653]],[[0.81230703]],[[1.01165141]],[[0.83297773]]
['FAM160B1'],[[0.89854128]],[[1.88981859]],[[1.86925656]],[[1.90107724]],[[1.93372657]],[[1.69913544]],[[1.36989438]],[[1.17535085]],[[0.91383121]],[[0.93875426]],[[0.89125687]],[[0.98816031]],[[0.87112119]]
['AMN1'],[[0.82684673]],[[1.65493167]],[[1.77540187]],[[1.84564003]],[[1.57549183]],[[1.25111648]],[[1.0882329]],[[1.21062802]],[[0.83710164]],[[0.88903011]],[[0.83120664]],[[0.94979855]],[[0.77300383]]
['ARL11'],[[0.93944391]],[[1.7950311]],[[1.76306569]],[[1.84868736]],[[1.81587372]],[[1.94005166]],[[1.60628985]],[[1.22621438]],[[0.99139551]],[[0.94434682]],[[1.05842675]],[[1.22306754]],[[1.00822108]]
['NR4A2'],[[1.04968827]],[[1.8128065]],[[2.11589302]],[[1.98529695]],[[1.85902583]],[[1.69437537]],[[1.46205759]],[[0.79257619]],[[1.05741032]],[[0.91367456]],[[1.32260682]],[[1.49566855]],[[1.35435819]]
['RBMS1'],[[0.93787629]],[[2.188583]],[[2.27901001]],[[2.28737768]],[[2.19568437]],[[1.5549371]],[[1.26068561]],[[1.08602974]],[[0.9007459]],[[0.95715709]],[[0.94609474]],[[1.08645626]],[[0.95420157]]
['FAM49B'],[[0.89318917]],[[1.84537422]],[[1.87375817]],[[1.89724712]],[[1.87501549]],[[1.71380427]],[[1.35480549]],[[1.08705259]],[[0.81257566]],[[0.87832716]],[[0.90016423]],[[1.06029951]],[[0.90825495]]
['RABGEF1'],[[1.08516152]],[[2.39171146]],[[2.54734213]],[[2.61528642]],[[2.53676257]],[[1.6258506]],[[0.95573328]],[[0.96842937]],[[0.79203993]],[[1.04650167]],[[1.2964047]],[[1.37321265]],[[0.96264418]]
['AZIN1'],[[0.84669071]],[[2.0460363]],[[2.00834259]],[[2.03380582]],[[1.91967988]],[[1.45985832]],[[1.03419796]],[[1.09109273]],[[0.88583224]],[[1.04930066]],[[0.8519303]],[[0.9810056]],[[0.86573828]]
['RASA2'],[[0.84418263]],[[2.09938042]],[[2.10173067]],[[2.16429254]],[[1.80708933]],[[1.23253475]],[[0.91128217]],[[0.89622345]],[[0.70406461]],[[0.84608768]],[[0.76105052]],[[0.86934558]],[[0.76513746]]
['AFF2'],[[0.84821608]],[[1.84858929]],[[1.88679876]],[[1.72667811]],[[1.77231613]],[[1.79500362]],[[1.54580808]],[[1.15794532]],[[0.87626944]],[[0.86298039]],[[0.91198323]],[[1.04014267]],[[0.93174966]]
['CACNA1D'],[[0.83132738]],[[2.10947834]],[[1.95490493]],[[1.92834478]],[[1.68464243]],[[1.05773509]],[[0.81173092]],[[0.73551782]],[[0.96105727]],[[0.90500258]],[[0.97734999]],[[1.14323826]],[[0.96884468]]
['KCNJ15'],[[0.83614641]],[[1.83322084]],[[1.87777158]],[[1.96482646]],[[1.98519843]],[[1.77625852]],[[1.3015986]],[[0.90552372]],[[0.68813172]],[[0.79132997]],[[0.67349206]],[[0.83286582]],[[0.66899894]]
['CCDC17'],[[0.96343764]],[[1.89018921]],[[1.94208981]],[[2.21766346]],[[1.99151859]],[[1.51639616]],[[1.65838941]],[[1.27689118]],[[1.14107428]],[[1.00693574]],[[1.10975997]],[[1.29058213]],[[1.15564033]]
['MPZL3'],[[0.74069213]],[[1.98902805]],[[2.0183352]],[[1.95704541]],[[1.93347242]],[[1.21992766]],[[0.99731037]],[[0.77326405]],[[0.61945456]],[[0.85136211]],[[0.76298503]],[[0.86719724]],[[0.71293937]]
['ANO10'],[[0.97219812]],[[2.26862786]],[[2.20667149]],[[2.28604516]],[[2.12766609]],[[1.98232253]],[[1.53306933]],[[1.38136176]],[[1.0274312]],[[0.99193933]],[[0.9727516]],[[1.15598086]],[[1.05617717]]
['SLC25A44'],[[0.91975455]],[[1.86595897]],[[1.89251776]],[[1.87621466]],[[1.948162]],[[1.8403652]],[[1.44969434]],[[1.09085085]],[[0.93349729]],[[0.85071551]],[[0.95092671]],[[1.14274774]],[[0.93758816]]
['NBEAL2'],[[0.98893792]],[[1.84293258]],[[1.85989764]],[[1.95109982]],[[1.98909336]],[[1.80960601]],[[1.48400191]],[[1.07616489]],[[0.95629062]],[[0.93458938]],[[1.07023964]],[[1.22612342]],[[1.03293057]]
['ZNF281'],[[0.82737751]],[[1.96407539]],[[1.99923244]],[[1.97573302]],[[1.96425454]],[[1.72654504]],[[1.32248076]],[[1.06654377]],[[0.84961155]],[[0.91381715]],[[0.77877357]],[[0.91159144]],[[0.78681652]]
['MAPKAPK2'],[[1.05138213]],[[1.98738771]],[[2.03829179]],[[2.00717711]],[[2.07055678]],[[1.71042141]],[[1.39342427]],[[1.24286671]],[[1.30542644]],[[1.20549781]],[[1.09003398]],[[1.27459554]],[[1.09131253]]
['TYW5'],[[1.08125438]],[[2.2335388]],[[2.29963262]],[[2.34113626]],[[2.22114838]],[[1.43776499]],[[0.98947964]],[[0.99068543]],[[0.99133848]],[[0.81484193]],[[0.98625019]],[[1.1115347]],[[1.0082569]]
['RNF149'],[[0.87712652]],[[2.21148843]],[[2.22680113]],[[2.27473196]],[[2.23398571]],[[1.81923396]],[[1.49123424]],[[1.15577369]],[[0.86677317]],[[0.88480282]],[[0.95846331]],[[1.14333417]],[[0.938579]]
['CDC42EP3'],[[0.92192128]],[[2.04546573]],[[1.96108573]],[[2.02381474]],[[2.24625169]],[[2.01611121]],[[1.53577081]],[[1.1556981]],[[0.89517588]],[[0.91987239]],[[0.80256308]],[[0.95209836]],[[0.80665352]]
['EIF4E3'],[[0.881084]],[[1.97707089]],[[2.00371774]],[[2.08882041]],[[2.02076716]],[[1.63268454]],[[1.27913566]],[[1.01779379]],[[0.75263372]],[[0.8537464]],[[0.90719189]],[[1.08421701]],[[0.92211432]]
['CXCR1'],[[0.87257054]],[[2.10016893]],[[2.17451467]],[[2.05014635]],[[2.1831082]],[[1.95749175]],[[1.58380508]],[[1.09436428]],[[0.86070144]],[[0.8138942]],[[0.87190013]],[[1.11978511]],[[0.85650578]]
['IFI16'],[[0.83702549]],[[2.20670819]],[[2.15691409]],[[2.13143097]],[[2.01898902]],[[1.2466167]],[[0.81367242]],[[0.75062018]],[[0.60548416]],[[0.77021315]],[[0.67979811]],[[0.8737691]],[[0.74593943]]
['PPP4R2'],[[0.81466866]],[[2.32981176]],[[2.39332985]],[[2.40457886]],[[2.28671117]],[[1.6866005]],[[1.25100012]],[[1.05915174]],[[0.98074945]],[[1.10695303]],[[0.85057636]],[[1.01226504]],[[0.85813508]]
['APBB2'],[[1.17309682]],[[2.34495171]],[[2.14647777]],[[1.72558377]],[[2.29319268]],[[1.36743319]],[[1.14499551]],[[0.9814679]],[[0.72664651]],[[0.88209125]],[[1.04597755]],[[1.42245071]],[[1.04965813]]
['SPDYA'],[[0.89425596]],[[2.31315843]],[[2.2198216]],[[2.39819157]],[[2.04063706]],[[1.19146202]],[[1.25944846]],[[1.05898182]],[[0.92297876]],[[0.76977391]],[[0.96413968]],[[1.11503468]],[[0.92272933]]
['C4orf3'],[[0.91788424]],[[2.187072]],[[2.24155721]],[[2.17125075]],[[2.28656557]],[[1.94860159]],[[1.44841227]],[[1.00442497]],[[0.9106341]],[[0.93606215]],[[0.781374]],[[1.00935112]],[[0.81762727]]
['MB21D1'],[[1.00820206]],[[2.19361534]],[[2.09312296]],[[2.09483379]],[[2.13921943]],[[1.59168087]],[[1.22833218]],[[1.05154762]],[[0.95871212]],[[0.89272457]],[[0.97021231]],[[1.16962304]],[[0.99306883]]
['LMTK2'],[[0.91862763]],[[1.96754666]],[[1.92049576]],[[1.88980588]],[[1.9849296]],[[1.55905218]],[[1.2051609]],[[1.06672148]],[[0.92693349]],[[1.06195199]],[[1.00328615]],[[1.10781941]],[[0.97815905]]
['NOXRED1'],[[1.34350803]],[[1.74140704]],[[1.95922019]],[[2.34372078]],[[1.88863505]],[[1.6841535]],[[1.54864109]],[[1.47702133]],[[0.91117549]],[[0.94395606]],[[0.92115894]],[[1.11001727]],[[0.81953768]]
['KBTBD6'],[[1.02787268]],[[2.6225188]],[[2.7388555]],[[3.03302849]],[[2.74626119]],[[0.8846607]],[[0.78898364]],[[0.8496632]],[[0.89679453]],[[0.93990373]],[[0.98313998]],[[1.10442028]],[[1.0045288]]
['PDZD8'],[[0.85591928]],[[1.85059694]],[[1.87229702]],[[1.90360245]],[[1.96705969]],[[1.79678669]],[[1.55581109]],[[1.15382427]],[[0.87241271]],[[0.95026404]],[[0.91626801]],[[1.03191513]],[[0.89458555]]
['NDEL1'],[[0.88470184]],[[1.92732541]],[[1.99495516]],[[2.00328523]],[[1.92966965]],[[1.54551492]],[[1.21764361]],[[0.95501621]],[[0.84312129]],[[0.88580902]],[[0.96799044]],[[1.12520716]],[[0.95393924]]
['STX3'],[[0.83891716]],[[1.86103281]],[[1.89023964]],[[1.91531499]],[[1.88170482]],[[1.71662279]],[[1.3483638]],[[1.03677559]],[[0.80088816]],[[0.83624664]],[[0.91497128]],[[1.06373373]],[[0.86731816]]
['BEST1'],[[0.93630783]],[[2.06356098]],[[2.0747471]],[[2.0963254]],[[2.00856902]],[[1.60957895]],[[1.37078923]],[[1.14679823]],[[1.07401447]],[[0.93728916]],[[1.01772031]],[[1.19048565]],[[0.99472686]]
['VASN'],[[2.09182664]],[[2.28330305]],[[2.66603685]],[[2.51216476]],[[2.61424921]],[[1.83498668]],[[1.54050254]],[[1.9317381]],[[2.39399909]],[[1.14908469]],[[1.58399912]],[[2.01627361]],[[1.50330033]]
['RBPJ'],[[0.79331201]],[[1.9781942]],[[2.01583445]],[[2.05104984]],[[2.02773393]],[[1.64638563]],[[1.24909675]],[[1.01552434]],[[0.72512831]],[[0.89698051]],[[0.8946581]],[[1.09578565]],[[0.92464178]]
['MMADHC'],[[0.84865984]],[[1.98817292]],[[1.9498007]],[[1.94299861]],[[1.81640912]],[[1.59555786]],[[1.21406952]],[[1.09706575]],[[0.82504006]],[[0.98594301]],[[0.83262251]],[[0.94265354]],[[0.85391486]]
['PXK'],[[0.85574425]],[[1.79596068]],[[1.78040952]],[[1.91040133]],[[1.90735825]],[[1.87668252]],[[1.34004037]],[[1.18075472]],[[0.8905326]],[[0.94471548]],[[0.82114587]],[[0.95463202]],[[0.83459835]]
['STAT3'],[[0.96510867]],[[1.86156452]],[[1.91402984]],[[1.89880926]],[[1.99688504]],[[1.69822495]],[[1.41446604]],[[1.11618333]],[[0.98182244]],[[0.95188512]],[[1.02007632]],[[1.18986977]],[[1.00484831]]
['SLC16A4'],[[0.74825986]],[[1.84403176]],[[1.69057174]],[[2.2476544]],[[1.92054286]],[[1.33603207]],[[1.56978916]],[[1.63754473]],[[0.73553873]],[[0.68604395]],[[0.75847261]],[[0.9264621]],[[0.73420419]]
['SNTB2'],[[1.12317629]],[[2.075776]],[[2.10487196]],[[2.05149046]],[[2.01368855]],[[1.461466]],[[1.19714189]],[[1.07855839]],[[0.9703913]],[[0.91839293]],[[1.01531906]],[[1.23308851]],[[1.00395568]]
['XPO6'],[[0.92640331]],[[1.96948831]],[[2.05892884]],[[2.04887248]],[[2.14310216]],[[1.7814394]],[[1.42843823]],[[1.05679321]],[[0.89205881]],[[0.87725367]],[[0.87824778]],[[1.04756025]],[[0.84878591]]
['CCDC126'],[[0.83479504]],[[1.96984113]],[[1.9312114]],[[1.89639996]],[[1.84631713]],[[1.38815511]],[[1.0463754]],[[1.01312205]],[[0.77580649]],[[0.98055651]],[[0.82358722]],[[1.00675992]],[[0.86616909]]
['RNASE6'],[[0.87940976]],[[1.93489954]],[[1.94840522]],[[1.79271548]],[[1.77373137]],[[1.44049439]],[[1.38116349]],[[1.54522426]],[[1.29271582]],[[1.11606548]],[[0.87119701]],[[1.14373303]],[[0.94416104]]
['EMB'],[[0.87710288]],[[2.2213555]],[[2.1721924]],[[2.18628614]],[[2.04729497]],[[1.9486494]],[[1.3824837]],[[1.14088615]],[[0.7857724]],[[0.94592094]],[[0.82544951]],[[0.99890691]],[[0.8624346]]
['TSEN34'],[[0.97495434]],[[2.4040017]],[[2.32412947]],[[2.22568185]],[[2.27838128]],[[1.97505086]],[[1.50635168]],[[1.10867121]],[[0.91577476]],[[0.97495363]],[[0.96807341]],[[1.16625688]],[[0.9368984]]
['TANC2'],[[0.92502206]],[[2.05321846]],[[2.04907787]],[[2.00195912]],[[1.66000127]],[[1.32264062]],[[1.01858169]],[[1.00087084]],[[0.90953805]],[[0.91251528]],[[0.90576424]],[[0.99924464]],[[0.86500253]]
['JUNB'],[[0.95764317]],[[2.26311973]],[[2.07225666]],[[1.91954008]],[[2.23952883]],[[2.06718444]],[[1.71278439]],[[1.05296126]],[[0.96910645]],[[0.93503382]],[[1.04505092]],[[1.32843858]],[[1.03774089]]
['RAB33B'],[[0.86331176]],[[1.8775521]],[[1.84327777]],[[1.85999508]],[[1.79074601]],[[1.81033725]],[[1.42051256]],[[1.13073985]],[[0.81843442]],[[1.01538002]],[[0.92755302]],[[1.0259963]],[[0.91736306]]
['RAB43'],[[1.06928523]],[[2.28977391]],[[2.26121679]],[[2.40045496]],[[2.39108948]],[[1.60112905]],[[1.15915301]],[[0.96432966]],[[1.08898311]],[[1.08493352]],[[0.936636]],[[1.26730627]],[[1.04057354]]
['TNFRSF10C'],[[0.82077992]],[[1.79331208]],[[1.84626841]],[[1.76739393]],[[1.88056033]],[[1.83013949]],[[1.60566939]],[[0.92640359]],[[0.78584571]],[[0.83323396]],[[0.8622999]],[[1.09746747]],[[0.90764939]]
['NABP1'],[[0.81874632]],[[2.01280094]],[[2.07101322]],[[2.21590106]],[[2.01208026]],[[1.43864857]],[[1.21688422]],[[1.06954481]],[[0.75160546]],[[0.6889588]],[[0.793183]],[[0.97552261]],[[0.76537806]]
['PLK3'],[[1.04149652]],[[2.71375718]],[[2.62457006]],[[2.56391272]],[[2.64265666]],[[1.6395779]],[[1.11455233]],[[0.90202502]],[[0.94713873]],[[0.96359143]],[[1.15416871]],[[1.4549575]],[[1.22661961]]
['SLCO4C1'],[[0.87781047]],[[2.00512768]],[[1.97782478]],[[2.13093501]],[[2.20806252]],[[1.82512969]],[[1.25848144]],[[1.11539336]],[[0.79314042]],[[0.96806349]],[[0.69954297]],[[0.83078516]],[[0.72053707]]
['TLR1'],[[0.73521032]],[[1.88314901]],[[1.8808307]],[[1.87988697]],[[1.79542151]],[[1.633405]],[[1.35662259]],[[1.07851281]],[[0.69304586]],[[0.77670611]],[[0.75721782]],[[0.91119214]],[[0.75842317]]
['NLRP6'],[[0.91688259]],[[1.3506725]],[[1.35721283]],[[1.26656814]],[[1.4263933]],[[1.67285518]],[[1.54907103]],[[1.24715585]],[[1.03226672]],[[0.82147084]],[[0.76882625]],[[1.12076427]],[[0.84136458]]
['B3GNTL1'],[[0.9119478]],[[1.78356405]],[[1.90404205]],[[2.04085416]],[[1.81466119]],[[1.38117294]],[[1.27669074]],[[0.97009053]],[[0.83309314]],[[0.7969683]],[[1.14505816]],[[1.26335212]],[[1.06562799]]
['CREG2'],[[0.62649747]],[[2.10947845]],[[3.54765502]],[[2.17905406]],[[2.58375224]],[[0.97297234]],[[1.48008326]],[[0.84137703]],[[0.61543061]],[[1.64663741]],[[1.00420264]],[[1.57762326]],[[1.35276232]]
