['CFLAR'],[[0.93202304]],[[1.97305321]],[[2.00950238]],[[2.15473136]],[[2.34265854]],[[2.04882402]],[[1.59360131]],[[1.28082676]],[[1.06232515]],[[1.05047523]],[[0.99011117]],[[0.98201591]],[[1.01108158]]
['YIPF1'],[[0.8870587]],[[1.62225909]],[[1.77492488]],[[1.96302874]],[[2.23103074]],[[1.96580631]],[[1.47748536]],[[1.09960253]],[[1.02635207]],[[1.0279915]],[[0.99930776]],[[0.99987851]],[[0.93243084]]
['MXD1'],[[0.90133283]],[[2.05204614]],[[2.09966425]],[[2.15586032]],[[2.30265658]],[[1.7552228]],[[1.32712726]],[[1.13529964]],[[0.89489615]],[[1.15650427]],[[1.01395184]],[[1.04369612]],[[0.87703178]]
['CTDP1'],[[1.10016034]],[[1.74063603]],[[1.68625308]],[[1.80361456]],[[1.85040616]],[[1.45658376]],[[1.31208535]],[[1.13181019]],[[1.1501965]],[[1.14066315]],[[1.0747823]],[[1.12688584]],[[1.16332673]]
['ELMO2'],[[0.96507688]],[[2.52764027]],[[2.58302913]],[[2.6280094]],[[2.58622026]],[[1.74138909]],[[1.28221921]],[[1.14131647]],[[1.10156932]],[[0.88451149]],[[0.93102542]],[[1.01637072]],[[1.02162445]]
['VMP1'],[[0.82694463]],[[2.00507143]],[[2.08250674]],[[2.11150458]],[[2.19979235]],[[1.77045146]],[[1.40618]],[[1.17816084]],[[1.0124232]],[[1.00274175]],[[0.94843287]],[[0.92876333]],[[0.90904884]]
['HIPK2'],[[1.05743166]],[[2.82066208]],[[2.83284101]],[[2.86217597]],[[2.64004008]],[[1.33388619]],[[1.0885373]],[[1.08465754]],[[1.14901341]],[[1.11363061]],[[1.02417129]],[[1.0356446]],[[1.12606517]]
['TNPO3'],[[0.96288177]],[[2.1397041]],[[2.13823488]],[[2.15168256]],[[2.14243231]],[[1.64805706]],[[1.19722746]],[[1.07391534]],[[0.98423874]],[[1.05378486]],[[0.97754339]],[[1.01371973]],[[0.99614825]]
['ANKS1A'],[[1.06471042]],[[2.54830318]],[[2.5617124]],[[2.60782965]],[[2.57576019]],[[1.99774084]],[[1.48344853]],[[1.27472725]],[[1.28069552]],[[1.22997549]],[[1.13096281]],[[1.13559803]],[[1.1650597]]
['SEC61A2'],[[1.22028179]],[[2.7121657]],[[2.64230241]],[[2.69536883]],[[2.99660859]],[[1.57487964]],[[1.42204524]],[[1.10763085]],[[0.96542604]],[[1.06908765]],[[1.12102857]],[[1.26811656]],[[1.09336982]]
['PPP2R5A'],[[0.88877014]],[[1.95753892]],[[1.99233379]],[[2.00909992]],[[1.99301246]],[[1.58144705]],[[1.17809451]],[[0.99824104]],[[0.86307089]],[[1.1970434]],[[0.81851877]],[[0.94911851]],[[0.73910011]]
['SPI1'],[[0.92016505]],[[1.49345694]],[[1.56144997]],[[1.68318943]],[[1.81146301]],[[1.79984091]],[[1.40704993]],[[1.23324475]],[[1.13509045]],[[1.06233513]],[[1.09156729]],[[1.09691556]],[[0.91665173]]
['TNFRSF1A'],[[0.81864374]],[[1.51483187]],[[1.65228338]],[[1.80066183]],[[1.93689184]],[[1.69148683]],[[1.3115988]],[[1.1066819]],[[1.01333834]],[[1.08199069]],[[1.03118691]],[[1.06461732]],[[0.92451103]]
['ROCK1'],[[0.86278179]],[[2.06109146]],[[2.10528905]],[[2.10050719]],[[2.12727724]],[[1.64155504]],[[1.33178429]],[[1.07831592]],[[0.89896842]],[[1.07753974]],[[0.87243381]],[[0.95084169]],[[0.89335293]]
['HDAC4'],[[0.91620858]],[[1.65099068]],[[1.73650727]],[[1.88554356]],[[2.10473213]],[[2.05072198]],[[1.72155867]],[[1.41415387]],[[1.20486486]],[[1.07782279]],[[0.95722688]],[[0.96264561]],[[0.99531759]]
['ATP11A'],[[0.98829085]],[[1.84202505]],[[1.85159776]],[[1.91950953]],[[2.00851419]],[[1.77144806]],[[1.40231937]],[[1.25170948]],[[1.20013984]],[[1.21390182]],[[1.04781296]],[[1.09270451]],[[1.07187408]]
['RAB27A'],[[0.90038134]],[[1.73101864]],[[1.86441115]],[[1.85835029]],[[2.01245889]],[[1.87512834]],[[1.42160777]],[[1.19626823]],[[1.0023426]],[[1.21545899]],[[0.90703537]],[[1.04856444]],[[0.97789595]]
['JMJD6'],[[0.9111343]],[[2.07388615]],[[2.16479162]],[[2.35144953]],[[2.51277146]],[[1.90800675]],[[1.16250109]],[[1.08510426]],[[1.07041718]],[[1.14990872]],[[0.94990331]],[[0.98932392]],[[0.99459194]]
['MAP4K4'],[[0.92199488]],[[1.79980453]],[[1.82857049]],[[1.85824777]],[[1.8531594]],[[1.63852138]],[[1.30116044]],[[1.07786125]],[[1.04934019]],[[1.35608934]],[[0.96460883]],[[1.00479028]],[[0.94121514]]
['UBE2D1'],[[0.82200462]],[[1.46169534]],[[1.62470628]],[[1.75686043]],[[2.07407292]],[[1.85332375]],[[1.52733319]],[[1.21087132]],[[1.19240141]],[[1.06164152]],[[0.92150384]],[[1.06437137]],[[0.80486483]]
['ALPK1'],[[0.92041084]],[[1.70136163]],[[1.74547017]],[[1.92648145]],[[2.37998854]],[[2.4458566]],[[1.88391502]],[[1.29453392]],[[1.02799828]],[[1.08179961]],[[1.02932604]],[[1.04896276]],[[0.94817809]]
['VPS9D1'],[[1.0342661]],[[1.47049149]],[[1.37279405]],[[1.63906511]],[[2.0425671]],[[2.06942207]],[[1.3538753]],[[1.23628666]],[[1.28215708]],[[1.15165562]],[[1.09046514]],[[1.05258026]],[[1.00537103]]
['FNDC3B'],[[0.82504863]],[[1.39793738]],[[1.35873112]],[[1.44668476]],[[1.79211114]],[[1.89244382]],[[1.41309669]],[[1.12985509]],[[1.02560048]],[[1.21414879]],[[0.97513913]],[[0.99098797]],[[0.98035165]]
['FOSL2'],[[0.80779881]],[[1.43861497]],[[1.52330851]],[[1.68132924]],[[1.90533788]],[[1.79539734]],[[1.32488977]],[[1.11946631]],[[0.93881549]],[[1.11582646]],[[0.9480015]],[[1.01115985]],[[0.90710091]]
['RAB7A'],[[0.92183763]],[[1.88739575]],[[1.99902244]],[[2.04804851]],[[2.06612068]],[[1.61092734]],[[1.26911136]],[[1.15930886]],[[1.06097562]],[[1.1526758]],[[0.97429484]],[[0.98113276]],[[0.93700041]]
['NT5C2'],[[0.92707716]],[[2.07897684]],[[2.06011182]],[[2.12798364]],[[2.28757308]],[[1.72794447]],[[1.29335849]],[[1.1621624]],[[0.98114736]],[[1.09136882]],[[0.9459834]],[[0.97349177]],[[0.894613]]
['APBB1IP'],[[0.82985315]],[[1.42849171]],[[1.46717297]],[[1.60432395]],[[1.89117004]],[[1.94039852]],[[1.4921161]],[[1.21236455]],[[0.99082503]],[[1.06795013]],[[0.94038388]],[[0.96211594]],[[0.83225484]]
['RSBN1'],[[0.92125574]],[[2.06821832]],[[2.16152441]],[[2.29568731]],[[2.55509995]],[[1.58145974]],[[1.0577498]],[[0.85953409]],[[0.84145216]],[[0.97161715]],[[0.90726219]],[[0.93523523]],[[0.96135694]]
['STK17B'],[[1.12740817]],[[2.16376028]],[[2.19877115]],[[2.13461474]],[[2.18128331]],[[1.61128035]],[[1.13248612]],[[0.93258998]],[[0.8960624]],[[1.16775282]],[[0.92695282]],[[1.0240523]],[[0.97510768]]
['ZMPSTE24'],[[0.9139481]],[[2.10241001]],[[2.23206896]],[[2.19970825]],[[2.24937621]],[[1.47767005]],[[1.24658565]],[[1.07837003]],[[0.94408274]],[[1.10908215]],[[0.90054488]],[[0.8996901]],[[0.9650241]]
['VNN3'],[[1.10440394]],[[2.25279913]],[[2.08919612]],[[2.11453142]],[[2.34388246]],[[1.53542386]],[[1.08454216]],[[0.85538626]],[[0.79026083]],[[1.00698184]],[[0.88085853]],[[1.0084369]],[[0.97438789]]
['JAK2'],[[0.85632714]],[[1.74801654]],[[1.80416066]],[[1.873992]],[[2.06692631]],[[1.9955156]],[[1.56505849]],[[1.15788076]],[[1.1109334]],[[1.40764061]],[[0.88241408]],[[0.92650852]],[[1.00658229]]
['SH3GLB1'],[[0.89861097]],[[1.97175221]],[[2.10441489]],[[2.26750689]],[[2.53916611]],[[2.02575761]],[[1.4371157]],[[1.09664838]],[[1.01981436]],[[1.32651056]],[[0.91660485]],[[0.96692914]],[[0.89874578]]
['GADD45B'],[[0.77432183]],[[2.16992387]],[[2.49087693]],[[2.51301075]],[[2.30204687]],[[1.50366125]],[[1.05596151]],[[1.03691422]],[[0.93185709]],[[1.05942245]],[[1.07051597]],[[1.00544603]],[[1.12541566]]
['PACSIN2'],[[0.92924424]],[[1.76184511]],[[1.85318558]],[[1.94851507]],[[2.07102163]],[[1.66287889]],[[1.20908862]],[[0.98860297]],[[1.00989267]],[[1.09957415]],[[0.98078854]],[[1.02352539]],[[0.87755735]]
['BIK'],[[1.16294483]],[[1.95791981]],[[2.22102195]],[[1.97963358]],[[2.06510129]],[[2.29103614]],[[1.46159316]],[[1.47696261]],[[1.20016957]],[[1.78250759]],[[1.52122668]],[[1.1722385]],[[1.10447474]]
['MTMR3'],[[1.02222632]],[[2.12584916]],[[2.13790932]],[[2.14627664]],[[2.08916677]],[[1.84833765]],[[1.41403708]],[[1.2466742]],[[1.29822945]],[[1.52553902]],[[1.07011345]],[[1.0719072]],[[1.0669814]]
['VCPKMT'],[[0.96700852]],[[1.72849233]],[[1.6519662]],[[1.84058515]],[[2.10884603]],[[1.84040569]],[[1.45381452]],[[1.16787378]],[[0.93709263]],[[1.05804928]],[[0.93954553]],[[1.05035997]],[[0.89797224]]
['SOS2'],[[0.89259888]],[[2.01571094]],[[2.05901627]],[[2.1029606]],[[2.36355227]],[[2.0364347]],[[1.56707929]],[[1.23249073]],[[0.97623375]],[[1.21204465]],[[0.93445118]],[[1.03018362]],[[0.92475925]]
['HIF1A'],[[0.96046426]],[[1.82845809]],[[1.93018757]],[[1.97140858]],[[2.27031307]],[[1.56307585]],[[1.21982459]],[[1.11225873]],[[0.8469797]],[[1.14813489]],[[1.09940224]],[[1.10115191]],[[0.92980649]]
['DICER1'],[[0.90082403]],[[2.05818659]],[[2.08255772]],[[2.20948387]],[[2.42785016]],[[1.67800721]],[[1.40075468]],[[1.16072226]],[[1.06221468]],[[1.1401517]],[[1.00096241]],[[1.0205428]],[[0.99103114]]
['PCNX1'],[[0.93647645]],[[2.31616828]],[[2.30831598]],[[2.37507704]],[[2.40736119]],[[1.9267956]],[[1.28922168]],[[1.01500137]],[[0.89366616]],[[1.21289689]],[[0.9228258]],[[1.00060617]],[[0.92788528]]
['RNF24'],[[0.85348663]],[[1.48107928]],[[1.5944208]],[[1.82359314]],[[2.109873]],[[1.97748847]],[[1.43149054]],[[1.10721444]],[[0.91991784]],[[1.09339806]],[[0.95872285]],[[0.97931706]],[[0.89801802]]
['HCK'],[[0.88943241]],[[1.21773847]],[[1.36314926]],[[1.56701644]],[[1.90266283]],[[1.9145475]],[[1.47584466]],[[1.2345561]],[[1.11556166]],[[1.09285954]],[[1.05875367]],[[1.0582871]],[[0.93622798]]
['VAPA'],[[0.96190547]],[[1.96173432]],[[2.09510721]],[[2.21587643]],[[2.44240331]],[[1.84038735]],[[1.25860298]],[[1.06926809]],[[0.9736497]],[[1.25582451]],[[0.95308792]],[[1.00052732]],[[0.95309224]]
['STS'],[[1.01785183]],[[2.26212556]],[[2.44079867]],[[2.54206485]],[[2.56130272]],[[2.20996715]],[[1.49675298]],[[1.31658463]],[[1.28251322]],[[1.3636118]],[[1.12118776]],[[1.16051822]],[[1.16634261]]
['RUBCNL'],[[0.90571309]],[[1.62860672]],[[1.72426492]],[[1.86992681]],[[2.06583319]],[[1.21654308]],[[0.94203578]],[[0.83844907]],[[0.79154794]],[[1.15101666]],[[0.96463214]],[[1.06666759]],[[0.75098494]]
['TNFSF13B'],[[1.00739082]],[[1.24441287]],[[1.25964217]],[[1.45261503]],[[2.0329589]],[[1.96846107]],[[1.39847749]],[[1.09802151]],[[0.97387687]],[[1.11959543]],[[1.06391579]],[[1.20483522]],[[0.84719388]]
['VWA8'],[[1.02017093]],[[2.0788725]],[[2.3333827]],[[2.58482042]],[[2.81623379]],[[1.24157847]],[[0.86608168]],[[0.77816646]],[[0.90409663]],[[1.16511899]],[[0.92324908]],[[0.96543791]],[[0.88136404]]
['STK3'],[[0.74321938]],[[0.82748581]],[[1.09056864]],[[1.12435844]],[[1.65160161]],[[1.75686961]],[[1.28533952]],[[1.00432948]],[[0.98224726]],[[1.13421947]],[[0.81487196]],[[0.7969452]],[[0.87869075]]
['DENND3'],[[1.0081323]],[[2.201354]],[[2.11309571]],[[2.21596045]],[[2.25302814]],[[2.00324622]],[[1.58314552]],[[1.22710146]],[[1.15140661]],[[1.18179184]],[[1.09981088]],[[1.0882498]],[[0.94929476]]
['JAK3'],[[0.95028365]],[[1.22158851]],[[1.3769378]],[[1.69056209]],[[2.20618517]],[[1.86791896]],[[1.47023761]],[[1.30760066]],[[1.21380422]],[[1.0496052]],[[1.07884565]],[[1.03495369]],[[1.0278983]]
['VSIR'],[[1.08053855]],[[2.34150969]],[[2.36898273]],[[2.40501353]],[[2.32246625]],[[1.86250067]],[[1.43491424]],[[1.23458634]],[[1.11393614]],[[1.10876931]],[[1.11772516]],[[1.09764997]],[[0.98526105]]
['WSB1'],[[0.94802811]],[[1.81377235]],[[1.80041247]],[[1.9193508]],[[2.16852763]],[[2.2177612]],[[1.58102639]],[[1.27876792]],[[1.24238686]],[[1.35605659]],[[1.0663124]],[[1.083934]],[[1.08633254]]
['HIPK3'],[[0.84896922]],[[1.5846935]],[[1.70330952]],[[1.81310528]],[[2.06069566]],[[1.75780173]],[[1.38387781]],[[1.05979319]],[[0.95331139]],[[1.16405475]],[[0.88470774]],[[0.95170789]],[[0.91812963]]
['PPM1H'],[[0.90529083]],[[2.4397257]],[[2.71018873]],[[2.77979804]],[[2.58504071]],[[1.29948253]],[[1.36412711]],[[1.14156946]],[[1.14697817]],[[1.2315885]],[[0.85618412]],[[1.00834462]],[[0.81648786]]
['TBC1D30'],[[1.17125017]],[[2.06079612]],[[2.16250176]],[[2.35501245]],[[2.56537043]],[[1.8233012]],[[1.55356302]],[[1.19458868]],[[1.10350067]],[[0.97972833]],[[1.17839797]],[[1.03910469]],[[0.8652434]]
['LPCAT3'],[[0.91444255]],[[1.11545677]],[[1.17202375]],[[1.44606599]],[[1.91671206]],[[2.05038951]],[[1.43755187]],[[1.15227651]],[[1.12093366]],[[1.01672781]],[[1.01050381]],[[1.00950743]],[[0.95394877]]
['NEDD9'],[[1.03360438]],[[2.51672353]],[[2.53340807]],[[2.56940153]],[[2.45990204]],[[1.53676798]],[[1.12228357]],[[1.06745215]],[[0.93859174]],[[1.14845711]],[[1.06784793]],[[1.12070217]],[[1.02668978]]
['RIPOR2'],[[0.90845317]],[[2.16352215]],[[2.21392043]],[[2.27261363]],[[2.31634842]],[[1.90736001]],[[1.43386712]],[[1.07730822]],[[0.97228057]],[[1.04383388]],[[0.96131016]],[[0.93681385]],[[0.98702351]]
['TREML2'],[[0.95692329]],[[1.94303244]],[[2.00515534]],[[2.11165045]],[[2.2877945]],[[1.85229793]],[[1.14018517]],[[0.86598029]],[[0.87688601]],[[1.04373586]],[[1.11227163]],[[1.0801947]],[[0.97921547]]
['E2F3'],[[0.94784976]],[[2.2957564]],[[2.33642009]],[[2.33625909]],[[2.37990375]],[[1.79982979]],[[1.28551981]],[[1.10051974]],[[1.03141162]],[[1.25600701]],[[0.96330128]],[[0.99909067]],[[0.90119958]]
['BTNL8'],[[0.97667088]],[[2.12551112]],[[2.22342346]],[[2.23952267]],[[2.53445843]],[[2.08092511]],[[1.57428205]],[[1.26976128]],[[0.98897911]],[[1.09516007]],[[1.16444463]],[[1.06186463]],[[1.10070602]]
['ERGIC1'],[[1.06416877]],[[2.26959463]],[[2.31082445]],[[2.43677388]],[[2.56127346]],[[2.10032341]],[[1.3352115]],[[1.05795578]],[[0.93907029]],[[1.07815362]],[[1.13325205]],[[1.12426513]],[[1.08491724]]
['GBE1'],[[0.89313238]],[[1.79699976]],[[1.77127525]],[[1.94847909]],[[1.98526284]],[[1.60410365]],[[1.31845501]],[[1.14655735]],[[0.95103755]],[[1.17174975]],[[0.83590406]],[[0.90997874]],[[0.92054461]]
['FRMD4B'],[[1.07370229]],[[1.56059873]],[[1.50448924]],[[1.41762938]],[[1.56548721]],[[1.52749554]],[[1.17716893]],[[1.10577312]],[[1.06903232]],[[1.06693476]],[[0.98661787]],[[0.96085187]],[[1.05283249]]
['PECR'],[[1.06301349]],[[2.47370407]],[[2.59430983]],[[2.66918363]],[[2.52103087]],[[1.92387931]],[[1.39757332]],[[1.30132304]],[[1.40278427]],[[1.212711]],[[0.9282666]],[[0.98092872]],[[0.98005558]]
['OTX1'],[[0.81007422]],[[1.98292521]],[[1.80645948]],[[2.09321748]],[[2.29691965]],[[2.1194349]],[[1.02527399]],[[0.89173203]],[[0.86903992]],[[1.12290895]],[[0.94700086]],[[1.07487542]],[[0.63934248]]
['ARID3A'],[[0.92050616]],[[1.73620928]],[[1.75331506]],[[1.86288714]],[[1.86829676]],[[1.74655028]],[[1.30080114]],[[1.11929704]],[[1.05765409]],[[1.1644698]],[[0.99365136]],[[1.08723363]],[[0.92877213]]
['IVNS1ABP'],[[0.98699214]],[[1.76204509]],[[1.80701586]],[[1.82522246]],[[1.99262663]],[[1.49294452]],[[1.04781008]],[[0.97678881]],[[0.89644434]],[[1.23780987]],[[0.99361746]],[[1.05397459]],[[0.96550334]]
['RGS2'],[[0.87555354]],[[1.77083864]],[[1.82546104]],[[1.81136539]],[[2.00745729]],[[1.95275308]],[[1.18298654]],[[0.92975607]],[[0.64066097]],[[1.02395842]],[[0.95166306]],[[0.99074536]],[[0.79876011]]
['CD58'],[[0.94648507]],[[1.75941422]],[[1.89007834]],[[1.86592754]],[[2.12286431]],[[1.94810675]],[[1.44039045]],[[1.13618561]],[[1.0243238]],[[1.24283382]],[[0.97856163]],[[1.00495204]],[[1.01581879]]
['OSCP1'],[[0.5366463]],[[1.16120056]],[[0.96743843]],[[1.3056582]],[[1.52966608]],[[0.53110646]],[[0.54359223]],[[0.18548805]],[[1.02724849]],[[0.31501375]],[[0.69906284]],[[1.08019454]],[[0.81905211]]
['CTBS'],[[0.89849968]],[[1.96521628]],[[2.01997434]],[[2.03755988]],[[2.3023654]],[[1.91582716]],[[1.49928429]],[[1.14443928]],[[0.96936851]],[[1.20750811]],[[0.93803837]],[[1.04051834]],[[0.97009826]]
['RPS6KA1'],[[0.966165]],[[1.89248979]],[[1.93117273]],[[2.03901262]],[[2.04158231]],[[1.67860643]],[[1.25344719]],[[1.08409283]],[[0.97275738]],[[1.05732746]],[[0.98745299]],[[1.03383612]],[[0.95192542]]
['OSBPL9'],[[0.9703572]],[[2.05866523]],[[2.09222071]],[[2.14123914]],[[2.18076483]],[[1.80773526]],[[1.15176196]],[[1.01135143]],[[0.92016228]],[[1.12495587]],[[0.93399345]],[[1.05487796]],[[0.98297265]]
['ATF6'],[[0.91015001]],[[1.43269734]],[[1.56282716]],[[1.69774104]],[[2.09992984]],[[1.84077275]],[[1.3968956]],[[1.07804702]],[[0.90674818]],[[1.04593448]],[[0.99606783]],[[0.99956239]],[[0.94373834]]
['RNF146'],[[0.94818446]],[[1.86322462]],[[2.01615477]],[[1.99119369]],[[2.13896317]],[[2.13987623]],[[1.60266854]],[[1.23057393]],[[1.11224879]],[[1.02034452]],[[0.96388126]],[[1.00039026]],[[0.96211685]]
['FBXL5'],[[0.782117]],[[1.43403832]],[[1.55190855]],[[1.65610589]],[[1.93060463]],[[1.92891566]],[[1.4532104]],[[1.13673814]],[[0.9483958]],[[1.21733699]],[[0.82555818]],[[0.93762454]],[[0.79816451]]
['NDUFB3'],[[0.82805558]],[[1.49946473]],[[1.735613]],[[1.63747146]],[[1.89905429]],[[1.7503895]],[[1.20025791]],[[1.09507172]],[[1.04489387]],[[1.09424778]],[[0.90299872]],[[0.97952219]],[[0.84894054]]
['TRPM6'],[[0.78695855]],[[2.2830214]],[[2.24398979]],[[2.33332897]],[[2.38931125]],[[1.68035945]],[[1.45870214]],[[1.15962115]],[[0.84001225]],[[1.39922818]],[[0.85338032]],[[0.85911431]],[[0.88526356]]
['HSDL2'],[[0.9543445]],[[2.11028097]],[[2.19096123]],[[2.20140465]],[[2.20386433]],[[1.88761306]],[[1.47103588]],[[1.21609607]],[[0.95278776]],[[1.14179462]],[[1.01483623]],[[1.05255956]],[[0.89824715]]
['CSF3R'],[[0.93538214]],[[1.83434034]],[[1.81820774]],[[1.94860798]],[[2.10231801]],[[2.05298259]],[[1.48599591]],[[1.25189124]],[[1.03124342]],[[1.02524013]],[[1.08705038]],[[1.07084639]],[[0.89995266]]
['EPCAM'],[[1.41837287]],[[2.73480441]],[[3.00395056]],[[3.26468538]],[[3.14656183]],[[1.58624412]],[[1.20423576]],[[0.85010275]],[[1.26392347]],[[0.99153217]],[[0.88100459]],[[1.0020821]],[[1.07233195]]
['TEK'],[[0.72202217]],[[1.94108196]],[[2.27837689]],[[2.16650471]],[[2.40939719]],[[1.35872464]],[[0.87699424]],[[0.84080803]],[[0.68551974]],[[0.86677318]],[[1.16668425]],[[1.0547251]],[[0.73863674]]
['TSHZ3'],[[0.96723941]],[[1.74283162]],[[1.79256706]],[[1.74214302]],[[1.8090251]],[[1.68528322]],[[1.38908461]],[[1.18965101]],[[1.22043463]],[[1.28497247]],[[0.89042217]],[[1.08409748]],[[1.22480617]]
['TBC1D15'],[[0.93536073]],[[1.37343372]],[[1.50432514]],[[1.77647892]],[[2.3507197]],[[1.33192597]],[[0.99678297]],[[0.87133357]],[[0.87711958]],[[1.1332687]],[[0.89463998]],[[0.94862164]],[[0.96044079]]
['GTDC1'],[[0.98184091]],[[1.94318]],[[2.01644366]],[[2.21821376]],[[2.45104069]],[[1.28675142]],[[0.93267868]],[[0.91776122]],[[0.89739513]],[[1.20059319]],[[0.86895765]],[[0.91028819]],[[0.86745637]]
['SPATA1'],[[1.24274442]],[[1.70391441]],[[1.80416043]],[[1.72418938]],[[1.98326261]],[[1.74457295]],[[1.7084479]],[[1.35441843]],[[1.10499026]],[[1.28232845]],[[0.61984405]],[[1.51256302]],[[0.8920976]]
['TNFAIP6'],[[1.10232443]],[[2.5767732]],[[2.68926803]],[[2.57397162]],[[2.74906943]],[[2.23463262]],[[1.46361873]],[[1.33896367]],[[1.05548675]],[[1.38917952]],[[1.14577974]],[[1.12846045]],[[0.99037604]]
['ACSL3'],[[0.91823011]],[[2.06318908]],[[2.15580628]],[[2.04863363]],[[2.06854138]],[[1.74880056]],[[1.29106361]],[[1.04501874]],[[0.94909112]],[[1.14015109]],[[0.87530519]],[[0.92124684]],[[0.93164946]]
['PREX1'],[[0.96179703]],[[2.40106861]],[[2.46133987]],[[2.54355616]],[[2.48183935]],[[1.6913352]],[[1.21756344]],[[1.05048963]],[[0.9750341]],[[1.10505843]],[[1.06987475]],[[1.05711266]],[[0.99859195]]
['TREM1'],[[1.05814754]],[[1.96361454]],[[1.96407359]],[[1.97569399]],[[2.05621807]],[[1.71301941]],[[1.19917954]],[[1.08681004]],[[0.96302486]],[[1.11196911]],[[1.1710826]],[[1.11999186]],[[1.05972202]]
['FFAR2'],[[0.68282099]],[[1.16749096]],[[1.39017324]],[[1.57681012]],[[1.83013621]],[[1.85503481]],[[1.52156144]],[[1.25436628]],[[0.93823217]],[[0.96256756]],[[1.06811648]],[[1.03142544]],[[0.89067302]]
['HNRNPH2'],[[0.88687908]],[[1.38584133]],[[1.58649382]],[[1.59300309]],[[1.86669125]],[[1.52563262]],[[1.12902702]],[[0.99799031]],[[0.82465328]],[[0.9539357]],[[0.94558232]],[[1.01652318]],[[0.88527693]]
['KDM4B'],[[1.00562702]],[[2.25539166]],[[2.24573744]],[[2.36801233]],[[2.3305907]],[[1.66575562]],[[1.4071928]],[[1.17692918]],[[1.10385078]],[[1.1629512]],[[1.04223314]],[[1.05157024]],[[0.96893403]]
['HIP1'],[[1.00153126]],[[1.64098272]],[[1.65657828]],[[1.74278702]],[[1.8505698]],[[1.5243627]],[[1.24313589]],[[1.06740412]],[[0.95709063]],[[1.20422124]],[[1.071326]],[[1.09814962]],[[0.50795289]]
['STEAP4'],[[0.7950341]],[[1.30000107]],[[1.38327161]],[[1.58542633]],[[1.96607143]],[[1.62091669]],[[1.45608297]],[[1.16643922]],[[0.97922171]],[[1.26797491]],[[0.89119373]],[[0.96235432]],[[0.73475554]]
['APOBEC3A'],[[0.98848821]],[[2.05938148]],[[1.98555073]],[[2.13093588]],[[2.32823044]],[[2.11976839]],[[1.59558197]],[[1.46193134]],[[1.23035352]],[[1.19190118]],[[1.11075676]],[[1.11049243]],[[0.93599704]]
['ADCY4'],[[1.1359943]],[[2.29886835]],[[2.10324779]],[[2.2906951]],[[2.34828153]],[[1.96164127]],[[1.6446692]],[[1.61058655]],[[1.56982607]],[[1.28993884]],[[1.23203351]],[[1.30711117]],[[1.32874779]]
