N,Train_MSE,Train_r,Test_MSE,Test_r,Avg_Topological_Entropy,Random seed
8,0.1444839990762523,0.8413819081068308,0.1433714927368965,0.8399009967151343,0.0617089710631046,2
9,0.1444198129987461,0.8414589718287702,0.1440970798514042,0.8389819327597888,0.0605889843434168,2
10,0.1396731160161415,0.8471414856552719,0.138421747025366,0.8458956330468345,0.058998725335149,2
20,0.117277785157047,0.8734536083838356,0.1204336558561664,0.8675036054352128,0.0647361272463892,2
30,0.1017498827450271,0.8912413096280903,0.1057013494503082,0.8847930492436905,0.0677809093851333,2
40,0.0921186872907774,0.902097932839914,0.0967664697051271,0.895075483219072,0.0679008048936618,2
50,0.0858682142791835,0.9090743142795285,0.0910561885419105,0.9016891860576202,0.0674726343534075,2
60,0.0797422062370934,0.9158602100044396,0.0866145917192039,0.9067565703686796,0.0694457438074307,2
70,0.0736192772577015,0.9225928223542016,0.0809593217268027,0.9130878795799948,0.0709114198557888,2
80,0.071078413899737,0.925372309003796,0.0795549952163523,0.9147411570771228,0.0714509099133924,2
90,0.0692330651512319,0.927385740342618,0.0785994064909156,0.9157983944640498,0.0714875964164171,2
100,0.0665980519955957,0.9302532075471864,0.0770749747199067,0.9174794397884314,0.0717388103432463,2
150,0.0598315412480965,0.937576467856778,0.0735691434530598,0.921523340701432,0.0733503706253697,2
200,0.0564312582541594,0.9412350167765908,0.0754829550609716,0.9194500336285027,0.0737418841847995,2
250,0.0519422464606333,0.9460433193115916,0.0757510305786963,0.9192774496080928,0.0750085814586569,2
300,0.0492796515651653,0.9488837851377608,0.0776092592577934,0.917447265982888,0.0754559956270997,2
2,0.167660812783444,0.8124428764951217,0.1671772873615259,0.8127217239178449,0.048296160784154,10
3,0.1602932121294396,0.8215849933841362,0.158607457912618,0.823355791922813,0.0520332312175996,10
4,0.1548678353099054,0.8282520416305654,0.1561219022898596,0.8264244107711827,0.0551391453226013,10
5,0.1537933021917506,0.8295661545504581,0.152593484734716,0.8307431614160917,0.0576017811825195,10
6,0.1500666894917288,0.8341077826539499,0.1500857579874914,0.833799921232963,0.0587931096105984,10
7,0.1465944839091161,0.8383172390529642,0.1465362681635662,0.8381217075239165,0.0590732494159387,10
8,0.1426001260498954,0.8431337125768582,0.1422018140778803,0.8433476515118259,0.0580816059579504,10
9,0.1432774965232554,0.8423188714272489,0.14493173458471,0.8400663865190772,0.0613773375304655,10
10,0.1354129244690511,0.8517317225488639,0.1342956536879356,0.8528145580012778,0.058969250896499,10
20,0.1142728536447462,0.8765322268950253,0.1152972795635377,0.8751465798540194,0.0646529010897352,10
30,0.1011443501952774,0.8915868734998241,0.1033952040765945,0.8888410520532566,0.064998821284413,10
40,0.0929671563161617,0.9008366218215113,0.0971168942901803,0.8960279413309307,0.0681273504340128,10
50,0.08498929921419,0.9097702653287948,0.0900533636017544,0.9040171244331144,0.0694133515317642,10
60,0.0796265562362226,0.9157265082649856,0.0858173592450826,0.9087210258486674,0.0691579649881873,10
70,0.0754285780174755,0.9203621845626292,0.082570844946832,0.9123995482122692,0.0691911406544223,10
80,0.0726906066757559,0.9233730871407596,0.0805350582053683,0.914627208127448,0.06982194174023,10
90,0.0691509216470256,0.927251134139122,0.0779563953287516,0.9174795513581948,0.0710053138111095,10
100,0.0698396603553857,0.9264978299206612,0.0798624462746221,0.9154137514706576,0.0708366025328355,10
150,0.0598876712023266,0.9373239303973884,0.0736258658447566,0.9223700452073232,0.0731616791436843,10
200,0.0562275935998962,0.9412741659381804,0.073674265082869,0.9223934334582828,0.0740707043423985,10
250,0.0525106744401788,0.945268854913049,0.0738325097240293,0.9222888385179648,0.0750347686827212,10
300,0.049344733180682,0.9486581251515322,0.0767576115185261,0.9193312530074108,0.075310713036252,10
2,0.1673527786361954,0.8130571966538762,0.1699084275557827,0.8083906764787214,0.0487566564322795,100
3,0.1615711070364785,0.8202267649570696,0.1643837522886081,0.8153345930994498,0.0524265418434242,100
4,0.1566800296040512,0.8262428750318167,0.1590191058032834,0.8220041929011319,0.0556637798099131,100
5,0.1569106778296788,0.8259601529860083,0.1603503210640669,0.8203610877686707,0.0558596875516151,100
6,0.1499743874065232,0.8344209996673531,0.1536203826064678,0.8287165666854026,0.059745448438815,100
7,0.1527550903848528,0.8310395716522941,0.1559346792143169,0.8258235750899483,0.0593012198244671,100
8,0.1446709416337118,0.8408323199385257,0.1495274628233615,0.8337232172374982,0.0603926542978301,100
9,0.1378016314010686,0.849065080089576,0.1410997509065243,0.8439391195345689,0.0624928020415186,100
10,0.1419571551108593,0.8440943675345759,0.1455813390130628,0.8385351431209165,0.0590327431712483,100
20,0.1126338059268738,0.8785690497240783,0.1165676716015985,0.8730615331305135,0.0656698655977155,100
30,0.1011708107460768,0.8916835264824725,0.1073349700259006,0.8838041725946912,0.0658588367372288,100
40,0.0902961894489625,0.9039490028932452,0.0964499175203218,0.8962823235596451,0.0671900840147863,100
50,0.0843459249858133,0.910590363701858,0.0931476868589102,0.9000571813869261,0.068187865420409,100
60,0.0775790068850352,0.9180848545125976,0.0853349382194067,0.908838328796294,0.0687932835199361,100
70,0.0740630656942304,0.9219547768623236,0.084081970343759,0.9102923153167864,0.0701866919826771,100
80,0.0726918099334207,0.9234596933272932,0.0829803949711552,0.9115159178970088,0.0708356632447207,100
90,0.0699660805217012,0.9264438491821042,0.0805794562659387,0.9142344026203976,0.0717416771180125,100
100,0.0665070820116862,0.9302170123298374,0.0782792754871839,0.9168013772165452,0.071569817780034,100
150,0.0600691908063131,0.9371991800781349,0.0757859694121164,0.9195797739766636,0.0734202631052385,100
200,0.0552544353209063,0.9423871775399982,0.0753797358169627,0.9201075744159628,0.0744121952629295,100
250,0.0518485825321021,0.9460398729835082,0.0761038090589352,0.9194837788879696,0.074633583201348,100
300,0.0489561048475608,0.9491309473576452,0.0787102983870811,0.9168495845463422,0.0753051169685347,100
2,0.1647608744909731,0.8159730304295392,0.1634797448679059,0.8176474478280273,0.0478618917869481,80
3,0.1620006617895497,0.8193965636672689,0.1614318847631645,0.8201813420936183,0.0531462462160423,80
4,0.1570059210007203,0.8255552892737037,0.1572846224668526,0.8252897340874732,0.0551384275120779,80
5,0.1552525894508304,0.8277063163157062,0.154776838271718,0.828368489698137,0.0574525095909153,80
6,0.1486649204036976,0.8357390680914771,0.150304509495923,0.8338304677077963,0.0596499175112236,80
7,0.1436523256025865,0.8417997653239203,0.1457143404406301,0.8393865695056376,0.0624308193655476,80
8,0.1419756869133853,0.8438173247903704,0.1439508946896021,0.8415071077734146,0.0605305268480985,80
9,0.1429553645506776,0.8426390185863579,0.1476291980138641,0.8370901338129446,0.062019609544189,80
10,0.1351370224600963,0.8519968772124493,0.1380540235119281,0.8486386370187432,0.0623668429549389,80
20,0.1196216207442365,0.8702693942036677,0.1241732928317438,0.8650089089888351,0.0665415588577268,80
30,0.1003891847102423,0.8924003530538556,0.106299072208223,0.8857092985202124,0.0638873795182893,80
40,0.0932818735668011,0.9004411701159682,0.1006338817005361,0.8921885382062066,0.068022792686169,80
50,0.0854044618456268,0.9092701651400672,0.0933760567438527,0.9003908821566945,0.0682842552545171,80
60,0.080359922577218,0.9148793262064496,0.0894863585870879,0.9047808587950334,0.0678161065724654,80
70,0.0757738312743463,0.9199490492045868,0.085327914078348,0.9094151715011144,0.0697685099167212,80
80,0.0701261276891992,0.9261542076330322,0.0809999570945421,0.9142460861116268,0.0698320708940143,80
90,0.0701850607836541,0.9260896718789988,0.0820518715405924,0.9130659052210468,0.0712422804396626,80
100,0.0677220535990823,0.9287829958510256,0.080660464106207,0.9146312778496656,0.0714996806655286,80
150,0.0602803995273231,0.9368734839352202,0.0765835821358663,0.9191759020494016,0.0734421474952249,80
200,0.055604653813626,0.9419213575200658,0.0772617746968371,0.9185168356623492,0.0745248596294861,80
250,0.0516776183533949,0.9461401255918708,0.0762669508556131,0.9197076499678112,0.0749013959555588,80
300,0.0490482460762138,0.9489543463395352,0.0774580677369342,0.9185392379931958,0.0756188654807137,80
2,0.1660293403991218,0.8141869662197545,0.1694643954009011,0.8110544718749306,0.0487202430965654,20
3,0.1615495968257007,0.8197534073154922,0.1653928532610632,0.8161024005235405,0.0538472477221906,20
4,0.1593327930501512,0.8224939679938235,0.1623909846186455,0.819812985094397,0.0546113911351144,20
5,0.1542287007277775,0.8287697138361747,0.158682457281799,0.8243549446471787,0.0584091607306615,20
6,0.1529700011808219,0.8303103784445864,0.1560869818458534,0.8275262050321244,0.0557517572886304,20
7,0.1522652817581246,0.8311713501304017,0.15421956541913,0.8298080406910682,0.0606251775173433,20
8,0.1448358919255989,0.8401965331184271,0.1513247496960316,0.8333312535109316,0.0615035005234547,20
9,0.136071604783106,0.8507201915701021,0.1390233867395033,0.8481010751877434,0.0629966592249382,20
10,0.1391699666532599,0.8470148608493485,0.142542098606698,0.8438922540760245,0.0631197075069084,20
20,0.113758255810322,0.8769430690450511,0.120808070512854,0.869531350730105,0.0648465267994112,20
30,0.1027600073272402,0.8895839424131184,0.1092792300612814,0.8828269926998924,0.0665921093118513,20
40,0.0893406235957214,0.904768372064654,0.0959316555383903,0.8979619789959011,0.0684772440290915,20
50,0.0856561689542879,0.9088930597503696,0.0924994608380852,0.9018053201353766,0.0683752945391081,20
60,0.0783682121269368,0.9169971748046534,0.0858473033128164,0.9092199600518094,0.0701191006328549,20
70,0.07564423629057,0.9200078728398704,0.084085718256513,0.911177430330941,0.0702456880486858,20
80,0.072016446180014,0.924002288819998,0.0829324844906102,0.9124557253936482,0.070614963749996,20
90,0.0690563622758076,0.927248770910136,0.0798527805541422,0.9158508337425848,0.0699746856961082,20
100,0.0672096254080279,0.929268440880736,0.0784226712538913,0.91746167126741,0.0718221527985145,20
150,0.0598251596701506,0.9373009154997924,0.0752502572279566,0.9210214830829212,0.0733617652150397,20
200,0.0557612913354713,0.9416921725072562,0.0745807948184586,0.9218160694966494,0.0741319977257054,20
250,0.0525626315367611,0.945134169803896,0.0754930182278439,0.9209924024540592,0.0750823839260574,20
300,0.0494251031526936,0.948498250519116,0.0773339001647585,0.9191127059343835,0.0755886345412076,20
2,0.1673372727758917,0.8129406686031371,0.1666219406699465,0.8130432325747414,0.0482920756431747,60
3,0.1646141323896066,0.8163270721247728,0.1638496016757547,0.816502367503709,0.047869617740786,60
4,0.1610573703785993,0.820730550976346,0.1610898661518561,0.8199341089324432,0.055895737150835,60
5,0.1557685235544622,0.8272343707333358,0.1543592906011427,0.8282384689013716,0.0574338533515869,60
6,0.1534654067678958,0.8300506823878848,0.1523938927848377,0.8306481909706087,0.0576585825669317,60
7,0.1475517254902755,0.8372388646719315,0.1487998661292836,0.8350432584865787,0.0593268678459086,60
8,0.1488190515433492,0.8357036125114167,0.1491400408688799,0.8346368587307196,0.0613082950710282,60
9,0.1482679709538965,0.8363715342145747,0.1494495464088789,0.8342491136768859,0.0590179126795362,60
10,0.1481469788044306,0.8365180981930241,0.1475306460959102,0.8365878708021237,0.062198162840128,60
20,0.115650531172317,0.8749973963611716,0.1189307801442594,0.870697801786642,0.0643682079419302,60
30,0.1004683900958934,0.8924062230923563,0.1059456669342926,0.8857286610458786,0.0662375378874679,60
40,0.0895192395840957,0.9047533471459852,0.0959988641530417,0.8971205258476356,0.0679920041486832,60
50,0.0842572489680886,0.910627618737182,0.0905049627650528,0.9033179128927916,0.0690239808755174,60
60,0.0812055871790807,0.9140170744535489,0.0879486820171532,0.9062117950683344,0.0703000666931541,60
70,0.0771529316045054,0.9184989945873758,0.085495922218676,0.908975944161296,0.0696647446931639,60
80,0.0732136950821129,0.9228346190328944,0.0811932650756989,0.9137162697377212,0.0710121187141972,60
90,0.0690075037893958,0.927441687538338,0.078504474178525,0.9167146542054864,0.0709162787875265,60
100,0.0670275923088676,0.9296023918413376,0.0768994846286379,0.9185311026046596,0.0713271714291706,60
150,0.0606917721880701,0.9364832622016348,0.074253651087722,0.9214846932231556,0.0731122145071059,60
200,0.0560838273155355,0.9414560261266648,0.0747576114239317,0.9210789949505588,0.0741944587454858,60
250,0.052007901765527,0.9458328589863229,0.0749754512083598,0.9209214595915808,0.0747313886363282,60
300,0.04918245612729931,0.9488550463545613,0.07577605767253609,0.9201768238549674,0.07544399306356256,60
