['CFLAR'],[[1.65164222]],[[2.27866479]],[[2.25626051]],[[2.23668565]],[[2.17703658]],[[1.70516695]],[[1.6104219]],[[1.38596332]],[[1.06462711]],[[1.20864697]],[[0.93983061]],[[1.13977066]],[[0.9457106]]
['ELMO2'],[[2.16206796]],[[2.34490732]],[[2.29589747]],[[2.23523586]],[[2.16175731]],[[1.42405483]],[[1.33993079]],[[1.21402034]],[[1.1085695]],[[1.20273921]],[[1.02465817]],[[1.18468144]],[[1.03942275]]
['VMP1'],[[1.60641353]],[[2.0011917]],[[2.01584718]],[[1.96687156]],[[1.83910614]],[[1.38530458]],[[1.21946762]],[[1.10325353]],[[0.92100368]],[[1.15254874]],[[0.83583358]],[[0.95513693]],[[0.81125768]]
['HIPK2'],[[2.07142552]],[[2.4721878]],[[2.32332694]],[[2.27839925]],[[2.44700859]],[[1.17779838]],[[1.34971694]],[[1.19186608]],[[1.22546993]],[[1.48310674]],[[1.23858699]],[[1.37051975]],[[1.24771683]]
['TNPO3'],[[1.74423477]],[[1.79369323]],[[1.74183015]],[[1.73258029]],[[2.08496337]],[[1.38064689]],[[1.33358051]],[[1.20455442]],[[1.03679088]],[[1.1993902]],[[0.96596423]],[[1.09323087]],[[0.98118404]]
['ANKS1A'],[[1.67172957]],[[2.14343675]],[[2.12448145]],[[2.02448507]],[[2.12637787]],[[1.30039289]],[[1.34047174]],[[1.21651516]],[[1.07762675]],[[1.2778709]],[[1.03461624]],[[1.19468826]],[[1.03583022]]
['SEC61A2'],[[1.80008127]],[[2.02314933]],[[2.04675099]],[[2.01391473]],[[1.74583659]],[[1.20662852]],[[0.91985791]],[[0.85444457]],[[0.78545591]],[[0.90675708]],[[0.86188549]],[[0.9573103]],[[0.77674687]]
['PPP2R5A'],[[1.91721035]],[[2.00287079]],[[1.94583061]],[[1.88163039]],[[1.70087137]],[[1.64222476]],[[1.47517593]],[[1.16643605]],[[0.79718443]],[[1.12572051]],[[0.83187023]],[[0.94652092]],[[0.77693561]]
['SPI1'],[[1.68902272]],[[2.21951121]],[[2.31190227]],[[2.27155885]],[[2.18945685]],[[2.01881381]],[[1.77608507]],[[1.74631803]],[[1.30175962]],[[1.51877348]],[[1.09258676]],[[1.29221345]],[[1.05656721]]
['TNFRSF1A'],[[1.3653621]],[[2.05557526]],[[2.09379434]],[[2.03208896]],[[1.91687478]],[[1.73950798]],[[1.45696286]],[[1.40833485]],[[1.05181908]],[[1.31737384]],[[0.97921044]],[[1.17245383]],[[0.9704832]]
['ROCK1'],[[1.78948866]],[[1.96875865]],[[1.87355806]],[[1.89568023]],[[1.97888338]],[[1.48240691]],[[1.40345593]],[[1.13888466]],[[0.95905834]],[[1.1670022]],[[0.92499493]],[[1.06736933]],[[0.92622208]]
['HDAC4'],[[1.67872224]],[[2.27994006]],[[2.38743736]],[[2.31865999]],[[2.26817495]],[[1.98355586]],[[1.89019409]],[[1.66878034]],[[1.31278619]],[[1.31455357]],[[1.03387535]],[[1.20499525]],[[1.0479272]]
['ATP11A'],[[1.81614989]],[[2.1268256]],[[2.14204544]],[[2.12276446]],[[2.13578881]],[[1.56465655]],[[1.49916774]],[[1.34703773]],[[1.13349263]],[[1.37545962]],[[1.08319202]],[[1.19856011]],[[1.05959566]]
['RAB27A'],[[1.73962412]],[[2.0876296]],[[2.05399111]],[[2.12821542]],[[2.13181769]],[[1.69149231]],[[1.69400296]],[[1.40904942]],[[1.03812662]],[[1.24056745]],[[0.9393362]],[[1.10570631]],[[0.94992914]]
['JMJD6'],[[1.79465409]],[[2.40404757]],[[2.35986227]],[[2.31762632]],[[2.5690522]],[[1.71962532]],[[1.54516674]],[[1.37992811]],[[1.21482462]],[[1.39059084]],[[1.12759155]],[[1.30027101]],[[1.08600047]]
['MAP4K4'],[[1.8913622]],[[2.02554435]],[[2.06270222]],[[2.05458638]],[[1.90870431]],[[1.55623977]],[[1.48734688]],[[1.33488261]],[[1.06417438]],[[1.30674562]],[[0.95107823]],[[1.08286753]],[[0.94278191]]
['UBE2D1'],[[1.20293845]],[[1.98022306]],[[2.02790076]],[[1.99893184]],[[1.71854947]],[[1.69993847]],[[1.58039561]],[[1.39966845]],[[0.86437281]],[[0.97980021]],[[0.75578961]],[[0.88604055]],[[0.71401993]]
['ALPK1'],[[1.56114717]],[[2.23796118]],[[2.26813691]],[[2.25814588]],[[2.14343513]],[[2.05890528]],[[1.72940849]],[[1.39417136]],[[1.0292833]],[[1.10165087]],[[0.94846601]],[[1.11866963]],[[0.89107119]]
['VPS9D1'],[[1.43045346]],[[2.26791514]],[[2.44392789]],[[2.32889047]],[[1.99247737]],[[1.94515401]],[[1.76209093]],[[1.74928727]],[[1.00862112]],[[1.09891564]],[[0.800637]],[[1.06496098]],[[0.787503]]
['FNDC3B'],[[1.6030248]],[[2.32171754]],[[2.53856505]],[[2.62805453]],[[2.25603954]],[[1.83533689]],[[1.55488523]],[[1.30128775]],[[1.01977354]],[[1.21211533]],[[0.88646829]],[[1.09034655]],[[0.91466469]]
['FOSL2'],[[1.44630045]],[[2.26111633]],[[2.42066266]],[[2.45065683]],[[2.21236585]],[[1.87375321]],[[1.71255028]],[[1.59213106]],[[1.11718459]],[[1.36436909]],[[1.03377918]],[[1.1924243]],[[1.01757766]]
['RAB7A'],[[1.73035018]],[[2.01907778]],[[2.07008028]],[[2.06559147]],[[2.09995344]],[[1.50312382]],[[1.44498448]],[[1.35215818]],[[1.18204329]],[[1.38439563]],[[1.04985627]],[[1.20439822]],[[1.0663361]]
['NT5C2'],[[1.70440258]],[[2.06084052]],[[1.99876928]],[[1.96142477]],[[1.90272163]],[[1.46249851]],[[1.35934535]],[[1.13169142]],[[0.88337969]],[[1.16576368]],[[0.85152091]],[[0.98075119]],[[0.8245391]]
['APBB1IP'],[[1.54881544]],[[2.04468419]],[[2.05519129]],[[2.12455872]],[[2.14206453]],[[1.97577224]],[[1.77008246]],[[1.5542009]],[[1.16297486]],[[1.28391626]],[[0.97685639]],[[1.15727166]],[[0.96641284]]
['RSBN1'],[[1.66612838]],[[2.24322922]],[[2.2236688]],[[2.23409942]],[[2.24471141]],[[1.42001878]],[[1.30057979]],[[1.09463456]],[[0.86831191]],[[1.03150711]],[[0.93008355]],[[1.07372737]],[[0.95567935]]
['STK17B'],[[2.18441189]],[[2.08374078]],[[2.12755825]],[[2.16158257]],[[1.99348418]],[[1.42239412]],[[1.34220799]],[[1.03221844]],[[0.84546758]],[[1.15796207]],[[0.86023447]],[[1.02118918]],[[0.90284681]]
['ZMPSTE24'],[[1.58211486]],[[1.77125621]],[[1.80402678]],[[1.71652993]],[[1.92222847]],[[1.19866585]],[[1.27168371]],[[1.04308383]],[[0.99864982]],[[1.22896252]],[[0.94611751]],[[1.0785185]],[[0.9687439]]
['VNN3'],[[2.55294618]],[[2.41015311]],[[2.47151788]],[[2.32504139]],[[2.09933167]],[[1.16669969]],[[0.89695727]],[[0.72707915]],[[0.91805949]],[[1.30187166]],[[1.08814669]],[[1.082147]],[[0.91696994]]
['JAK2'],[[1.38494884]],[[1.923398]],[[1.86738851]],[[1.87562963]],[[1.79856104]],[[1.52253425]],[[1.38956266]],[[1.13308171]],[[0.87153794]],[[1.08005143]],[[0.79852282]],[[0.87220076]],[[0.81397329]]
['SH3GLB1'],[[1.59777614]],[[2.42619322]],[[2.37294791]],[[2.3404292]],[[2.27299984]],[[1.73781772]],[[1.42156526]],[[1.27851803]],[[1.02804836]],[[1.20203096]],[[0.89456518]],[[1.02626667]],[[0.88117697]]
['GADD45B'],[[1.33839394]],[[1.8751776]],[[1.91562004]],[[1.91433743]],[[1.88760778]],[[1.20445775]],[[1.0996237]],[[1.20978407]],[[0.92990824]],[[1.14636426]],[[0.85627715]],[[1.06176057]],[[0.9335532]]
['PACSIN2'],[[1.77606045]],[[2.29287106]],[[2.31630678]],[[2.27306665]],[[2.08722855]],[[1.73233683]],[[1.4540455]],[[1.35392124]],[[1.15885953]],[[1.38513778]],[[1.04861841]],[[1.20573519]],[[0.99397238]]
['BIK'],[[1.4890497]],[[1.40444136]],[[1.10899559]],[[1.10192326]],[[1.63982038]],[[1.8460418]],[[1.55811063]],[[1.2966335]],[[0.86098951]],[[1.27321317]],[[0.94663598]],[[0.82585341]],[[0.80212515]]
['MTMR3'],[[2.0241571]],[[2.12154243]],[[2.16612132]],[[2.12454474]],[[2.08157905]],[[1.65218198]],[[1.61047232]],[[1.45808898]],[[1.23654146]],[[1.43607097]],[[1.05465852]],[[1.20632233]],[[1.04535205]]
['VCPKMT'],[[1.40933426]],[[1.99459519]],[[1.94618206]],[[1.8259849]],[[1.89546734]],[[1.44252593]],[[1.39393669]],[[1.0995181]],[[0.97387842]],[[1.15988314]],[[0.95288018]],[[1.0797267]],[[0.91581622]]
['SOS2'],[[1.75644889]],[[2.21027493]],[[2.20246987]],[[2.19384533]],[[2.18800236]],[[1.71589545]],[[1.59963624]],[[1.28127644]],[[0.9548925]],[[1.21545361]],[[0.91118705]],[[1.05228631]],[[0.89516884]]
['HIF1A'],[[1.99189666]],[[2.17427062]],[[2.25738271]],[[2.40831958]],[[2.17211008]],[[1.50284088]],[[1.32402171]],[[1.12856634]],[[0.86837469]],[[1.1632663]],[[0.88494418]],[[1.00032442]],[[0.84194168]]
['DICER1'],[[1.58514027]],[[2.11040136]],[[2.04296432]],[[2.00736442]],[[1.90484796]],[[1.28561485]],[[1.14932457]],[[0.96933695]],[[0.93381347]],[[1.18188401]],[[0.90262123]],[[0.97711521]],[[0.87023478]]
['PCNX1'],[[2.09680194]],[[2.4669115]],[[2.42707115]],[[2.39873838]],[[2.38989955]],[[1.71664938]],[[1.52413704]],[[1.29798162]],[[1.00757992]],[[1.35144234]],[[1.07487024]],[[1.21615962]],[[1.04306399]]
['RNF24'],[[1.40036582]],[[2.44211693]],[[2.47613667]],[[2.42054572]],[[2.21063142]],[[1.94338855]],[[1.63931428]],[[1.46735468]],[[1.06437846]],[[1.27879137]],[[0.92983778]],[[1.10943213]],[[0.92725027]]
['HCK'],[[1.23436609]],[[2.21169958]],[[2.30434283]],[[2.26698594]],[[2.25120681]],[[2.08470111]],[[1.80181141]],[[1.70030416]],[[1.23772877]],[[1.3758233]],[[1.02051657]],[[1.24529422]],[[1.02722593]]
['VAPA'],[[1.7826051]],[[2.37248732]],[[2.4092653]],[[2.46964004]],[[2.37066799]],[[1.67959058]],[[1.53974855]],[[1.28224684]],[[1.01730747]],[[1.31780226]],[[0.95276401]],[[1.15211351]],[[0.98183764]]
['STS'],[[1.29010577]],[[2.0268358]],[[1.94941969]],[[1.96475454]],[[1.87071499]],[[1.00139885]],[[0.94145241]],[[0.83948247]],[[0.98367518]],[[1.10987979]],[[0.81648066]],[[1.00898084]],[[0.8436256]]
['RUBCNL'],[[1.98956559]],[[2.46771893]],[[2.55556228]],[[2.64287383]],[[2.28290639]],[[1.49363486]],[[1.25273118]],[[1.14026042]],[[1.03943443]],[[1.5379014]],[[1.17032519]],[[1.24751285]],[[1.01486452]]
['TNFSF13B'],[[1.25822748]],[[1.96171994]],[[2.09042265]],[[2.20645695]],[[1.7088671]],[[1.36500722]],[[1.14458744]],[[0.8965717]],[[0.57654159]],[[0.68683866]],[[0.49852505]],[[0.68908882]],[[0.48750415]]
['VWA8'],[[1.06035622]],[[2.77648291]],[[2.69148776]],[[2.57905993]],[[2.57978769]],[[0.72491988]],[[0.85338459]],[[0.7703083]],[[0.94095851]],[[1.10656842]],[[1.03579961]],[[1.14711682]],[[1.0044967]]
['STK3'],[[1.09227488]],[[1.9092702]],[[1.9919194]],[[2.15434832]],[[2.01694759]],[[1.53613535]],[[1.26683849]],[[1.03366314]],[[0.81757515]],[[0.98925442]],[[0.73036571]],[[0.8657407]],[[0.76020935]]
['DENND3'],[[2.11081627]],[[2.29158628]],[[2.26573118]],[[2.09911617]],[[2.02363649]],[[1.71864517]],[[1.45892515]],[[1.32034615]],[[1.09276945]],[[1.33772344]],[[1.00261737]],[[1.10719549]],[[0.91861438]]
['JAK3'],[[1.12554286]],[[2.45686821]],[[2.56300082]],[[2.47229]],[[2.28801248]],[[1.84942651]],[[1.59977025]],[[1.53603116]],[[1.14743395]],[[1.25866498]],[[0.95531227]],[[1.15856517]],[[0.96287552]]
['VSIR'],[[2.30452554]],[[2.28530301]],[[2.3304067]],[[2.26582471]],[[2.25461877]],[[1.73359774]],[[1.60907194]],[[1.48857298]],[[1.193297]],[[1.46936276]],[[1.09907779]],[[1.28682054]],[[1.05360048]]
['WSB1'],[[1.72650381]],[[2.35352655]],[[2.33717419]],[[2.24033576]],[[2.14208849]],[[1.87753841]],[[1.66624398]],[[1.33134153]],[[0.96201198]],[[1.17413334]],[[0.93760974]],[[1.03710699]],[[0.90804668]]
['HIPK3'],[[1.16738067]],[[1.98363642]],[[1.97102065]],[[1.99941094]],[[1.94542255]],[[1.48716556]],[[1.3639391]],[[1.19352675]],[[1.01115798]],[[1.19138928]],[[0.89184126]],[[1.05439063]],[[0.91761765]]
['PPM1H'],[[1.66610324]],[[2.07608296]],[[1.9324298]],[[1.88401456]],[[2.04106521]],[[1.18338766]],[[1.11572881]],[[1.0109596]],[[1.37189567]],[[1.49384576]],[[1.14341605]],[[1.21741004]],[[1.09463723]]
['TBC1D30'],[[1.83876644]],[[2.23621197]],[[2.0929236]],[[2.22810294]],[[2.57594725]],[[1.44200971]],[[1.01705201]],[[0.90779103]],[[1.18596103]],[[1.38610793]],[[1.36387159]],[[1.39438208]],[[1.15329088]]
['LPCAT3'],[[1.14767899]],[[2.30179342]],[[2.25062989]],[[2.34519204]],[[2.22145924]],[[1.9832348]],[[1.54165179]],[[1.60590271]],[[1.23223264]],[[1.31591665]],[[1.02107553]],[[1.21137678]],[[1.02627965]]
['NEDD9'],[[2.00295796]],[[2.11895799]],[[2.06646019]],[[2.05232274]],[[1.94275473]],[[1.07701843]],[[1.06871067]],[[0.97009056]],[[0.90531531]],[[1.21466735]],[[0.94471977]],[[1.06962801]],[[0.94086645]]
['RIPOR2'],[[1.7943769]],[[2.37678719]],[[2.37297525]],[[2.33459909]],[[2.29290595]],[[1.65948401]],[[1.43525329]],[[1.25483553]],[[1.06562587]],[[1.30201999]],[[0.96790398]],[[1.15235499]],[[1.00075474]]
['TREML2'],[[1.90862641]],[[2.59105219]],[[2.67414208]],[[2.6472382]],[[2.3905352]],[[1.95681442]],[[1.66518941]],[[1.43862729]],[[0.91611486]],[[1.3887044]],[[0.99993307]],[[1.20358151]],[[1.00027972]]
['E2F3'],[[2.20735776]],[[2.44765494]],[[2.4776618]],[[2.42888115]],[[2.2996521]],[[1.64638052]],[[1.45661001]],[[1.33892506]],[[1.114587]],[[1.39352811]],[[1.04533026]],[[1.17297586]],[[1.03091013]]
['BTNL8'],[[1.93559889]],[[2.34497767]],[[2.42014938]],[[2.29932458]],[[1.94127713]],[[1.75132711]],[[1.58128908]],[[1.34869286]],[[0.8740331]],[[1.14386564]],[[0.93745739]],[[1.12435366]],[[0.90032667]]
['ERGIC1'],[[2.03138423]],[[2.58917946]],[[2.66278228]],[[2.58371717]],[[2.24532843]],[[1.51648141]],[[1.24470732]],[[1.1326263]],[[0.99609703]],[[1.31501877]],[[0.98595785]],[[1.14747211]],[[0.97405244]]
['GBE1'],[[1.60856338]],[[1.91556908]],[[1.7025194]],[[1.80698846]],[[1.96134849]],[[1.36176356]],[[1.34584974]],[[1.25582873]],[[1.00570724]],[[1.27748491]],[[0.9388917]],[[1.06425387]],[[0.95731504]]
['FRMD4B'],[[2.06874839]],[[1.63728368]],[[1.99278093]],[[2.26579568]],[[1.92838011]],[[1.38996242]],[[1.59469435]],[[1.26322736]],[[0.88832069]],[[1.07171381]],[[0.95175608]],[[1.01216753]],[[0.88989411]]
['PECR'],[[1.82240362]],[[2.10744583]],[[2.10968265]],[[2.02727691]],[[2.49236624]],[[1.50727643]],[[1.79181348]],[[1.47690459]],[[1.27674384]],[[1.33400441]],[[1.09318925]],[[1.24402796]],[[1.11152249]]
['OTX1'],[[2.58703937]],[[2.8928717]],[[3.02027295]],[[2.76481353]],[[2.09009725]],[[2.02099917]],[[1.29217097]],[[1.42617463]],[[0.8606469]],[[1.18058277]],[[0.92271395]],[[1.01067607]],[[0.73334986]]
['ARID3A'],[[1.75177538]],[[2.26933531]],[[2.24508036]],[[2.2524469]],[[2.27669531]],[[1.76639972]],[[1.66498691]],[[1.56338961]],[[1.30521365]],[[1.5717316]],[[1.21470811]],[[1.36484534]],[[1.1345946]]
['IVNS1ABP'],[[1.81169644]],[[2.05313631]],[[2.15395429]],[[2.23089988]],[[2.12591288]],[[1.32576972]],[[1.25820361]],[[1.05862838]],[[0.89527375]],[[1.32830752]],[[1.01249417]],[[1.10380186]],[[0.97004117]]
['RGS2'],[[1.84617581]],[[2.33877752]],[[2.43124083]],[[2.47560536]],[[2.21627298]],[[1.79519934]],[[1.36685987]],[[1.01960856]],[[0.73830923]],[[1.1976766]],[[0.85487528]],[[0.9461396]],[[0.78814531]]
['CD58'],[[1.64157997]],[[1.96971776]],[[1.93545459]],[[1.95274922]],[[1.86868027]],[[1.6598776]],[[1.39586903]],[[1.01312235]],[[0.82975091]],[[1.11677973]],[[0.84484509]],[[0.93801383]],[[0.80670666]]
['OSCP1'],[[1.95604494]],[[2.75809675]],[[2.76788026]],[[2.18378396]],[[2.30261868]],[[1.31640215]],[[0.61656311]],[[0.77759379]],[[1.11426175]],[[1.2913623]],[[0.96858373]],[[1.08342031]],[[1.03563463]]
['CTBS'],[[1.616738]],[[2.00417973]],[[1.95579882]],[[1.92375901]],[[1.92240706]],[[1.57612955]],[[1.22884015]],[[1.03440027]],[[0.90651427]],[[1.16951667]],[[0.8664049]],[[1.03727704]],[[0.87722308]]
['RPS6KA1'],[[1.93179407]],[[2.21446492]],[[2.23211551]],[[2.16580408]],[[2.15464062]],[[1.7444054]],[[1.56955677]],[[1.48707682]],[[1.1700416]],[[1.42038451]],[[1.08395039]],[[1.30207264]],[[1.09286768]]
['OSBPL9'],[[1.86587701]],[[2.23863525]],[[2.20628812]],[[2.22063414]],[[2.00356677]],[[1.48951633]],[[1.38579664]],[[1.14459506]],[[0.88692417]],[[1.11665647]],[[0.89338775]],[[1.05195329]],[[0.92315129]]
['ATF6'],[[1.21297789]],[[2.00324732]],[[2.10358429]],[[2.14205021]],[[1.91194791]],[[1.47420409]],[[1.24015171]],[[1.11110112]],[[0.86773624]],[[0.99566126]],[[0.77845541]],[[0.96569996]],[[0.78828311]]
['RNF146'],[[1.59564319]],[[2.08823825]],[[2.02655228]],[[2.16936095]],[[2.1467268]],[[1.82657236]],[[1.53008498]],[[1.28680824]],[[1.06907462]],[[1.20353245]],[[0.95240081]],[[1.09746751]],[[0.96070407]]
['FBXL5'],[[1.33790058]],[[2.15687361]],[[2.12782253]],[[2.10065229]],[[2.06083755]],[[1.78897504]],[[1.50401673]],[[1.22104537]],[[0.93678765]],[[1.13149373]],[[0.81259358]],[[0.93178998]],[[0.79238204]]
['NDUFB3'],[[1.34310776]],[[2.12783785]],[[2.05721688]],[[2.15748034]],[[2.20675754]],[[1.64473382]],[[1.63988189]],[[1.37415934]],[[1.13351719]],[[1.27912387]],[[0.90452404]],[[1.13042042]],[[0.92532782]]
['TRPM6'],[[2.43064356]],[[2.51050269]],[[2.54359642]],[[2.48849484]],[[3.18466426]],[[1.92989985]],[[1.86192339]],[[1.63002837]],[[1.81371015]],[[2.48956575]],[[1.76337571]],[[1.93238841]],[[1.75610117]]
['HSDL2'],[[1.97765437]],[[2.15955855]],[[2.19409969]],[[2.1891608]],[[2.16920456]],[[1.82507981]],[[1.72577933]],[[1.45980924]],[[1.09525314]],[[1.28669856]],[[1.04007292]],[[1.13704976]],[[0.96264101]]
['CSF3R'],[[1.95456016]],[[2.31120034]],[[2.38326029]],[[2.26738298]],[[2.14066102]],[[2.02827908]],[[1.7340306]],[[1.63985932]],[[1.17312272]],[[1.38459021]],[[1.08126787]],[[1.28296655]],[[1.0168092]]
['EPCAM'],[[1.52142729]],[[2.84969793]],[[2.76057833]],[[1.94935062]],[[2.05581309]],[[0.54458192]],[[1.15736921]],[[1.06961666]],[[0.85540195]],[[1.08679634]],[[0.82842125]],[[1.01349208]],[[1.02576278]]
['TEK'],[[2.88751221]],[[2.27600675]],[[2.79910122]],[[2.18378429]],[[5.16217824]],[[1.37284379]],[[1.04714527]],[[0.39775162]],[[3.28045752]],[[3.98778742]],[[3.62646224]],[[3.87570726]],[[3.27942832]]
['TSHZ3'],[[1.68683504]],[[2.10353087]],[[2.21425189]],[[2.12990822]],[[1.70232477]],[[1.86388772]],[[1.67183477]],[[1.40571285]],[[0.96909346]],[[1.23705581]],[[0.91351991]],[[1.00446239]],[[0.90590655]]
['TBC1D15'],[[0.84417025]],[[2.08073529]],[[2.02673704]],[[2.09210351]],[[1.86360329]],[[1.05786616]],[[0.85517562]],[[0.71336862]],[[0.76456392]],[[0.99430741]],[[0.78059094]],[[0.92321136]],[[0.80960371]]
['GTDC1'],[[1.60866218]],[[2.65641312]],[[2.5882344]],[[2.53168256]],[[2.45792842]],[[1.19070575]],[[1.25093423]],[[1.12246905]],[[1.02641372]],[[1.27412183]],[[1.02405793]],[[1.12523814]],[[0.97480663]]
['SPATA1'],[[1.22238377]],[[1.20413794]],[[1.35868746]],[[1.2195802]],[[1.24652789]],[[1.2273706]],[[1.07783892]],[[0.67375952]],[[0.61036099]],[[0.71781917]],[[0.42127655]],[[0.78209867]],[[0.58577729]]
['TNFAIP6'],[[2.31633933]],[[2.23004614]],[[2.31667656]],[[2.35831994]],[[2.13200134]],[[1.25766229]],[[1.30293071]],[[1.13677684]],[[0.75276013]],[[1.10758117]],[[0.79579573]],[[1.27517612]],[[0.77883988]]
['ACSL3'],[[2.24330928]],[[1.99687561]],[[1.94891181]],[[2.04024856]],[[2.10645872]],[[1.62602771]],[[1.37302641]],[[1.08802273]],[[0.89162275]],[[1.11047343]],[[0.83690064]],[[1.00640762]],[[0.88055028]]
['PREX1'],[[2.09426144]],[[2.53357252]],[[2.53777369]],[[2.42728186]],[[2.25658721]],[[1.51525804]],[[1.35554508]],[[1.27849316]],[[1.08432293]],[[1.38294407]],[[1.04723337]],[[1.23266263]],[[1.02859153]]
['TREM1'],[[2.04523577]],[[2.1401912]],[[2.26125731]],[[2.23343317]],[[2.01347539]],[[1.55793771]],[[1.43272052]],[[1.37848017]],[[1.05812052]],[[1.33232616]],[[1.02120329]],[[1.10407718]],[[0.92768965]]
['FFAR2'],[[1.123533]],[[2.18101905]],[[2.20144992]],[[2.08148838]],[[1.82988328]],[[1.77491995]],[[1.54405724]],[[1.56060396]],[[0.96523254]],[[1.0902998]],[[0.79512053]],[[1.04212842]],[[0.80698524]]
['HNRNPH2'],[[1.42752435]],[[1.9035282]],[[1.92728709]],[[2.07734749]],[[2.0174493]],[[1.55151275]],[[1.40053364]],[[1.27803505]],[[1.01562831]],[[1.21701241]],[[0.97607957]],[[1.14866479]],[[0.96138769]]
['KDM4B'],[[2.11799824]],[[2.32261248]],[[2.31273398]],[[2.11865053]],[[2.1382989]],[[1.70684289]],[[1.55997979]],[[1.48036307]],[[1.26259485]],[[1.51300571]],[[1.15170596]],[[1.3241053]],[[1.12811721]]
['HIP1'],[[1.96623623]],[[2.23460437]],[[2.28035313]],[[2.29540395]],[[2.37071626]],[[2.00571307]],[[1.90391195]],[[1.59772514]],[[1.27593204]],[[1.39474471]],[[0.95809699]],[[1.21412932]],[[0.79918753]]
['STEAP4'],[[1.3055899]],[[2.23480021]],[[2.24470411]],[[2.17680703]],[[2.43148502]],[[1.96867245]],[[1.7218368]],[[1.61424786]],[[1.33255913]],[[1.65978763]],[[1.20282655]],[[1.3173935]],[[1.14343587]]
['APOBEC3A'],[[1.90709474]],[[2.15155029]],[[2.20172339]],[[2.08312697]],[[1.76951986]],[[1.56166248]],[[1.41673553]],[[1.30533054]],[[0.84235204]],[[1.05012518]],[[0.74723386]],[[0.90488536]],[[0.72006056]]
['ADCY4'],[[2.34894159]],[[2.36081339]],[[2.34018714]],[[2.22475169]],[[1.81902624]],[[1.77910525]],[[1.68874595]],[[1.57029427]],[[1.15618176]],[[1.23192008]],[[1.00632384]],[[1.15629604]],[[1.00888291]]
