['MEOX1'],[[1.09150315]],[[0.2935438]],[[0.38928815]],[[0.28762069]],[[0.22911227]],[[0.37314019]],[[0.90616832]],[[0.73394412]],[[0.57285125]],[[0.64062631]],[[0.78556361]],[[0.78812657]],[[1.01689855]]
['ITGA3'],[[0.99797939]],[[0.40992036]],[[0.30098825]],[[0.44753806]],[[0.27759039]],[[0.38901323]],[[0.72478399]],[[0.87181026]],[[0.74191452]],[[0.69331219]],[[0.82704758]],[[1.1140408]],[[0.90045644]]
['IL32'],[[0.97476919]],[[0.33584977]],[[0.32146481]],[[0.52936224]],[[0.32351587]],[[0.39196556]],[[0.83593477]],[[0.90662308]],[[0.77308033]],[[0.8059014]],[[0.96091051]],[[1.19220974]],[[0.9972574]]
['SLC18A1'],[[0.87020866]],[[0.19221189]],[[0.41723431]],[[0.10931605]],[[0.08571822]],[[0.18880199]],[[0.46088945]],[[0.21397622]],[[0.38150856]],[[0.73893969]],[[0.54224361]],[[0.57911125]],[[0.58892372]]
['MYO16'],[[0.90015526]],[[0.23000151]],[[0.30714056]],[[0.12370199]],[[0.08738627]],[[0.32693722]],[[0.57231216]],[[0.35700379]],[[0.28368294]],[[0.58089915]],[[0.38096898]],[[0.48764525]],[[0.24606033]]
['FOXP3'],[[0.86408056]],[[0.37567235]],[[0.52049801]],[[0.45148026]],[[0.24405764]],[[0.32373248]],[[0.71307368]],[[0.78207284]],[[0.57976446]],[[0.82399767]],[[0.73828222]],[[0.98337855]],[[0.97479355]]
['RASGRF1'],[[1.05627291]],[[0.53734026]],[[0.61446943]],[[0.76325676]],[[0.10067415]],[[0.28850815]],[[0.77832739]],[[1.01828544]],[[0.81052317]],[[0.77071288]],[[1.07591181]],[[1.06613507]],[[0.90956018]]
['GPC1'],[[0.89075889]],[[0.39224556]],[[0.16676335]],[[0.54990205]],[[0.30199147]],[[0.38573086]],[[0.28693254]],[[1.01939109]],[[0.89615474]],[[0.65106017]],[[0.91632625]],[[1.04012828]],[[1.00336647]]
['CDON'],[[0.75406269]],[[0.33575986]],[[0.20684298]],[[0.418461]],[[0.2208572]],[[0.59852251]],[[0.63566872]],[[0.99493259]],[[0.65546943]],[[0.42402706]],[[0.7791143]],[[1.07375382]],[[0.92016654]]
['LMCD1'],[[0.49039787]],[[0.22556549]],[[0.26197986]],[[0.31685464]],[[0.10439135]],[[0.11505491]],[[0.61951264]],[[0.37022868]],[[0.43298408]],[[0.54931088]],[[0.60706733]],[[0.51256983]],[[0.34302894]]
