['FGR'],[[0.95967921]],[[1.79533138]],[[1.89494063]],[[2.17730338]],[[1.99702493]],[[1.9766515]],[[1.69192102]],[[1.38017365]],[[1.23067928]],[[1.22896934]],[[1.08128649]],[[1.21379349]],[[1.05527066]]
['SELPLG'],[[1.08343651]],[[1.80800408]],[[1.79996957]],[[2.23813278]],[[2.0680917]],[[1.42582186]],[[1.1975751]],[[1.06399042]],[[1.04630216]],[[1.14822523]],[[1.02814047]],[[1.22856952]],[[1.09247756]]
['CAMKK2'],[[1.07952571]],[[1.87721455]],[[1.84250093]],[[2.09229477]],[[1.76373471]],[[1.73920988]],[[1.50258063]],[[1.3920019]],[[1.14757941]],[[1.17494422]],[[0.97679194]],[[1.11936773]],[[0.99229364]]
['BIN2'],[[1.13514658]],[[1.70039508]],[[1.7165548]],[[1.91171247]],[[1.68896319]],[[1.61899902]],[[1.36704656]],[[1.23738935]],[[1.13212709]],[[1.07733527]],[[1.07668568]],[[1.19501465]],[[1.04483177]]
['ALDH2'],[[0.95129016]],[[1.26955032]],[[1.38315326]],[[1.91446936]],[[1.90484969]],[[2.20063063]],[[1.7363904]],[[1.33634891]],[[1.24242975]],[[1.26480629]],[[0.93608773]],[[1.19675914]],[[1.29530288]]
['SCNN1A'],[[1.37411708]],[[2.07912234]],[[2.64585951]],[[2.34495908]],[[2.07533406]],[[1.44551908]],[[1.67414312]],[[1.19865544]],[[0.92962782]],[[1.09323472]],[[1.05841225]],[[1.35889117]],[[1.02458401]]
['LTBR'],[[0.88849074]],[[1.97628149]],[[2.14512336]],[[2.3010569]],[[2.02043674]],[[1.91574779]],[[1.67838281]],[[1.39900951]],[[1.27531205]],[[1.37123872]],[[1.04929292]],[[1.11897146]],[[1.11646558]]
['DSE'],[[1.06432772]],[[1.51855192]],[[1.50459324]],[[2.14104667]],[[1.92857506]],[[1.7788865]],[[1.51738851]],[[1.54988617]],[[1.29283542]],[[1.270552]],[[1.04471153]],[[0.97659654]],[[1.18565428]]
['SOD2'],[[0.97685734]],[[1.94927393]],[[1.85146232]],[[2.46461804]],[[2.27223214]],[[1.71296112]],[[1.43621161]],[[1.21172265]],[[1.0816349]],[[1.00734076]],[[0.98849402]],[[1.19323289]],[[0.99841221]]
['CCND3'],[[1.14599497]],[[1.7972909]],[[1.82450173]],[[2.08821309]],[[1.87293786]],[[1.40540039]],[[1.11592914]],[[1.12519043]],[[1.17537707]],[[1.16991664]],[[1.07709878]],[[1.13481264]],[[1.16337082]]
['RNF130'],[[1.07829094]],[[1.96235442]],[[1.93288338]],[[2.1390191]],[[1.95435334]],[[1.65147422]],[[1.44309654]],[[1.29115672]],[[1.17327283]],[[1.20444652]],[[1.0194282]],[[1.19669535]],[[1.08104948]]
['H2AFY'],[[1.22913162]],[[2.19109695]],[[2.2286433]],[[2.24585011]],[[2.01028177]],[[1.7031841]],[[1.34780221]],[[1.25787054]],[[1.13620598]],[[1.04436102]],[[1.05039921]],[[1.13121723]],[[0.94077919]]
['ATP6V0E1'],[[1.0306044]],[[1.74316111]],[[1.65476147]],[[2.10187504]],[[1.98772605]],[[1.5810467]],[[1.27836413]],[[1.19049111]],[[1.22561677]],[[1.13610289]],[[0.99832878]],[[1.10007329]],[[1.17134341]]
['COL7A1'],[[1.08029216]],[[1.91606779]],[[2.29435529]],[[2.17297029]],[[1.54823294]],[[1.73208783]],[[1.53496804]],[[1.40678282]],[[1.23705992]],[[0.86910055]],[[1.10866126]],[[0.93572088]],[[0.49952615]]
['ABTB1'],[[1.30070216]],[[2.00907861]],[[2.04900486]],[[2.31086779]],[[2.05409232]],[[1.58841416]],[[1.24288942]],[[1.20523086]],[[1.14769652]],[[1.06032694]],[[1.05052922]],[[1.14047788]],[[0.83415757]]
['KIAA1257'],[[1.28955809]],[[2.11205031]],[[2.32046753]],[[2.1415959]],[[1.88420413]],[[1.71858622]],[[1.41177988]],[[1.29838442]],[[0.92753685]],[[0.79297197]],[[1.05674852]],[[1.126445]],[[0.696549]]
['STK16'],[[1.35204302]],[[1.93799441]],[[1.87787786]],[[2.29545132]],[[2.0537176]],[[1.3435736]],[[1.0951679]],[[1.20439467]],[[1.24935909]],[[1.16480226]],[[0.97681679]],[[1.12012597]],[[1.12668773]]
['CAPZA1'],[[1.0319278]],[[1.93993533]],[[1.76007382]],[[2.28313673]],[[2.12016381]],[[1.68589505]],[[1.39277456]],[[1.18514943]],[[1.16760635]],[[1.0987347]],[[0.97409185]],[[1.12301351]],[[1.15370115]]
['RHOU'],[[0.93529778]],[[1.62164976]],[[1.52772128]],[[2.00922614]],[[1.87429401]],[[1.40385409]],[[1.4099525]],[[1.10406597]],[[1.0203769]],[[1.34396874]],[[1.03222555]],[[1.0679819]],[[1.28491011]]
['MFN2'],[[1.07411331]],[[1.66394577]],[[1.6472662]],[[1.98896174]],[[1.93596996]],[[1.48476856]],[[1.05317074]],[[1.22785023]],[[1.30104425]],[[1.13514858]],[[1.0083319]],[[1.07059949]],[[1.08523023]]
['NCF2'],[[1.01403657]],[[1.77200731]],[[1.73768787]],[[2.24775163]],[[2.01754015]],[[1.82130773]],[[1.49271448]],[[1.31500586]],[[1.22598738]],[[1.19304358]],[[1.02078127]],[[1.23854051]],[[1.03063602]]
['OLFML3'],[[1.48083536]],[[2.88488894]],[[3.55925153]],[[3.20301895]],[[3.00458602]],[[3.09436837]],[[3.26727108]],[[2.34484527]],[[2.10705791]],[[1.31483746]],[[1.87081251]],[[1.74300586]],[[1.39458917]]
['ECE1'],[[1.01124561]],[[1.8895694]],[[1.97494389]],[[2.35805436]],[[2.1100408]],[[1.9236568]],[[1.67301724]],[[1.38777546]],[[1.15688004]],[[1.11258183]],[[1.05986365]],[[1.18300293]],[[1.01294772]]
['ATP6V0B'],[[0.97824728]],[[1.65503978]],[[1.70290327]],[[2.14294621]],[[1.92903538]],[[1.51110983]],[[1.28606102]],[[1.17585843]],[[1.11740898]],[[1.15606521]],[[1.00378573]],[[1.18935008]],[[0.95771778]]
['KLF7'],[[1.19671718]],[[1.74997522]],[[1.71383598]],[[2.14101995]],[[1.92602988]],[[1.81714029]],[[1.38100499]],[[1.19144461]],[[1.03075033]],[[0.94683693]],[[0.97749321]],[[1.01560543]],[[0.87871162]]
['MFSD1'],[[1.2060805]],[[2.21023492]],[[1.96390524]],[[2.19723409]],[[2.05619038]],[[1.66293393]],[[1.42612688]],[[1.40309523]],[[1.42728925]],[[1.25342803]],[[1.03571377]],[[1.09595596]],[[1.21107738]]
['UBE2B'],[[1.04937249]],[[2.15410193]],[[1.98809269]],[[2.43930636]],[[2.26037923]],[[1.57267352]],[[1.18336618]],[[1.08276359]],[[1.2073166]],[[1.10857081]],[[1.03789156]],[[1.21353687]],[[0.96432266]]
['RAD23B'],[[1.08720635]],[[1.71641226]],[[1.63341476]],[[2.10579075]],[[1.98346472]],[[1.58578597]],[[1.26134834]],[[1.113702]],[[1.1600157]],[[1.11426189]],[[0.99962228]],[[1.16563116]],[[1.18883837]]
['FBXW2'],[[1.11071613]],[[1.86725251]],[[1.73803195]],[[2.12850896]],[[1.94452088]],[[1.59279286]],[[1.1491645]],[[1.06942359]],[[1.08574303]],[[0.98493002]],[[1.01373189]],[[1.05067682]],[[1.06346827]]
['FAM45A'],[[0.91500752]],[[2.09648085]],[[2.04765588]],[[2.44798743]],[[2.23499135]],[[1.81485071]],[[1.50513635]],[[1.2657906]],[[1.14737942]],[[1.05999286]],[[1.04084337]],[[1.10967869]],[[1.00699662]]
['CFAP58'],[[1.18113424]],[[1.84411438]],[[1.69982828]],[[1.97755573]],[[1.67956968]],[[2.0333896]],[[1.97296553]],[[1.21112674]],[[1.18832359]],[[0.763454]],[[1.03194811]],[[1.37571942]],[[0.83811637]]
['PLXDC2'],[[1.20771797]],[[2.44932766]],[[2.32460486]],[[2.36583274]],[[2.16453815]],[[1.80291402]],[[1.55882131]],[[1.47716207]],[[1.35313815]],[[1.18518544]],[[1.01526815]],[[1.26861493]],[[1.11261042]]
['FAM53C'],[[1.11007311]],[[1.94252007]],[[1.92730385]],[[2.41354794]],[[2.2132688]],[[1.97665001]],[[1.47158244]],[[1.28573676]],[[1.14966118]],[[1.07980064]],[[1.08269848]],[[1.20591517]],[[0.97771799]]
['EGR1'],[[0.92261766]],[[1.46597735]],[[1.38720796]],[[2.02008052]],[[1.54647252]],[[0.77223212]],[[0.79035577]],[[0.99942138]],[[1.3782506]],[[1.42497407]],[[0.98601136]],[[1.03415241]],[[1.35763157]]
['APAF1'],[[1.11578759]],[[2.02082133]],[[1.89858879]],[[2.42170422]],[[2.20992647]],[[1.73284595]],[[1.36548192]],[[1.26839006]],[[1.11678291]],[[1.06260006]],[[0.98521888]],[[1.19697611]],[[1.02387763]]
['PTK2B'],[[1.13135819]],[[1.59581459]],[[1.65765388]],[[1.78931972]],[[1.568571]],[[1.58643959]],[[1.33865541]],[[1.18289006]],[[1.10202854]],[[1.10679732]],[[1.03560762]],[[1.06003564]],[[0.97145513]]
['CSTA'],[[1.07913615]],[[1.95749071]],[[1.79787162]],[[2.31321852]],[[2.10188458]],[[1.59708885]],[[1.44685111]],[[1.24955599]],[[1.16373048]],[[1.20927041]],[[0.97675583]],[[1.20639149]],[[1.15577673]]
['CCR2'],[[0.82965363]],[[1.75504985]],[[1.8126093]],[[2.07962291]],[[1.98924512]],[[2.09381698]],[[1.82897982]],[[1.5299012]],[[1.28964196]],[[1.42872028]],[[0.97743604]],[[1.15232591]],[[1.2454712]]
['ANXA11'],[[1.07836227]],[[1.76767383]],[[1.73376612]],[[2.03141671]],[[1.81097124]],[[1.46163703]],[[1.23337111]],[[1.12296735]],[[1.03177915]],[[1.05960738]],[[1.01301999]],[[1.10539025]],[[0.97166267]]
['GLIPR2'],[[0.98466507]],[[1.47398273]],[[1.45382935]],[[1.88166861]],[[1.70590803]],[[1.60262826]],[[1.36293554]],[[1.23285037]],[[1.12601193]],[[1.19532646]],[[0.92906739]],[[1.14283101]],[[1.11152472]]
['SLC36A1'],[[1.10410573]],[[1.89087381]],[[1.97524053]],[[1.96780615]],[[1.67862004]],[[1.93904565]],[[1.59572718]],[[1.47196389]],[[1.27903534]],[[1.05944557]],[[1.07390602]],[[1.1275569]],[[0.91564841]]
['LPGAT1'],[[1.05488826]],[[1.91516162]],[[1.73170519]],[[2.25677051]],[[2.02841817]],[[1.55122996]],[[1.23928869]],[[1.15230687]],[[1.12691667]],[[1.10389577]],[[0.97586846]],[[1.11439105]],[[1.08201161]]
['CRISP2'],[[0.77942046]],[[1.73220877]],[[0.43082176]],[[1.58129996]],[[1.38085241]],[[0.62164387]],[[0.33814437]],[[0.52320985]],[[1.1841871]],[[0.51103221]],[[0.73495557]],[[0.91092031]],[[0]]
['ATXN1'],[[1.03447436]],[[1.46029848]],[[1.41945705]],[[2.0408537]],[[1.83611595]],[[1.62197262]],[[1.40699413]],[[1.15758612]],[[1.07088441]],[[1.009622]],[[1.02380218]],[[1.11014695]],[[1.01015361]]
['MBOAT7'],[[1.00932014]],[[1.71349695]],[[1.85005321]],[[2.2306971]],[[2.00331291]],[[1.63469186]],[[1.27577827]],[[1.10089232]],[[0.98213498]],[[1.03294355]],[[0.98684824]],[[1.03576864]],[[0.85971008]]
['OPRL1'],[[0.98843197]],[[1.54891647]],[[1.45932091]],[[1.86160074]],[[1.48378616]],[[1.54982183]],[[1.35854778]],[[1.35557424]],[[1.17049664]],[[1.27519314]],[[1.01251055]],[[1.19925463]],[[1.10535495]]
['TNFSF14'],[[0.75652908]],[[1.34372979]],[[1.35650243]],[[1.82476434]],[[1.55967698]],[[1.76061613]],[[1.53711521]],[[1.22008177]],[[1.05303067]],[[0.9331237]],[[0.92751139]],[[1.21153574]],[[0.953269]]
['VASP'],[[0.94904358]],[[1.51343914]],[[1.55201929]],[[2.07136001]],[[1.86047813]],[[1.59640881]],[[1.35963333]],[[1.20138073]],[[1.08764917]],[[1.17244258]],[[0.97148816]],[[1.07056624]],[[0.99428463]]
['CD93'],[[1.22466216]],[[2.30873506]],[[2.23395531]],[[2.2225246]],[[2.05297484]],[[1.82537504]],[[1.55161194]],[[1.40915134]],[[1.21601846]],[[1.1758986]],[[1.04621595]],[[1.16277352]],[[1.02506878]]
['TMX4'],[[1.10571064]],[[1.95536169]],[[1.77335313]],[[2.09421289]],[[1.91314058]],[[1.55712923]],[[1.23913543]],[[1.13778953]],[[1.09700141]],[[0.9604085]],[[1.00029385]],[[1.21644043]],[[1.03685071]]
['SIRPD'],[[1.17500547]],[[1.95454848]],[[2.24457934]],[[2.1532908]],[[1.8612062]],[[2.39201342]],[[1.86607351]],[[1.50076503]],[[1.34406711]],[[1.0954611]],[[1.14756271]],[[1.12915545]],[[0.82257748]]
['S1PR4'],[[0.93736105]],[[1.70789808]],[[1.70781702]],[[2.3136713]],[[2.0883534]],[[1.35795444]],[[1.12974949]],[[0.92927619]],[[0.97847207]],[[1.00567053]],[[1.01859765]],[[1.05575394]],[[0.88328492]]
['CFP'],[[1.00330814]],[[1.63750811]],[[1.62733722]],[[2.11163131]],[[1.92192167]],[[1.65925802]],[[1.41586819]],[[1.35569694]],[[1.1604053]],[[1.30068378]],[[1.00232687]],[[1.15980725]],[[1.06267752]]
['PTPN12'],[[1.2058822]],[[2.02164515]],[[1.95227393]],[[2.23001855]],[[2.05948052]],[[1.75995202]],[[1.47785507]],[[1.37175512]],[[1.35448841]],[[1.09430878]],[[1.0682011]],[[1.224949]],[[1.23775342]]
['LRFN1'],[[1.08827414]],[[1.74979308]],[[1.74386526]],[[2.08439131]],[[1.78859719]],[[1.41802893]],[[1.2563586]],[[1.10665677]],[[0.98967588]],[[0.9084173]],[[0.87661791]],[[1.00050399]],[[0.86384056]]
['ZFP36'],[[0.87148678]],[[1.85111911]],[[1.89360843]],[[2.20306953]],[[2.02244143]],[[1.69009916]],[[1.43770277]],[[1.18776987]],[[0.94312469]],[[1.08631277]],[[0.94637574]],[[1.0460742]],[[0.89130639]]
['LRRC4'],[[1.19435879]],[[1.4768531]],[[1.51653419]],[[2.295211]],[[2.04455005]],[[2.13424474]],[[1.62143983]],[[1.30829571]],[[1.0555339]],[[1.01463874]],[[0.95853063]],[[1.13897602]],[[0.8559913]]
['LRRC6'],[[1.23166553]],[[1.812668]],[[1.74967974]],[[1.61012409]],[[1.27900768]],[[2.08839855]],[[1.81902261]],[[1.63148462]],[[1.14811363]],[[0.85670853]],[[1.12502945]],[[1.24627354]],[[0.66214286]]
['CHRNA10'],[[0.94196176]],[[1.89732554]],[[2.39540285]],[[2.07860187]],[[1.80997811]],[[1.45480525]],[[1.21564439]],[[1.19199421]],[[1.11323003]],[[0.8183517]],[[1.16822079]],[[0.91550759]],[[0.57914712]]
['MOSPD2'],[[1.04373386]],[[1.97629461]],[[1.85369741]],[[2.46196976]],[[2.2269788]],[[1.92981327]],[[1.5325314]],[[1.29595042]],[[1.16234988]],[[0.99471937]],[[1.00721143]],[[1.21435293]],[[0.95035983]]
['DOCK6'],[[1.09747106]],[[1.24628872]],[[1.7403226]],[[1.76155224]],[[1.39467609]],[[1.62113225]],[[1.36107749]],[[1.28135394]],[[1.07752806]],[[0.94667408]],[[1.21951982]],[[0.56572702]],[[0.67121468]]
['TSPAN16'],[[1.0528762]],[[2.34031447]],[[2.1635024]],[[2.44560941]],[[1.78687847]],[[1.8421386]],[[1.7929426]],[[1.11485422]],[[1.33732498]],[[1.64401639]],[[1.21951983]],[[1.1201259]],[[1.26087049]]
['ZSWIM6'],[[1.03535248]],[[1.74613187]],[[1.82622764]],[[2.09831011]],[[1.86313856]],[[1.86769774]],[[1.46654884]],[[1.33133615]],[[1.1051351]],[[1.16824037]],[[1.01048211]],[[1.06100472]],[[1.00383795]]
['CHMP2A'],[[0.97297148]],[[1.59216956]],[[1.50988982]],[[2.01832968]],[[1.84038482]],[[1.35681279]],[[1.1651588]],[[1.09390979]],[[1.05639681]],[[1.08690546]],[[0.95509353]],[[1.06034038]],[[1.0536015]]
['GMFG'],[[1.06477575]],[[1.90943619]],[[1.89115345]],[[2.38076968]],[[2.16544876]],[[1.69364734]],[[1.33428283]],[[1.15869086]],[[1.07139517]],[[1.09906502]],[[1.0239135]],[[1.20825888]],[[1.02904979]]
['THEMIS2'],[[1.08594255]],[[1.62835497]],[[1.75169685]],[[2.02643006]],[[1.79155963]],[[1.73432149]],[[1.41593163]],[[1.23185972]],[[1.17104695]],[[1.17474892]],[[1.06059412]],[[1.07014821]],[[1.02870755]]
['LILRB2'],[[1.02439835]],[[1.47273699]],[[1.50354582]],[[2.0885234]],[[1.91316771]],[[1.83435685]],[[1.61462445]],[[1.43599152]],[[1.25599728]],[[1.25588039]],[[0.99657836]],[[1.09746124]],[[1.00961222]]
['CAP1'],[[1.05328729]],[[1.82727097]],[[1.7275814]],[[2.21558624]],[[2.0691956]],[[1.66318117]],[[1.36128949]],[[1.20797045]],[[1.18518764]],[[1.14502598]],[[0.9898025]],[[1.15539179]],[[1.13364915]]
['SLC6A6'],[[1.13623595]],[[1.94386857]],[[1.97695681]],[[2.30977188]],[[2.08695188]],[[1.9885554]],[[1.55974319]],[[1.37722784]],[[1.14644643]],[[1.02431181]],[[1.09982039]],[[1.19030194]],[[0.88299304]]
['SPATA6'],[[1.27804162]],[[2.08533348]],[[2.13396769]],[[1.99949847]],[[1.84097506]],[[2.28077316]],[[2.22963694]],[[1.85208828]],[[1.44677238]],[[1.24905394]],[[1.06875017]],[[1.32500988]],[[1.21758479]]
['PTPRE'],[[0.90461251]],[[1.67209812]],[[1.72169594]],[[2.03333824]],[[1.74401425]],[[1.75073692]],[[1.40469589]],[[1.27746948]],[[1.13683232]],[[1.07329888]],[[1.05968762]],[[1.11848241]],[[0.94121084]]
['H3F3B'],[[0.95461458]],[[1.90108217]],[[1.78069239]],[[2.32557098]],[[2.16251943]],[[1.63652708]],[[1.33009592]],[[1.06706089]],[[1.02432492]],[[1.12629872]],[[0.96231909]],[[1.19912605]],[[1.04059731]]
['ARHGEF11'],[[1.05424279]],[[1.73966129]],[[1.75598227]],[[2.06293593]],[[1.8273678]],[[1.74715242]],[[1.5467985]],[[1.35678203]],[[1.15462453]],[[1.0871216]],[[1.01155811]],[[1.10248943]],[[0.9335625]]
['DCTN4'],[[1.10839459]],[[1.92624974]],[[1.87272226]],[[1.92941377]],[[1.72534647]],[[1.5100599]],[[1.21179873]],[[1.20536714]],[[1.31275465]],[[1.11105245]],[[1.06221792]],[[1.14731677]],[[1.11517592]]
['SBF2'],[[1.13419946]],[[1.90163502]],[[1.85507318]],[[2.25860956]],[[1.99687514]],[[1.85091946]],[[1.43237723]],[[1.31761063]],[[1.12793317]],[[1.06189075]],[[1.01074788]],[[1.06561337]],[[1.00071786]]
['TSPAN2'],[[1.10924579]],[[2.05974612]],[[1.78656657]],[[2.0407119]],[[1.85356445]],[[1.81738699]],[[1.83254637]],[[1.73925902]],[[1.331053]],[[1.02563963]],[[1.01388783]],[[1.29804189]],[[0.90364199]]
['VAV3'],[[1.09721997]],[[1.75339825]],[[1.74038544]],[[2.01809386]],[[1.8132056]],[[1.86848017]],[[1.36981506]],[[1.15774672]],[[1.04414116]],[[0.98514187]],[[0.998768]],[[1.05541529]],[[0.99781575]]
['DSC2'],[[0.84193194]],[[1.95058405]],[[1.88615842]],[[2.27380777]],[[2.16233839]],[[2.21735223]],[[1.947153]],[[1.59235398]],[[1.53693847]],[[1.3082847]],[[1.02288422]],[[0.90782081]],[[0.92170779]]
['OSTF1'],[[1.04257312]],[[1.79009518]],[[1.67272172]],[[2.14288263]],[[2.00170862]],[[1.59673718]],[[1.32771017]],[[1.13603473]],[[1.10605989]],[[1.05362332]],[[0.94811336]],[[1.19262278]],[[1.03946425]]
['TMEM2'],[[1.1450817]],[[1.76459583]],[[1.73794224]],[[2.1242659]],[[1.96552453]],[[1.61741747]],[[1.24058206]],[[1.13665035]],[[1.12151943]],[[1.17103331]],[[1.06033915]],[[1.11978163]],[[1.25255014]]
['AKIRIN2'],[[1.25547261]],[[1.81322965]],[[1.82176212]],[[2.19238547]],[[1.99108738]],[[1.55820986]],[[1.27786529]],[[1.2017836]],[[1.04722756]],[[1.09582198]],[[1.03281413]],[[1.0546943]],[[1.09627879]]
['CD63'],[[0.97536367]],[[1.6355306]],[[1.63832566]],[[2.10000794]],[[1.97609041]],[[1.91484172]],[[1.57784242]],[[1.29931784]],[[1.28553794]],[[1.32963893]],[[1.01104628]],[[1.16367287]],[[1.14549862]]
['AVIL'],[[1.16869099]],[[2.03775276]],[[2.17061289]],[[2.06238439]],[[1.73464223]],[[1.58237989]],[[1.4315687]],[[1.55183624]],[[1.15942775]],[[0.79824961]],[[1.09081032]],[[0.97243672]],[[0.59128365]]
['BLOC1S1'],[[1.06321823]],[[1.54156865]],[[1.62215264]],[[1.90309012]],[[1.70221898]],[[1.41346391]],[[1.23565763]],[[1.16258983]],[[1.14322068]],[[1.3386065]],[[1.06266684]],[[1.1784365]],[[0.98272115]]
['GNS'],[[1.09792894]],[[2.14408573]],[[2.06772698]],[[2.31694383]],[[2.18764404]],[[1.9717058]],[[1.54538676]],[[1.33539059]],[[1.24569507]],[[1.28052883]],[[0.96152654]],[[1.14314804]],[[1.26614795]]
['CPM'],[[1.42625701]],[[2.24860888]],[[2.15793502]],[[1.93978508]],[[1.89512855]],[[2.06722948]],[[1.42658746]],[[1.31246641]],[[1.01284251]],[[1.31177874]],[[0.88117226]],[[1.10068217]],[[1.13259057]]
['EGLN1'],[[1.08314828]],[[1.76994892]],[[1.67107157]],[[2.21920014]],[[2.03193037]],[[1.68031954]],[[1.54503769]],[[1.30558733]],[[1.1099884]],[[0.97638737]],[[0.95563593]],[[1.09522501]],[[0.85705865]]
['NPL'],[[1.24342121]],[[2.0881623]],[[2.03523052]],[[2.31058628]],[[1.97379985]],[[1.93422398]],[[1.45173155]],[[1.39897737]],[[1.31708703]],[[1.23239676]],[[1.05285424]],[[1.20922277]],[[0.98175733]]
['MFSD9'],[[1.18862846]],[[2.0609156]],[[1.92228315]],[[1.90047736]],[[1.89236243]],[[1.67837753]],[[1.26447807]],[[1.13891956]],[[1.07950393]],[[1.02581339]],[[1.04249738]],[[1.05613089]],[[0.9891122]]
['DRAM1'],[[0.87299913]],[[1.54738641]],[[1.57813753]],[[2.23684368]],[[1.9550235]],[[1.78701524]],[[1.5693184]],[[1.44742436]],[[1.23228911]],[[1.13054502]],[[1.04015775]],[[1.1021478]],[[1.07744128]]
['LCP1'],[[1.05621771]],[[1.71498403]],[[1.63079715]],[[2.11939073]],[[1.9493809]],[[1.68117083]],[[1.3587335]],[[1.15530344]],[[1.12416697]],[[1.06688515]],[[0.98133377]],[[1.18122106]],[[1.15941337]]
['TEX2'],[[1.08135467]],[[1.94724253]],[[1.79411067]],[[1.75169154]],[[1.6940582]],[[1.06430924]],[[0.97644711]],[[0.98950995]],[[1.1277691]],[[1.07474181]],[[0.93754299]],[[1.01419426]],[[1.04793593]]
['IL1RN'],[[0.82954149]],[[1.90964115]],[[1.77747285]],[[2.62545204]],[[2.31923688]],[[1.98105074]],[[1.72810881]],[[1.44820131]],[[1.17913697]],[[1.14826328]],[[1.01250691]],[[1.16681831]],[[1.05489087]]
['FAM129B'],[[0.73684888]],[[1.49371798]],[[1.6520269]],[[1.84661228]],[[1.79702149]],[[1.75542411]],[[1.81614848]],[[1.41896575]],[[1.28072497]],[[1.65061539]],[[1.01090916]],[[1.02423113]],[[1.2193471]]
['KIF13A'],[[1.175194]],[[1.68382538]],[[1.59173705]],[[1.92181177]],[[1.6031706]],[[1.89698485]],[[1.45422564]],[[1.25166157]],[[1.09667665]],[[1.00681543]],[[0.97305839]],[[1.15791208]],[[0.95702794]]
['IER3'],[[0.95464508]],[[1.61623807]],[[1.50490562]],[[2.76753457]],[[2.42947272]],[[1.26007059]],[[1.12373091]],[[1.22627696]],[[1.29662057]],[[1.45551782]],[[1.00586145]],[[1.41843336]],[[1.1498834]]
['SQOR'],[[1.11145533]],[[1.87345059]],[[1.78656641]],[[2.32033552]],[[2.10261607]],[[1.78659016]],[[1.39067187]],[[1.17141711]],[[1.19430678]],[[1.1844577]],[[1.00887181]],[[1.13562197]],[[1.14071087]]
['HADHB'],[[0.99687296]],[[1.6241857]],[[1.71794236]],[[2.04118179]],[[1.87589175]],[[1.61433294]],[[1.31821526]],[[1.19802924]],[[1.15827167]],[[1.05666152]],[[0.9987174]],[[1.12012595]],[[1.10949543]]
['SSFA2'],[[0.98238927]],[[1.75439031]],[[1.70531259]],[[2.09524756]],[[1.88981125]],[[1.74196675]],[[1.39159219]],[[1.26276684]],[[1.13157744]],[[1.06169808]],[[0.95835165]],[[1.08110702]],[[1.08661549]]
['SLC40A1'],[[1.19927704]],[[1.71746912]],[[1.56613675]],[[2.01936734]],[[1.9020744]],[[1.84368943]],[[1.22902598]],[[1.41738626]],[[1.46627591]],[[1.11144567]],[[1.03372168]],[[1.19193693]],[[1.1786414]]
['GPAT3'],[[1.07622014]],[[1.76156862]],[[1.63303787]],[[2.08043275]],[[1.67567732]],[[1.96189116]],[[1.53897348]],[[1.23307143]],[[1.02189431]],[[1.02933223]],[[0.91638023]],[[1.1353198]],[[1.00045526]]
['FBN2'],[[1.10080843]],[[1.98464163]],[[2.05737104]],[[2.64197499]],[[2.48137952]],[[1.98440197]],[[1.74322138]],[[1.54892502]],[[1.3767878]],[[1.45920144]],[[1.12926872]],[[1.46936175]],[[1.14682695]]
['GABARAPL1'],[[1.22430175]],[[2.02413619]],[[2.06036913]],[[2.31513905]],[[2.10816808]],[[1.56713334]],[[1.04902929]],[[1.0927635]],[[1.04873941]],[[1.10998948]],[[1.08110722]],[[1.2190001]],[[1.02577818]]
['CSAD'],[[1.24961028]],[[1.9518856]],[[2.15944045]],[[2.24003733]],[[1.88459922]],[[1.54526963]],[[1.30964616]],[[1.3775486]],[[1.0866589]],[[0.88463094]],[[1.13515674]],[[0.94215954]],[[0.69342073]]
['REM2'],[[1.21602868]],[[2.08040817]],[[2.33745074]],[[2.32356925]],[[1.95914603]],[[1.84466817]],[[1.66429691]],[[1.33520266]],[[1.09039955]],[[0.80293558]],[[1.01085759]],[[1.12012634]],[[0.81644172]]
['TSSK4'],[[0.94647597]],[[1.47296739]],[[1.35375814]],[[1.64976523]],[[1.30709254]],[[1.49824912]],[[1.13850694]],[[1.06843602]],[[0.92458005]],[[0.72255913]],[[1.06641084]],[[0.75735413]],[[0.63004105]]
['SLC12A6'],[[1.11640011]],[[2.02540263]],[[2.0426341]],[[2.38335488]],[[2.17159197]],[[1.82525897]],[[1.44004274]],[[1.28837059]],[[1.12690439]],[[1.04745143]],[[1.0371397]],[[1.12908128]],[[0.90729961]]
['IQGAP1'],[[1.07869359]],[[1.996757]],[[1.94399691]],[[2.32765826]],[[2.21302262]],[[1.87212299]],[[1.51839083]],[[1.27398266]],[[1.15909402]],[[1.09131819]],[[1.01722094]],[[1.21392919]],[[1.10484693]]
['CLEC18B'],[[1.17234161]],[[0.66046313]],[[1.25822013]],[[3.76506011]],[[3.40272463]],[[0.71927353]],[[1.37004015]],[[1.11485405]],[[1.47575639]],[[1.31483746]],[[0.9151726]],[[1.12012573]],[[1.39458917]]
['CPNE2'],[[1.08772789]],[[1.67735038]],[[1.74430495]],[[1.67799324]],[[1.52086239]],[[1.48572981]],[[1.38473974]],[[1.27936568]],[[1.13877785]],[[1.25311771]],[[1.02459793]],[[1.1961545]],[[0.89526305]]
['CMTM2'],[[1.09556066]],[[1.8499059]],[[1.82299059]],[[2.36916768]],[[2.16910996]],[[1.61613112]],[[1.13942905]],[[1.0233872]],[[1.09172548]],[[0.92497574]],[[0.95512675]],[[1.21831334]],[[0.86664878]]
