['TSPAN6'],[[1.76049247]],[[0]],[[0.54991711]],[[0.97705165]],[[0.7275748]],[[0.89670109]],[[2.01869283]],[[1.11485419]],[[1.60206018]],[[0.88763363]],[[0.6695075]],[[1.35889088]],[[1.80012099]]
['NIPAL3'],[[0.85308702]],[[0.41205621]],[[0.38290889]],[[0.54607798]],[[0.42057476]],[[0.56316759]],[[0.73286936]],[[0.86831381]],[[0.89611337]],[[0.88017345]],[[0.93167383]],[[0.98872959]],[[1.02128676]]
['SARM1'],[[0.98882368]],[[0.46797441]],[[0.43605799]],[[0.52455593]],[[0.36457183]],[[0.51429996]],[[0.69411962]],[[0.87209559]],[[0.8154343]],[[0.77244653]],[[0.95948101]],[[0.86161778]],[[0.80827537]]
['COPZ2'],[[0.54450757]],[[0.45583631]],[[0.29009496]],[[0.403844]],[[0.31894684]],[[0.42730746]],[[0.59180282]],[[0.64113071]],[[0.61287044]],[[0.83360083]],[[0.43756647]],[[0.46003062]],[[0.53291434]]
['OSBPL7'],[[0.94716319]],[[0.41029137]],[[0.50036153]],[[0.58984528]],[[0.43046257]],[[0.51797636]],[[0.64097579]],[[0.83109559]],[[0.85470664]],[[0.90993222]],[[1.10263008]],[[0.81921168]],[[0.83909554]]
['BAIAP2L1'],[[0.93495753]],[[0.39691079]],[[0.59089759]],[[0.42655907]],[[0.26332425]],[[0.47687834]],[[0.4690405]],[[0.61341644]],[[0.35344111]],[[0.38862097]],[[0.78637995]],[[0.40063512]],[[1.01118492]]
['SCIN'],[[2.7509345]],[[1.11181935]],[[0]],[[1.71091642]],[[1.95731863]],[[2.40844538]],[[1.26824958]],[[0]],[[2.0192207]],[[2.79721487]],[[1.87081234]],[[1.74300596]],[[1.92326561]]
['PRSS21'],[[0.76655094]],[[0.42855349]],[[0.19923023]],[[0.44863448]],[[0.29863721]],[[0.526139]],[[0.50549485]],[[0.5325167]],[[0.93326835]],[[0.78536014]],[[0.79495335]],[[0.6998065]],[[0.79315844]]
['TRAPPC6A'],[[0.87467518]],[[0.34506901]],[[0.44248667]],[[0.63225677]],[[0.47831304]],[[0.4921211]],[[0.70402053]],[[0.72466442]],[[0.81705957]],[[0.92873553]],[[0.9613094]],[[1.06010366]],[[1.15674432]]
['SCN4A'],[[0.8448242]],[[0.33117784]],[[0.6948078]],[[0.47810205]],[[0.44296239]],[[0.46782613]],[[0.30425624]],[[0.60226944]],[[0.1545807]],[[0.64778356]],[[1.12502934]],[[0.60561418]],[[0.49952605]]
['ADAM22'],[[1.0945684]],[[0.54605756]],[[0.60907866]],[[0.76027042]],[[0.59395555]],[[0.3884084]],[[0.68824207]],[[0.80556286]],[[0.94250018]],[[0.81056387]],[[1.01399797]],[[1.1201259]],[[0.86832838]]
['PKD1'],[[0.88975187]],[[0.33931002]],[[0.3839457]],[[0.51458481]],[[0.34830336]],[[0.57692472]],[[0.76237327]],[[0.817779]],[[0.78962101]],[[0.88288052]],[[0.99994761]],[[0.82954014]],[[0.83484466]]
['RHOBTB2'],[[0.84125574]],[[0.3835764]],[[0.3594817]],[[0.66545082]],[[0.49126366]],[[0.59051097]],[[0.86195765]],[[0.75202101]],[[0.8080942]],[[0.83450313]],[[0.81870052]],[[0.78850533]],[[0.86235396]]
['ZBTB32'],[[0.73233904]],[[0.34251453]],[[0.76213819]],[[0.71399452]],[[0.32311777]],[[0.613853]],[[0.69872971]],[[0.78020346]],[[1.09445942]],[[1.14392438]],[[1.01583366]],[[0.58163876]],[[0.65341164]]
['ANGEL1'],[[0.9896208]],[[0.44425886]],[[0.46962205]],[[0.59577865]],[[0.44190813]],[[0.6581927]],[[0.8589487]],[[0.79486706]],[[0.94576494]],[[0.91010401]],[[0.95461492]],[[0.9010985]],[[0.95791444]]
['DDX11'],[[0.87610045]],[[0.41599032]],[[0.41562421]],[[0.72181609]],[[0.48546656]],[[0.56578559]],[[0.68309578]],[[0.85495245]],[[0.74185813]],[[0.84795383]],[[1.07591643]],[[0.8798502]],[[0.75742642]]
['TTC27'],[[0.88599016]],[[0.55387821]],[[0.50489679]],[[0.72676629]],[[0.50132714]],[[0.68417265]],[[0.79035578]],[[0.76202571]],[[0.87665864]],[[0.80408686]],[[1.02498186]],[[1.07162725]],[[0.95284422]]
['PHLDB1'],[[0.87644674]],[[0.09018952]],[[0.62418062]],[[0.50078078]],[[0.34153935]],[[0.56440736]],[[0.7357088]],[[0.53937216]],[[0.69780881]],[[0.60362455]],[[0.79756287]],[[0.72424251]],[[0.69654903]]
['PRDM11'],[[0.89618755]],[[0.46805844]],[[0.49013141]],[[0.56823488]],[[0.47085442]],[[0.47567762]],[[0.62086874]],[[0.74146667]],[[0.88157502]],[[0.8745117]],[[1.08206318]],[[0.9142436]],[[1.08335417]]
['CD74'],[[0.75157418]],[[0.45036249]],[[0.45895608]],[[0.59960526]],[[0.49807004]],[[0.57963762]],[[0.70867109]],[[0.734996]],[[0.78107267]],[[1.11612658]],[[0.89159912]],[[0.97042723]],[[1.22848999]]
['RUNX3'],[[1.07805988]],[[0.45289062]],[[0.43870293]],[[0.58305893]],[[0.51787293]],[[0.40408586]],[[0.76533597]],[[0.76735955]],[[0.93612131]],[[0.9972512]],[[1.12000759]],[[1.11344574]],[[1.27916713]]
['MIPEP'],[[1.12234849]],[[0.48348707]],[[0.60124993]],[[0.65479055]],[[0.52360847]],[[0.64738659]],[[0.96038987]],[[0.97518375]],[[0.9049432]],[[0.8197704]],[[1.00887192]],[[1.05176189]],[[0.96903701]]
['SH2D2A'],[[0.9473349]],[[0.42829585]],[[0.43516286]],[[0.58129497]],[[0.4549257]],[[0.3952957]],[[0.57188496]],[[0.75656194]],[[0.90254354]],[[1.0194268]],[[1.09352996]],[[1.06608297]],[[1.21207876]]
['SH3YL1'],[[1.0984424]],[[0.58175614]],[[0.61711708]],[[0.61915163]],[[0.49685893]],[[0.67344196]],[[0.75862674]],[[0.82116971]],[[0.86608769]],[[0.79475344]],[[1.09357806]],[[0.98281543]],[[0.94313142]]
['PER3'],[[1.03358615]],[[0.64681072]],[[0.6626397]],[[0.70158149]],[[0.53010601]],[[0.66166]],[[0.79447488]],[[0.9460622]],[[0.98140211]],[[1.00196649]],[[1.21717291]],[[1.17242967]],[[1.2440069]]
['LIMA1'],[[1.00172252]],[[0.32727896]],[[0.33631448]],[[0.51908982]],[[0.405027]],[[0.48999812]],[[0.7899876]],[[0.808665]],[[0.84729712]],[[0.90497422]],[[0.93289665]],[[1.15055193]],[[1.10254863]]
['SLC4A8'],[[0.89216468]],[[0.48258589]],[[0.4959766]],[[0.39717635]],[[0.32671245]],[[0.62270678]],[[0.68523292]],[[0.73877785]],[[0.89310143]],[[0.97232456]],[[0.7329335]],[[0.6884385]],[[0.91971236]]
['PLEKHA5'],[[1.09341531]],[[0.57023416]],[[0.73310774]],[[0.62095307]],[[0.48119249]],[[0.57884661]],[[0.71013979]],[[0.86884307]],[[1.01284222]],[[0.86819496]],[[0.81294636]],[[0.91746278]],[[1.02173246]]
['MCF2L2'],[[1.00217524]],[[0.64524217]],[[0.50345196]],[[0.59802998]],[[0.35446728]],[[0.4791969]],[[0.54878752]],[[0.80685907]],[[0.68771427]],[[0.60618467]],[[0.97211924]],[[0.74042033]],[[0.59011325]]
['USP36'],[[0.92179794]],[[0.45049049]],[[0.46110362]],[[0.56791721]],[[0.39890738]],[[0.53938589]],[[0.76082993]],[[0.77415235]],[[0.84769165]],[[0.87160297]],[[1.01041645]],[[0.94260305]],[[1.03059845]]
['DCBLD2'],[[0.90093135]],[[0.57426427]],[[0.73063619]],[[0.80238678]],[[0.53227672]],[[0.34726719]],[[0.49342097]],[[0.69023179]],[[0.80737037]],[[0.95577944]],[[0.64103673]],[[0.5793466]],[[0.91221969]]
['MTA3'],[[0.90301082]],[[0.34975564]],[[0.45114213]],[[0.56707895]],[[0.36447452]],[[0.56850787]],[[0.64974845]],[[0.73094596]],[[0.82521663]],[[0.72183805]],[[0.74546424]],[[0.85800761]],[[0.86267333]]
['USP13'],[[1.104232]],[[0.37170263]],[[0.36014683]],[[0.58699478]],[[0.39574635]],[[0.46226613]],[[0.88921757]],[[0.90357857]],[[0.78981619]],[[0.81202915]],[[1.02002882]],[[0.87432742]],[[1.12682885]]
['CROCC'],[[0.85699716]],[[0.43119937]],[[0.52002284]],[[0.61495987]],[[0.49156008]],[[0.62757342]],[[0.82088874]],[[0.84433753]],[[0.93816857]],[[0.86602525]],[[0.94476405]],[[0.96549639]],[[0.8563574]]
['ALDH18A1'],[[0.86368073]],[[0.32690762]],[[0.263728]],[[0.49335845]],[[0.38199752]],[[0.38183412]],[[0.75193288]],[[0.76163197]],[[0.86732682]],[[0.86258181]],[[0.86752449]],[[1.04407468]],[[1.01780346]]
['TARBP1'],[[0.94754074]],[[0.48348707]],[[0.45670783]],[[0.63446298]],[[0.40963798]],[[0.56246487]],[[0.66320864]],[[0.70201008]],[[0.71353033]],[[0.7159571]],[[0.94823408]],[[0.84450587]],[[0.79901456]]
['CA11'],[[1.15048592]],[[0.46110834]],[[0.4996181]],[[0.78636298]],[[0.60996104]],[[0.40717646]],[[0.75301342]],[[0.98308934]],[[1.01284222]],[[0.95757728]],[[0.89674031]],[[0.9879293]],[[1.17505875]]
['ZNF275'],[[0.96393949]],[[0.48464709]],[[0.46908759]],[[0.6159346]],[[0.46749779]],[[0.56757065]],[[0.76053018]],[[0.78457432]],[[0.86840487]],[[0.98986309]],[[1.01347751]],[[0.91364335]],[[1.03431966]]
['RRP15'],[[0.9620475]],[[0.54002256]],[[0.61708804]],[[0.72886509]],[[0.56226288]],[[0.60867489]],[[0.83921712]],[[0.80324041]],[[0.89310143]],[[0.88763363]],[[1.05121755]],[[0.9193593]],[[0.91757557]]
['SDK2'],[[0.84638304]],[[0.29463161]],[[0.30100319]],[[0.41797113]],[[0.32466875]],[[0.48478007]],[[0.69716264]],[[0.70928334]],[[0.62096683]],[[0.63178416]],[[0.77041047]],[[0.88320017]],[[0.71662153]]
['PFN2'],[[1.33481865]],[[0.59265205]],[[0.43082176]],[[0.74239831]],[[0.59090738]],[[0.81071335]],[[1.46512002]],[[1.20879651]],[[0.86950009]],[[1.04451576]],[[1.1492386]],[[1.46492383]],[[1.51695847]]
['ST6GALNAC1'],[[1.00217546]],[[0.20767301]],[[0.63858539]],[[0.84917132]],[[0.45112799]],[[0.60129939]],[[1.21087416]],[[1.39617241]],[[0.9634915]],[[1.13105894]],[[1.23769757]],[[1.17114488]],[[1.24206699]]
['OSBPL3'],[[0.95653427]],[[0.47062188]],[[0.44893933]],[[0.5528308]],[[0.39363545]],[[0.49549959]],[[0.73226723]],[[0.81905251]],[[0.84004392]],[[0.87248806]],[[0.96980718]],[[0.86289888]],[[0.94320705]]
['MYO3B'],[[1.89626321]],[[1.11181937]],[[0.35434037]],[[1.53353336]],[[1.20638908]],[[0.42730738]],[[0.98992658]],[[1.39617242]],[[1.69570097]],[[0.74855661]],[[1.37541804]],[[1.26806977]],[[1.41990756]]
['ADGRL1'],[[0.92802717]],[[0.43461492]],[[0.47236034]],[[0.5286929]],[[0.4445738]],[[0.40508269]],[[0.72478172]],[[0.8179461]],[[0.9018563]],[[0.8506734]],[[0.95401992]],[[0.90471055]],[[0.98293759]]
['SIDT1'],[[1.05245475]],[[0.38354076]],[[0.46630314]],[[0.58394911]],[[0.45479793]],[[0.4622378]],[[0.73346988]],[[0.84549315]],[[0.88682067]],[[0.84552255]],[[1.030809]],[[1.01204971]],[[0.98418178]]
['NLE1'],[[0.83883183]],[[0.34178322]],[[0.5065063]],[[0.66903718]],[[0.48082349]],[[0.52627119]],[[0.81148575]],[[0.90473594]],[[0.93761749]],[[0.97551679]],[[0.91028908]],[[0.99736054]],[[0.93925743]]
['GSDMB'],[[1.01200677]],[[0.47793842]],[[0.58643444]],[[0.69491936]],[[0.43190439]],[[0.51052157]],[[0.64571311]],[[0.83420026]],[[0.7515305]],[[0.71342117]],[[0.92180128]],[[0.74254798]],[[0.59342077]]
['PPP2R3A'],[[1.10185546]],[[0.76273839]],[[0.35434037]],[[0.82163243]],[[0.73279402]],[[0.8967011]],[[1.08878841]],[[1.45869501]],[[0.77611896]],[[1.38695652]],[[1.27337971]],[[0.76909094]],[[1.01722989]]
['ST6GAL1'],[[0.90566051]],[[0.41506399]],[[0.37893982]],[[0.54457086]],[[0.37959365]],[[0.5203752]],[[0.73145442]],[[0.78467856]],[[0.83262711]],[[0.91874209]],[[0.9580107]],[[0.96156648]],[[1.0705081]]
['ZNF532'],[[0.87005549]],[[0.33691237]],[[0.49563696]],[[0.57569325]],[[0.5035456]],[[0.67017856]],[[0.64012294]],[[0.64350193]],[[0.769722]],[[0.9423619]],[[0.97950913]],[[0.8246008]],[[0.92661277]]
['HACD3'],[[0.84003557]],[[0.46448566]],[[0.44812175]],[[0.6240957]],[[0.48508566]],[[0.44192301]],[[0.87397683]],[[0.79526117]],[[0.80468495]],[[0.94234261]],[[0.91517276]],[[0.96258587]],[[1.09743794]]
