['CFLAR'],[[1.17779328]],[[2.35708231]],[[2.46918963]],[[2.64710951]],[[2.37097326]],[[1.97096557]],[[1.57729501]],[[1.38982814]],[[1.1333307]],[[0.91900268]],[[1.0311238]],[[1.10636829]],[[0.84928703]]
['YIPF1'],[[0.84233882]],[[2.01473086]],[[2.1170661]],[[2.54226021]],[[2.37926797]],[[1.71370244]],[[1.2424208]],[[0.99093757]],[[0.9824972]],[[0.97503715]],[[0.89529876]],[[0.96665966]],[[0.90472456]]
['MXD1'],[[1.22345959]],[[2.51306488]],[[2.37912876]],[[2.93646341]],[[2.74732882]],[[1.92613329]],[[1.40094507]],[[1.23711111]],[[1.17843919]],[[1.023539]],[[1.02492739]],[[1.22999066]],[[0.99155726]]
['CTDP1'],[[0.99154594]],[[1.91231486]],[[1.88875583]],[[2.30375794]],[[2.0246592]],[[1.3566647]],[[1.05377248]],[[1.00800486]],[[0.95168216]],[[0.9589976]],[[0.92367582]],[[0.9998745]],[[0.89929016]]
['ELMO2'],[[1.11500736]],[[2.17566928]],[[2.1426665]],[[2.18278032]],[[2.03333882]],[[1.49752541]],[[1.19460116]],[[1.10892418]],[[1.04754525]],[[1.01539943]],[[0.94975689]],[[1.03032187]],[[1.03226528]]
['VMP1'],[[1.19018492]],[[2.51598664]],[[2.45446838]],[[2.83755912]],[[2.59712524]],[[2.08612418]],[[1.64331168]],[[1.46680774]],[[1.24739759]],[[1.06249068]],[[1.06066293]],[[1.25562833]],[[0.95489371]]
['HIPK2'],[[1.12165795]],[[2.26683353]],[[2.12314259]],[[2.36096925]],[[2.19530785]],[[1.16970445]],[[1.10710522]],[[1.14231631]],[[1.1010301]],[[1.24739321]],[[1.09305404]],[[1.16575003]],[[1.26656381]]
['TNPO3'],[[1.12798025]],[[2.08179511]],[[2.00354249]],[[2.1818377]],[[2.13009472]],[[1.6124554]],[[1.17809818]],[[1.07489711]],[[1.02610083]],[[0.9826071]],[[0.98773574]],[[0.99566381]],[[1.0638343]]
['ANKS1A'],[[1.07498983]],[[2.17059479]],[[2.17704433]],[[2.36787894]],[[2.19175432]],[[1.53938548]],[[1.24378235]],[[1.21893102]],[[1.04275558]],[[1.07226784]],[[1.00029608]],[[1.15698229]],[[0.97681327]]
['SEC61A2'],[[1.27931754]],[[2.55641534]],[[2.62863262]],[[2.21275771]],[[1.95560931]],[[1.40172735]],[[1.25490075]],[[1.18059349]],[[0.99554827]],[[0.71011165]],[[1.22167895]],[[0.9919208]],[[0.64563285]]
['PPP2R5A'],[[1.10748514]],[[2.08645007]],[[1.90974527]],[[2.28391592]],[[2.03686257]],[[1.65628636]],[[1.11033969]],[[1.05994342]],[[0.96432233]],[[1.13625392]],[[0.95348174]],[[1.15005992]],[[1.07798001]]
['SPI1'],[[0.95066004]],[[1.82640069]],[[1.94207315]],[[2.43137762]],[[2.24307744]],[[1.82834174]],[[1.49816797]],[[1.25212111]],[[1.10234118]],[[1.19057192]],[[0.98628896]],[[1.13483088]],[[0.99259588]]
['TNFRSF1A'],[[0.92906705]],[[2.07300741]],[[2.10538895]],[[2.46876938]],[[2.22810741]],[[1.78437225]],[[1.47751811]],[[1.24530172]],[[1.07692161]],[[1.09899126]],[[1.06457404]],[[1.17309318]],[[0.96917277]]
['ROCK1'],[[1.08386882]],[[2.18940218]],[[2.06365814]],[[2.34937603]],[[2.19879319]],[[1.67985888]],[[1.30637417]],[[1.15575118]],[[1.02324538]],[[0.96581196]],[[0.95917583]],[[1.05345617]],[[1.00224466]]
['HDAC4'],[[1.1527688]],[[2.04088995]],[[2.14041858]],[[2.43358145]],[[2.24180977]],[[1.87068939]],[[1.65683092]],[[1.35281364]],[[1.22060185]],[[1.06026428]],[[1.02060815]],[[1.09665136]],[[0.97031501]]
['ATP11A'],[[1.11552812]],[[2.0013732]],[[2.05476672]],[[2.38907471]],[[2.17019447]],[[1.6457466]],[[1.29822407]],[[1.24244877]],[[1.06281517]],[[1.09397156]],[[1.00750469]],[[1.03687553]],[[0.95597226]]
['RAB27A'],[[1.11776916]],[[2.13922695]],[[1.97219915]],[[2.52644708]],[[2.33206501]],[[1.75996819]],[[1.4007889]],[[1.18064045]],[[1.14448767]],[[1.07029253]],[[0.98264181]],[[1.16141705]],[[1.11721164]]
['JMJD6'],[[1.01740384]],[[2.35001143]],[[2.37580582]],[[2.56727653]],[[2.37665814]],[[1.6947303]],[[1.13732626]],[[1.1028884]],[[0.97321725]],[[0.94578638]],[[1.03325922]],[[0.98444349]],[[0.90962381]]
['MAP4K4'],[[1.17444083]],[[2.03701156]],[[1.96810453]],[[2.40862817]],[[2.13776639]],[[1.6904807]],[[1.26651957]],[[1.13880438]],[[1.018096]],[[0.99166688]],[[0.9707769]],[[1.09473923]],[[0.99534064]]
['UBE2D1'],[[0.92917251]],[[2.52872938]],[[2.27643266]],[[2.97585587]],[[2.73226093]],[[2.12398312]],[[1.65104785]],[[1.28249035]],[[1.14271984]],[[1.17458776]],[[1.07718247]],[[1.06268566]],[[1.02679162]]
['ALPK1'],[[1.28043311]],[[2.61256493]],[[2.76071509]],[[2.80647777]],[[2.53920125]],[[2.42145659]],[[1.82031134]],[[1.40695615]],[[1.16292091]],[[0.89458102]],[[1.09168939]],[[1.09328077]],[[0.84270044]]
['VPS9D1'],[[1.05726555]],[[1.99578523]],[[2.25543709]],[[2.79245896]],[[2.41869044]],[[1.85432607]],[[1.27690903]],[[1.20558299]],[[1.06538402]],[[1.09436148]],[[1.06281702]],[[0.87063329]],[[0.83879603]]
['FNDC3B'],[[1.12596776]],[[2.08314088]],[[2.29965129]],[[2.80033232]],[[2.58340943]],[[1.94751585]],[[1.42231176]],[[1.19583072]],[[1.12775043]],[[1.06378639]],[[1.01319443]],[[1.15930051]],[[0.98709518]]
['FOSL2'],[[0.87290674]],[[1.87644801]],[[1.92930783]],[[2.5423146]],[[2.28969506]],[[1.77735783]],[[1.31080979]],[[1.12963828]],[[1.09162332]],[[1.19485145]],[[1.04815375]],[[1.09782531]],[[1.08212982]]
['RAB7A'],[[1.06693086]],[[2.17080892]],[[2.06567383]],[[2.37443619]],[[2.21657945]],[[1.60320145]],[[1.39455958]],[[1.20681647]],[[1.12170476]],[[1.13565108]],[[0.99082671]],[[1.21862374]],[[1.11086189]]
['NT5C2'],[[1.17703525]],[[2.32440293]],[[2.3223946]],[[2.57215032]],[[2.31168932]],[[1.72408509]],[[1.27256766]],[[1.18139819]],[[1.07529316]],[[0.98365286]],[[0.98154312]],[[1.13205387]],[[0.89357619]]
['APBB1IP'],[[1.0170205]],[[1.95083135]],[[1.93368477]],[[2.46618128]],[[2.3250426]],[[1.90594209]],[[1.50506688]],[[1.22278282]],[[1.08791198]],[[0.97976362]],[[0.95999872]],[[1.08280228]],[[0.96047197]]
['RSBN1'],[[1.03746491]],[[2.40824334]],[[2.27356123]],[[2.42789018]],[[2.29783209]],[[1.46816527]],[[0.92279403]],[[0.85601659]],[[0.89528731]],[[0.90621117]],[[1.00770842]],[[0.9982753]],[[1.03666478]]
['STK17B'],[[1.36545558]],[[2.25845352]],[[2.06424784]],[[2.53894381]],[[2.33100534]],[[1.60798755]],[[1.09251209]],[[0.95836468]],[[1.05905516]],[[1.02772833]],[[0.98707086]],[[1.12131402]],[[1.18028156]]
['ZMPSTE24'],[[1.10883378]],[[2.27123218]],[[2.02702285]],[[2.29221762]],[[2.16502718]],[[1.47330264]],[[1.26116168]],[[1.17642609]],[[1.18689236]],[[1.09269934]],[[1.01569786]],[[1.24311065]],[[1.21958253]]
['VNN3'],[[1.51314649]],[[2.43505723]],[[2.47002279]],[[2.29080203]],[[1.97274864]],[[1.67562383]],[[1.00844805]],[[1.05544329]],[[0.83993517]],[[0.84356975]],[[1.09336843]],[[1.0758487]],[[0.71943065]]
['JAK2'],[[1.12287045]],[[2.30759344]],[[2.17544]],[[2.48921772]],[[2.29252197]],[[1.91761394]],[[1.33528019]],[[1.17992575]],[[1.1606803]],[[1.05266044]],[[0.95386938]],[[1.03914106]],[[1.18175628]]
['SH3GLB1'],[[1.09222444]],[[2.49240833]],[[2.38201571]],[[2.81920803]],[[2.69177428]],[[1.88969221]],[[1.47149425]],[[1.22530274]],[[1.11241517]],[[1.02355593]],[[0.98479808]],[[1.10477906]],[[1.09863278]]
['GADD45B'],[[0.92951147]],[[2.12978382]],[[2.10841042]],[[2.29582674]],[[2.05478024]],[[1.34835508]],[[1.11669729]],[[0.95346967]],[[0.9948443]],[[1.12554314]],[[0.97930614]],[[1.1844812]],[[1.09355783]]
['PACSIN2'],[[1.12551252]],[[2.20660469]],[[2.22920404]],[[2.43702264]],[[2.20980638]],[[1.76147804]],[[1.37163943]],[[1.1998061]],[[1.07866596]],[[1.07663736]],[[1.06348587]],[[1.16092844]],[[0.97587416]]
['BIK'],[[0.94962731]],[[2.12678224]],[[2.0709427]],[[2.56672127]],[[2.13310364]],[[1.65741566]],[[1.13578957]],[[1.33081669]],[[1.21614286]],[[1.68273556]],[[0.77284501]],[[0.95525888]],[[0.94929988]]
['MTMR3'],[[1.15799287]],[[2.12772371]],[[2.12883219]],[[2.38905572]],[[2.15846991]],[[1.82174568]],[[1.33881331]],[[1.23097527]],[[1.14649818]],[[1.08520149]],[[1.03174604]],[[1.1536762]],[[0.9969658]]
['VCPKMT'],[[1.15554733]],[[2.29959957]],[[2.35288315]],[[2.36503634]],[[2.01637111]],[[1.79942882]],[[1.32448102]],[[1.23417925]],[[1.00220484]],[[0.81504046]],[[0.97003967]],[[0.97295479]],[[0.74273603]]
['SOS2'],[[1.20496299]],[[2.44713611]],[[2.40587289]],[[2.79055608]],[[2.54445213]],[[2.04924241]],[[1.45207582]],[[1.24180765]],[[1.0996411]],[[0.97930888]],[[0.96510465]],[[1.09369035]],[[0.96569426]]
['HIF1A'],[[1.02681146]],[[2.30333409]],[[2.22345059]],[[2.71216538]],[[2.5358353]],[[1.59159564]],[[1.13445937]],[[1.06000852]],[[1.19212712]],[[1.14530444]],[[0.99271478]],[[1.07090963]],[[1.17645273]]
['DICER1'],[[1.23152809]],[[2.54984642]],[[2.47443597]],[[2.47520272]],[[2.30444663]],[[1.67009859]],[[1.35813397]],[[1.26352846]],[[1.11068544]],[[1.03701239]],[[1.08072132]],[[1.18367805]],[[1.04605569]]
['PCNX1'],[[1.28565687]],[[2.47891648]],[[2.44792646]],[[2.73991299]],[[2.54772957]],[[1.957364]],[[1.24378588]],[[1.12452853]],[[0.99570515]],[[0.91479698]],[[1.02457989]],[[1.10589279]],[[0.95308889]]
['RNF24'],[[1.18029531]],[[2.32024898]],[[2.3734583]],[[2.78389355]],[[2.54433101]],[[2.1287749]],[[1.54840375]],[[1.26122059]],[[1.09176938]],[[1.03374327]],[[1.00104666]],[[1.09842486]],[[0.89248482]]
['HCK'],[[0.91287038]],[[2.10857505]],[[2.23720563]],[[2.60234028]],[[2.40673268]],[[2.03333685]],[[1.60422561]],[[1.26613595]],[[1.14146071]],[[1.16861218]],[[1.02871331]],[[1.11650405]],[[0.99635157]]
['VAPA'],[[1.13197847]],[[2.56196803]],[[2.4190554]],[[2.8661112]],[[2.66389596]],[[1.83297632]],[[1.29922649]],[[1.14793798]],[[1.08588401]],[[1.09750998]],[[1.00988515]],[[1.10512747]],[[1.07418444]]
['STS'],[[1.20187862]],[[2.72401069]],[[2.54681181]],[[2.58251912]],[[2.46092351]],[[1.74131554]],[[1.26245907]],[[1.28522647]],[[1.25543346]],[[1.23321692]],[[1.07327878]],[[1.452265]],[[1.34656406]]
['RUBCNL'],[[0.94762758]],[[2.05732651]],[[2.03655038]],[[2.31024475]],[[2.00589445]],[[1.33345183]],[[0.91018701]],[[0.90635046]],[[0.75833072]],[[0.86540187]],[[0.94618997]],[[1.00088771]],[[0.73220473]]
['TNFSF13B'],[[1.01460458]],[[2.2017128]],[[2.27408425]],[[3.31352798]],[[3.09167677]],[[2.17182853]],[[1.53876297]],[[1.29144495]],[[1.19870111]],[[1.12167945]],[[0.98612915]],[[1.06604269]],[[1.2821943]]
['VWA8'],[[1.14361661]],[[3.00136776]],[[3.0015469]],[[2.71153149]],[[2.64584798]],[[1.15655167]],[[0.94521636]],[[0.89412646]],[[0.96699014]],[[0.77407784]],[[1.01536248]],[[1.031403]],[[1.0074233]]
['STK3'],[[1.03929578]],[[2.29207658]],[[2.58402714]],[[2.80827293]],[[2.71838191]],[[2.1636981]],[[1.42020446]],[[1.1680397]],[[1.18793988]],[[1.02945713]],[[1.00676056]],[[1.00711891]],[[1.1122766]]
['DENND3'],[[1.31575788]],[[2.29905956]],[[2.4549707]],[[2.60753775]],[[2.34280086]],[[2.00836578]],[[1.44711709]],[[1.29996069]],[[1.08191295]],[[0.96387872]],[[1.05095827]],[[1.05402882]],[[0.73042909]]
['JAK3'],[[0.99239783]],[[2.17611043]],[[2.44346681]],[[2.63579355]],[[2.3936734]],[[1.73695861]],[[1.45536792]],[[1.21116697]],[[1.05702479]],[[0.94314087]],[[1.05299362]],[[1.02790735]],[[0.88192977]]
['VSIR'],[[1.22930932]],[[2.15106281]],[[2.17352751]],[[2.54022406]],[[2.37166712]],[[1.71388081]],[[1.38533618]],[[1.20045941]],[[1.0803993]],[[1.15275306]],[[1.01622237]],[[1.12803083]],[[1.00478043]]
['WSB1'],[[1.11156561]],[[2.39949417]],[[2.49173995]],[[2.67408947]],[[2.3931881]],[[2.12105699]],[[1.34657446]],[[1.16750183]],[[1.10669545]],[[1.04388519]],[[1.07434684]],[[0.97166817]],[[0.97849279]]
['HIPK3'],[[1.0517709]],[[2.17883964]],[[2.0906655]],[[2.37580814]],[[2.22213503]],[[1.79179254]],[[1.49172015]],[[1.26018095]],[[1.15320075]],[[1.00583092]],[[0.96118921]],[[1.11493359]],[[1.04302976]]
['PPM1H'],[[1.11623145]],[[2.2725889]],[[1.94098983]],[[2.30883485]],[[2.03867683]],[[1.27104238]],[[1.30161028]],[[1.12259898]],[[1.23498168]],[[1.09131741]],[[0.99428302]],[[1.12012564]],[[1.17425502]]
['TBC1D30'],[[0.9577483]],[[2.0593561]],[[2.21612816]],[[2.37066618]],[[2.26552102]],[[1.64017648]],[[1.23109101]],[[1.11485451]],[[0.96458271]],[[0.85114799]],[[1.06875017]],[[1.22620156]],[[1.00854879]]
['LPCAT3'],[[0.91947772]],[[1.90524645]],[[2.04748918]],[[2.4463417]],[[2.25096802]],[[1.87190347]],[[1.32462742]],[[1.08710045]],[[1.08322705]],[[0.99826538]],[[0.91876651]],[[0.98735749]],[[0.97854679]]
['NEDD9'],[[1.17193132]],[[2.40434562]],[[2.32742192]],[[2.32744304]],[[2.10993449]],[[1.34259518]],[[1.10875809]],[[1.12261548]],[[1.01726321]],[[0.98820453]],[[0.99559576]],[[1.10329999]],[[0.99921083]]
['RIPOR2'],[[1.13219895]],[[2.39013989]],[[2.37360707]],[[2.67204187]],[[2.49015792]],[[1.84110891]],[[1.41187326]],[[1.14703058]],[[1.04672714]],[[1.00196126]],[[1.03235513]],[[1.13643021]],[[0.9659097]]
['TREML2'],[[1.0121284]],[[2.38821859]],[[2.37989384]],[[2.78958831]],[[2.53939139]],[[1.76048522]],[[1.21595103]],[[0.99528878]],[[0.88545941]],[[1.07981268]],[[1.07393653]],[[1.0622386]],[[0.96513564]]
['E2F3'],[[1.17134934]],[[2.4169562]],[[2.32505033]],[[2.7751755]],[[2.56144704]],[[1.68181181]],[[1.32450014]],[[1.1869341]],[[1.12362115]],[[1.07559947]],[[1.06614479]],[[1.21243459]],[[1.0657015]]
['BTNL8'],[[1.11099952]],[[2.35475077]],[[2.29905004]],[[2.38413116]],[[2.03657443]],[[1.92980643]],[[1.50559567]],[[1.2379055]],[[0.95706025]],[[0.80207338]],[[1.08028826]],[[1.19802945]],[[0.8256062]]
['ERGIC1'],[[1.22561822]],[[2.59763266]],[[2.68600464]],[[2.92750163]],[[2.66767515]],[[2.01148082]],[[1.47278048]],[[1.29076794]],[[1.13947925]],[[1.11715858]],[[1.12615551]],[[1.35185471]],[[1.03519811]]
['GBE1'],[[1.14904272]],[[2.26723467]],[[2.10658259]],[[2.43048946]],[[2.22407311]],[[1.69356885]],[[1.39888521]],[[1.27998619]],[[1.13151202]],[[1.10830371]],[[0.99843548]],[[1.14151941]],[[1.07557053]]
['FRMD4B'],[[1.32078118]],[[1.77733429]],[[1.73888385]],[[2.51073844]],[[2.14164581]],[[1.67615185]],[[1.23868002]],[[1.18200439]],[[1.04384479]],[[1.0649959]],[[1.03787818]],[[1.07661373]],[[1.24333423]]
['PECR'],[[1.16607442]],[[2.08790599]],[[2.01783536]],[[2.6243012]],[[2.42103758]],[[1.50247951]],[[1.36825236]],[[1.09351912]],[[1.11499234]],[[0.98661103]],[[1.09452561]],[[1.16886461]],[[1.082105]]
['OTX1'],[[1.37034112]],[[2.37851564]],[[2.72841129]],[[3.09258178]],[[2.80793299]],[[2.55068088]],[[1.23189137]],[[1.01214992]],[[0.93326832]],[[1.06024373]],[[1.2598183]],[[1.29180728]],[[0.96402342]]
['ARID3A'],[[1.01118221]],[[1.81829519]],[[1.79444369]],[[2.21178893]],[[2.05126752]],[[1.61225962]],[[1.2589874]],[[1.13497676]],[[1.02443468]],[[1.14503815]],[[0.94676776]],[[1.03504703]],[[0.93754241]]
['IVNS1ABP'],[[1.08625758]],[[2.0497525]],[[1.98662331]],[[2.45557674]],[[2.26197894]],[[1.48619784]],[[0.96384961]],[[0.95046857]],[[0.96621523]],[[0.98298043]],[[1.01533753]],[[1.03656091]],[[0.99839054]]
['RGS2'],[[0.98990453]],[[2.30679846]],[[2.21539518]],[[3.03682732]],[[2.81353718]],[[2.17971367]],[[1.23661838]],[[1.02417381]],[[0.96401497]],[[0.97617788]],[[0.91001672]],[[1.1410859]],[[0.96239502]]
['CD58'],[[1.16202572]],[[2.2785543]],[[2.21064199]],[[2.46463432]],[[2.20378831]],[[1.90072146]],[[1.43692468]],[[1.34000932]],[[1.1537854]],[[1.01656642]],[[0.97244023]],[[1.06816486]],[[0.85515314]]
['OSCP1'],[[1.19509201]],[[2.1646386]],[[2.20764715]],[[2.34022216]],[[1.98630584]],[[1.61745308]],[[1.08878827]],[[0.76505833]],[[1.2780059]],[[0.88763358]],[[0.43756643]],[[0.55528983]],[[1.08210471]]
['CTBS'],[[1.19420532]],[[2.46406481]],[[2.35377153]],[[2.56644746]],[[2.38055448]],[[1.92987807]],[[1.46486226]],[[1.23796583]],[[1.19299735]],[[1.00713285]],[[1.05630696]],[[1.17374394]],[[0.94734754]]
['RPS6KA1'],[[1.09479698]],[[1.97610245]],[[1.97659826]],[[2.33889311]],[[2.10896609]],[[1.57851917]],[[1.22911772]],[[1.0612893]],[[0.98508126]],[[1.00383001]],[[0.9720599]],[[1.10243549]],[[0.94947061]]
['OSBPL9'],[[1.13778326]],[[2.25908474]],[[2.20938212]],[[2.57354222]],[[2.29519321]],[[1.90148518]],[[1.14751425]],[[1.1018751]],[[1.018884]],[[0.99084554]],[[0.9845154]],[[1.10448789]],[[1.09659805]]
['ATF6'],[[1.14834009]],[[2.23003976]],[[2.30310403]],[[2.85814525]],[[2.70224586]],[[1.91838223]],[[1.51395282]],[[1.30172302]],[[1.14163841]],[[1.05578766]],[[1.10906006]],[[1.16196627]],[[1.0803475]]
['RNF146'],[[1.18777955]],[[2.27531157]],[[2.19926936]],[[2.50444075]],[[2.36263626]],[[1.95356596]],[[1.44814452]],[[1.3007254]],[[1.09918733]],[[1.07470719]],[[1.00411017]],[[1.06817704]],[[0.98825445]]
['FBXL5'],[[1.06880047]],[[2.49118747]],[[2.38705945]],[[2.78627161]],[[2.58561063]],[[2.18722888]],[[1.52542834]],[[1.30772649]],[[1.17570391]],[[1.02117759]],[[0.96113694]],[[1.07795982]],[[1.01595416]]
['NDUFB3'],[[1.05016615]],[[2.10239558]],[[2.12148082]],[[2.63759903]],[[2.53401165]],[[1.83268484]],[[1.59875686]],[[1.25165149]],[[1.20856552]],[[1.15340667]],[[1.11437566]],[[1.27264796]],[[1.15011986]]
['TRPM6'],[[1.37727809]],[[2.52084521]],[[2.50906028]],[[2.688204]],[[2.5636932]],[[1.7498003]],[[1.45191486]],[[1.17224667]],[[1.19568134]],[[1.13925792]],[[1.06448696]],[[1.20272325]],[[0.86987001]]
['HSDL2'],[[1.18754834]],[[2.34810412]],[[2.23634341]],[[2.59749609]],[[2.40561568]],[[1.97149905]],[[1.42626232]],[[1.22886723]],[[1.10105692]],[[0.92400011]],[[1.06690953]],[[1.1949665]],[[1.04190098]]
['CSF3R'],[[1.16987678]],[[2.12247613]],[[2.33896003]],[[2.68371351]],[[2.42575616]],[[2.0865532]],[[1.56744853]],[[1.37654332]],[[1.10126438]],[[0.91470978]],[[1.08878814]],[[1.14219586]],[[0.77447658]]
['EPCAM'],[[0.67539549]],[[3.91912011]],[[3.85360113]],[[3.03290016]],[[2.89539554]],[[1.44551878]],[[0.95540782]],[[1.23879894]],[[0.8861486]],[[0.88763365]],[[0.52896873]],[[0.83385317]],[[1.43654297]]
['TEK'],[[1.43059452]],[[3.00800154]],[[3.02602526]],[[2.00309273]],[[2.09643878]],[[1.9745782]],[[1.41519158]],[[1.3961726]],[[1.1949179]],[[0.97342092]],[[1.18246302]],[[2.01846139]],[[1.03918053]]
['TSHZ3'],[[1.05116513]],[[1.89360323]],[[1.95471205]],[[2.12757287]],[[1.77733397]],[[1.75968024]],[[1.42541453]],[[1.09517346]],[[1.01948807]],[[0.96155582]],[[1.00824891]],[[1.09495166]],[[0.95723606]]
['TBC1D15'],[[1.0424769]],[[2.40147278]],[[2.347099]],[[2.45382513]],[[2.20564801]],[[1.34486378]],[[0.98873434]],[[0.89623761]],[[0.96106714]],[[0.93216335]],[[0.96612984]],[[1.08602658]],[[1.00603527]]
['GTDC1'],[[1.19808178]],[[2.66173927]],[[2.67346549]],[[2.78548061]],[[2.6432478]],[[1.38236536]],[[1.031991]],[[1.11913812]],[[1.08154182]],[[1.01715516]],[[1.0525617]],[[1.11797227]],[[1.06198739]]
['SPATA1'],[[1.05287592]],[[1.62766464]],[[2.20764682]],[[2.35854345]],[[2.03604679]],[[1.97457812]],[[1.38956407]],[[1.33081669]],[[1.44911238]],[[0.88763358]],[[0.69604407]],[[0.86517572]],[[1.01722989]]
['TNFAIP6'],[[1.34514413]],[[2.87502358]],[[2.78279058]],[[3.03956957]],[[2.63025678]],[[2.25880777]],[[1.51632388]],[[1.39173338]],[[1.16822317]],[[1.08768561]],[[1.1727751]],[[1.3057734]],[[1.20640199]]
['ACSL3'],[[1.23954372]],[[2.59209656]],[[2.42398148]],[[2.72424749]],[[2.48198092]],[[1.79953817]],[[1.25149986]],[[1.10665665]],[[1.06179494]],[[1.08311376]],[[0.97969123]],[[1.10155729]],[[1.14897658]]
['PREX1'],[[1.1227618]],[[2.42486531]],[[2.41093816]],[[2.65445231]],[[2.40151237]],[[1.54354058]],[[1.21804512]],[[1.11077461]],[[1.00890674]],[[1.02174388]],[[1.03264663]],[[1.16468353]],[[0.96329057]]
['TREM1'],[[1.15908039]],[[2.07923386]],[[2.09554706]],[[2.52309449]],[[2.28169502]],[[1.73870492]],[[1.4126049]],[[1.3496709]],[[1.1692525]],[[1.0446232]],[[1.04820594]],[[1.19834628]],[[0.89542255]]
['FFAR2'],[[0.77443811]],[[2.11055419]],[[2.20606603]],[[2.69028541]],[[2.39381054]],[[1.98975857]],[[1.68605606]],[[1.30301199]],[[1.0104358]],[[0.94313419]],[[1.0254126]],[[1.0316787]],[[0.84034222]]
['HNRNPH2'],[[0.98448004]],[[2.10878366]],[[1.88873382]],[[2.34979581]],[[2.21982223]],[[1.66701617]],[[1.2991253]],[[1.14430045]],[[1.05266413]],[[1.11484158]],[[0.9910252]],[[1.23100535]],[[1.10092057]]
['KDM4B'],[[1.15348086]],[[2.23896291]],[[2.25380608]],[[2.39820013]],[[2.14090736]],[[1.64053474]],[[1.36813106]],[[1.258667]],[[1.09391267]],[[1.01792959]],[[1.05152219]],[[1.09775957]],[[0.8292415]]
['HIP1'],[[0.93140248]],[[1.36606992]],[[1.53610909]],[[3.36843721]],[[3.23220073]],[[2.13399904]],[[1.43851984]],[[1.10299499]],[[1.14243054]],[[1.2576371]],[[0.88216024]],[[1.00828528]],[[1.0448021]]
['STEAP4'],[[1.0705605]],[[2.4668353]],[[2.39291697]],[[2.96649049]],[[2.7434602]],[[1.96409163]],[[1.64568363]],[[1.35048551]],[[1.16048986]],[[0.96316463]],[[1.04219238]],[[1.19109348]],[[0.85415946]]
['APOBEC3A'],[[1.20507079]],[[2.25721306]],[[2.41913605]],[[2.84265418]],[[2.55349857]],[[2.10839911]],[[1.53500457]],[[1.39712225]],[[1.09308229]],[[0.99333075]],[[1.07592059]],[[1.04381657]],[[0.81527161]]
['ADCY4'],[[1.19876181]],[[1.97451238]],[[2.06648927]],[[2.18071467]],[[1.78049875]],[[1.5989594]],[[1.30218544]],[[1.34397271]],[[1.1188569]],[[0.96272838]],[[1.0823917]],[[0.85758955]],[[0.73615199]]
