N,Train_MSE,Train_r,Test_MSE,Test_r,Avg_Topological_Entropy,Random seed
10,0.159964377212446,0.7884653711712475,0.1610708304572158,0.7821753525005373,0.059096438206735,2
20,0.1322927210598828,0.828928389082243,0.1381214051494559,0.8168186124833964,0.0647916277227685,2
30,0.1138955690061686,0.8547702950910144,0.1211847305994529,0.841424944915914,0.0678426349008287,2
40,0.1031281541898023,0.8695387566052485,0.1109561425685635,0.8559901962689633,0.0679095023642527,2
50,0.0974785601517873,0.8771882196961203,0.1071647510597171,0.8613380795402623,0.0675178294364814,2
60,0.091224267466399,0.8855793751315721,0.1009497651109141,0.8699459535205176,0.0693665676215561,2
70,0.0837472270233671,0.8955078640630352,0.0939482377291117,0.8795939603671388,0.0709445011038795,2
80,0.0815729276177579,0.8983744449337786,0.0928548935192789,0.8811009273648618,0.0714505888039427,2
90,0.0789700490354557,0.9017940779069292,0.0920866949004179,0.8822053097621234,0.0715440274353258,2
100,0.0760354395884238,0.9056340502577168,0.0899542983853563,0.8850585795693131,0.0717640349662912,2
150,0.0681488908183168,0.915873925182557,0.0863171379769116,0.8901066973689706,0.0733900319591277,2
200,0.0638419093594996,0.9214180568997448,0.0880089903585145,0.888028966730658,0.0738032268606152,2
250,0.0585816449998218,0.9281443742592052,0.0875177543787714,0.888900486142433,0.0750072946222407,2
300,0.0556028415168805,0.931931850300737,0.0897278200558034,0.8862620175143401,0.0754280642122395,2
2,0.1890685418314323,0.7423211968315119,0.1891438172304013,0.7425502772490968,0.0482914566851836,10
3,0.1813421167145172,0.7545781794347071,0.1831806198998387,0.7520158176820096,0.0520692243254657,10
4,0.1733501384354328,0.767050202160257,0.1722451197305467,0.7690825329648424,0.0551834908616552,10
5,0.1752405579875414,0.7641178794671522,0.1762247082173785,0.7629174305144848,0.0576426780336652,10
6,0.1708459415919913,0.770916037513362,0.1722347012355957,0.7690793952153422,0.0588867624575679,10
7,0.1646875099172337,0.7803430497346018,0.1692756913733637,0.773645583405669,0.059013830619123,10
8,0.161666614199846,0.7849258661808317,0.1601885868133373,0.7874433088253702,0.0579818119629237,10
9,0.1614072991966902,0.7853180822418468,0.1631193003245529,0.7830397242821484,0.0614316870960518,10
10,0.1558668708256586,0.7936502668821309,0.1580748345432398,0.7906126558544242,0.0589248297170354,10
20,0.1315701591468074,0.8292015568703728,0.1344611050877487,0.8253369726443591,0.0647306727423161,10
30,0.1153955650572118,0.8520464980417357,0.1199460072492258,0.8459125257347877,0.0651111737132084,10
40,0.1062938786241909,0.8646363105048812,0.1103800232535094,0.859201058183848,0.0680312117123776,10
50,0.0970822503629126,0.877194258213321,0.1022392592378444,0.8703718910630034,0.0694774147288442,10
60,0.09091355832268,0.8855042968875694,0.0977260072269168,0.8765433732102537,0.0691428966531934,10
70,0.0866315430297137,0.8912271768647235,0.0945946654968939,0.8808792070821164,0.0693205918638276,10
80,0.0826001731125814,0.8965816817062455,0.0919945822173478,0.8843440511185996,0.0698457940849971,10
90,0.0789766249587639,0.9013673736249824,0.0878338902795979,0.8898487771261331,0.0710676478143737,10
100,0.0790821010706599,0.9012284279476211,0.0900524334398381,0.8869147010321439,0.0708390795092203,10
150,0.0690214683616241,0.914386419555262,0.0846269215431098,0.8942850643298292,0.0731534107869239,10
200,0.0638387590150451,0.9210913734793836,0.0834860626308498,0.895924875018939,0.074068865138868,10
250,0.0594941476161569,0.9266746869844404,0.0854688279935955,0.8935447641262273,0.0750341679364038,10
300,0.0559090556538397,0.9312567249793982,0.086991318319899,0.8920590764992746,0.0752624058591633,10
2,0.1883124075005667,0.7426627363827314,0.1940208605015409,0.7382595756441536,0.0487439247282311,100
3,0.1811166976227637,0.7541117985170124,0.1868300775258779,0.7495922223916671,0.0523721120850662,100
4,0.1771354447706958,0.7603718135649595,0.1827173015453231,0.7560230303685203,0.0556543603377327,100
5,0.1765509375736015,0.7612865703944982,0.1829562207185277,0.7556268962765765,0.0559078331160625,100
6,0.1671928936029633,0.7757853719867706,0.1723565343122453,0.7719009286071783,0.0597293042082646,100
7,0.171176554089606,0.769646871957472,0.1769793221831791,0.7648572020409791,0.0593295545379457,100
8,0.1620496492126147,0.7836394245534726,0.1689000910077015,0.7771353085676328,0.0604791877356786,100
9,0.1572606416776162,0.790882767874462,0.1627837472281517,0.7863091665157373,0.0624556410589115,100
10,0.1559069473922348,0.7929181880046681,0.1608541995461588,0.7891847116055064,0.0590101671012222,100
20,0.1261589498412395,0.8363981086864254,0.1323231486372969,0.8304896360197411,0.0656516150572938,100
30,0.1127297357907669,0.855302578394351,0.1187444050008342,0.8494649875512359,0.0658709654067666,100
40,0.1017334326052984,0.8704765299897275,0.1077991263634485,0.8644226643364681,0.0672411885082974,100
50,0.0977011481080503,0.8759748543914524,0.1062565389439202,0.8665067427229631,0.0682179874803645,100
60,0.0896667116388815,0.8868288230351065,0.0996312797517881,0.8754988481493369,0.068732315716768,100
70,0.0849132115026137,0.8931883732013413,0.0954982565094476,0.8809647542556178,0.0702711409058835,100
80,0.0822535251545648,0.8967270023670483,0.0934235607003445,0.8837515529344009,0.0708521059774098,100
90,0.0803751562599294,0.8992177249691894,0.0909120621528852,0.8870677989034386,0.0717623331124628,100
100,0.0771306619770002,0.9035037577868128,0.0900608556119158,0.8882003120136983,0.0716367341088624,100
150,0.069045366566381,0.9140971328288914,0.0864566768524655,0.8930298031158883,0.0734118606973457,100
200,0.0630467141020361,0.9218779285613612,0.0852299883100835,0.8948086342452435,0.0743735243638764,100
250,0.0593676264688517,0.9266177151409134,0.0871179190232075,0.8926062818499558,0.0746504550048409,100
300,0.0552534485454655,0.9318894782917504,0.0883661536197833,0.8913715910695367,0.0753233179281554,100
2,0.1874222022816606,0.7445458972800822,0.1875390266461979,0.7467297081391879,0.0479735931583713,80
3,0.183628619103463,0.7505793306440678,0.1844714029064003,0.7515367255463611,0.0531007668480246,80
4,0.1768222212311052,0.7612839771834672,0.1773264259601166,0.7626866847528246,0.0552599749440269,80
5,0.1753550376799757,0.7635718064666478,0.1759620794563138,0.7647818390677192,0.0574373175422986,80
6,0.1678705466525377,0.775137847829503,0.1708802532356169,0.7725749379560042,0.0596695650661813,80
7,0.1631391990676466,0.7823609387822082,0.1643183249826716,0.7825264595455684,0.0623599478639083,80
8,0.1595449767558779,0.7878039641582408,0.1607795087407957,0.787847537154612,0.060465868615854,80
9,0.1633571163645422,0.7820297008248729,0.1655926182850676,0.7806063061050177,0.0620897024676075,80
10,0.1494523505147331,0.8028906063501435,0.152113171737862,0.8007147484485819,0.0623205710691383,80
20,0.1358000873713008,0.8228580619380714,0.1373309488752889,0.8222030917226777,0.0665519376329685,80
30,0.1129617978377014,0.8552193237289042,0.1178607236151219,0.8497316128040446,0.0638543148082801,80
40,0.106253145273125,0.8644951574733908,0.112489949458768,0.8571301777657323,0.06801679097337,80
50,0.0992075485867271,0.8741309180112578,0.1066893184044262,0.8650649237197305,0.0683310502982404,80
60,0.0921930840664436,0.8836197213015112,0.1004631919259876,0.8735608112166973,0.0677976843923916,80
70,0.0878755922591774,0.8894098722796719,0.09588512319625,0.8797380310059638,0.0697894503572946,80
80,0.0813645691088986,0.8980711545222417,0.0908725673623574,0.8864591476912163,0.0698438573154997,80
90,0.0809989160673082,0.8985550857400264,0.0908522805466705,0.8864627971437031,0.071372413190478,80
100,0.0773696638423758,0.903344264246194,0.0889704654907991,0.889017332132437,0.0715085807579439,80
150,0.0695831922674436,0.9135346099220518,0.085117492897532,0.8941932134931796,0.0734916631191717,80
200,0.0641583907241347,0.920567512155252,0.0851372366215805,0.8944282041597222,0.0745517808908318,80
250,0.0592082777263777,0.9269384528594176,0.0841159181203223,0.8960339138518607,0.074892701856117,80
300,0.056099478329702,0.9309172790951964,0.0867114774211696,0.8927397122071452,0.0755781577171806,80
2,0.1892397832959303,0.7422842536221292,0.1905909563446325,0.7392860694120225,0.0486773998910271,20
3,0.1834232438805213,0.7515232607602554,0.1850354778842718,0.748163655129755,0.053884096895201,20
4,0.1805264535649748,0.7560818229933219,0.1825285239565459,0.7521534667595727,0.0546127670234408,20
5,0.1753990386393243,0.7640847357798104,0.1764823517730822,0.7616427450880194,0.0584088428370533,20
6,0.170704671335435,0.7713395531806023,0.1714843433393024,0.7694166797236153,0.0557243754354464,20
7,0.1679924993324709,0.7754993781156194,0.1739202638473778,0.7656889744051479,0.0605192686822206,20
8,0.163218350982116,0.7827689112615259,0.1652891411279391,0.7789757966876218,0.0614478530378076,20
9,0.1538897745089272,0.7967818350695917,0.1577210176517928,0.7904365189759519,0.0630316857177414,20
10,0.1563949479581105,0.7930429902688796,0.163093168264457,0.7823431320363876,0.0631281303034812,20
20,0.1295820598805091,0.8321880710689065,0.135562452894897,0.8231724811646378,0.0648714423891194,20
30,0.1149618957263641,0.8527758005658799,0.1224085821942555,0.8420062444737628,0.0665553149505411,20
40,0.1014548421102956,0.8713639240188342,0.1122033570157214,0.8563565560055553,0.0684336835284165,20
50,0.0970229383685015,0.8773772230083645,0.1067991987445141,0.8637609637991339,0.0683413537596093,20
60,0.0882498150234187,0.8891608667483373,0.0995589608778649,0.8737029865864252,0.0701091158329824,20
70,0.086272583043449,0.891795089242417,0.099385302350756,0.8739694824383062,0.0703382985283616,20
80,0.0820392127345082,0.8974091179669037,0.094978575809134,0.8799256160449445,0.0706415054367549,20
90,0.0784261084898359,0.9021729552145892,0.0925039275022102,0.8833051313258283,0.0700307393997816,20
100,0.0769105877960857,0.9041636815583448,0.0910744421667519,0.8852687010400816,0.0719560066768959,20
150,0.0675118075204019,0.9164129678451332,0.0873430733546303,0.8903856089143698,0.0732852726819767,20
200,0.0628837352329712,0.9223848936591272,0.0868148490013607,0.8911476326685267,0.074111595861277,20
250,0.0590948891326284,0.9272452744823998,0.0873448316554954,0.89083577758282,0.0750538625689505,20
300,0.0551272819835945,0.932307813129816,0.0898133422819635,0.8878972228632037,0.0755645776028752,20
2,0.1888658067875912,0.74287832749108,0.1873456962048453,0.7444940886671958,0.0483395816009213,60
3,0.1851554992913005,0.748778694550549,0.1847468474241285,0.7486480428356292,0.047877880845376,60
4,0.1796189992944435,0.7575007449782225,0.1811623462923397,0.7543355117897587,0.0559019281746438,60
5,0.175433409604998,0.7640274270713231,0.1756504844407964,0.7629519705044607,0.0574771812323073,60
6,0.1677125103754332,0.7759236838756977,0.169492885443196,0.7725430973545288,0.0575437325060718,60
7,0.1677811322197403,0.7758187988341559,0.1663571560746562,0.7773126133830841,0.0593355150870417,60
8,0.1643097654674813,0.7811091171982185,0.1681099169791322,0.7746605493331165,0.0612871980862703,60
9,0.1652708885904332,0.7796479752278462,0.1672302455298679,0.7759819701803831,0.0589711829702569,60
10,0.167304965623194,0.7765465798323041,0.1685974501759506,0.773875680216308,0.0622796143466017,60
20,0.1290215663558259,0.8329838410861304,0.1329285308970776,0.8268947350856983,0.0643930438840414,60
30,0.1137261298095258,0.8544908368056572,0.1220516226539008,0.8425160984310021,0.0662334806537831,60
40,0.1010983374699985,0.8718471016941433,0.1089589479961621,0.8608384248581262,0.0679822139356101,60
50,0.0961229730557641,0.8785913321127363,0.1024083473806574,0.8697415678358631,0.0690811416348891,60
60,0.0915832643550605,0.8847001698972644,0.1012882274271467,0.8713054821977825,0.0703234377284646,60
70,0.0863693863505797,0.8916645665513696,0.0977801085073806,0.8761704737493233,0.0696051988780049,60
80,0.0828699596580463,0.8963085506198484,0.0938420619439037,0.8814832763440086,0.0709726325459886,60
90,0.0795272693890232,0.9007221801699627,0.091978700697884,0.8840147367507944,0.0709002388032789,60
100,0.0768421171620867,0.9042519969074068,0.0903575322277065,0.8862141738029631,0.0714592209930721,60
150,0.0689320024200069,0.9145712223697392,0.0875183317922188,0.8901631100420789,0.0731286243782255,60
200,0.0633970629744163,0.921723188325494,0.0869554653646855,0.8910427140811326,0.0741510657346885,60
250,0.0590061367757985,0.9273576833108608,0.0874193292940504,0.8907770740576673,0.074716698852159,60
300,0.0553970895255405,0.9319633551885071,0.08775616264857161,0.8904485228322531,0.07545068241479076,60
