['FGR'],[[0.9974933]],[[1.98522453]],[[2.15190079]],[[2.18109846]],[[2.34342703]],[[2.27836251]],[[2.05967906]],[[1.91883861]],[[1.36077981]],[[1.39650842]],[[1.21187447]],[[1.20226328]],[[1.21426891]]
['SELPLG'],[[1.00435634]],[[1.818103]],[[1.94660682]],[[1.91901967]],[[2.01597277]],[[1.65877958]],[[1.40779035]],[[1.34880021]],[[1.08509717]],[[1.08898668]],[[1.06499348]],[[1.05069097]],[[1.10507736]]
['CAMKK2'],[[0.94350687]],[[2.05147031]],[[2.02710043]],[[1.94441864]],[[1.97502659]],[[2.05796232]],[[2.20532088]],[[1.91587308]],[[1.48769647]],[[1.21113858]],[[1.26421209]],[[1.08767152]],[[1.03025678]]
['BIN2'],[[1.00722513]],[[1.62876916]],[[1.63723809]],[[1.60087579]],[[1.63776867]],[[1.62186809]],[[1.51599651]],[[1.40013464]],[[1.25107074]],[[1.14872209]],[[1.16763495]],[[1.04414401]],[[1.09155871]]
['ALDH2'],[[0.92115912]],[[1.45413575]],[[1.70994319]],[[1.78817189]],[[2.00822728]],[[2.5866965]],[[2.16732615]],[[1.74595355]],[[1.6892694]],[[1.21126407]],[[1.35053642]],[[1.33912957]],[[1.28471617]]
['SCNN1A'],[[0.68632139]],[[1.53019002]],[[1.772264]],[[1.9681221]],[[1.67135831]],[[1.10594855]],[[1.03077541]],[[0.70791769]],[[0.80465874]],[[0.78603687]],[[0.87418594]],[[0.69450407]],[[0.93981132]]
['LTBR'],[[0.98005065]],[[1.97834949]],[[2.28714868]],[[2.23439408]],[[2.16505035]],[[2.05558024]],[[1.78595821]],[[1.78012746]],[[1.50766859]],[[1.40901376]],[[1.23798686]],[[1.20072187]],[[1.2187562]]
['DSE'],[[0.95949119]],[[1.53790229]],[[1.63754751]],[[1.85867494]],[[1.88987353]],[[1.93711633]],[[1.78294114]],[[1.86548769]],[[1.80602125]],[[1.19911646]],[[1.45579364]],[[1.0893894]],[[1.15406926]]
['SOD2'],[[1.0062817]],[[2.40444787]],[[2.34005082]],[[2.48329876]],[[2.61362365]],[[2.19580617]],[[2.14578097]],[[1.91904368]],[[1.54725332]],[[1.43194435]],[[1.38066049]],[[1.18047622]],[[1.22986419]]
['CCND3'],[[1.04210338]],[[1.58720464]],[[1.67335514]],[[1.60176739]],[[1.66212077]],[[1.23194914]],[[1.05324962]],[[1.23607269]],[[1.03344478]],[[0.94857553]],[[0.88215679]],[[0.9567619]],[[1.04617685]]
['RNF130'],[[0.93730949]],[[2.06876803]],[[2.0249107]],[[1.97938234]],[[2.06168504]],[[1.78309127]],[[1.83798572]],[[1.67912363]],[[1.47992985]],[[1.25964011]],[[1.30086548]],[[1.1642301]],[[1.11818209]]
['H2AFY'],[[0.99904864]],[[1.95244653]],[[1.96418879]],[[1.97224429]],[[1.92413778]],[[1.54625867]],[[1.51713383]],[[1.41909819]],[[1.29512333]],[[1.11986361]],[[1.21127366]],[[0.93844337]],[[1.03238636]]
['ATP6V0E1'],[[0.99883712]],[[1.88083137]],[[1.84333403]],[[1.84542452]],[[1.99504655]],[[1.78890252]],[[1.66674024]],[[1.47644346]],[[1.29832963]],[[1.15242484]],[[1.08723119]],[[1.13357565]],[[1.04333084]]
['COL7A1'],[[0.89459897]],[[1.80742409]],[[1.93967978]],[[2.11680935]],[[1.72237657]],[[1.51663153]],[[2.0781767]],[[2.47711787]],[[1.64631177]],[[1.10948844]],[[1.02569445]],[[1.18836]],[[1.02574132]]
['ABTB1'],[[1.05333652]],[[2.15687456]],[[2.24249631]],[[2.2282274]],[[2.12784071]],[[1.72901706]],[[1.6749562]],[[1.61999617]],[[1.44818436]],[[1.47290531]],[[1.21064913]],[[1.18092575]],[[1.20345352]]
['KIAA1257'],[[1.05579299]],[[2.1662676]],[[2.04735305]],[[2.18897877]],[[2.22491758]],[[1.717305]],[[1.73228706]],[[1.54741122]],[[1.21272919]],[[1.30061983]],[[1.21640731]],[[0.81761849]],[[1.10059047]]
['STK16'],[[1.0156176]],[[1.56241723]],[[1.60142954]],[[1.56534498]],[[1.61110795]],[[1.11132107]],[[1.11603549]],[[1.12661631]],[[1.07866441]],[[0.91951856]],[[0.86519255]],[[1.07182157]],[[0.98947935]]
['CAPZA1'],[[0.98788109]],[[2.10284953]],[[1.9258123]],[[1.96404903]],[[2.1275614]],[[1.9129923]],[[1.78221798]],[[1.44562887]],[[1.27653824]],[[1.1219312]],[[1.16548832]],[[1.07011083]],[[1.07666206]]
['RHOU'],[[0.96323092]],[[2.10495804]],[[2.11165136]],[[2.11439426]],[[1.93338671]],[[1.98638456]],[[1.67335241]],[[1.33259135]],[[1.1215242]],[[0.99948486]],[[1.00143626]],[[1.06872894]],[[1.10623932]]
['MFN2'],[[1.00811055]],[[2.12157138]],[[2.05752694]],[[2.03221643]],[[2.16368528]],[[1.72030577]],[[1.5588627]],[[1.69542892]],[[1.46702362]],[[1.42326507]],[[1.23006906]],[[1.25800206]],[[1.24428226]]
['NCF2'],[[0.9557212]],[[2.03048846]],[[1.99929385]],[[2.04045488]],[[2.17817013]],[[2.07707195]],[[1.98067239]],[[1.77573369]],[[1.522819]],[[1.43001101]],[[1.25506279]],[[1.16247101]],[[1.12156042]]
['OLFML3'],[[0.9275536]],[[0.81332981]],[[1.45856383]],[[1.41612025]],[[1.90850231]],[[1.49104216]],[[2.01004676]],[[1.62777877]],[[1.05953549]],[[0.88184548]],[[0.89310187]],[[0.47757443]],[[1.11470409]]
['ECE1'],[[1.02454344]],[[2.34063283]],[[2.56606643]],[[2.59647325]],[[2.69025447]],[[2.42514281]],[[2.26035761]],[[2.01868533]],[[1.43353466]],[[1.44822536]],[[1.36735449]],[[1.18570415]],[[1.18842708]]
['ATP6V0B'],[[0.93943442]],[[1.8890459]],[[1.95881023]],[[1.94177492]],[[1.95497436]],[[1.69274975]],[[1.69918888]],[[1.60501533]],[[1.40158619]],[[1.40334373]],[[1.20001998]],[[1.26179307]],[[1.21895461]]
['KLF7'],[[1.04527049]],[[1.96952822]],[[1.98204182]],[[2.04277907]],[[2.06047751]],[[2.07810305]],[[1.98219097]],[[1.6321438]],[[1.2648506]],[[1.2425262]],[[1.24205587]],[[1.04915624]],[[1.09355016]]
['MFSD1'],[[1.07583967]],[[2.15196632]],[[1.98742564]],[[1.96872286]],[[2.04197692]],[[1.71669965]],[[1.63984092]],[[1.45598388]],[[1.61752946]],[[1.23033077]],[[1.36203687]],[[1.05826364]],[[1.19398001]]
['UBE2B'],[[0.92054845]],[[2.22828549]],[[2.05504501]],[[2.08491512]],[[2.07040369]],[[1.5846672]],[[1.48893608]],[[1.46233009]],[[1.41824369]],[[1.45794494]],[[1.10390875]],[[1.08746286]],[[1.21096871]]
['RAD23B'],[[0.96122811]],[[1.68417406]],[[1.66633478]],[[1.70108131]],[[1.83389113]],[[1.69381746]],[[1.47718227]],[[1.31566934]],[[1.26872516]],[[1.28917113]],[[1.09856498]],[[1.06563403]],[[1.17755221]]
['FBXW2'],[[1.03254502]],[[1.79586383]],[[1.68977998]],[[1.60254742]],[[1.75728547]],[[1.58593162]],[[1.46964919]],[[1.2471269]],[[1.24928273]],[[0.94503852]],[[1.20338692]],[[0.97420639]],[[1.01131535]]
['FAM45A'],[[1.08136206]],[[2.25105506]],[[2.19941476]],[[2.20796919]],[[2.14740342]],[[1.85135496]],[[2.03053256]],[[1.69141159]],[[1.42313092]],[[1.14554433]],[[1.26197906]],[[1.10310272]],[[1.1056525]]
['CFAP58'],[[1.29210364]],[[2.21688788]],[[2.25707312]],[[2.37439933]],[[1.98530287]],[[2.39454304]],[[2.74844848]],[[2.08376759]],[[1.48730101]],[[1.2973069]],[[1.31296534]],[[0.77148667]],[[1.09356384]]
['PLXDC2'],[[1.02679767]],[[2.61521885]],[[2.530615]],[[2.61151545]],[[2.61267875]],[[1.96714208]],[[1.94694992]],[[1.78325297]],[[1.76757672]],[[1.32912969]],[[1.48568597]],[[1.10037185]],[[1.16654395]]
['FAM53C'],[[1.0687011]],[[2.21449543]],[[2.23308286]],[[2.23277551]],[[2.29978875]],[[2.28302535]],[[2.07670039]],[[1.79537313]],[[1.59042505]],[[1.5173281]],[[1.46439347]],[[1.37934622]],[[1.37822921]]
['EGR1'],[[0.79311907]],[[2.32307472]],[[2.51561841]],[[1.9131747]],[[2.00887505]],[[0.72643799]],[[0.75806905]],[[1.06443905]],[[1.42045759]],[[1.36750307]],[[0.99444486]],[[0.96949185]],[[1.0476851]]
['APAF1'],[[1.02860498]],[[2.33700947]],[[2.19956475]],[[2.2680253]],[[2.37825074]],[[1.89265037]],[[1.7372433]],[[1.41600946]],[[1.44568029]],[[1.28326525]],[[1.40040733]],[[1.13319246]],[[1.14332964]]
['PTK2B'],[[0.99082763]],[[1.47526099]],[[1.6088949]],[[1.61679702]],[[1.71426624]],[[1.64772124]],[[1.50752431]],[[1.4312634]],[[1.26691964]],[[1.2507663]],[[1.11061609]],[[1.14291606]],[[1.11044012]]
['CSTA'],[[0.81469518]],[[2.46144135]],[[2.24419884]],[[2.24940242]],[[2.38852906]],[[1.94676376]],[[1.91440203]],[[1.72931882]],[[1.68580112]],[[1.43737826]],[[1.45848372]],[[1.2430604]],[[1.19085692]]
['CCR2'],[[0.91203123]],[[1.72135157]],[[1.92147924]],[[1.94705958]],[[2.21598565]],[[2.0267137]],[[1.73688851]],[[1.61068072]],[[1.58897774]],[[1.17798259]],[[1.24601527]],[[1.02286258]],[[0.94760727]]
['ANXA11'],[[1.02148865]],[[1.67606804]],[[1.70623919]],[[1.66785487]],[[1.70187516]],[[1.54708407]],[[1.4662519]],[[1.37917583]],[[1.10029437]],[[1.11996002]],[[1.05822794]],[[1.0867628]],[[1.06354719]]
['GLIPR2'],[[0.9959047]],[[1.78708006]],[[1.87282787]],[[1.86401906]],[[2.05554731]],[[1.87283068]],[[1.74147261]],[[1.60734759]],[[1.34301998]],[[1.20358714]],[[1.13649903]],[[1.1699607]],[[1.09772032]]
['SLC36A1'],[[0.91090799]],[[1.42669531]],[[1.51916508]],[[1.49758795]],[[1.58037983]],[[1.59482446]],[[1.60873693]],[[1.45865889]],[[1.95803134]],[[1.29966923]],[[1.54400165]],[[1.03202131]],[[1.22534336]]
['LPGAT1'],[[1.01167647]],[[2.20228103]],[[2.04440142]],[[1.97624406]],[[2.04506868]],[[1.7586754]],[[1.63554639]],[[1.39798763]],[[1.39270324]],[[1.10811198]],[[1.33167494]],[[1.10321336]],[[1.10667712]]
['CRISP2'],[[0.91352219]],[[0.57970025]],[[0.99931792]],[[2.01837771]],[[1.63153769]],[[0.33193763]],[[0.93407271]],[[1.48116653]],[[1.30968318]],[[2.05381797]],[[1.02795796]],[[1.31895853]],[[1.68706535]]
['ATXN1'],[[1.03826209]],[[1.564489]],[[1.54789515]],[[1.60037864]],[[1.63090398]],[[1.93565723]],[[1.72097541]],[[1.44672282]],[[1.13394344]],[[1.06794516]],[[1.06425859]],[[1.04714857]],[[1.0867346]]
['MBOAT7'],[[1.04452449]],[[2.11667076]],[[2.3663953]],[[2.32758984]],[[2.36004357]],[[2.02347439]],[[1.79738742]],[[1.70319522]],[[1.49271738]],[[1.41484407]],[[1.49110376]],[[1.26360593]],[[1.33289845]]
['OPRL1'],[[0.93746479]],[[1.79821593]],[[1.66187154]],[[1.65747124]],[[1.72066835]],[[1.80618441]],[[1.74930676]],[[1.68484383]],[[1.30332393]],[[1.10612913]],[[1.11953134]],[[1.0688795]],[[0.89648129]]
['TNFSF14'],[[0.93667285]],[[1.72620254]],[[1.69566406]],[[1.70582516]],[[1.87412647]],[[2.02537583]],[[2.12797009]],[[1.80120052]],[[1.49672306]],[[1.4018703]],[[1.3367171]],[[1.28350201]],[[1.22393785]]
['VASP'],[[0.94545748]],[[1.81013153]],[[1.96946241]],[[1.89603448]],[[2.09846917]],[[1.9299955]],[[1.75086782]],[[1.68106155]],[[1.39345684]],[[1.29792985]],[[1.1963207]],[[1.1929364]],[[1.12229481]]
['CD93'],[[1.01586464]],[[2.49296034]],[[2.49189233]],[[2.48612997]],[[2.52461727]],[[1.97295665]],[[1.9008382]],[[1.88549058]],[[1.66635594]],[[1.41288276]],[[1.45102296]],[[1.27437776]],[[1.29717968]]
['TMX4'],[[1.01223068]],[[2.33034685]],[[2.11733862]],[[2.09496663]],[[2.11117426]],[[1.69396554]],[[1.64256081]],[[1.41135033]],[[1.33863404]],[[1.09283512]],[[1.35717269]],[[1.04514734]],[[1.11165057]]
['SIRPD'],[[0.85806132]],[[1.68688384]],[[1.99217297]],[[2.16560184]],[[1.95418226]],[[2.09073625]],[[2.11929242]],[[1.78360809]],[[1.73174092]],[[1.20933911]],[[1.50891972]],[[0.92499234]],[[1.04291169]]
['S1PR4'],[[0.95113118]],[[1.82333609]],[[2.00399512]],[[1.91185321]],[[1.85378518]],[[1.59969021]],[[1.32504118]],[[1.26526877]],[[1.09683254]],[[1.07037039]],[[1.00192046]],[[1.17914101]],[[1.0551029]]
['CFP'],[[0.92782264]],[[1.823143]],[[2.00195359]],[[1.95209989]],[[2.08328431]],[[1.73757356]],[[1.50943016]],[[1.62059176]],[[1.41493596]],[[1.49726384]],[[1.24599395]],[[1.2597132]],[[1.27226805]]
['PTPN12'],[[1.11896151]],[[2.12976846]],[[2.02061651]],[[2.1052072]],[[2.14468783]],[[1.88060156]],[[1.73136723]],[[1.56369642]],[[1.56609807]],[[1.26886985]],[[1.36874741]],[[1.05457776]],[[1.16234897]]
['LRFN1'],[[1.10348423]],[[1.94554788]],[[2.15670379]],[[2.08040888]],[[2.16636406]],[[1.56298374]],[[1.53919333]],[[1.45113528]],[[1.22079576]],[[1.05513846]],[[1.04193153]],[[1.08371296]],[[1.09734503]]
['ZFP36'],[[0.96258994]],[[2.1354709]],[[2.21809192]],[[2.1388865]],[[2.19921761]],[[2.04266322]],[[1.80629524]],[[1.54015888]],[[1.2866582]],[[1.30336718]],[[1.1238048]],[[1.20157743]],[[1.1495163]]
['LRRC4'],[[0.96194359]],[[2.11342457]],[[2.1450992]],[[2.06970744]],[[2.25321553]],[[2.56953363]],[[2.4729607]],[[2.1404018]],[[1.71253262]],[[1.51412007]],[[1.49904847]],[[1.37629708]],[[1.28031724]]
['LRRC6'],[[1.02212704]],[[2.09523118]],[[1.89242364]],[[2.09375163]],[[2.11851212]],[[2.33624697]],[[2.47277423]],[[1.81429867]],[[1.2270339]],[[1.30072058]],[[1.09471822]],[[0.74723731]],[[1.15339632]]
['CHRNA10'],[[1.02212747]],[[2.07536253]],[[2.17950866]],[[2.47946832]],[[2.40387997]],[[1.77169908]],[[1.65774689]],[[1.98296946]],[[1.43356005]],[[1.4752482]],[[1.31994425]],[[1.27507641]],[[1.28865816]]
['MOSPD2'],[[1.04194198]],[[2.42087348]],[[2.26887256]],[[2.40133446]],[[2.42776635]],[[2.36863806]],[[2.29889549]],[[1.71672719]],[[1.675033]],[[1.39099839]],[[1.53729747]],[[1.15976945]],[[1.20162599]]
['DOCK6'],[[1.64867672]],[[2.07536164]],[[2.58382507]],[[2.26726544]],[[2.32368545]],[[2.20846629]],[[0.86361792]],[[2.22744157]],[[1.70008625]],[[1.54904913]],[[1.79957136]],[[1.40291012]],[[1.5295755]]
['TSPAN16'],[[0]],[[2.63055802]],[[3.23144158]],[[2.66442293]],[[2.50430941]],[[2.46657397]],[[2.44949354]],[[2.37315664]],[[2.18486928]],[[2.70399911]],[[1.56406854]],[[2.04935332]],[[0.82944646]]
['ZSWIM6'],[[0.95776662]],[[1.72193051]],[[1.82705208]],[[2.03395394]],[[2.11437154]],[[1.92090829]],[[1.68215606]],[[1.48826682]],[[1.42194112]],[[1.20505097]],[[1.24812115]],[[1.00576749]],[[1.11307527]]
['CHMP2A'],[[0.94249941]],[[1.90436369]],[[1.95683085]],[[1.90485124]],[[2.12157704]],[[1.7190971]],[[1.67364698]],[[1.55911296]],[[1.3114016]],[[1.26024341]],[[1.14181728]],[[1.16555376]],[[1.09158582]]
['GMFG'],[[0.92899235]],[[2.110735]],[[2.08587171]],[[2.04088785]],[[2.19154642]],[[1.86912184]],[[1.81732998]],[[1.51336757]],[[1.22365086]],[[1.18340342]],[[1.09339085]],[[1.10545331]],[[1.10158558]]
['THEMIS2'],[[0.9769102]],[[1.80615178]],[[1.97380033]],[[1.99331654]],[[2.08632815]],[[1.92636523]],[[1.80811039]],[[1.68258622]],[[1.31690394]],[[1.31601957]],[[1.29956741]],[[1.19798945]],[[1.23053278]]
['LILRB2'],[[0.94176014]],[[1.64167146]],[[1.76829708]],[[1.74092493]],[[1.7531657]],[[1.91554194]],[[1.97581927]],[[1.96806214]],[[1.5097509]],[[1.35694999]],[[1.19026418]],[[1.11946563]],[[1.1808123]]
['CAP1'],[[0.9735731]],[[1.94983391]],[[1.88173088]],[[1.8492325]],[[2.06534884]],[[1.87238072]],[[1.69667852]],[[1.46827491]],[[1.29503697]],[[1.13046514]],[[1.12587098]],[[1.08074706]],[[1.05442053]]
['SLC6A6'],[[1.02905135]],[[2.15915113]],[[2.21134931]],[[2.21900199]],[[2.20380723]],[[2.1556289]],[[1.85686366]],[[1.76559328]],[[1.4485445]],[[1.41956519]],[[1.34265313]],[[1.18372639]],[[1.2202011]]
['SPATA6'],[[0.9990588]],[[1.66157048]],[[1.6515561]],[[1.63860494]],[[1.6770742]],[[1.90846928]],[[2.69115014]],[[2.25088846]],[[1.61902398]],[[1.2111188]],[[1.47529731]],[[0.92128495]],[[1.26802714]]
['PTPRE'],[[0.98940399]],[[1.97955613]],[[2.02214232]],[[2.07481545]],[[2.08315379]],[[1.91849591]],[[1.70592361]],[[1.54277427]],[[1.44845086]],[[1.28752925]],[[1.3591828]],[[1.10348432]],[[1.14615406]]
['H3F3B'],[[0.99353974]],[[2.16039394]],[[2.07132937]],[[2.1174282]],[[2.2012179]],[[1.91667295]],[[1.87153868]],[[1.56251231]],[[1.28697752]],[[1.20362274]],[[1.19720672]],[[1.09930111]],[[1.19024812]]
['ARHGEF11'],[[0.97575119]],[[1.87487101]],[[1.99267087]],[[1.94162309]],[[2.03120884]],[[1.99066924]],[[1.91825601]],[[1.83755773]],[[1.41909065]],[[1.29016662]],[[1.16938404]],[[1.0422549]],[[1.02644506]]
['DCTN4'],[[1.02455563]],[[1.83805092]],[[1.79980122]],[[1.90218824]],[[1.91218689]],[[1.5073994]],[[1.41216006]],[[1.44871073]],[[1.56402425]],[[1.25446955]],[[1.21312905]],[[1.08202836]],[[1.12155917]]
['SBF2'],[[1.06289267]],[[2.10969871]],[[2.04355299]],[[2.15517384]],[[2.123316]],[[2.12266122]],[[1.91295588]],[[1.68484388]],[[1.50371157]],[[1.18664656]],[[1.39156077]],[[1.01890097]],[[1.08391311]]
['TSPAN2'],[[1.17036067]],[[2.17914794]],[[1.92293316]],[[1.81762024]],[[1.97435402]],[[2.40481291]],[[2.69823961]],[[2.17515896]],[[1.65646133]],[[1.40006726]],[[1.39718939]],[[1.15896345]],[[1.38639211]]
['VAV3'],[[1.12249205]],[[1.86483875]],[[1.89591706]],[[1.95105268]],[[2.02657989]],[[2.11616095]],[[1.84172602]],[[1.31100849]],[[1.24373334]],[[1.02847263]],[[1.19068187]],[[1.04026458]],[[1.15643773]]
['DSC2'],[[0.99354366]],[[1.84484644]],[[1.72130393]],[[1.95705454]],[[2.04570646]],[[2.43073899]],[[2.76265586]],[[2.56508942]],[[2.14344417]],[[1.10948828]],[[1.72203233]],[[1.10096126]],[[1.08310125]]
['OSTF1'],[[0.99264641]],[[1.99080366]],[[1.90672929]],[[1.92017972]],[[2.11562185]],[[1.83606028]],[[1.74653215]],[[1.4689464]],[[1.28178492]],[[1.06250707]],[[1.15621516]],[[1.11251841]],[[1.02155626]]
['TMEM2'],[[1.06330536]],[[1.67048349]],[[1.73699031]],[[1.8003394]],[[1.95396713]],[[1.81168707]],[[1.51772658]],[[1.36557825]],[[1.29385443]],[[1.07877119]],[[1.20276005]],[[1.05706121]],[[1.09105781]]
['AKIRIN2'],[[1.05302768]],[[1.86156817]],[[1.93556381]],[[1.96169188]],[[2.10584005]],[[1.77632048]],[[1.49146208]],[[1.34138705]],[[1.3520084]],[[1.22878674]],[[1.22452092]],[[1.09082748]],[[1.07517918]]
['CD63'],[[0.9386326]],[[1.61998925]],[[1.64830146]],[[1.64606439]],[[1.94516363]],[[2.00131955]],[[1.84234699]],[[1.66585143]],[[1.32917585]],[[1.1925521]],[[1.0683522]],[[1.19428525]],[[1.07312848]]
['AVIL'],[[1.03245326]],[[1.85306032]],[[1.78009521]],[[2.02157719]],[[1.89329322]],[[1.76567112]],[[2.15247893]],[[2.41465644]],[[1.82808965]],[[1.73308365]],[[1.57306204]],[[1.24019006]],[[1.21832891]]
['BLOC1S1'],[[0.92249639]],[[1.46643898]],[[1.47143189]],[[1.5815925]],[[1.65839214]],[[1.38701688]],[[1.33703763]],[[1.19876981]],[[1.19988594]],[[1.22705582]],[[0.97692806]],[[1.11062581]],[[0.98909132]]
['GNS'],[[0.94568966]],[[2.10714601]],[[2.11727918]],[[2.14483008]],[[2.34001772]],[[2.18123767]],[[1.92757758]],[[1.71185608]],[[1.43593033]],[[1.17349938]],[[1.24229773]],[[1.05025943]],[[1.05503232]]
['CPM'],[[1.03469884]],[[1.35994239]],[[1.63134377]],[[1.73319251]],[[1.98915217]],[[1.84458179]],[[1.41121092]],[[1.4552146]],[[1.19258599]],[[0.96424669]],[[1.23854306]],[[0.94795222]],[[1.13244453]]
['EGLN1'],[[1.05699924]],[[1.95755385]],[[1.84527775]],[[1.88186146]],[[1.91063838]],[[2.0608672]],[[2.11848439]],[[1.89481117]],[[1.40068777]],[[1.39504626]],[[1.19375372]],[[1.23320997]],[[1.17677327]]
['NPL'],[[0.97798224]],[[2.17050429]],[[2.01358182]],[[2.15781665]],[[2.02144828]],[[1.93055612]],[[1.77113323]],[[1.75745439]],[[1.79380406]],[[1.92324864]],[[1.4636944]],[[1.37708865]],[[1.52842041]]
['MFSD9'],[[1.0133481]],[[1.96465695]],[[2.00328029]],[[2.05629524]],[[2.21050217]],[[1.86418556]],[[1.6616678]],[[1.32459238]],[[1.13427156]],[[1.10930708]],[[1.18976358]],[[1.10755009]],[[1.0373931]]
['DRAM1'],[[1.13875948]],[[2.07013771]],[[2.10471969]],[[2.07517855]],[[2.33096306]],[[2.34876467]],[[2.23941696]],[[2.06923637]],[[1.62788499]],[[1.43411541]],[[1.40396258]],[[1.20431753]],[[1.12813458]]
['LCP1'],[[1.00662647]],[[1.94102195]],[[1.87242331]],[[1.8430881]],[[2.04532657]],[[1.91722625]],[[1.72096526]],[[1.42112244]],[[1.31328481]],[[1.0837754]],[[1.22415894]],[[1.05561618]],[[1.0661574]]
['TEX2'],[[0.97071694]],[[1.46788159]],[[1.46945477]],[[1.25408086]],[[1.3756807]],[[0.98081633]],[[0.93450374]],[[1.16674534]],[[1.24084026]],[[1.27491289]],[[0.93146042]],[[1.13787962]],[[1.18207254]]
['IL1RN'],[[0.85771269]],[[2.60020303]],[[2.61528159]],[[2.52258301]],[[2.52447957]],[[2.40109167]],[[2.14371701]],[[1.74614636]],[[1.5449052]],[[1.19237191]],[[1.24806636]],[[1.16735625]],[[1.09173619]]
['FAM129B'],[[0.89735104]],[[1.43608279]],[[1.834374]],[[1.81821506]],[[2.14353181]],[[2.06877408]],[[1.72459708]],[[1.78430326]],[[1.53089907]],[[1.42312795]],[[1.1228432]],[[1.25971309]],[[1.08444202]]
['KIF13A'],[[1.03056079]],[[2.35702803]],[[2.22664554]],[[2.07452794]],[[2.00546297]],[[2.31741136]],[[2.09718411]],[[1.78174856]],[[1.85331398]],[[1.33856371]],[[1.71638553]],[[1.12255851]],[[1.17782266]]
['IER3'],[[1.03970917]],[[2.77326089]],[[2.81709499]],[[2.56101085]],[[2.72939159]],[[1.59914134]],[[1.46544889]],[[1.4382904]],[[1.58028709]],[[1.50371804]],[[1.58146028]],[[1.4348618]],[[1.32709199]]
['SQOR'],[[0.97806405]],[[1.94188417]],[[2.0127995]],[[1.980663]],[[2.2968315]],[[2.08314418]],[[1.80714315]],[[1.62858138]],[[1.45123341]],[[1.17766919]],[[1.19517218]],[[1.09197985]],[[0.98437004]]
['HADHB'],[[0.99422435]],[[1.68740038]],[[1.70847896]],[[1.74603868]],[[1.91412843]],[[1.68909146]],[[1.58148873]],[[1.37915617]],[[1.30682828]],[[1.14640624]],[[1.12057792]],[[1.0570639]],[[1.10723094]]
['SSFA2'],[[0.90787103]],[[1.78383105]],[[1.69163165]],[[1.85107657]],[[1.929698]],[[1.90205948]],[[1.76427685]],[[1.56307385]],[[1.43001844]],[[1.16731938]],[[1.27841802]],[[1.01017067]],[[1.07880543]]
['SLC40A1'],[[0.99198287]],[[2.07825132]],[[1.85231904]],[[1.88054787]],[[2.11366223]],[[2.17692674]],[[1.86903722]],[[1.64899427]],[[2.1351711]],[[1.35570359]],[[1.5446994]],[[1.17250773]],[[1.2040501]]
['GPAT3'],[[0.99399481]],[[2.47326239]],[[2.43329871]],[[2.28945723]],[[2.56395712]],[[2.85300427]],[[2.45132331]],[[2.09742672]],[[1.65535594]],[[1.43764275]],[[1.64698328]],[[1.36791706]],[[1.20203354]]
['FBN2'],[[0.88644583]],[[1.95653657]],[[1.99919649]],[[2.15949162]],[[2.41351883]],[[2.14864813]],[[1.7482003]],[[1.70876712]],[[1.82864011]],[[1.46282096]],[[1.29000234]],[[1.30864338]],[[1.24441978]]
['GABARAPL1'],[[1.003091]],[[2.12127974]],[[2.08643464]],[[2.15138405]],[[2.07157365]],[[1.50831848]],[[1.37955972]],[[1.19805606]],[[1.15724131]],[[1.41922105]],[[1.19718274]],[[1.18744228]],[[1.20558463]]
['CSAD'],[[1.0550367]],[[1.96881134]],[[2.17594143]],[[2.29101344]],[[1.93798962]],[[1.39418233]],[[1.55463131]],[[1.55391954]],[[1.31621173]],[[1.29769117]],[[1.25158201]],[[0.99317857]],[[1.14407091]]
['REM2'],[[1.12097261]],[[2.16582354]],[[2.31913834]],[[2.46341831]],[[2.06056355]],[[1.8625445]],[[2.13846396]],[[1.88554892]],[[1.52834357]],[[1.40075411]],[[1.36444279]],[[1.0330889]],[[1.09168361]]
['TSSK4'],[[1.61439109]],[[1.87774631]],[[2.37740965]],[[2.48841035]],[[2.17648513]],[[1.79470069]],[[1.82775967]],[[1.92111521]],[[1.4981747]],[[1.41766772]],[[1.50349318]],[[1.09864124]],[[0.88568424]]
['SLC12A6'],[[0.99961615]],[[2.1346741]],[[2.1434624]],[[2.24044306]],[[2.28379174]],[[2.06827808]],[[1.85678735]],[[1.62221409]],[[1.41277975]],[[1.3041585]],[[1.30442885]],[[1.13918705]],[[1.12996483]]
['IQGAP1'],[[1.02110699]],[[2.1713453]],[[2.09826113]],[[2.16164301]],[[2.33515273]],[[2.13014364]],[[1.98740446]],[[1.6809768]],[[1.29968251]],[[1.24051131]],[[1.17774718]],[[1.10506536]],[[1.14487258]]
['CLEC18B'],[[1.16162621]],[[1.95784408]],[[1.81459919]],[[2.00929434]],[[2.00964417]],[[1.87027225]],[[2.19213]],[[2.08803452]],[[1.57625503]],[[1.25654554]],[[0.90916856]],[[1.30156605]],[[0.78676691]]
['CPNE2'],[[0.92329742]],[[1.98884385]],[[2.01160558]],[[1.84215265]],[[2.00497173]],[[1.65740782]],[[1.59007758]],[[1.70901906]],[[1.28220346]],[[1.37518519]],[[1.07529384]],[[1.28035006]],[[1.17186897]]
['CMTM2'],[[1.00811052]],[[2.60927976]],[[2.50052801]],[[2.46791102]],[[2.56680384]],[[2.16889853]],[[2.02572579]],[[1.8551671]],[[2.28259499]],[[1.39106005]],[[2.02730394]],[[1.48353083]],[[1.44975085]]
