['MEOX1'],[[0.78611485]],[[0.3032295]],[[0.15498002]],[[0.28270771]],[[0.23934274]],[[0]],[[0.42715008]],[[0.57495953]],[[0.51602656]],[[0.41283003]],[[0.71234665]],[[0.62043752]],[[0.58880699]]
['ITGA3'],[[0.89863374]],[[0.27477369]],[[0.31054576]],[[0.31349591]],[[0.28192561]],[[0.57907103]],[[0.5621695]],[[0.72029711]],[[0.70863509]],[[0.87150891]],[[0.79089622]],[[1.05527249]],[[0.7575952]]
['IL32'],[[1.00079703]],[[0.36302945]],[[0.37533622]],[[0.25050827]],[[0.32882951]],[[0.4528964]],[[0.51714389]],[[0.5535943]],[[0.92390763]],[[0.70848104]],[[1.13619027]],[[1.01723758]],[[0.84011272]]
['SLC18A1'],[[0.33081984]],[[0]],[[0]],[[0]],[[0]],[[0.53876635]],[[0]],[[0]],[[1.2039019]],[[0.68965279]],[[1.56794367]],[[0.83576335]],[[1.11470406]]
['MYO16'],[[1.04483304]],[[0.21694589]],[[0.2324576]],[[0.22263991]],[[0.32236773]],[[0.4814421]],[[0.30923302]],[[0.28421399]],[[0.6587624]],[[0.5456437]],[[0.8519092]],[[0.80908603]],[[0.57107236]]
['FOXP3'],[[1.07616485]],[[0.34856977]],[[0.3367508]],[[0.26392624]],[[0.20239276]],[[0.494137]],[[0.59268772]],[[0.62747399]],[[0.53113163]],[[0.78918769]],[[0.67920593]],[[1.0767937]],[[0.70571303]]
['RASGRF1'],[[0.65326979]],[[0]],[[0]],[[0.67202178]],[[0]],[[0.68135002]],[[0.19113124]],[[0.82717699]],[[0.54166407]],[[0.62741617]],[[0.73962773]],[[0.66114229]],[[0.7575952]]
['GPC1'],[[0.79607061]],[[0.65714773]],[[0.26280706]],[[0.32685168]],[[0.17271489]],[[0.51719625]],[[0.16532879]],[[0.4133822]],[[0.5688105]],[[0.43320078]],[[0.58304486]],[[0.72051697]],[[0.73639129]]
['CDON'],[[0.9429045]],[[0.18478663]],[[0.05214775]],[[0.18969102]],[[0.14459927]],[[0.56223767]],[[0.58809519]],[[0.69905673]],[[0.51135214]],[[0.7737164]],[[0.6131885]],[[0.8903637]],[[1.0160495]]
['LMCD1'],[[1.02212739]],[[0.51875802]],[[0.15905612]],[[0.28982161]],[[0.15222296]],[[0.20277494]],[[0.27797023]],[[0.30131025]],[[0.50906867]],[[0.38564932]],[[0.70702149]],[[0.43167699]],[[0]]
['SPEG'],[[0.84847903]],[[0.39290265]],[[0.27299479]],[[0.19158067]],[[0.26169235]],[[0.65805407]],[[0.6125498]],[[0.81236721]],[[0.75223892]],[[0.89581564]],[[0.63306083]],[[1.00935131]],[[0.77473519]]
['CELSR1'],[[0.98682642]],[[0.35641276]],[[0.4146965]],[[0.35580631]],[[0.26721729]],[[0.58511506]],[[0.68446698]],[[0.57634852]],[[1.2940944]],[[0.75597933]],[[1.36876457]],[[0.80523445]],[[0.73639127]]
['ITM2A'],[[0.98152035]],[[0.43950512]],[[0.38726326]],[[0.32158189]],[[0.32610385]],[[0.48135799]],[[0.56262205]],[[0.64287874]],[[0.69146401]],[[0.73239755]],[[0.65887192]],[[0.93992193]],[[0.81576722]]
['EPB41L2'],[[0.906979]],[[0.32244702]],[[0.40958835]],[[0.54950034]],[[0.48472746]],[[0.6778537]],[[0.61242657]],[[0.74169927]],[[0.71845851]],[[0.98366273]],[[0.82592878]],[[0.97253517]],[[0.92556345]]
