['NDUFAF7'],[[1.03448667]],[[1.8247856]],[[1.78975486]],[[1.99517089]],[[1.92274639]],[[1.56773367]],[[1.20848098]],[[0.89999978]],[[0.98327072]],[[0.99801736]],[[1.11583171]],[[0.91592695]],[[1.09260118]]
['CD46'],[[1.0524095]],[[2.33700574]],[[2.12036517]],[[2.12898424]],[[2.07537937]],[[1.52630367]],[[1.73083418]],[[1.52673538]],[[1.34082897]],[[1.22600962]],[[1.31713698]],[[1.07644397]],[[1.12243562]]
['RSRP1'],[[0.9945242]],[[1.89460822]],[[1.87932696]],[[2.01735022]],[[1.72672339]],[[1.64464882]],[[1.65082984]],[[1.41159311]],[[1.33344158]],[[1.23251344]],[[1.25963777]],[[1.07636132]],[[1.15950367]]
['MARC2'],[[0.65326981]],[[0.8231643]],[[1.26223854]],[[1.75412532]],[[1.62163472]],[[0.68134994]],[[0.77255523]],[[0.55043388]],[[0.68833909]],[[1.063221]],[[0.90293518]],[[0.30162706]],[[1.3527625]]
['SPP1'],[[1.19449049]],[[3.36506381]],[[2.86671918]],[[3.03126734]],[[2.70229904]],[[1.01338514]],[[0.5637417]],[[0.96944368]],[[1.26933899]],[[1.90997644]],[[1.99207393]],[[1.5665731]],[[1.2386383]]
['UBN1'],[[1.05329898]],[[2.12976181]],[[2.11393805]],[[2.06435404]],[[2.11268589]],[[1.79382429]],[[1.58106189]],[[1.43226916]],[[1.43169365]],[[1.4576213]],[[1.4358992]],[[1.17513014]],[[1.19450226]]
['DNAH7'],[[1.38053016]],[[2.38710154]],[[2.19358094]],[[2.52266681]],[[2.59567375]],[[2.93357961]],[[2.76723119]],[[1.73232614]],[[1.17989354]],[[1.24000253]],[[1.23565658]],[[1.26014736]],[[1.53572565]]
['PTBP3'],[[1.04857954]],[[2.02914518]],[[1.88252411]],[[1.94332036]],[[2.00758985]],[[1.68104403]],[[1.49936623]],[[1.20407349]],[[1.16777471]],[[1.07625991]],[[1.22983826]],[[1.0628267]],[[1.10183371]]
['NR4A3'],[[1.40569752]],[[3.7508609]],[[2.78124203]],[[2.66442324]],[[3.03755296]],[[1.9625375]],[[1.18582014]],[[1.41807874]],[[1.69336386]],[[2.14802705]],[[2.44003519]],[[1.81203134]],[[1.3527628]]
['YIPF4'],[[1.1728945]],[[2.02242611]],[[1.94774653]],[[2.07486863]],[[1.88766912]],[[1.50472957]],[[1.44100488]],[[1.39733581]],[[1.29745024]],[[1.19679253]],[[1.26864732]],[[1.12471768]],[[1.24841621]]
['GNA13'],[[1.02188856]],[[1.95910116]],[[1.78686773]],[[1.81489899]],[[1.88986641]],[[1.68557796]],[[1.54672839]],[[1.30739277]],[[1.24079361]],[[1.11224814]],[[1.17408972]],[[1.02149376]],[[1.08209031]]
['TRIM6'],[[0.80095688]],[[1.33524264]],[[1.32801526]],[[1.64887736]],[[1.78955055]],[[1.33409433]],[[0.73375517]],[[0.78631263]],[[0.40201265]],[[0.79533]],[[0.31313809]],[[0.37071377]],[[0.32035901]]
['TNFSF10'],[[0.96646592]],[[2.31682491]],[[2.14825835]],[[2.22110241]],[[2.16696793]],[[1.99888573]],[[1.86181074]],[[1.41580277]],[[1.25116679]],[[1.10712397]],[[1.16915363]],[[0.96069126]],[[0.93866016]]
['ADGRE5'],[[1.05559099]],[[1.77821249]],[[1.94739782]],[[1.97451626]],[[1.9564232]],[[1.72919816]],[[1.70941607]],[[1.60122527]],[[1.07617774]],[[1.30378852]],[[1.01872109]],[[1.07439185]],[[1.16755831]]
['NMI'],[[0.99445039]],[[2.45720265]],[[2.19384317]],[[2.3558682]],[[2.28139843]],[[1.69897475]],[[1.55481359]],[[1.23767392]],[[1.14401392]],[[0.95409892]],[[1.15406524]],[[0.9456776]],[[0.97225581]]
['RAP2C'],[[1.04896601]],[[1.83750699]],[[1.75849106]],[[1.82166716]],[[1.87606702]],[[1.59066622]],[[1.4829894]],[[1.25813302]],[[1.07603928]],[[1.03062176]],[[1.05378477]],[[1.0805112]],[[1.02075412]]
['COQ8B'],[[1.06095741]],[[1.56565559]],[[1.76212688]],[[1.73401672]],[[1.78672401]],[[1.38367361]],[[1.28332146]],[[1.25270587]],[[1.05070857]],[[1.00671892]],[[1.00873731]],[[1.07632883]],[[1.12114788]]
['PPP4R1L'],[[0.96324364]],[[2.09345954]],[[2.12608111]],[[2.13685274]],[[2.0312282]],[[1.74596661]],[[1.71343859]],[[1.46517864]],[[1.61378965]],[[1.23848927]],[[1.51721021]],[[1.01282861]],[[0.9574118]]
['USP9X'],[[1.03183538]],[[1.94916408]],[[1.86945032]],[[2.04238502]],[[2.07803422]],[[1.72633727]],[[1.54121058]],[[1.38364701]],[[1.36220448]],[[1.19579584]],[[1.23919972]],[[1.05416484]],[[1.13798791]]
['SIRT5'],[[0.96173132]],[[1.57072848]],[[1.54886571]],[[1.48654031]],[[1.62897335]],[[0.89274388]],[[0.93882525]],[[0.94454796]],[[0.83554067]],[[1.14512111]],[[0.91653053]],[[1.15151636]],[[1.01582518]]
['NRN1'],[[0.75469464]],[[1.3440127]],[[1.51848607]],[[1.47503997]],[[1.87606739]],[[1.93243379]],[[1.64380004]],[[1.73232614]],[[1.55595859]],[[1.39746756]],[[1.48384083]],[[1.32853102]],[[1.25177372]]
['DOK4'],[[0.85599129]],[[1.68948892]],[[1.79257829]],[[2.06295552]],[[2.09586463]],[[1.80768176]],[[1.61549509]],[[1.62777854]],[[1.74671006]],[[1.3974675]],[[1.3679375]],[[1.52033386]],[[1.33170962]]
['TM9SF2'],[[1.0246678]],[[2.22662719]],[[2.02177048]],[[1.98576515]],[[2.12255369]],[[1.71307214]],[[1.70849488]],[[1.47700774]],[[1.27002641]],[[1.14219734]],[[1.23527093]],[[1.10977946]],[[1.17369454]]
['FOSB'],[[0.76151162]],[[3.35303675]],[[3.95486642]],[[3.39228526]],[[3.35379425]],[[0.88149858]],[[0.98435762]],[[0.95594883]],[[0.94454336]],[[1.87956264]],[[1.3406443]],[[1.5471825]],[[1.84882197]]
['STAT5A'],[[0.97913742]],[[1.76726824]],[[1.92899712]],[[1.96029851]],[[1.85902958]],[[1.55913705]],[[1.33169437]],[[1.32958931]],[[1.11629594]],[[1.07597294]],[[0.97767098]],[[1.0697217]],[[0.99558382]]
['RHOT1'],[[0.95737431]],[[1.84391206]],[[1.75841847]],[[1.75221615]],[[1.80115185]],[[1.58324749]],[[1.58143432]],[[1.2256256]],[[1.2032652]],[[1.32058687]],[[1.06088594]],[[1.09815923]],[[1.11178201]]
['FGD3'],[[1.02376304]],[[1.66631906]],[[1.75209979]],[[1.74059473]],[[1.69341137]],[[1.54648636]],[[1.4359128]],[[1.30326827]],[[1.20690354]],[[1.15583904]],[[1.15993629]],[[1.05110986]],[[1.10712396]]
['STYXL1'],[[0.83441892]],[[1.47658194]],[[1.64663781]],[[1.47899877]],[[1.75145427]],[[1.40474151]],[[1.44262099]],[[1.35673396]],[[1.28408241]],[[1.13371149]],[[0.98882555]],[[1.00107573]],[[1.06612917]]
['DOCK4'],[[0.98550231]],[[2.11377222]],[[2.1295528]],[[2.25522122]],[[2.19064507]],[[2.05973898]],[[1.80031384]],[[1.68486453]],[[1.72414344]],[[1.45235126]],[[1.52415724]],[[1.01013921]],[[0.88670526]]
['HAT1'],[[1.2013533]],[[2.54255095]],[[2.34801762]],[[2.4765727]],[[2.34854106]],[[1.96646286]],[[1.84620643]],[[1.23154587]],[[1.13989432]],[[1.15948447]],[[1.25336247]],[[1.00150759]],[[1.09347146]]
['LOXL1'],[[0.88673443]],[[1.50217924]],[[1.53223067]],[[2.15546599]],[[1.81296174]],[[1.59644314]],[[1.40594095]],[[0.31721793]],[[0.79881105]],[[1.15431781]],[[0.65299535]],[[0.98902876]],[[0.7135952]]
['PHF20L1'],[[1.01388797]],[[2.11003446]],[[2.00202592]],[[2.21558267]],[[2.13102722]],[[1.69819562]],[[1.66308084]],[[1.37872057]],[[1.34044702]],[[1.26764963]],[[1.31085459]],[[1.03007641]],[[1.16158131]]
['TMEM8A'],[[1.02631504]],[[1.73844678]],[[1.91430426]],[[1.83612212]],[[1.88281371]],[[1.69772059]],[[1.47250931]],[[1.50461488]],[[1.24219583]],[[1.25003149]],[[1.13936012]],[[1.25804026]],[[1.21299356]]
['AFDN'],[[1.08057397]],[[2.2543331]],[[2.11402636]],[[2.19406638]],[[2.02593228]],[[1.3909165]],[[1.25719473]],[[0.95338364]],[[0.78029102]],[[1.19857116]],[[1.2000331]],[[1.07422258]],[[1.22839166]]
['HELZ2'],[[1.03881308]],[[2.05475968]],[[2.25114565]],[[2.21883614]],[[2.2017338]],[[1.12026136]],[[0.78986205]],[[0.8232367]],[[0.8474758]],[[0.8315669]],[[0.94958991]],[[0.86368573]],[[0.88469883]]
['OSBPL2'],[[1.00040346]],[[1.9462681]],[[1.94348675]],[[1.90525965]],[[1.89538515]],[[1.66547596]],[[1.61320066]],[[1.46836723]],[[1.26783449]],[[1.22668126]],[[1.24215625]],[[1.04167615]],[[1.09272774]]
['SESN2'],[[0.95675618]],[[1.99855847]],[[2.10973984]],[[2.01045324]],[[1.96308799]],[[1.29977548]],[[1.09793435]],[[1.24997673]],[[1.06521707]],[[1.25474986]],[[1.12308425]],[[1.37112684]],[[1.38120934]]
['SYNE1'],[[1.12763909]],[[1.42432943]],[[1.40282711]],[[1.46271993]],[[1.5438522]],[[0.97219844]],[[0.86501491]],[[0.54232126]],[[0.82582348]],[[0.71753894]],[[0.87911917]],[[0.8602698]],[[0.91337564]]
['RLIM'],[[1.02156252]],[[2.34296935]],[[2.21955448]],[[2.39513249]],[[2.32427964]],[[1.89118271]],[[1.56588678]],[[1.2137412]],[[1.10824252]],[[1.03951886]],[[1.16117258]],[[1.04216823]],[[1.05434446]]
['TRIM22'],[[1.06011868]],[[2.18797932]],[[2.17309566]],[[2.26609141]],[[2.13366778]],[[1.1755046]],[[0.99908818]],[[0.74321052]],[[0.69985639]],[[0.59209291]],[[0.75807584]],[[0.61765007]],[[0.7025217]]
['SERINC3'],[[1.04168959]],[[2.0171828]],[[1.87769369]],[[1.85212864]],[[1.96873256]],[[1.51552486]],[[1.47879377]],[[1.38442692]],[[1.31288034]],[[1.19491383]],[[1.21919599]],[[1.12290156]],[[1.20398811]]
['MBD2'],[[0.96371794]],[[1.83887874]],[[1.80179411]],[[1.83166874]],[[1.92211167]],[[1.55389703]],[[1.35189859]],[[1.08828068]],[[1.02608693]],[[0.92685721]],[[1.0663463]],[[0.9441466]],[[0.92178512]]
['PTPN22'],[[1.06848346]],[[1.69284841]],[[1.62714775]],[[1.65604252]],[[1.77369068]],[[1.10723824]],[[1.13872341]],[[0.83378865]],[[0.88738992]],[[0.80956136]],[[1.00779144]],[[0.93491412]],[[0.96390334]]
['SLC38A2'],[[1.02607623]],[[2.28231653]],[[2.11706096]],[[2.27643231]],[[2.27894646]],[[1.9033559]],[[1.51327042]],[[1.20980476]],[[1.14885934]],[[1.14959077]],[[1.15892153]],[[1.09545385]],[[1.07388256]]
['KIDINS220'],[[0.98529645]],[[1.73521426]],[[1.68837879]],[[1.79275177]],[[1.83550867]],[[1.62113329]],[[1.50281529]],[[1.29645764]],[[1.23186459]],[[1.08206861]],[[1.12796106]],[[0.98053661]],[[1.03784138]]
['TCN1'],[[1.0726246]],[[1.59424583]],[[1.29867104]],[[1.5228556]],[[1.42587671]],[[0.79137371]],[[0.75990693]],[[1.16792681]],[[1.13501751]],[[1.69444773]],[[1.01259362]],[[1.43194764]],[[1.30580604]]
['CARS2'],[[1.03910776]],[[1.80701961]],[[1.93002035]],[[1.97975103]],[[1.94004046]],[[1.56434335]],[[1.44903733]],[[1.33779917]],[[1.32885096]],[[1.07638841]],[[1.18704838]],[[1.04540292]],[[1.03401074]]
['ANKRD6'],[[1.10713395]],[[1.97635611]],[[1.93649981]],[[1.95345553]],[[1.76954464]],[[1.07196747]],[[1.09514661]],[[1.11527596]],[[1.32343566]],[[0.92044209]],[[1.19106417]],[[0.99242893]],[[1.08054276]]
['AGAP2'],[[0.95513444]],[[1.55957024]],[[1.6791146]],[[1.58366202]],[[1.61226068]],[[1.15035626]],[[0.96264672]],[[0.92242683]],[[0.93061106]],[[0.93752625]],[[0.95721725]],[[1.02708223]],[[0.97011588]]
['MDM2'],[[1.18085944]],[[1.9939355]],[[1.79365094]],[[1.81905104]],[[1.86210357]],[[1.24049706]],[[1.28369505]],[[1.36071825]],[[1.11941466]],[[1.07190847]],[[1.14206255]],[[0.98419128]],[[1.13823234]]
['ZNF670-ZNF695'],[[0.59975162]],[[1.84652436]],[[1.92499378]],[[2.66442293]],[[1.87606689]],[[2.20846636]],[[0.7114626]],[[1.25916878]],[[1.13858842]],[[1.15431756]],[[1.0766903]],[[1.62891476]],[[0.82944646]]
['RNASEL'],[[0.9938654]],[[1.94137304]],[[1.83839431]],[[1.90768388]],[[1.99985928]],[[1.64795253]],[[1.4819649]],[[1.21111878]],[[1.15837495]],[[1.11498823]],[[1.17894781]],[[0.97720183]],[[1.01871035]]
['SP110'],[[1.06527204]],[[1.95130857]],[[1.92611861]],[[2.018665]],[[1.88133504]],[[1.41530283]],[[1.30052235]],[[1.10000412]],[[1.11789547]],[[0.94857553]],[[1.10428453]],[[0.8996292]],[[0.96432937]]
['APPL2'],[[1.03703638]],[[1.88807431]],[[1.78742298]],[[1.74544441]],[[1.78214216]],[[1.46287252]],[[1.41011256]],[[1.25916909]],[[1.11631942]],[[1.12916943]],[[1.07439209]],[[1.0381126]],[[1.10086678]]
['WASHC4'],[[1.02938889]],[[2.12877136]],[[1.92956472]],[[2.12955308]],[[2.04057063]],[[1.74715304]],[[1.66240257]],[[1.27632251]],[[1.29373699]],[[1.13096281]],[[1.31557881]],[[0.90110352]],[[1.00516286]]
['ITM2B'],[[1.07415944]],[[2.34369185]],[[2.17363532]],[[2.20213069]],[[2.19152384]],[[2.0235323]],[[2.05179146]],[[1.6661871]],[[1.50640394]],[[1.29566211]],[[1.36624404]],[[1.13255598]],[[1.21488288]]
['DBNL'],[[1.00726372]],[[1.81438926]],[[1.90927404]],[[1.91691587]],[[1.90781109]],[[1.54179463]],[[1.36705699]],[[1.2749129]],[[1.15360328]],[[1.13012777]],[[1.10841878]],[[1.05421377]],[[1.05743707]]
['MARCH7'],[[1.10285713]],[[2.05834255]],[[1.87709403]],[[2.04025213]],[[2.00339188]],[[1.73280633]],[[1.69119392]],[[1.20583894]],[[1.20412491]],[[1.09416413]],[[1.27540326]],[[0.99574484]],[[1.14184609]]
['TANK'],[[1.03329604]],[[1.951118]],[[1.90300968]],[[1.89315242]],[[1.96666064]],[[1.6226225]],[[1.58015575]],[[1.36453194]],[[1.24708742]],[[1.19842191]],[[1.18542274]],[[1.06155491]],[[1.15537161]]
['SKIL'],[[0.90939476]],[[1.94085025]],[[1.88457907]],[[1.97704365]],[[2.06499762]],[[1.65636264]],[[1.56509731]],[[1.2363758]],[[1.08236265]],[[1.06123055]],[[1.10195661]],[[1.04157631]],[[1.01369126]]
['DNAJB5'],[[0.85806132]],[[2.22828541]],[[2.50834721]],[[2.39829312]],[[2.65764916]],[[1.34139081]],[[1.13745843]],[[1.23926869]],[[0.62613033]],[[1.72568489]],[[0.92458439]],[[1.26508222]],[[1.38341687]]
['FAM8A1'],[[1.04202265]],[[2.23583588]],[[2.04985533]],[[2.15870832]],[[2.05370398]],[[1.53828617]],[[1.29920643]],[[1.12481078]],[[1.19809406]],[[1.10706447]],[[1.17826076]],[[1.01390278]],[[1.01369806]]
['CASP1'],[[0.95840884]],[[1.98798221]],[[1.9911847]],[[2.09608914]],[[2.06898674]],[[1.70405046]],[[1.53942096]],[[1.32356879]],[[1.19895872]],[[0.93761572]],[[1.06312929]],[[0.94574724]],[[0.9332705]]
['RAB1A'],[[1.00275604]],[[2.18078514]],[[2.11120012]],[[2.1308101]],[[2.24358379]],[[1.91813972]],[[1.81811766]],[[1.4464046]],[[1.30885339]],[[1.12328628]],[[1.27198442]],[[1.0066236]],[[1.07372334]]
['ACTR2'],[[1.02691285]],[[1.89773381]],[[1.73413254]],[[1.78045769]],[[1.9923765]],[[1.78313911]],[[1.60049498]],[[1.37754814]],[[1.22078396]],[[1.06430384]],[[1.16052899]],[[1.09091925]],[[1.001514]]
['FBXO11'],[[1.04274133]],[[1.94006344]],[[1.83456688]],[[1.97081055]],[[1.99502012]],[[1.76577094]],[[1.5818056]],[[1.21223037]],[[1.18180532]],[[1.05471356]],[[1.24609952]],[[0.95963506]],[[1.07502824]]
['PARP9'],[[0.99308529]],[[2.06256663]],[[2.01690817]],[[2.09632621]],[[2.05963018]],[[1.42853082]],[[1.20037372]],[[0.93944316]],[[0.96181597]],[[0.75765989]],[[0.965812]],[[0.67818959]],[[0.73045933]]
['KIAA1109'],[[1.0844316]],[[1.96374444]],[[1.81912393]],[[1.88158567]],[[1.79637418]],[[1.31092622]],[[1.24370747]],[[0.93505193]],[[0.9945991]],[[0.87220611]],[[1.1535982]],[[0.83728833]],[[0.91300164]]
['CCNG2'],[[1.03603884]],[[2.30957151]],[[2.00873287]],[[2.02971124]],[[2.01649329]],[[1.53854668]],[[1.833244]],[[1.57042718]],[[1.42327617]],[[1.28242352]],[[1.36835493]],[[1.14083215]],[[1.16513829]]
['PPP3CA'],[[1.02744383]],[[1.85332623]],[[1.75628023]],[[1.83154992]],[[1.89049958]],[[1.69904402]],[[1.66138658]],[[1.49531329]],[[1.27613014]],[[1.03824984]],[[1.24299512]],[[1.12907913]],[[1.0316026]]
['ETV6'],[[0.98294968]],[[1.59271332]],[[1.7568916]],[[1.96110222]],[[2.1122245]],[[1.5351127]],[[1.38252007]],[[1.30245532]],[[1.20075683]],[[1.05575723]],[[1.11712723]],[[1.00654881]],[[0.98489427]]
['NUP58'],[[1.03716565]],[[2.01682232]],[[1.88483001]],[[1.91139307]],[[2.08002769]],[[1.68707746]],[[1.6087266]],[[1.35241497]],[[1.20089567]],[[1.1751235]],[[1.24385824]],[[1.05325148]],[[1.06395624]]
['MTMR6'],[[1.07139393]],[[2.20149742]],[[2.00229657]],[[1.99658799]],[[2.25206467]],[[1.76777521]],[[1.70863558]],[[1.30875168]],[[1.20777665]],[[1.13307864]],[[1.22722886]],[[1.05861983]],[[1.15181751]]
['SLC46A3'],[[1.03424126]],[[1.69205864]],[[1.74470487]],[[1.82967044]],[[1.80641032]],[[1.68976708]],[[1.41162685]],[[1.05571621]],[[0.99248935]],[[0.88204461]],[[1.03702238]],[[0.92365554]],[[0.95961834]]
['ABHD13'],[[1.03734921]],[[2.16926386]],[[1.94859343]],[[2.1437285]],[[2.07616051]],[[1.52937083]],[[1.37763225]],[[1.02855778]],[[1.10839708]],[[1.02539627]],[[1.16426457]],[[1.04624162]],[[1.03774364]]
['PELI2'],[[0.96939464]],[[2.13172841]],[[1.94427046]],[[1.95428701]],[[1.99462197]],[[1.71779296]],[[1.66558769]],[[1.49247356]],[[1.3916761]],[[1.28693437]],[[1.23785159]],[[1.07154952]],[[1.10643492]]
['BNIP2'],[[1.04157434]],[[2.06186565]],[[1.89259238]],[[1.95698094]],[[2.11943889]],[[1.89868798]],[[1.66044437]],[[1.33954599]],[[1.28890271]],[[1.09339199]],[[1.19977088]],[[1.04395855]],[[1.12731013]]
['NCOA2'],[[1.01396934]],[[1.86124745]],[[1.83391124]],[[1.83056208]],[[1.82739504]],[[1.45210403]],[[1.41085821]],[[1.30739321]],[[1.28468541]],[[1.11309476]],[[1.18438557]],[[1.0264037]],[[1.11436954]]
['NEIL1'],[[1.16296829]],[[1.70283317]],[[2.07281455]],[[2.11006602]],[[2.08771323]],[[0.79217606]],[[0.57469833]],[[0.86111366]],[[1.01812855]],[[1.03734459]],[[1.08519654]],[[0.94077939]],[[0.89788918]]
['USP3'],[[1.05711525]],[[1.97415016]],[[1.8483588]],[[1.98941635]],[[2.05808544]],[[1.56308413]],[[1.464175]],[[1.28264305]],[[1.15719692]],[[1.10918214]],[[1.15565411]],[[0.99791948]],[[1.01256145]]
['IGSF6'],[[0.93574993]],[[2.20365557]],[[2.13132549]],[[2.13046588]],[[2.21100443]],[[2.22696115]],[[2.11395421]],[[1.89369413]],[[1.56665015]],[[1.48167836]],[[1.54778831]],[[1.43522656]],[[1.28540028]]
['NPEPPS'],[[1.03144628]],[[1.88505001]],[[1.79210598]],[[1.92527312]],[[1.89634284]],[[1.8760521]],[[1.67050676]],[[1.43535426]],[[1.33315733]],[[1.23508882]],[[1.23801612]],[[1.12810166]],[[1.12863964]]
['ARSG'],[[1.04555961]],[[1.74061946]],[[1.73677665]],[[1.74227991]],[[1.51978545]],[[1.09354137]],[[1.29652679]],[[1.17212093]],[[1.20519259]],[[1.03656812]],[[1.27913805]],[[0.8780705]],[[1.127904]]
['CSNK1D'],[[1.00650692]],[[2.00789722]],[[2.10029426]],[[2.12768733]],[[2.05034002]],[[1.48295272]],[[1.20113733]],[[1.24226328]],[[1.08679315]],[[1.13464697]],[[1.07262078]],[[1.06805338]],[[1.08214219]]
['SECTM1'],[[0.94009788]],[[1.89652394]],[[2.05652536]],[[2.12282166]],[[2.14151378]],[[1.8404575]],[[1.49406458]],[[1.44573191]],[[1.13980016]],[[0.98371832]],[[0.98818661]],[[0.98758663]],[[1.01059664]]
['MOB3C'],[[0.9884498]],[[1.64021146]],[[1.77551495]],[[1.81369469]],[[1.73252689]],[[1.51138181]],[[1.21667073]],[[1.22166275]],[[0.97164965]],[[1.07213062]],[[0.9906557]],[[1.05827124]],[[1.0720104]]
['ABL2'],[[1.05089925]],[[1.50768333]],[[1.65085515]],[[1.80400303]],[[1.79643399]],[[1.3337656]],[[1.18453641]],[[0.95614028]],[[0.9665608]],[[0.97171875]],[[0.96338514]],[[1.00709542]],[[0.94855456]]
['INTS3'],[[1.0426317]],[[1.57066112]],[[1.68689177]],[[1.7910811]],[[1.76175593]],[[1.50649051]],[[1.36019289]],[[1.18722531]],[[1.07775673]],[[1.0653312]],[[1.04901718]],[[0.97692291]],[[1.03281564]]
['DEGS1'],[[0.92847225]],[[1.85628653]],[[1.82409759]],[[1.83569615]],[[1.97769801]],[[1.6098427]],[[1.39211545]],[[1.21233788]],[[1.22269567]],[[0.9868006]],[[1.11766617]],[[1.02613482]],[[0.97955982]]
['CALM2'],[[1.12868524]],[[2.4449973]],[[2.11920521]],[[2.1034412]],[[2.05168202]],[[1.67101397]],[[1.70427355]],[[1.2279141]],[[1.20559262]],[[1.07928424]],[[1.2252545]],[[0.99105426]],[[1.06436696]]
['RAB5A'],[[0.95238367]],[[2.09073053]],[[1.95716665]],[[2.05035937]],[[1.94972553]],[[1.6514462]],[[1.516193]],[[1.41346523]],[[1.19544987]],[[1.27439327]],[[1.06940113]],[[1.15569752]],[[1.13394316]]
['GTF2H2'],[[1.09059331]],[[2.05267262]],[[2.42615305]],[[2.2390239]],[[2.40332647]],[[1.64115816]],[[1.5622204]],[[0.91801842]],[[1.03557176]],[[0.98406027]],[[1.41642331]],[[0.91880947]],[[1.16343426]]
['FEM1C'],[[1.09495215]],[[2.14890344]],[[2.0007349]],[[2.11335956]],[[2.32709485]],[[2.266205]],[[1.88077093]],[[1.31577937]],[[1.15120999]],[[1.01768179]],[[1.29859231]],[[1.02324143]],[[1.06982334]]
['FBXO38'],[[1.04866043]],[[1.64103268]],[[1.56999794]],[[1.65822063]],[[1.75470453]],[[1.60534357]],[[1.64395602]],[[1.32188452]],[[1.32412602]],[[1.02143497]],[[1.24348767]],[[0.93920623]],[[1.02428164]]
['TBC1D7'],[[0.96162674]],[[1.71608704]],[[1.70429827]],[[1.82385695]],[[1.68957146]],[[1.16507127]],[[1.12979844]],[[0.94451536]],[[0.69047232]],[[0.97959012]],[[0.75673781]],[[0.95207272]],[[0.87169402]]
['GFOD1'],[[1.17263151]],[[1.75618701]],[[1.60107083]],[[1.42625626]],[[1.30687642]],[[0.58730354]],[[0.67432389]],[[0.75752374]],[[0.83912435]],[[0.81574625]],[[0.87339067]],[[0.8463912]],[[0.90599881]]
['TMEM140'],[[0.96332352]],[[1.97664427]],[[1.96434402]],[[1.98562037]],[[1.96135459]],[[1.44709721]],[[1.42376222]],[[1.46292061]],[[1.38668807]],[[1.17521724]],[[1.16373601]],[[0.91752653]],[[0.9828193]]
['BIN3'],[[0.93323097]],[[1.71083631]],[[1.85588721]],[[1.84910603]],[[1.79687362]],[[1.27671402]],[[1.21441095]],[[1.15315004]],[[1.08303373]],[[1.09203728]],[[1.04509836]],[[1.01837756]],[[0.98885999]]
['DOCK5'],[[1.06989393]],[[2.46195554]],[[2.36725813]],[[2.38962617]],[[2.21003856]],[[1.912717]],[[1.84656272]],[[1.61378391]],[[1.38787643]],[[1.4592678]],[[1.4069795]],[[1.12122901]],[[1.24374932]]
['MFSD14B'],[[0.99281348]],[[1.92713301]],[[1.86906747]],[[1.862535]],[[2.12800807]],[[1.88617954]],[[1.57701311]],[[1.34420073]],[[1.3822539]],[[1.09598856]],[[1.36194009]],[[1.14978053]],[[1.05604041]]
['ROM1'],[[0.81855483]],[[1.54755168]],[[1.59469699]],[[1.36856994]],[[1.44944491]],[[1.59078521]],[[1.06077329]],[[1.09457969]],[[0.84985005]],[[0.89731305]],[[0.62781156]],[[0.79606331]],[[0.54640984]]
['CABLES2'],[[0.9613253]],[[1.51477152]],[[1.58561539]],[[1.26306633]],[[1.25679829]],[[0.62047996]],[[0.65560071]],[[0.89613469]],[[0.79750918]],[[0.80934536]],[[0.90927827]],[[0.9592611]],[[1.0122495]]
['TWF1'],[[1.00824342]],[[1.79450375]],[[1.60279776]],[[1.75603907]],[[1.71931349]],[[1.53932774]],[[1.36087039]],[[1.03315755]],[[0.99312225]],[[0.8444721]],[[1.02856744]],[[0.88054438]],[[1.03540465]]
['FAM177A1'],[[1.11193524]],[[2.33171206]],[[2.19697813]],[[2.4042455]],[[2.23626943]],[[1.72515243]],[[1.80000124]],[[1.50159736]],[[1.11564864]],[[1.24542536]],[[1.15800955]],[[1.08338979]],[[1.14915216]]
['NEK7'],[[1.06373711]],[[2.17010896]],[[1.96609704]],[[1.98103349]],[[1.97903531]],[[1.51172943]],[[1.40852099]],[[1.28911865]],[[1.24083336]],[[1.22809788]],[[1.20677345]],[[1.10733782]],[[1.14200561]]
['CDC123'],[[1.02425158]],[[2.15191934]],[[1.96380079]],[[2.02054406]],[[2.03597355]],[[1.65654286]],[[1.50647491]],[[1.39850995]],[[1.02456357]],[[1.07734546]],[[1.00674573]],[[1.12536541]],[[1.00264994]]
['TMEM45B'],[[1.09069503]],[[1.90706309]],[[1.78763067]],[[1.4037093]],[[2.01313488]],[[2.44373192]],[[1.99511265]],[[1.61434813]],[[1.41533603]],[[1.6317822]],[[1.39634529]],[[1.04315952]],[[0.96934383]]
['PARP8'],[[1.08968984]],[[1.87391766]],[[1.75111889]],[[1.75653249]],[[1.67158879]],[[1.44374543]],[[1.43313157]],[[1.13237179]],[[1.12022691]],[[0.90233398]],[[1.1902685]],[[0.90355366]],[[1.00044727]]
['CACUL1'],[[1.01556974]],[[2.22324715]],[[1.99321196]],[[2.04014165]],[[2.00998963]],[[1.61922418]],[[1.51144919]],[[1.29882134]],[[1.31759785]],[[1.22795426]],[[1.32879133]],[[1.02931822]],[[1.13748241]]
['EPG5'],[[1.0693816]],[[1.75540588]],[[1.73874228]],[[1.86905041]],[[1.8194439]],[[1.15506869]],[[1.02222981]],[[1.02837702]],[[1.05268261]],[[0.95911173]],[[1.05913669]],[[0.91133423]],[[1.01153633]]
['PDE3B'],[[1.02461233]],[[2.03607892]],[[1.88102615]],[[1.98604151]],[[1.84241179]],[[1.17078957]],[[1.05516271]],[[0.85910019]],[[0.98869875]],[[1.01219904]],[[1.21283349]],[[1.0005793]],[[1.05168042]]
