['NDUFAF7'],[[1.24632385]],[[1.66526775]],[[1.71461216]],[[1.8862671]],[[1.71916854]],[[1.40251282]],[[1.13495372]],[[1.11089054]],[[0.82819851]],[[0.87383262]],[[0.9459725]],[[1.02469996]],[[0.96081227]]
['CREBBP'],[[1.46152192]],[[1.53887691]],[[1.50114076]],[[1.58088929]],[[1.73613254]],[[1.23162318]],[[1.08700215]],[[1.41612223]],[[1.12658476]],[[1.19054545]],[[1.10208742]],[[1.24664194]],[[1.01060069]]
['NADK'],[[1.44656724]],[[1.72689345]],[[1.68919957]],[[1.73136896]],[[1.75319395]],[[1.56252357]],[[1.29726085]],[[1.55693438]],[[1.17954315]],[[1.54260181]],[[1.09157099]],[[1.27836622]],[[1.08822373]]
['ZNF200'],[[1.06648309]],[[1.59893276]],[[1.61550473]],[[1.52531495]],[[1.79121987]],[[1.21877159]],[[1.15929873]],[[1.40833384]],[[1.03164699]],[[1.35892121]],[[1.1011326]],[[1.31154385]],[[0.99765981]]
['MVP'],[[1.18550956]],[[1.82534719]],[[1.77618009]],[[1.83202498]],[[1.87655182]],[[1.61792463]],[[1.23802722]],[[1.55785573]],[[1.1887089]],[[1.24716809]],[[1.08200102]],[[1.30419732]],[[0.98559936]]
['ZC3H3'],[[1.36713257]],[[1.76199518]],[[1.75820792]],[[1.86173276]],[[1.63724654]],[[1.45457507]],[[1.09523644]],[[1.35190579]],[[1.0806667]],[[1.23293991]],[[0.99037412]],[[1.18576294]],[[1.09549595]]
['SLC45A4'],[[1.55303926]],[[1.75910237]],[[1.75398228]],[[1.73882565]],[[1.59720115]],[[1.38972863]],[[1.20285769]],[[1.25775305]],[[1.05153386]],[[1.46354263]],[[0.96355962]],[[1.08836664]],[[1.06689397]]
['RB1CC1'],[[1.43084774]],[[1.81417474]],[[1.97598744]],[[1.90793218]],[[2.17166484]],[[1.35551808]],[[1.23928535]],[[1.4471798]],[[1.09847794]],[[1.15909471]],[[1.12697662]],[[1.24380728]],[[0.95098333]]
['NSMAF'],[[1.19176036]],[[1.44962579]],[[1.51149799]],[[1.50987549]],[[1.6600984]],[[1.1774831]],[[1.06185943]],[[1.19313754]],[[0.97146274]],[[0.97934672]],[[0.98181524]],[[1.14116258]],[[0.95214384]]
['CELF2'],[[1.9794918]],[[1.81504879]],[[1.80019207]],[[1.74870444]],[[2.00079878]],[[1.20998571]],[[1.15821504]],[[1.37326347]],[[1.08853452]],[[1.16240778]],[[1.08328538]],[[1.21308626]],[[0.99214457]]
['H6PD'],[[1.12300703]],[[1.86605197]],[[1.89242919]],[[2.0476015]],[[1.95454007]],[[1.16708595]],[[0.65866673]],[[1.36177498]],[[0.9911062]],[[0.92955089]],[[1.09197348]],[[1.24178877]],[[0.94049224]]
['VAMP3'],[[1.30605812]],[[1.85983682]],[[1.96952133]],[[1.98713671]],[[1.89487117]],[[1.54784257]],[[1.30283526]],[[1.46989404]],[[1.09353045]],[[1.28271078]],[[1.01732962]],[[1.16772904]],[[1.07361602]]
['RFC2'],[[1.14740829]],[[1.9435432]],[[1.94022886]],[[1.79048519]],[[1.91124093]],[[1.20906]],[[0.98697515]],[[1.33184892]],[[1.08115225]],[[1.07688859]],[[1.07346867]],[[1.22001911]],[[1.06344388]]
