['CFLAR'],[[1.66202565]],[[2.26176576]],[[2.35206831]],[[2.38337971]],[[2.49430743]],[[1.90636473]],[[1.65498798]],[[1.84067274]],[[1.28473402]],[[1.33967151]],[[1.14294128]],[[1.36933737]],[[1.02341052]]
['HEATR5A'],[[1.33265576]],[[1.89985668]],[[2.02459641]],[[1.87673196]],[[2.14750266]],[[1.43112509]],[[1.0924932]],[[1.44719063]],[[1.07161165]],[[1.16793309]],[[1.12109921]],[[1.23618505]],[[1.01289956]]
['MLLT1'],[[1.3030879]],[[2.36309087]],[[2.37230027]],[[2.45798708]],[[2.42245698]],[[1.71814779]],[[1.05878705]],[[1.39261899]],[[1.0384313]],[[1.14208959]],[[0.99403795]],[[1.16678573]],[[1.00104926]]
['SH3BP5'],[[1.37427195]],[[2.18754562]],[[2.2252622]],[[2.20731509]],[[2.6218182]],[[1.5054244]],[[1.01578665]],[[1.3241185]],[[1.033661]],[[0.95140298]],[[1.13548892]],[[1.33788802]],[[0.94714461]]
['IL13RA1'],[[1.64981423]],[[2.35127584]],[[2.49782612]],[[2.4303132]],[[2.6914732]],[[1.62158371]],[[1.38052152]],[[1.615752]],[[1.18854724]],[[1.38267854]],[[1.17553599]],[[1.35170134]],[[1.14380063]]
['RAI2'],[[0.86369339]],[[1.54602696]],[[1.14898141]],[[1.36090153]],[[1.54531835]],[[1.88771611]],[[1.02122968]],[[0.70424959]],[[0.45307643]],[[0.71192376]],[[0.79228447]],[[0.62632945]],[[0.87271491]]
['CNGA4'],[[2.66174773]],[[2.50596472]],[[1.86317492]],[[2.81587513]],[[2.56490894]],[[1.52222642]],[[1.94085573]],[[2.06131572]],[[1.42214094]],[[0.54672755]],[[1.19802586]],[[1.35182487]],[[2.1047845]]
['KDM6B'],[[1.36595541]],[[2.18756456]],[[2.10138279]],[[2.16198533]],[[2.27659156]],[[1.84042481]],[[1.41174223]],[[1.68328956]],[[1.25041393]],[[1.41402224]],[[1.12942526]],[[1.38842009]],[[0.99342749]]
['FLOT2'],[[1.35926367]],[[2.4559165]],[[2.51242913]],[[2.64715416]],[[2.75740601]],[[2.35399868]],[[1.62866735]],[[1.78206439]],[[1.36153754]],[[1.34125665]],[[1.13669203]],[[1.40756295]],[[1.00915739]]
['TBC1D8B'],[[1.11912915]],[[1.67090169]],[[1.68525965]],[[1.92951837]],[[1.49782315]],[[1.23148447]],[[0.70731787]],[[0.60453994]],[[0.48262804]],[[0.22141514]],[[0.64447105]],[[0.52360085]],[[0.72094567]]
['NUMB'],[[1.62605177]],[[2.13536011]],[[2.22956947]],[[2.23560309]],[[2.37283969]],[[1.86935663]],[[1.66134376]],[[1.82743499]],[[1.34936192]],[[1.51981763]],[[1.16364523]],[[1.37439573]],[[1.06186005]]
['LAMTOR5'],[[1.30473726]],[[2.27484559]],[[2.31136806]],[[2.26610935]],[[2.36362599]],[[1.83650091]],[[1.27402285]],[[1.60761581]],[[1.31650712]],[[1.24144557]],[[1.06299523]],[[1.27114006]],[[1.04957044]]
['AGO4'],[[1.6068949]],[[2.08843655]],[[2.12628883]],[[2.12369593]],[[2.34877954]],[[1.74752125]],[[1.41579841]],[[1.66149862]],[[1.22301105]],[[1.34735514]],[[1.15482125]],[[1.29529924]],[[0.98283687]]
['TMEM165'],[[1.5174756]],[[2.12864083]],[[2.22239708]],[[2.22670878]],[[2.27462303]],[[1.97407087]],[[1.61778244]],[[1.83277746]],[[1.41722799]],[[1.33566477]],[[1.20258929]],[[1.3805871]],[[1.11965597]]
['AGTPBP1'],[[1.66679876]],[[2.11815305]],[[2.27088898]],[[2.28533478]],[[2.49128112]],[[1.92796877]],[[1.49162655]],[[1.67377451]],[[1.26374047]],[[1.40036877]],[[1.16724879]],[[1.31627608]],[[0.95790635]]
['PHF21A'],[[1.3644142]],[[2.22419557]],[[2.35638423]],[[2.38912553]],[[2.44066494]],[[1.97235376]],[[1.69056342]],[[1.83750259]],[[1.3780148]],[[1.34044439]],[[1.1139395]],[[1.3163962]],[[0.96900545]]
['STX11'],[[1.00935076]],[[2.21737531]],[[2.26860472]],[[2.36971115]],[[2.30605834]],[[1.60665012]],[[1.11993132]],[[1.64304411]],[[1.11510185]],[[1.14792193]],[[1.03576668]],[[1.22400334]],[[1.0259539]]
['USP15'],[[1.8315209]],[[2.08981999]],[[2.24943663]],[[2.21130528]],[[2.27190577]],[[1.42130503]],[[1.27752361]],[[1.51712593]],[[1.27847879]],[[1.41262549]],[[1.15394725]],[[1.29747005]],[[1.02804839]]
['CAB39'],[[1.48273555]],[[2.24023203]],[[2.3876293]],[[2.40500464]],[[2.56373904]],[[1.84416262]],[[1.51473445]],[[1.73971477]],[[1.27694358]],[[1.31997121]],[[1.17781013]],[[1.34106896]],[[1.02225413]]
['PLXNC1'],[[1.6494764]],[[2.29179674]],[[2.34831986]],[[2.39464939]],[[2.58987304]],[[2.19275798]],[[1.81998352]],[[1.87685891]],[[1.3544616]],[[1.47350389]],[[1.15763423]],[[1.36417106]],[[0.9769232]]
['ABHD17C'],[[1.75189081]],[[1.62299069]],[[1.67734839]],[[1.81445858]],[[2.86355356]],[[1.31165959]],[[1.19185349]],[[1.82647564]],[[1.49365029]],[[1.05319935]],[[1.186326]],[[1.79650416]],[[1.23299637]]
['TM6SF1'],[[1.76371669]],[[1.87116986]],[[1.92276744]],[[1.92578049]],[[2.11813279]],[[1.44264998]],[[1.27882116]],[[1.59220728]],[[1.23898933]],[[1.4283246]],[[1.07925964]],[[1.22485343]],[[0.95490048]]
['SLC31A2'],[[2.20206793]],[[2.216067]],[[2.37217367]],[[2.3244307]],[[2.55015703]],[[1.48357331]],[[1.21924556]],[[1.80897174]],[[1.1343118]],[[1.25332746]],[[1.05608804]],[[1.33707529]],[[1.16649121]]
['RNF144B'],[[1.99256117]],[[1.94726819]],[[2.11107502]],[[2.112693]],[[2.50964627]],[[1.496845]],[[1.44952251]],[[1.86199508]],[[1.27855592]],[[1.33714202]],[[1.13316608]],[[1.36692842]],[[1.13640603]]
['GGH'],[[1.74031793]],[[2.79841032]],[[2.75612686]],[[2.59597994]],[[2.55124086]],[[2.02284001]],[[1.14851621]],[[1.70516185]],[[1.34670192]],[[1.64905947]],[[0.97959835]],[[1.23079732]],[[1.10159558]]
['SDCBP'],[[1.82387954]],[[2.47335378]],[[2.64399242]],[[2.63091429]],[[2.82541895]],[[1.96999267]],[[1.73791263]],[[1.85733804]],[[1.37473588]],[[1.53228594]],[[1.26884985]],[[1.40639526]],[[1.07493342]]
['SORL1'],[[1.7014024]],[[2.18355485]],[[2.23351148]],[[2.26909089]],[[2.4820404]],[[1.99327369]],[[1.44460864]],[[1.72406159]],[[1.26740426]],[[1.33705264]],[[1.20279995]],[[1.38658976]],[[1.00010697]]
['ENTPD1'],[[1.94840283]],[[2.38106746]],[[2.47499926]],[[2.49700121]],[[2.60241602]],[[1.89567916]],[[1.29925533]],[[1.52634558]],[[1.20676557]],[[1.35109325]],[[1.11015955]],[[1.23069671]],[[1.04834718]]
['DIRC2'],[[1.73179304]],[[1.87293004]],[[1.93865732]],[[2.15518674]],[[2.28644838]],[[1.83247069]],[[1.39711478]],[[1.86728083]],[[1.3305497]],[[1.32294536]],[[1.25932627]],[[1.35084216]],[[1.03200697]]
['APH1B'],[[1.71007479]],[[1.92410459]],[[1.95128412]],[[1.94388173]],[[2.3095362]],[[1.54250179]],[[1.03405021]],[[1.34039786]],[[0.9869692]],[[1.09678293]],[[1.06655707]],[[1.14710912]],[[1.00064981]]
['C1RL'],[[1.65992315]],[[2.246907]],[[2.21117885]],[[2.32562221]],[[2.50400941]],[[1.88649635]],[[1.39973387]],[[1.82267799]],[[1.36999393]],[[1.4171141]],[[1.18472213]],[[1.38495256]],[[1.01642803]]
['TLE3'],[[1.41251669]],[[2.3129443]],[[2.25859257]],[[2.27729697]],[[2.49863451]],[[1.69085769]],[[1.1353667]],[[1.66840635]],[[1.32625799]],[[1.39438912]],[[1.29783642]],[[1.51790858]],[[1.05266455]]
['IGF1R'],[[1.80909317]],[[2.1891934]],[[2.1442238]],[[2.1466954]],[[2.42955153]],[[1.87464998]],[[1.64716144]],[[1.71860243]],[[1.1919477]],[[1.25534581]],[[1.23518129]],[[1.34786406]],[[1.13775799]]
['SSH2'],[[1.68441525]],[[2.04932496]],[[2.02059588]],[[2.03737989]],[[2.22691917]],[[1.6462316]],[[1.43429882]],[[1.64822197]],[[1.16309725]],[[1.30823181]],[[1.10001328]],[[1.28568081]],[[1.032493]]
['OSBPL1A'],[[1.37579487]],[[1.97010202]],[[1.98390378]],[[1.88170143]],[[2.0915588]],[[2.12827525]],[[1.3361846]],[[1.47248989]],[[0.99304145]],[[1.06501483]],[[1.01212758]],[[1.20885746]],[[0.98010973]]
['SLC16A3'],[[1.93109638]],[[2.26192463]],[[2.09948653]],[[2.17094399]],[[2.42355692]],[[1.8417634]],[[1.47179045]],[[1.96196047]],[[1.46349459]],[[1.60384848]],[[1.26733351]],[[1.52216787]],[[1.09908458]]
['IFNAR1'],[[1.1399725]],[[2.41519702]],[[2.59513182]],[[2.4639065]],[[2.77548672]],[[1.99796239]],[[1.76419318]],[[1.67983982]],[[1.24068406]],[[1.18235156]],[[1.11603638]],[[1.35128975]],[[0.91907167]]
['SLC44A3'],[[2.44360488]],[[4.60889497]],[[4.23319825]],[[4.25734171]],[[4.48260467]],[[4.55262792]],[[3.5791459]],[[3.09068158]],[[2.62368622]],[[2.98395589]],[[2.13375522]],[[2.75462809]],[[0.92627593]]
['FCGR2A'],[[1.338277]],[[2.36716828]],[[2.460483]],[[2.453409]],[[2.77172581]],[[2.31504861]],[[1.92918728]],[[2.17569894]],[[1.5921369]],[[1.64036366]],[[1.34564742]],[[1.6358768]],[[1.0002918]]
['HMCN1'],[[2.18649892]],[[3.20014451]],[[2.98640079]],[[2.60821419]],[[2.96942014]],[[2.64753465]],[[1.33403708]],[[1.69534212]],[[1.16516141]],[[1.44778095]],[[1.23896418]],[[1.79101454]],[[0.74439635]]
['CNIH4'],[[1.04791484]],[[2.4050826]],[[2.45882813]],[[2.51207984]],[[2.54927109]],[[1.95229503]],[[1.44654389]],[[1.62487184]],[[1.20065046]],[[1.02223555]],[[1.06165184]],[[1.24633899]],[[1.01500126]]
['LBR'],[[1.89178859]],[[1.92662046]],[[1.93187582]],[[2.03905417]],[[2.2359943]],[[1.69939525]],[[1.38885017]],[[1.62412634]],[[1.18969047]],[[1.44175109]],[[1.23327159]],[[1.35329475]],[[0.91578149]]
['NFKBIZ'],[[0.86833331]],[[1.99841517]],[[1.94084695]],[[1.95475102]],[[2.20389415]],[[1.77302357]],[[1.59194663]],[[1.68234764]],[[1.17298615]],[[1.22719652]],[[1.09298019]],[[1.25193491]],[[1.07441645]]
['FAM105A'],[[0.8619328]],[[1.94585781]],[[1.92599069]],[[2.06897862]],[[2.1531484]],[[1.53279659]],[[1.29130224]],[[1.55288453]],[[1.15855892]],[[0.95655199]],[[0.95649728]],[[1.13703572]],[[0.87350255]]
['ARHGAP26'],[[1.60537046]],[[2.04784519]],[[2.14001102]],[[2.22327396]],[[2.34137236]],[[1.80150499]],[[1.46830603]],[[1.74858932]],[[1.24886812]],[[1.27210242]],[[1.15612221]],[[1.34865064]],[[1.00121766]]
['CREB5'],[[1.6117544]],[[2.33109875]],[[2.43180511]],[[2.40975371]],[[2.60901552]],[[2.03973326]],[[1.92425163]],[[2.0738524]],[[1.63664856]],[[1.64887146]],[[1.28887421]],[[1.44995105]],[[0.9679728]]
['SLC12A9'],[[1.34672605]],[[2.43374875]],[[2.36482369]],[[2.40336042]],[[2.41695069]],[[2.16229125]],[[1.54775153]],[[1.79211444]],[[1.35497269]],[[1.34676738]],[[1.12676303]],[[1.36998016]],[[1.04602186]]
['CSGALNACT1'],[[1.25371882]],[[2.85055789]],[[2.90189005]],[[2.90703208]],[[2.08210317]],[[1.73424416]],[[1.61643951]],[[1.16333879]],[[0.73882004]],[[1.14357751]],[[0.72477898]],[[1.21994981]],[[0.90567007]]
['MSRB2'],[[2.03933524]],[[2.53767831]],[[2.37139375]],[[2.42773897]],[[2.16255682]],[[1.21604119]],[[1.03424677]],[[1.46208958]],[[1.16832912]],[[1.76088955]],[[1.08924354]],[[1.18030424]],[[1.06910501]]
['NRBF2'],[[1.56376553]],[[2.18061723]],[[2.20119823]],[[2.23734678]],[[2.58214934]],[[1.94077046]],[[1.62650224]],[[1.82607831]],[[1.34285073]],[[1.50771927]],[[1.27003884]],[[1.53482973]],[[1.01666381]]
['FAM160B1'],[[1.71710736]],[[1.81757975]],[[1.93139369]],[[1.96034657]],[[2.43443058]],[[1.74348517]],[[1.58871556]],[[1.82957518]],[[1.38091381]],[[1.33581085]],[[1.28199939]],[[1.40468497]],[[1.04202268]]
['AMN1'],[[1.58139063]],[[2.00217644]],[[2.05966859]],[[2.08152714]],[[2.33190802]],[[1.58396325]],[[1.39092973]],[[1.55757787]],[[1.16535866]],[[0.97562239]],[[1.06259507]],[[1.20267815]],[[0.92070799]]
['ARL11'],[[1.54794231]],[[2.08848979]],[[2.06697154]],[[2.14433888]],[[2.21157891]],[[1.92826275]],[[1.65706755]],[[1.81381019]],[[1.34629975]],[[1.37164115]],[[1.1943051]],[[1.37180609]],[[1.02555691]]
['NR4A2'],[[1.15816902]],[[1.56691385]],[[1.80287575]],[[1.70732492]],[[1.88481702]],[[0.89582398]],[[0.72043792]],[[1.09488787]],[[0.8197611]],[[1.00236841]],[[1.01416218]],[[1.16109246]],[[0.99095212]]
['RBMS1'],[[1.26687142]],[[2.05430835]],[[2.17038065]],[[2.23084558]],[[2.20861]],[[1.62535501]],[[1.39962286]],[[1.46851491]],[[1.08769461]],[[1.12009242]],[[1.01331387]],[[1.16023126]],[[0.94716792]]
['FAM49B'],[[1.62377238]],[[1.92988185]],[[2.06690082]],[[2.11143879]],[[2.17556157]],[[1.70365175]],[[1.52355219]],[[1.53425836]],[[1.09206925]],[[1.2924501]],[[1.08918687]],[[1.2706494]],[[0.97862837]]
['RABGEF1'],[[1.70228053]],[[3.09768934]],[[3.2045504]],[[3.11570045]],[[2.96146215]],[[2.19050291]],[[1.99831822]],[[1.79340597]],[[1.70339406]],[[1.7395393]],[[1.78023959]],[[1.87160969]],[[0.97791957]]
['AZIN1'],[[1.78792796]],[[2.19193897]],[[2.25506704]],[[2.28072221]],[[2.3506266]],[[1.51015469]],[[1.2533626]],[[1.46711065]],[[1.1664851]],[[1.16865025]],[[1.10557538]],[[1.25917224]],[[0.95494808]]
['RASA2'],[[1.35840317]],[[2.00315493]],[[2.18700405]],[[2.16872792]],[[2.13016775]],[[1.44902873]],[[1.29153087]],[[1.24673681]],[[0.9096384]],[[0.91634317]],[[1.00107662]],[[1.13220734]],[[0.90230846]]
['AFF2'],[[1.91666989]],[[2.18972328]],[[2.08681894]],[[2.20638164]],[[2.51405108]],[[1.74805858]],[[1.56669463]],[[1.842601]],[[1.30843031]],[[1.47302808]],[[1.25611764]],[[1.41349819]],[[1.12084802]]
['CACNA1D'],[[1.5535485]],[[1.54602721]],[[1.59090257]],[[1.46069625]],[[1.88486642]],[[0.78251837]],[[0.86523693]],[[0.97352574]],[[1.01476868]],[[1.41459841]],[[0.77768218]],[[0.91935995]],[[0.86053756]]
['KCNJ15'],[[1.89023449]],[[2.75654499]],[[2.85105124]],[[2.87454702]],[[3.36475523]],[[2.71070274]],[[1.97602985]],[[2.30859672]],[[1.74511035]],[[1.65071374]],[[1.62259691]],[[1.89932261]],[[0.98677246]]
['CCDC17'],[[1.51948833]],[[2.2431824]],[[2.19144594]],[[2.17164075]],[[2.05073132]],[[1.55335834]],[[1.66240132]],[[1.64472028]],[[1.15050303]],[[1.31049335]],[[0.98455622]],[[1.15201216]],[[1.02507381]]
['MPZL3'],[[1.49990024]],[[2.28305108]],[[2.41933379]],[[2.41861385]],[[2.70463991]],[[1.55670439]],[[1.01495411]],[[1.40619408]],[[1.11594603]],[[1.50850884]],[[1.28592348]],[[1.43333908]],[[0.94043321]]
['ANO10'],[[1.76342641]],[[1.95890895]],[[2.07558493]],[[2.02558187]],[[2.28993166]],[[1.95457662]],[[1.56836884]],[[1.91300383]],[[1.37641619]],[[1.36458947]],[[1.20451171]],[[1.41402888]],[[1.2774693]]
['SLC25A44'],[[1.58506954]],[[2.09070532]],[[2.04588167]],[[2.08206785]],[[2.29857862]],[[1.80365999]],[[1.50150876]],[[1.7613365]],[[1.30352035]],[[1.46418118]],[[1.18929664]],[[1.41013961]],[[1.07250999]]
['NBEAL2'],[[1.67254547]],[[2.19234488]],[[2.11404016]],[[2.21082724]],[[2.10834085]],[[1.9153243]],[[1.44295081]],[[1.6472581]],[[1.25010073]],[[1.48150991]],[[1.17328025]],[[1.33839546]],[[1.02044952]]
['ZNF281'],[[2.01723141]],[[1.97650601]],[[2.17926942]],[[2.19807881]],[[2.54949745]],[[1.85325775]],[[1.49668426]],[[1.65903481]],[[1.15560226]],[[1.23379059]],[[1.14055084]],[[1.31216617]],[[1.04201809]]
['MAPKAPK2'],[[2.00864631]],[[2.45727518]],[[2.34657353]],[[2.3452652]],[[2.47610905]],[[1.37467674]],[[1.1384719]],[[1.59673495]],[[1.37410229]],[[1.54582678]],[[1.15554801]],[[1.34690721]],[[1.03025364]]
['TYW5'],[[1.44824724]],[[2.0133584]],[[2.28478571]],[[2.22511778]],[[2.21903877]],[[1.62129193]],[[1.19819765]],[[1.26920394]],[[1.15004025]],[[1.18863363]],[[1.06471891]],[[1.19646422]],[[1.1482503]]
['RNF149'],[[1.82986146]],[[2.4577905]],[[2.62418667]],[[2.61771959]],[[2.85033276]],[[2.06665746]],[[1.6187446]],[[1.90339623]],[[1.4039097]],[[1.56077764]],[[1.27626565]],[[1.49705571]],[[1.05682127]]
['CDC42EP3'],[[1.18166989]],[[2.49613141]],[[2.5431675]],[[2.56910491]],[[2.70499964]],[[2.0846245]],[[1.62636369]],[[1.91469192]],[[1.46185367]],[[1.46650684]],[[1.19422803]],[[1.38844421]],[[1.06223739]]
['EIF4E3'],[[1.34679399]],[[2.12496432]],[[2.3352775]],[[2.36464726]],[[2.42380295]],[[1.8727829]],[[1.58876556]],[[1.64221539]],[[1.22734736]],[[1.29247808]],[[1.15136756]],[[1.357724]],[[0.96102702]]
['CXCR1'],[[1.67431434]],[[2.57032993]],[[2.51889574]],[[2.55187971]],[[2.98090775]],[[2.09978856]],[[1.63973673]],[[1.9550855]],[[1.43665545]],[[1.65274143]],[[1.36599066]],[[1.69132768]],[[1.18180412]]
['IFI16'],[[1.65471514]],[[2.45614255]],[[2.58261402]],[[2.49396091]],[[2.83533838]],[[1.77832585]],[[1.28819205]],[[1.34220772]],[[1.02138342]],[[1.03121114]],[[0.98981843]],[[1.24094902]],[[0.95726681]]
['PPP4R2'],[[1.20719666]],[[2.0796508]],[[2.3259702]],[[2.3229385]],[[2.45906268]],[[1.62177191]],[[1.44374944]],[[1.54198323]],[[1.20472075]],[[1.19385159]],[[1.06898859]],[[1.25718557]],[[0.91216192]]
['APBB2'],[[1.10378289]],[[1.75959483]],[[1.3294182]],[[1.41459276]],[[1.57516436]],[[0.65830077]],[[1.14851587]],[[0.89803002]],[[0.73736008]],[[0.31491253]],[[0.63514819]],[[0.90526939]],[[0.509646]]
['SPDYA'],[[1.37350761]],[[1.87387816]],[[2.23566338]],[[2.18266667]],[[2.09706779]],[[1.4312528]],[[1.41855635]],[[1.45274643]],[[0.99397671]],[[0.89835601]],[[1.01630279]],[[1.17253831]],[[0.89751085]]
['C4orf3'],[[1.13188995]],[[2.21368519]],[[2.35677778]],[[2.31662551]],[[2.55576866]],[[1.777428]],[[1.37751397]],[[1.5966825]],[[1.16853004]],[[1.19315554]],[[0.99968612]],[[1.26828611]],[[0.97600074]]
['MB21D1'],[[1.00771938]],[[2.17623634]],[[2.11963823]],[[2.12938124]],[[2.19139611]],[[1.50201524]],[[1.12907036]],[[1.42687192]],[[1.07229769]],[[0.99608872]],[[0.98738093]],[[1.18908695]],[[0.94833473]]
['LMTK2'],[[1.92639988]],[[2.22622815]],[[2.15511269]],[[2.19377233]],[[2.40108344]],[[1.66434333]],[[1.28469585]],[[1.65230471]],[[1.26871123]],[[1.39470377]],[[1.24237623]],[[1.36215842]],[[0.96192362]]
['NOXRED1'],[[1.60520818]],[[2.04271168]],[[2.36596292]],[[2.42255045]],[[2.35778277]],[[1.30711805]],[[1.46698842]],[[1.63276905]],[[1.10414021]],[[0.97644689]],[[0.91088691]],[[1.09832911]],[[0.81992107]]
['KBTBD6'],[[2.42840138]],[[2.80379654]],[[2.79025398]],[[3.10729387]],[[2.66871099]],[[0.83662492]],[[1.01939719]],[[1.17579649]],[[0.89059943]],[[0.93589894]],[[1.06323048]],[[1.19092754]],[[1.16818877]]
['PDZD8'],[[1.50142332]],[[2.04894571]],[[2.17364472]],[[2.19423068]],[[1.99580586]],[[1.86825982]],[[1.59647507]],[[1.34707419]],[[0.98168745]],[[1.43531625]],[[0.93182224]],[[1.04881195]],[[0.90263074]]
['NDEL1'],[[1.78145285]],[[2.38584869]],[[2.41697486]],[[2.40118251]],[[2.51908844]],[[1.83954591]],[[1.32423315]],[[1.48954948]],[[1.12400462]],[[1.36765366]],[[1.18823019]],[[1.36733637]],[[1.02737634]]
['STX3'],[[1.87633018]],[[2.22233919]],[[2.27780689]],[[2.30920487]],[[2.50550736]],[[1.98274626]],[[1.60172402]],[[1.76257994]],[[1.24714344]],[[1.52160086]],[[1.25510968]],[[1.43701448]],[[1.07217702]]
['BEST1'],[[2.22404597]],[[2.46346581]],[[2.40405917]],[[2.46936596]],[[2.71153468]],[[1.84290263]],[[1.29020976]],[[1.82047451]],[[1.49396151]],[[1.80001935]],[[1.37150021]],[[1.57841278]],[[1.1432112]]
['VASN'],[[1.75189058]],[[1.62299074]],[[1.7260968]],[[1.32789742]],[[1.753484]],[[0.95320554]],[[0.49120569]],[[1.19340391]],[[0.93293256]],[[1.10562502]],[[0.74726429]],[[1.02456214]],[[0.37864625]]
['RBPJ'],[[1.23038856]],[[2.18281056]],[[2.36446358]],[[2.38126889]],[[2.43539903]],[[1.74328408]],[[1.42362469]],[[1.5117393]],[[1.05988791]],[[1.10721615]],[[1.04348442]],[[1.26587206]],[[0.90810472]]
['MMADHC'],[[1.33086862]],[[1.8423071]],[[1.9231749]],[[2.01092056]],[[2.05915278]],[[1.63780025]],[[1.39049031]],[[1.44400269]],[[1.06919308]],[[1.18661671]],[[1.0212027]],[[1.14776131]],[[0.99972364]]
['PXK'],[[1.82705549]],[[2.08126062]],[[2.24674213]],[[2.25892182]],[[2.23591552]],[[2.09130173]],[[1.7215167]],[[1.56273623]],[[1.12867311]],[[1.29479106]],[[1.00184036]],[[1.15476847]],[[0.96853219]]
['STAT3'],[[1.46903637]],[[2.14351254]],[[2.16810851]],[[2.20538775]],[[2.34460103]],[[1.68422897]],[[1.35150151]],[[1.68367137]],[[1.29264316]],[[1.39325524]],[[1.19711086]],[[1.38478672]],[[1.03191157]]
['SLC16A4'],[[0.91685727]],[[1.65998519]],[[1.57461253]],[[1.81842414]],[[1.82236106]],[[1.55795021]],[[0.88161725]],[[1.27444676]],[[0.54024019]],[[0.80266308]],[[0.65836366]],[[0.80978514]],[[0.50136534]]
['SNTB2'],[[1.51391729]],[[1.969435]],[[1.89210071]],[[1.85496025]],[[2.33379995]],[[1.29962519]],[[1.07775907]],[[1.48730219]],[[1.21665724]],[[0.97119004]],[[1.25326217]],[[1.50081292]],[[0.93185239]]
['XPO6'],[[1.88577116]],[[2.49905921]],[[2.5024279]],[[2.52423329]],[[2.79654554]],[[1.90572709]],[[1.38979459]],[[1.72102488]],[[1.35419831]],[[1.52420732]],[[1.25235933]],[[1.46456592]],[[1.10598535]]
['CCDC126'],[[1.57971907]],[[2.02512414]],[[2.12811458]],[[2.02576675]],[[2.14173995]],[[1.4489229]],[[1.19219439]],[[1.39177589]],[[1.02728477]],[[1.27230972]],[[1.0444392]],[[1.25898676]],[[0.93173327]]
['RNASE6'],[[2.22523202]],[[2.42099372]],[[2.29357422]],[[2.20259586]],[[2.18086125]],[[1.04415446]],[[0.77805201]],[[1.37761436]],[[1.1107262]],[[0.94565497]],[[0.85247277]],[[1.121091]],[[1.07298814]]
['EMB'],[[1.57343723]],[[1.86227059]],[[2.04091345]],[[2.10680404]],[[2.02051603]],[[1.98371382]],[[1.58865276]],[[1.50185733]],[[0.99791552]],[[1.13961822]],[[0.96915146]],[[1.16253921]],[[0.95847992]]
['TSEN34'],[[1.68458063]],[[2.51851469]],[[2.43161365]],[[2.39636368]],[[2.7039604]],[[1.85835371]],[[1.14192885]],[[1.76670067]],[[1.38850745]],[[1.53150416]],[[1.29227513]],[[1.52891551]],[[1.10812567]]
['TANC2'],[[2.05815406]],[[2.58451409]],[[2.51168247]],[[2.45800285]],[[2.52313236]],[[1.3148121]],[[1.18436802]],[[1.52870385]],[[1.22093846]],[[1.09165933]],[[1.25473743]],[[1.3703114]],[[1.05285275]]
['JUNB'],[[1.10001751]],[[2.342443]],[[2.14212059]],[[2.18436615]],[[2.47031572]],[[1.82442727]],[[1.44307022]],[[1.76371295]],[[1.3199245]],[[1.4923591]],[[1.1776285]],[[1.48210379]],[[1.07617168]]
['RAB33B'],[[1.39753059]],[[2.20035832]],[[2.1683489]],[[2.13184058]],[[2.33150323]],[[1.91010214]],[[1.47776493]],[[1.60045036]],[[1.11822598]],[[1.24775128]],[[1.12435887]],[[1.23619228]],[[0.97247379]]
['RAB43'],[[1.59918016]],[[2.85606658]],[[2.69855225]],[[2.61094607]],[[2.76786165]],[[1.97200974]],[[1.30170179]],[[1.66716606]],[[1.35488733]],[[1.47365668]],[[1.18892792]],[[1.57055656]],[[1.0466566]]
['TNFRSF10C'],[[1.29180203]],[[2.27327569]],[[2.2442913]],[[2.24349574]],[[2.35421767]],[[2.01264835]],[[1.59246786]],[[1.7161401]],[[1.18338737]],[[1.51827559]],[[1.10414017]],[[1.3796829]],[[1.04843166]]
['NABP1'],[[1.98809572]],[[2.58298923]],[[2.70401095]],[[2.73548159]],[[2.92955466]],[[2.2674803]],[[1.86056673]],[[1.89769952]],[[1.39176442]],[[1.40757711]],[[1.27872023]],[[1.52634814]],[[1.02126632]]
['PLK3'],[[1.61343304]],[[2.46662645]],[[2.313945]],[[2.33943758]],[[2.54584362]],[[1.49222553]],[[0.76500788]],[[1.16261327]],[[0.82240571]],[[1.1425676]],[[0.96860996]],[[1.2386666]],[[1.01177504]]
['SLCO4C1'],[[2.14993347]],[[2.36935429]],[[2.45530486]],[[2.75797864]],[[2.78231121]],[[1.95867067]],[[1.49225154]],[[1.71783319]],[[1.32216664]],[[1.50437154]],[[1.30671676]],[[1.50541924]],[[1.11367209]]
['TLR1'],[[1.24496502]],[[2.22112058]],[[2.37025466]],[[2.31618704]],[[2.57349042]],[[2.01305729]],[[1.81047153]],[[1.79605102]],[[1.23305999]],[[1.41032306]],[[1.14018862]],[[1.34266808]],[[1.02340058]]
['NLRP6'],[[2.34651278]],[[2.07742085]],[[2.08345649]],[[1.96052415]],[[2.86626011]],[[1.8698672]],[[1.47116847]],[[2.22365434]],[[1.81473456]],[[1.65795305]],[[1.35987747]],[[1.85373915]],[[1.22139946]]
['B3GNTL1'],[[2.00492321]],[[2.14512952]],[[2.12176739]],[[2.15227272]],[[2.32446996]],[[1.64029505]],[[1.14234766]],[[1.48389762]],[[1.19694137]],[[1.32220585]],[[1.24675588]],[[1.37141632]],[[0.9629913]]
['CREG2'],[[1.22156638]],[[1.356198]],[[2.3094994]],[[1.09273113]],[[2.77375215]],[[1.63523519]],[[1.14851575]],[[1.33011331]],[[1.10024142]],[[1.25235794]],[[1.24275524]],[[1.88614678]],[[0.53623398]]
