['FGR'],[[0.95815038]],[[1.20137438]],[[1.19712631]],[[1.36869862]],[[1.50297093]],[[1.46061752]],[[1.20031316]],[[1.15881873]],[[0.89436512]],[[0.95865201]],[[0.71371461]],[[0.74440489]],[[0.76648814]]
['SELPLG'],[[0.90551092]],[[1.57095146]],[[1.59955618]],[[1.72527742]],[[1.81506143]],[[1.06531276]],[[0.99101761]],[[1.09426805]],[[0.95426539]],[[1.05648165]],[[0.9298462]],[[0.8808688]],[[0.95708395]]
['CAMKK2'],[[1.01384725]],[[1.62069866]],[[1.50432864]],[[1.68367698]],[[1.30990093]],[[1.53623514]],[[1.47084868]],[[1.40454407]],[[0.89001246]],[[1.06047315]],[[0.89272932]],[[0.81680785]],[[0.87682971]]
['BIN2'],[[1.00385819]],[[1.4372837]],[[1.41019957]],[[1.55006847]],[[1.47701547]],[[1.29538023]],[[1.23949084]],[[1.17625339]],[[1.03579502]],[[1.11681505]],[[1.02366952]],[[0.91467744]],[[0.973235]]
['ALDH2'],[[0.73446644]],[[0.84427351]],[[0.93704226]],[[0.8797049]],[[1.18059915]],[[1.45169942]],[[1.11844598]],[[1.16912267]],[[0.84045833]],[[0.78184805]],[[0.71991219]],[[0.81883789]],[[0.79160008]]
['SCNN1A'],[[1.01286886]],[[1.19553818]],[[1.11774818]],[[1.33977583]],[[1.6044318]],[[1.39120444]],[[0.78168073]],[[0.85569314]],[[0.92544637]],[[1.37990164]],[[1.0969071]],[[1.02387999]],[[1.02508974]]
['LTBR'],[[0.78430946]],[[1.4435685]],[[1.43171612]],[[1.50402462]],[[1.3375287]],[[1.08809634]],[[1.05494546]],[[1.05350985]],[[0.90976468]],[[0.85792394]],[[0.74159917]],[[0.75370846]],[[0.79328768]]
['DSE'],[[0.83035925]],[[1.50599074]],[[1.55090477]],[[1.62718878]],[[1.40114379]],[[1.57358567]],[[1.47139313]],[[1.48523246]],[[1.12885372]],[[1.03984742]],[[0.91483929]],[[0.89747415]],[[0.88556763]]
['SOD2'],[[0.62290475]],[[1.31981065]],[[1.34001304]],[[1.56107371]],[[1.39085244]],[[1.16532897]],[[0.76349935]],[[0.81347736]],[[0.68604424]],[[0.86015276]],[[0.59608086]],[[0.54867984]],[[0.69091777]]
['CCND3'],[[0.87511985]],[[1.51643195]],[[1.4845184]],[[1.64515649]],[[1.73790175]],[[1.11695144]],[[1.12298883]],[[1.16937373]],[[1.11671665]],[[1.15068271]],[[0.99774924]],[[1.00476775]],[[0.97565963]]
['RNF130'],[[1.00166576]],[[1.49173822]],[[1.46611082]],[[1.58514378]],[[1.63347266]],[[1.19472931]],[[1.13434528]],[[1.24317414]],[[1.05354034]],[[1.17610135]],[[0.97800645]],[[0.92095228]],[[1.03341952]]
['H2AFY'],[[1.05256466]],[[1.48823875]],[[1.48724231]],[[1.55380939]],[[1.6572623]],[[1.35206808]],[[1.21353668]],[[1.099065]],[[0.96637401]],[[1.10879014]],[[1.02967883]],[[0.94922657]],[[1.01309063]]
['ATP6V0E1'],[[0.9315506]],[[1.41194888]],[[1.4028262]],[[1.60383299]],[[1.72152974]],[[1.25926769]],[[1.0822587]],[[1.20783433]],[[1.07604274]],[[1.05060141]],[[0.90022707]],[[0.90174602]],[[0.94848312]]
['COL7A1'],[[1.23709068]],[[1.54179208]],[[1.62419057]],[[1.5359151]],[[1.4434351]],[[1.14631318]],[[1.45949001]],[[1.25624833]],[[1.30865483]],[[1.0133255]],[[0.74265296]],[[0.83117697]],[[1.01200859]]
['ABTB1'],[[0.9815192]],[[1.56975347]],[[1.5343287]],[[1.68280179]],[[1.70253077]],[[1.13650945]],[[0.97594205]],[[0.96945356]],[[1.08413092]],[[1.22117631]],[[0.96000187]],[[0.85859931]],[[1.06485504]]
['KIAA1257'],[[0.87437746]],[[1.24070645]],[[1.22937173]],[[1.53375189]],[[1.47982618]],[[1.24667019]],[[0.67938052]],[[0.75707548]],[[0.7764432]],[[1.08460592]],[[0.81057962]],[[0.73424154]],[[0.82634278]]
['STK16'],[[1.04212396]],[[1.39913828]],[[1.46941487]],[[1.71760856]],[[1.95757321]],[[1.16508374]],[[0.92725457]],[[1.0623452]],[[1.2165822]],[[1.12539286]],[[0.95301194]],[[0.96463863]],[[0.96382277]]
['CAPZA1'],[[0.99962797]],[[1.59637691]],[[1.55262428]],[[1.7447515]],[[1.62554947]],[[1.67988974]],[[1.20225061]],[[1.16867617]],[[0.8705455]],[[0.98204529]],[[0.85875602]],[[0.79548465]],[[0.91252841]]
['RHOU'],[[1.09074365]],[[1.47337088]],[[1.46447189]],[[1.55775863]],[[1.88890077]],[[1.92795587]],[[1.31979734]],[[1.41747878]],[[1.12303514]],[[1.05650389]],[[0.91879304]],[[1.04933706]],[[0.91528588]]
['MFN2'],[[0.89112857]],[[1.4457299]],[[1.39345497]],[[1.57128731]],[[1.51899325]],[[1.26531036]],[[1.09233469]],[[1.28654522]],[[1.09081196]],[[1.33051518]],[[1.00764759]],[[0.92101952]],[[1.00554421]]
['NCF2'],[[0.90437974]],[[1.43297116]],[[1.41521861]],[[1.61988615]],[[1.49271023]],[[1.29466728]],[[1.10852474]],[[1.13274234]],[[1.00221797]],[[1.08876521]],[[0.85397098]],[[0.76971728]],[[0.90460565]]
['OLFML3'],[[0.57667649]],[[0.77559093]],[[0.89281273]],[[0.84153726]],[[1.20087266]],[[1.07562448]],[[1.06995199]],[[0.76231534]],[[0.69792919]],[[0.38384516]],[[0.50373461]],[[0.745919]],[[0.42124214]]
['ECE1'],[[0.85835274]],[[1.30399112]],[[1.33563884]],[[1.45558345]],[[1.42234134]],[[1.22867005]],[[0.97005165]],[[1.03486145]],[[0.72693445]],[[1.02014167]],[[0.66892694]],[[0.64303127]],[[0.72321978]]
['ATP6V0B'],[[0.94935338]],[[1.390513]],[[1.34627093]],[[1.49543056]],[[1.56614383]],[[1.11330911]],[[1.02247807]],[[1.10338717]],[[1.05078436]],[[1.21565351]],[[0.92644301]],[[0.89585977]],[[1.05599716]]
['KLF7'],[[0.93008147]],[[1.47596316]],[[1.43163099]],[[1.58650805]],[[1.51222173]],[[1.54938691]],[[1.23221428]],[[1.13289195]],[[0.85943514]],[[1.100651]],[[0.96986685]],[[0.85000766]],[[1.00094793]]
['MFSD1'],[[0.92767078]],[[1.35855055]],[[1.36701459]],[[1.42149356]],[[1.4868878]],[[1.44679324]],[[1.26680467]],[[1.34617352]],[[0.99086881]],[[1.09608685]],[[0.96001442]],[[0.92217548]],[[0.90447435]]
['UBE2B'],[[0.83190431]],[[1.51407641]],[[1.49459562]],[[1.6343689]],[[1.72063631]],[[1.53800631]],[[0.90600154]],[[0.97109226]],[[1.07670071]],[[1.02896309]],[[0.89345156]],[[0.81836025]],[[0.93873735]]
['RAD23B'],[[1.00200237]],[[1.47800358]],[[1.48098033]],[[1.63957016]],[[1.68063977]],[[1.50680722]],[[1.20370525]],[[1.19734211]],[[1.06083058]],[[1.11532782]],[[0.9790195]],[[0.91908847]],[[0.98027064]]
['FBXW2'],[[1.05803723]],[[1.80424985]],[[1.73442693]],[[1.84706465]],[[1.82971678]],[[1.7169088]],[[1.25934493]],[[1.31109494]],[[1.00743249]],[[1.21048989]],[[1.04345961]],[[0.99204188]],[[1.04903908]]
['FAM45A'],[[0.92718231]],[[1.64475819]],[[1.60233829]],[[1.73669799]],[[1.65229298]],[[1.37896897]],[[1.20332258]],[[1.119642]],[[0.93785551]],[[0.92965055]],[[0.83386603]],[[0.82643518]],[[0.82875265]]
['CFAP58'],[[1.06254248]],[[1.3042255]],[[1.17200578]],[[1.4107282]],[[1.37828869]],[[1.67579861]],[[1.04233288]],[[0.98169685]],[[0.97379324]],[[0.73849039]],[[0.68987014]],[[0.7775423]],[[0.81765407]]
['PLXDC2'],[[0.84191082]],[[1.32501392]],[[1.32874648]],[[1.38144043]],[[1.52667013]],[[1.23525491]],[[1.15021972]],[[1.25987286]],[[0.91353176]],[[0.91846408]],[[0.86268498]],[[0.72835322]],[[0.81672227]]
['FAM53C'],[[0.92514368]],[[1.54570927]],[[1.50111568]],[[1.71824533]],[[1.68292375]],[[1.43632486]],[[1.09499256]],[[1.0944073]],[[0.95908967]],[[1.14617759]],[[0.91448865]],[[0.78510707]],[[0.96631056]]
['EGR1'],[[0.98664092]],[[1.5153341]],[[1.64029135]],[[1.90780243]],[[1.44174362]],[[0.72920375]],[[1.04074952]],[[1.12360041]],[[1.44525344]],[[1.09368581]],[[0.89964513]],[[1.14615104]],[[0.95345658]]
['APAF1'],[[0.94423376]],[[1.60476821]],[[1.53198828]],[[1.65109506]],[[1.5525863]],[[1.38372307]],[[1.18115754]],[[1.04667652]],[[0.79719766]],[[1.06141249]],[[0.97805051]],[[0.77331638]],[[0.99480224]]
['PTK2B'],[[0.97611124]],[[1.40272763]],[[1.37594039]],[[1.51333598]],[[1.4458983]],[[1.25744997]],[[1.19594627]],[[1.09374411]],[[1.06481952]],[[0.98315673]],[[0.92274781]],[[0.81832604]],[[0.92434468]]
['CSTA'],[[0.95624068]],[[1.59302417]],[[1.55327214]],[[1.78342034]],[[1.50213932]],[[1.11033012]],[[1.15235618]],[[1.20336483]],[[0.9034542]],[[1.07669212]],[[0.86866844]],[[0.8302632]],[[0.91375745]]
['CCR2'],[[0.95468706]],[[1.4659086]],[[1.61822938]],[[1.44774131]],[[1.48710081]],[[1.55683049]],[[1.53447345]],[[1.40649997]],[[1.00939688]],[[0.88886584]],[[0.79241507]],[[0.88581863]],[[0.82513789]]
['ANXA11'],[[1.00771092]],[[1.50937679]],[[1.45785385]],[[1.6413554]],[[1.62210242]],[[1.21746561]],[[1.1427337]],[[1.11462562]],[[0.98669366]],[[1.19077941]],[[1.01965556]],[[0.96197092]],[[1.03166]]
['GLIPR2'],[[0.85550379]],[[1.41904761]],[[1.39208753]],[[1.58654428]],[[1.45387086]],[[1.2713852]],[[1.12415984]],[[1.14744143]],[[0.98260382]],[[1.06267775]],[[0.83722122]],[[0.79275363]],[[0.8705904]]
['SLC36A1'],[[0.97566761]],[[1.56741293]],[[1.51382755]],[[1.63673445]],[[1.50763499]],[[1.59590375]],[[1.49328924]],[[1.39987031]],[[1.24908295]],[[1.09937454]],[[0.96482234]],[[0.92048208]],[[1.00672297]]
['LPGAT1'],[[1.02965041]],[[1.75016982]],[[1.65919713]],[[1.79879449]],[[1.58711905]],[[1.59881744]],[[1.22107767]],[[1.17439509]],[[0.88641618]],[[1.07106904]],[[0.94212631]],[[0.82550722]],[[0.96509476]]
['CRISP2'],[[1.01286901]],[[1.65558277]],[[2.29959914]],[[1.01488854]],[[2.75139555]],[[1.1921033]],[[1.33237502]],[[1.19024286]],[[2.19815514]],[[1.71885761]],[[1.95804699]],[[1.5210139]],[[0.86349722]]
['ATXN1'],[[1.02974035]],[[1.55530184]],[[1.553714]],[[1.67279739]],[[1.46269471]],[[1.67700443]],[[1.31272591]],[[1.20608761]],[[0.9238125]],[[0.94160351]],[[0.93124101]],[[0.89877798]],[[0.92489319]]
['MBOAT7'],[[0.78189771]],[[1.39396554]],[[1.35217711]],[[1.5005365]],[[1.49542209]],[[1.04399615]],[[0.88440981]],[[0.93020186]],[[0.78135414]],[[1.04355485]],[[0.81860209]],[[0.69706205]],[[0.83951225]]
['OPRL1'],[[1.09784716]],[[1.61856385]],[[1.51172277]],[[1.79615882]],[[1.61385307]],[[1.37759216]],[[1.28914127]],[[1.43904758]],[[1.31920795]],[[1.26750963]],[[1.17330608]],[[0.95947514]],[[1.10738167]]
['TNFSF14'],[[1.16958411]],[[1.50878761]],[[1.52252519]],[[1.74974364]],[[1.58428505]],[[1.61535211]],[[1.39655908]],[[1.36766134]],[[1.23034104]],[[1.39464318]],[[1.02788398]],[[0.92583979]],[[1.09706545]]
['VASP'],[[0.94512361]],[[1.54466937]],[[1.49354058]],[[1.72697248]],[[1.60611025]],[[1.25993347]],[[1.14687212]],[[1.16631189]],[[1.05536562]],[[1.13898217]],[[0.89412864]],[[0.80673861]],[[0.93262985]]
['CD93'],[[0.93291722]],[[1.5573493]],[[1.56741183]],[[1.63515373]],[[1.4979924]],[[1.30154895]],[[1.18541935]],[[1.20036183]],[[0.910627]],[[1.2377427]],[[0.96917129]],[[0.86573077]],[[0.98843251]]
['TMX4'],[[1.05927343]],[[1.70021817]],[[1.63899086]],[[1.81155126]],[[1.81470794]],[[1.64590317]],[[1.12741361]],[[1.36316246]],[[0.9850992]],[[1.30329919]],[[1.09625408]],[[0.97809376]],[[1.14698709]]
['SIRPD'],[[0.91467798]],[[1.3067891]],[[1.15382743]],[[1.24718145]],[[1.13726194]],[[1.38398299]],[[1.10576395]],[[0.98581678]],[[0.85687992]],[[0.9469789]],[[0.72848975]],[[0.71310017]],[[0.78973264]]
['S1PR4'],[[1.09386016]],[[1.88333658]],[[1.82422097]],[[1.98420674]],[[2.04665878]],[[1.2410159]],[[1.17223538]],[[1.19165015]],[[1.17910592]],[[1.22102635]],[[1.03660696]],[[1.02266648]],[[1.12383015]]
['CFP'],[[0.92458772]],[[1.28711491]],[[1.28776913]],[[1.36373862]],[[1.46859161]],[[1.08159505]],[[1.07315973]],[[1.13428073]],[[0.97655252]],[[1.19451357]],[[0.95543904]],[[0.88705335]],[[0.96456472]]
['PTPN12'],[[0.85676753]],[[1.28841534]],[[1.28059184]],[[1.44252592]],[[1.5332791]],[[1.31791434]],[[1.09437789]],[[1.10186193]],[[0.94193297]],[[1.01084615]],[[0.88128344]],[[0.78151318]],[[0.8527332]]
['LRFN1'],[[1.12897397]],[[1.65053987]],[[1.55308865]],[[1.82725213]],[[1.99848968]],[[1.30426537]],[[1.11376128]],[[1.2050552]],[[1.25876089]],[[1.35943232]],[[1.06705011]],[[1.02822404]],[[1.11088932]]
['ZFP36'],[[0.91838159]],[[1.64439846]],[[1.61257316]],[[1.7343562]],[[1.76564083]],[[1.23016133]],[[1.14779136]],[[1.06847386]],[[1.00999572]],[[1.03800381]],[[0.90308324]],[[0.79593089]],[[0.94831734]]
['LRRC4'],[[1.16682346]],[[1.64829636]],[[1.5031098]],[[1.7185389]],[[1.53797443]],[[1.6426839]],[[1.39863104]],[[1.18762354]],[[1.04806473]],[[1.21064268]],[[0.97815743]],[[0.73527035]],[[0.99041694]]
['LRRC6'],[[0.89678883]],[[1.41201135]],[[1.41059653]],[[1.31957275]],[[1.28016906]],[[1.65141993]],[[1.33487232]],[[1.06120777]],[[0.91197529]],[[0.96222568]],[[0.77096867]],[[0.73974288]],[[0.89793625]]
['CHRNA10'],[[0.87496118]],[[1.55739834]],[[1.45056196]],[[1.66756182]],[[1.57685415]],[[1.09088998]],[[0.9609336]],[[0.81927034]],[[0.92241934]],[[0.96101646]],[[0.84205684]],[[0.72539032]],[[0.94713824]]
['MOSPD2'],[[1.0425903]],[[1.46206387]],[[1.39844323]],[[1.54304804]],[[1.40542948]],[[1.77530151]],[[1.12496996]],[[1.08913727]],[[0.78670052]],[[1.09002907]],[[0.86443691]],[[0.76242583]],[[0.98043687]]
['DOCK6'],[[1.03615613]],[[1.50151421]],[[1.42621213]],[[1.39500895]],[[1.35035499]],[[1.11137526]],[[1.0966847]],[[1.12335592]],[[1.0401616]],[[1.42180962]],[[1.04339133]],[[0.68095639]],[[1.07738922]]
['TSPAN16'],[[0.81839252]],[[1.09018587]],[[0.98608487]],[[0.65459132]],[[0.8648552]],[[0.40186412]],[[0.36138283]],[[0.78331009]],[[0.94278308]],[[0.8948439]],[[0.51884071]],[[0.76657186]],[[0.38658065]]
['ZSWIM6'],[[0.90347608]],[[1.33834542]],[[1.37973921]],[[1.54557703]],[[1.46824816]],[[1.462896]],[[1.17745411]],[[1.159233]],[[0.94427921]],[[0.9890705]],[[0.8397602]],[[0.82844137]],[[0.8696106]]
['CHMP2A'],[[0.91943755]],[[1.49260797]],[[1.43838779]],[[1.65565388]],[[1.60736854]],[[1.1123197]],[[0.92542539]],[[1.05358453]],[[1.02766717]],[[1.16974747]],[[0.92671986]],[[0.84976817]],[[1.00123172]]
['GMFG'],[[1.02292566]],[[1.63315743]],[[1.65749753]],[[1.85134668]],[[1.85314198]],[[1.4322818]],[[1.1017395]],[[1.11095364]],[[1.00537695]],[[1.13434228]],[[0.901622]],[[0.87232152]],[[1.01053961]]
['THEMIS2'],[[0.74548431]],[[1.04686807]],[[1.04245478]],[[1.15928874]],[[1.13374907]],[[1.03143405]],[[0.85837914]],[[0.89837726]],[[0.67708863]],[[0.93510582]],[[0.7093556]],[[0.70881519]],[[0.74995363]]
['LILRB2'],[[0.90969707]],[[1.15555572]],[[1.20262025]],[[1.24671161]],[[1.3699116]],[[1.28508162]],[[1.1676331]],[[1.12132746]],[[1.0638705]],[[1.0376233]],[[0.84344771]],[[0.81939337]],[[0.86250617]]
['CAP1'],[[1.08415026]],[[1.74380658]],[[1.70157245]],[[1.9163557]],[[1.81668671]],[[1.51404793]],[[1.31026749]],[[1.30519027]],[[1.09689942]],[[1.17823203]],[[1.04327389]],[[0.92885626]],[[1.02887214]]
['SLC6A6'],[[0.98611553]],[[1.43299668]],[[1.42287886]],[[1.53539037]],[[1.53469901]],[[1.48035606]],[[1.09284671]],[[1.09579072]],[[0.92563664]],[[1.12269052]],[[0.90468753]],[[0.80302181]],[[0.98424822]]
['SPATA6'],[[0.87611363]],[[1.05626161]],[[1.09125481]],[[1.03507045]],[[1.18186473]],[[1.66234912]],[[1.29374464]],[[1.322806]],[[0.867178]],[[0.73232075]],[[0.87815073]],[[0.88114756]],[[0.95623365]]
['PTPRE'],[[0.91045273]],[[1.32215284]],[[1.34148113]],[[1.44417388]],[[1.32121874]],[[1.32082275]],[[1.05643191]],[[1.04177479]],[[0.87766116]],[[1.08124263]],[[0.86840959]],[[0.81440518]],[[0.92883003]]
['H3F3B'],[[0.91102875]],[[1.57831778]],[[1.58489651]],[[1.81737354]],[[1.7837726]],[[1.4441631]],[[1.00345453]],[[1.08275165]],[[0.93862814]],[[1.12500392]],[[0.88658076]],[[0.83294687]],[[0.95565379]]
['ARHGEF11'],[[1.04170925]],[[1.47340249]],[[1.45366306]],[[1.59522399]],[[1.64591758]],[[1.35194089]],[[1.43916615]],[[1.29754545]],[[1.16519154]],[[1.08608646]],[[0.98241507]],[[0.90946418]],[[0.96000587]]
['DCTN4'],[[0.93777997]],[[1.2956375]],[[1.27961638]],[[1.39125575]],[[1.4419159]],[[1.28125722]],[[1.07790431]],[[1.15495125]],[[1.16441128]],[[1.05031931]],[[0.95936743]],[[0.91127545]],[[0.99818609]]
['SBF2'],[[0.84416599]],[[1.2991846]],[[1.25376779]],[[1.34136854]],[[1.35420609]],[[1.30244338]],[[1.0620467]],[[1.0038371]],[[0.78968158]],[[0.8696452]],[[0.76897311]],[[0.7012622]],[[0.80340925]]
['TSPAN2'],[[0.7714432]],[[1.01529987]],[[1.02702789]],[[1.11931404]],[[1.12104106]],[[1.85655728]],[[1.22768612]],[[1.35094739]],[[0.67450313]],[[0.70168807]],[[0.6300256]],[[0.6465465]],[[0.77143839]]
['VAV3'],[[1.12513979]],[[1.76417858]],[[1.7147614]],[[1.85444314]],[[1.6410152]],[[1.71589754]],[[1.39647579]],[[1.17559147]],[[0.95965963]],[[1.0039611]],[[0.95815702]],[[0.91316348]],[[0.9724051]]
['DSC2'],[[0.95601001]],[[1.56622601]],[[1.60018001]],[[1.76335846]],[[1.24881216]],[[1.91810246]],[[1.48923282]],[[1.55370532]],[[0.89080356]],[[0.71483621]],[[0.75296393]],[[0.76138578]],[[0.71800133]]
['OSTF1'],[[1.11718493]],[[1.74610301]],[[1.68556913]],[[1.88516198]],[[1.81100279]],[[1.55610861]],[[1.20785149]],[[1.234197]],[[1.0427979]],[[1.18141284]],[[1.03317747]],[[0.95763467]],[[1.04762362]]
['TMEM2'],[[0.9142769]],[[1.63849518]],[[1.69183915]],[[1.74746271]],[[1.73001954]],[[1.44683449]],[[1.23926552]],[[1.19762941]],[[0.98659666]],[[1.0564486]],[[0.93476894]],[[0.90951838]],[[0.95613713]]
['AKIRIN2'],[[0.90775424]],[[1.37700285]],[[1.38133424]],[[1.56483013]],[[1.50408277]],[[1.18236144]],[[0.97954184]],[[0.98437988]],[[0.88899303]],[[1.01789822]],[[0.89000003]],[[0.77348252]],[[0.90246818]]
['CD63'],[[1.03148712]],[[1.54971874]],[[1.59472978]],[[1.69824896]],[[1.72391644]],[[1.55724985]],[[1.38985159]],[[1.37933761]],[[1.15272813]],[[1.18300364]],[[0.99776681]],[[0.98712944]],[[1.01112366]]
['AVIL'],[[0.73311693]],[[1.17928369]],[[1.24656127]],[[1.32982448]],[[1.17266122]],[[0.87791028]],[[1.10863666]],[[0.95065837]],[[0.8470875]],[[0.75634121]],[[0.69791167]],[[0.66992708]],[[0.85051763]]
['BLOC1S1'],[[1.00037456]],[[1.34394065]],[[1.36199358]],[[1.51184187]],[[1.51556168]],[[1.0615588]],[[1.12914146]],[[1.08520176]],[[1.15581212]],[[1.03220069]],[[0.83828571]],[[0.78508859]],[[1.02365179]]
['GNS'],[[0.96856211]],[[1.35421808]],[[1.42013194]],[[1.44844351]],[[1.62526052]],[[1.40970175]],[[1.22425045]],[[1.23149112]],[[0.9005488]],[[0.94080205]],[[0.8180841]],[[0.80008237]],[[0.78985054]]
['CPM'],[[1.00985864]],[[1.24829896]],[[1.21657773]],[[1.08827432]],[[1.49697349]],[[1.30490931]],[[1.25295443]],[[1.35241411]],[[0.71451586]],[[0.93291274]],[[0.82878142]],[[0.96948702]],[[0.94187772]]
['EGLN1'],[[0.97385941]],[[1.53444711]],[[1.51222874]],[[1.71550804]],[[1.61789115]],[[1.59746869]],[[1.34236405]],[[1.21653222]],[[1.05037008]],[[0.99092507]],[[0.95934886]],[[0.71962484]],[[0.97740291]]
['NPL'],[[0.96551204]],[[1.60293985]],[[1.51792512]],[[1.65117122]],[[1.39233372]],[[1.46950797]],[[1.14603711]],[[1.1450316]],[[1.08500038]],[[1.22645276]],[[0.98417538]],[[0.80947198]],[[1.03210874]]
['MFSD9'],[[1.14967373]],[[1.72754635]],[[1.71218513]],[[2.06007012]],[[1.71980509]],[[1.60468466]],[[1.30953181]],[[1.19821134]],[[0.9098241]],[[1.19664031]],[[1.01901636]],[[0.87154066]],[[1.09936544]]
['DRAM1'],[[0.89193858]],[[1.28541311]],[[1.39642066]],[[1.48587215]],[[1.26935395]],[[1.28564951]],[[1.29279914]],[[1.14395353]],[[0.82356508]],[[0.85793485]],[[0.76802989]],[[0.69568089]],[[0.75836912]]
['LCP1'],[[0.98183994]],[[1.59093887]],[[1.55392761]],[[1.73054273]],[[1.56789702]],[[1.35990389]],[[1.15156534]],[[1.13962217]],[[0.93175876]],[[1.06712087]],[[0.92823813]],[[0.8312506]],[[0.94909304]]
['TEX2'],[[0.86529704]],[[1.07988596]],[[1.07249416]],[[1.03692994]],[[1.81661505]],[[1.01756425]],[[1.08907208]],[[1.08394492]],[[1.31637169]],[[1.0196934]],[[0.95587907]],[[1.03271114]],[[0.94466548]]
['IL1RN'],[[1.01691762]],[[2.04694798]],[[1.98738431]],[[2.19212156]],[[1.81012794]],[[1.59042984]],[[1.47842258]],[[1.35046556]],[[1.15749367]],[[1.07589681]],[[0.9409998]],[[0.74599659]],[[1.06227136]]
['FAM129B'],[[0.91378618]],[[1.50550832]],[[1.62478709]],[[1.48644455]],[[1.65908318]],[[1.40149965]],[[1.4979781]],[[1.44757286]],[[1.25742563]],[[1.07132632]],[[0.95060196]],[[0.98654804]],[[0.88518212]]
['KIF13A'],[[1.0498597]],[[1.65203927]],[[1.53792442]],[[1.58871307]],[[1.28711609]],[[1.49879109]],[[1.27520524]],[[1.2374214]],[[0.98243874]],[[1.16989701]],[[1.01324714]],[[0.86696913]],[[1.03058372]]
['IER3'],[[0.82632707]],[[1.51676526]],[[1.5231327]],[[1.6930027]],[[1.43010533]],[[1.09733677]],[[0.95814608]],[[1.03038802]],[[0.75044747]],[[1.36365724]],[[0.92709565]],[[0.77287091]],[[0.96438593]]
['SQOR'],[[0.82468772]],[[1.37713312]],[[1.39917216]],[[1.58579135]],[[1.41833408]],[[1.11917186]],[[0.95163866]],[[0.95342268]],[[0.84049711]],[[0.77941918]],[[0.70030512]],[[0.69443418]],[[0.76454388]]
['HADHB'],[[0.95733465]],[[1.31470271]],[[1.34357477]],[[1.40627255]],[[1.45495598]],[[1.36008058]],[[1.21043418]],[[1.15712848]],[[0.97308525]],[[0.95233546]],[[0.83473407]],[[0.86814218]],[[0.90031474]]
['SSFA2'],[[0.85658394]],[[1.21328661]],[[1.23201345]],[[1.36874994]],[[1.28847421]],[[1.33935758]],[[1.04445456]],[[0.99200754]],[[0.80229848]],[[0.8018869]],[[0.78824285]],[[0.69965811]],[[0.75952891]]
['SLC40A1'],[[0.92216098]],[[1.41274324]],[[1.28024296]],[[1.50604509]],[[1.41599311]],[[1.39681262]],[[1.03726408]],[[1.33098815]],[[1.24240665]],[[1.07250419]],[[0.95557708]],[[0.83220489]],[[0.92353813]]
['GPAT3'],[[1.14653911]],[[2.02371463]],[[1.87810764]],[[2.08452415]],[[1.354336]],[[1.94838059]],[[1.58914438]],[[1.38502301]],[[0.82888908]],[[1.18585563]],[[0.99138935]],[[0.77254354]],[[1.02785642]]
['FBN2'],[[0.99710868]],[[1.44101057]],[[1.38600841]],[[1.34111791]],[[1.85159027]],[[1.43610504]],[[1.23302067]],[[1.36720858]],[[1.22612216]],[[1.04634377]],[[0.86736215]],[[0.89543171]],[[0.8823664]]
['GABARAPL1'],[[0.78904021]],[[1.32629863]],[[1.33020298]],[[1.4924583]],[[1.74733026]],[[1.12261581]],[[0.75882032]],[[0.84049136]],[[0.87082329]],[[1.34360383]],[[0.8911273]],[[0.85416617]],[[1.09240211]]
['CSAD'],[[0.92981975]],[[1.36188231]],[[1.32329546]],[[1.35413594]],[[1.35141437]],[[1.08057234]],[[1.09144473]],[[0.91221877]],[[0.81790206]],[[0.94331733]],[[0.83369653]],[[0.68893391]],[[0.8373469]]
['REM2'],[[0.9886484]],[[1.43929679]],[[1.49858375]],[[1.61195268]],[[1.4596114]],[[1.24983702]],[[0.86331204]],[[0.92686907]],[[0.91054133]],[[1.10047818]],[[0.83179884]],[[0.88640502]],[[0.94276748]]
['TSSK4'],[[1.0471145]],[[1.15630553]],[[1.08468813]],[[1.56977446]],[[1.3783734]],[[1.30358017]],[[0.94241709]],[[1.2470018]],[[0.99578348]],[[0.9870892]],[[0.76615371]],[[0.91872309]],[[0.92408921]]
['SLC12A6'],[[0.8858077]],[[1.48707343]],[[1.46523321]],[[1.60864728]],[[1.630972]],[[1.47373288]],[[1.09611962]],[[1.08080801]],[[0.87075688]],[[1.01184764]],[[0.86520823]],[[0.76668119]],[[0.88936666]]
['IQGAP1'],[[0.93463052]],[[1.52673838]],[[1.51804695]],[[1.65919496]],[[1.80195986]],[[1.48432495]],[[1.19252362]],[[1.21034503]],[[0.93688834]],[[1.03386709]],[[0.89879149]],[[0.80672079]],[[0.90142853]]
['CLEC18B'],[[0.6073911]],[[0.91439533]],[[1.31878321]],[[1.2364223]],[[1.30265367]],[[0.79427319]],[[0.83250319]],[[0.75423633]],[[0.91336258]],[[0.41872751]],[[0.7800728]],[[0.54015152]],[[0.72731479]]
['CPNE2'],[[1.20510412]],[[1.70083762]],[[1.60117343]],[[1.79090783]],[[1.93583963]],[[1.25069659]],[[1.48916013]],[[1.60117004]],[[1.51185732]],[[1.3984406]],[[1.22643659]],[[1.13844727]],[[1.3207451]]
['CMTM2'],[[0.99597202]],[[1.81205879]],[[1.75237032]],[[1.99818664]],[[1.83549763]],[[1.5081896]],[[1.07129744]],[[1.15558265]],[[1.17459741]],[[1.22774001]],[[1.05271858]],[[0.74740535]],[[1.11382244]]
