N,Train_MSE,Train_r,Test_MSE,Test_r,Avg_Topological_Entropy,Random seed
2,0.2062536731844479,0.7280432964529697,0.2043595219705926,0.7297130936469659,0.0483518094757813,10
3,0.1980288869683004,0.7408018998167423,0.1973062172196839,0.7406950831259174,0.0519762713837902,10
4,0.1913453625625008,0.7510100193708292,0.1895056421235224,0.7526400348337807,0.0551783763896983,10
5,0.1912734456003328,0.7511186018396276,0.1894514317032825,0.7527161894171945,0.0576201175980462,10
6,0.1853004483009672,0.7601242025565993,0.1842758221771167,0.7605434045120913,0.0588404664928309,10
7,0.1807021191174309,0.766985144555457,0.1798304960886613,0.767197559598523,0.0591102473297267,10
8,0.1774660276211744,0.7717769934043315,0.1755395333090783,0.7735685639809071,0.0579592824413881,10
9,0.1783208186072516,0.7705141756185844,0.1779696018845362,0.7699688474326639,0.0614214356148296,10
10,0.171246305106575,0.7809043741221668,0.1696463138864108,0.7822419508311567,0.0589232397293286,10
20,0.1460274600767763,0.8168678838378761,0.1468571537074071,0.814901799058228,0.0646941576362912,10
30,0.1289165273848632,0.8403932524847804,0.1326161997529827,0.8346484592702005,0.06510909018516,10
40,0.1182021251850315,0.854794593624125,0.1233016895334085,0.8473910194563421,0.0680047879792233,10
50,0.1104085472134504,0.86511943591895,0.1169892243109014,0.8558403298358137,0.0694659925573017,10
60,0.1030798663571411,0.8747172146270203,0.1112689293152333,0.863479895281274,0.0691554346414668,10
70,0.0986942342535847,0.8804106822263269,0.1080823672484423,0.8677281270153205,0.0692649123748982,10
80,0.0942535003047865,0.8861384067756571,0.1055909879960115,0.8711056887496931,0.0698098971200473,10
90,0.0908624020668019,0.8904874909750169,0.1032821503272099,0.8741589920153009,0.071027949356556,10
100,0.0915002576895981,0.8896710632162838,0.1040511583082256,0.8731594936892157,0.0709102433062413,10
150,0.0798964057814654,0.904408224512098,0.0989052921768167,0.8800588606077516,0.0731693553104239,10
200,0.0747369833287601,0.9108842392446768,0.0988251698096958,0.8803681150291598,0.0740923379738217,10
250,0.0696814501392956,0.9171855012488872,0.1005204862804631,0.8785176565114329,0.0750666672640147,10
300,0.0661954115669635,0.9215054318343752,0.1026786133881055,0.8760691541056368,0.0753317515214208,10
2,0.2068528173050433,0.7270259879193911,0.207835848967565,0.7246047101608803,0.0488116234608261,100
3,0.1991569087987534,0.7389907728130471,0.1993308858473412,0.7378701904168761,0.052462312883228,100
4,0.193216533252533,0.7480942948406868,0.1956769125186888,0.7435588899991692,0.0556375801163483,100
5,0.1936938752412542,0.7473668760809233,0.196775886920427,0.7418275662927257,0.0558235554179634,100
6,0.186218789635386,0.7586790121489653,0.1897852787702556,0.7525463181627974,0.0597031656271548,100
7,0.1889470963286361,0.7545700097318493,0.1916957918969305,0.7496276056150651,0.0593565458777449,100
8,0.1796818525082035,0.7684343994435644,0.1838313203778389,0.761502445098266,0.060342763589193,100
9,0.1705049387020702,0.7819249623304392,0.1744547270869365,0.7755140101429294,0.0625228842373214,100
10,0.1728084989344983,0.7785604478866957,0.1787875401953884,0.7691268634501877,0.0590671222864759,100
20,0.1425110927023548,0.821709446622188,0.1492564445138556,0.8117689522945175,0.0656455980829093,100
30,0.127018105923509,0.8429211951847821,0.1327548815548844,0.8346408471954174,0.0659316399257947,100
40,0.1145977529294473,0.8595481647842426,0.1247893102252024,0.8455248141152325,0.0671227902177716,100
50,0.1085272771298107,0.8675587021570703,0.120293676592987,0.8516339975914393,0.068176076220252,100
60,0.1021395141552986,0.875908841334625,0.1135488838400212,0.8605817557337575,0.0687707142344137,100
70,0.0973584995101246,0.8821069055478495,0.1102930117552667,0.8649673230731483,0.070186126129358,100
80,0.0949641441246524,0.8851946186694675,0.1090855009731571,0.8665944322874946,0.0707751561000601,100
90,0.0917832163362866,0.8892800947358779,0.1066147160651528,0.8698732503657398,0.0717049831398313,100
100,0.0882031376251199,0.8938558929245477,0.1052048307447937,0.8717276224379987,0.0715918834274961,100
150,0.0802154556532564,0.9039816869210904,0.1029261817450427,0.8748347948698822,0.0734570717818893,100
200,0.0735150203147445,0.9123890016634748,0.1011986186566036,0.8773328225934227,0.0744191452986326,100
250,0.0691924930649019,0.9177717897036018,0.1025702788743159,0.8759846838584979,0.0746901669296296,100
300,0.06519217072651,0.922725363007141,0.1029281031987177,0.8756487943197839,0.0753431447652716,100
2,0.2020812867248472,0.7333906599542857,0.2078602704304243,0.7289851364180464,0.0479775673335613,80
3,0.1980417833739172,0.7396622495755734,0.204926522173455,0.7335279960956371,0.0531531865464748,80
4,0.1921128635271904,0.7487714873288233,0.1980659017252943,0.7439762389269088,0.055076542253571,80
5,0.1912267279979524,0.7501233673987584,0.1982224634964086,0.7437382279714638,0.057412381954148,80
6,0.1846591748494928,0.7600689556545422,0.1918986151168225,0.7532648086083605,0.0596313216447814,80
7,0.1775520510388419,0.7706864248989651,0.185307766005928,0.763070750492596,0.0624727025117301,80
8,0.1739086480832076,0.7760733959317849,0.1826614612904157,0.7669249595680754,0.0605138052909568,80
9,0.1777665956157988,0.77036810531188,0.1850565704832898,0.7634594256843871,0.0620311059673651,80
10,0.1660828093251063,0.7875192901852617,0.1745125793756462,0.7788508750508745,0.0623062748747918,80
20,0.1488038199194043,0.8122202055940875,0.1582225522198981,0.8020818937087293,0.066631524212393,80
30,0.1264176295327579,0.8431467578396453,0.1388836787358362,0.8288457978221733,0.0638660910558931,80
40,0.1184340286781292,0.8539051990143154,0.1327255864343167,0.8371911591995981,0.0679071779759065,80
50,0.1102698404848538,0.8647685894079122,0.1238153851739624,0.849114116899595,0.0683301497425483,80
60,0.1033379704192253,0.8738862351500083,0.1188680916586914,0.8556396931067412,0.067733560562742,80
70,0.0991667948075301,0.8793271215195485,0.114760499146839,0.8610839254946547,0.0697682371319816,80
80,0.091708081637509,0.8889732639289486,0.1103983500244679,0.8668000176413194,0.0698449869040626,80
90,0.0914484265307999,0.8893071823646133,0.1098439833193628,0.8675480374289476,0.0712814326405305,80
100,0.0883970500300635,0.8932219413027831,0.1084412628389386,0.869356023604147,0.0714538291184943,80
150,0.0796422107418439,0.9043598905741989,0.1056573650674825,0.8731704794572336,0.0734862765146238,80
200,0.073843454766719,0.9116621873602372,0.1055088360530446,0.8736477112501694,0.0745773672639942,80
250,0.0683820588570187,0.9184865652813808,0.1037614819052395,0.8760169342189722,0.074968267181245,80
300,0.0649009430545556,0.9228101150611034,0.108478252358292,0.8705902328939106,0.0756176751697257,80
2,0.2040531632579817,0.7306365111442648,0.2099746988772104,0.7243724544541945,0.0487190833657653,20
3,0.1987596123360812,0.7388658629051217,0.2047598913954801,0.732455096066742,0.0538800579342269,20
4,0.1952098855906622,0.7443334118919043,0.2026834795236789,0.7356993519692058,0.0546141058329057,20
5,0.1904116142498822,0.7516606444033583,0.1960410523656165,0.7457999976297949,0.0583416309374866,20
6,0.1881193627896391,0.7551363469530465,0.1943372721050924,0.7483825070082419,0.0558194302717322,20
7,0.1845197764355672,0.7605617036812161,0.1905238555915104,0.7541240475919798,0.0604979350791281,20
8,0.1774812845189408,0.7710602703695723,0.1868944508944839,0.75962415998695,0.061493888110641,20
9,0.1693505714058236,0.7830127999366177,0.1758535152365011,0.7758536033827383,0.0630127606869814,20
10,0.1712383726028263,0.780253971989975,0.1784099453827841,0.7721340429161303,0.0631597005208361,20
20,0.1426862119099904,0.8209904072647629,0.1511694618890283,0.8111015917003752,0.0647603137532277,20
30,0.1300530945661227,0.8383831174725873,0.1393872447026151,0.8273780639875641,0.0664869804928981,20
40,0.1149604374312038,0.8587003328680718,0.1250907076492,0.8467291545830468,0.0685127531044676,20
50,0.1084917401866628,0.8672625682461688,0.1194591749316323,0.8541869350021818,0.0683112689934844,20
60,0.1017874449755696,0.8760483515070334,0.1136556653442285,0.861863956698574,0.0701634382064315,20
70,0.098373876125464,0.8804880512272099,0.1117486885402166,0.8643828510283988,0.0702189768484192,20
80,0.0953137146734533,0.8844491658425622,0.1088503554955168,0.8681654128196759,0.0705970934171137,20
90,0.09132691967677,0.8895832648600537,0.107227218683909,0.8703123268639893,0.0699535565471185,20
100,0.0883563875874773,0.8933894662808499,0.1046324923999379,0.8737084796619892,0.071938991281354,20
150,0.0792066065573649,0.9050126733812822,0.1026293334091733,0.8766064997391112,0.0733919577448279,20
200,0.0739801284313192,0.9115855036539136,0.101430337756969,0.8783349563548196,0.0741607640315886,20
250,0.0701423753112713,0.9163818514543928,0.1024267610383625,0.8773175228593953,0.0750946535563872,20
300,0.0656650982047526,0.921945928788746,0.1041113804622644,0.8754318657617484,0.0755813503913718,20
2,0.2049651286871724,0.728954190206639,0.2099571656452218,0.7254252256529998,0.0483126097530209,60
3,0.2013511598538744,0.7345979477337996,0.2063037027775154,0.7310805031913672,0.0478978076991639,60
4,0.1955099061774164,0.7436333500287714,0.2011266470731622,0.7390156132865069,0.0558448280297406,60
5,0.1911521132177097,0.7503022212793425,0.1965279496061355,0.7460278806595282,0.0574623205663806,60
6,0.1860277859359756,0.7580694096901412,0.1919760513976155,0.7528711048025281,0.0575626468809327,60
7,0.1821348508356258,0.7639176009723336,0.1885308926672284,0.7580409529859475,0.0593355569941521,60
8,0.180909095552762,0.7657496396705838,0.1863842450018978,0.7611989437045752,0.0612765153076861,60
9,0.182401694914418,0.7635180938285504,0.1880340242945534,0.7587676361381219,0.0590029388649455,60
10,0.1828891326429017,0.7627879580171424,0.1878358838870242,0.7590432307372736,0.062340654141529,60
20,0.1451484736863699,0.8173952491900227,0.1536424724263706,0.8082715923966153,0.0643921188487545,60
30,0.1269958837123796,0.8424006026817368,0.1372831546657995,0.8308911370118386,0.0662892786065073,60
40,0.1150477297966911,0.8584618971860012,0.1259336887194001,0.8461509477199343,0.0680217517899743,60
50,0.1084579029396812,0.8671929930723515,0.1217352781380842,0.8517142347014947,0.069095149497853,60
60,0.1034107203028145,0.87382119319962,0.1169944923034339,0.8579802350839987,0.0702684956516472,60
70,0.0988600841380619,0.8797544971224749,0.114362476711375,0.8614558116207826,0.0695717940890203,60
80,0.0944038590807168,0.8855261781322015,0.1109693121775601,0.8659478411178783,0.0709334059179812,60
90,0.0909110830940288,0.8900238415742405,0.1082977017141214,0.8694269900152438,0.0707948787388919,60
100,0.0882560092278017,0.8934276425738681,0.1057826857020117,0.8726537687871183,0.0714084777328738,60
150,0.0797914431060471,0.9041936695804094,0.102523293044715,0.8771205100203995,0.0730684937773496,60
200,0.0740660002790765,0.9114037238605336,0.1026891289164937,0.8770703013257255,0.0741754633354073,60
250,0.0694492241829448,0.9171763555260694,0.1058913050222965,0.8733495928012043,0.074725642980202,60
300,0.06527109466246149,0.9223693791202505,0.1067461459442508,0.872581876136356,0.07549157042115526,60
