['FGR'],[[1.06218909]],[[1.12642334]],[[1.11578368]],[[1.23754477]],[[1.59787468]],[[1.7259599]],[[1.70796745]],[[1.39946097]],[[0.96274823]],[[1.21881816]],[[0.84527637]],[[1.1281363]],[[0.88784245]]
['NECTIN1'],[[1.16080051]],[[1.49724446]],[[1.4046376]],[[1.52696691]],[[1.67558164]],[[1.42239291]],[[1.68858805]],[[1.527634]],[[1.20971232]],[[1.28146915]],[[1.27998257]],[[1.092955]],[[1.07567372]]
['TCIRG1'],[[1.10877583]],[[1.13445592]],[[1.16542239]],[[1.32379153]],[[1.39164194]],[[1.38485259]],[[1.48031955]],[[1.23961365]],[[0.91856034]],[[1.27632776]],[[0.80595435]],[[1.06989815]],[[0.89026667]]
['SELPLG'],[[1.01093972]],[[1.11635815]],[[1.10711762]],[[1.20045068]],[[1.82717366]],[[1.29196135]],[[1.47636632]],[[1.2887366]],[[0.96246455]],[[1.42838145]],[[0.94396144]],[[1.11183799]],[[0.98272999]]
['CAMKK2'],[[1.22352467]],[[1.40944288]],[[1.42124173]],[[1.55843493]],[[1.70280611]],[[1.66555104]],[[1.93975762]],[[1.75340823]],[[1.20214922]],[[1.27476488]],[[1.00769164]],[[1.2121912]],[[0.96673274]]
['BIN2'],[[1.12702581]],[[1.33546017]],[[1.3080183]],[[1.38598385]],[[1.61708953]],[[1.41989906]],[[1.50602882]],[[1.46937773]],[[1.14884433]],[[1.32213383]],[[1.06997116]],[[1.14014371]],[[1.04004461]]
['ALDH2'],[[0.76181976]],[[0.71349341]],[[0.7677953]],[[0.72389265]],[[1.74357605]],[[1.32432233]],[[1.35744517]],[[1.66150916]],[[1.30211983]],[[1.09578912]],[[1.01526312]],[[1.05922512]],[[1.02021037]]
['SCNN1A'],[[1.0057065]],[[1.17483316]],[[1.06924953]],[[1.11483184]],[[1.72007153]],[[1.33847668]],[[1.53238727]],[[1.14323813]],[[1.00798188]],[[1.05556476]],[[1.08940898]],[[1.24704683]],[[1.33555863]]
['LTBR'],[[0.97731761]],[[1.09247748]],[[1.08018166]],[[1.24288501]],[[1.55867085]],[[1.55404769]],[[1.55195595]],[[1.37901556]],[[1.08380966]],[[1.24257228]],[[0.86804123]],[[1.13891504]],[[0.98516693]]
['DSE'],[[1.10841262]],[[1.33508193]],[[1.35029366]],[[1.48155413]],[[1.6549049]],[[1.90879085]],[[1.84688556]],[[1.77917977]],[[1.35285645]],[[1.38272472]],[[1.06006079]],[[1.23331093]],[[1.0709197]]
['SOD2'],[[1.01316488]],[[1.1843382]],[[1.18867926]],[[1.22556506]],[[1.8015366]],[[1.46331868]],[[1.53255035]],[[1.38508745]],[[0.9508181]],[[1.36322655]],[[0.83050053]],[[1.30150077]],[[1.09672574]]
['CCND3'],[[0.95224338]],[[1.11881788]],[[1.16804548]],[[1.38500303]],[[1.81174916]],[[1.31123547]],[[1.39147164]],[[1.43985121]],[[1.17388042]],[[1.3825878]],[[1.00839076]],[[0.98591906]],[[0.79172172]]
['RNF130'],[[1.06735729]],[[1.30507798]],[[1.26113934]],[[1.36482461]],[[1.78863902]],[[1.39126821]],[[1.68758239]],[[1.56251178]],[[1.17366603]],[[1.36326792]],[[1.0195828]],[[1.1082111]],[[0.98449048]]
['H2AFY'],[[1.1261349]],[[1.19344832]],[[1.25563005]],[[1.45505526]],[[1.93936354]],[[1.37597662]],[[1.36385359]],[[1.4712307]],[[1.17349329]],[[1.26251938]],[[1.09485728]],[[1.08015809]],[[0.99293175]]
['ATP6V0E1'],[[0.98535604]],[[1.19008764]],[[1.13241834]],[[1.20041802]],[[1.82156272]],[[1.30431789]],[[1.56879791]],[[1.46683584]],[[1.15214632]],[[1.24350697]],[[0.95756306]],[[1.00533493]],[[0.91674236]]
['COL7A1'],[[1.3508681]],[[1.59085002]],[[1.70385502]],[[1.85711341]],[[1.24720751]],[[1.59118872]],[[1.6817102]],[[1.52490425]],[[1.12434744]],[[1.1699994]],[[0.65427751]],[[1.19805857]],[[1.08105963]]
['ABTB1'],[[1.01431204]],[[1.16997647]],[[1.22608784]],[[1.33738112]],[[1.7261505]],[[1.3168531]],[[1.45572748]],[[1.33761048]],[[1.10217925]],[[1.39373505]],[[0.90457125]],[[1.11496111]],[[0.92582197]]
['KIAA1257'],[[1.36560087]],[[1.34403382]],[[1.42394024]],[[1.49220162]],[[2.02467787]],[[1.56254329]],[[1.55910845]],[[1.539482]],[[1.15242583]],[[1.47912196]],[[1.15598495]],[[1.4613421]],[[1.29291794]]
['STK16'],[[0.88833324]],[[1.03390789]],[[1.07220811]],[[1.22375727]],[[1.75416309]],[[1.12188337]],[[1.29119904]],[[1.25891704]],[[1.06314441]],[[1.10359537]],[[0.85190844]],[[1.00761557]],[[0.92514396]]
['CAPZA1'],[[1.08983916]],[[1.38481854]],[[1.3176364]],[[1.30515745]],[[1.7750225]],[[1.46202974]],[[1.48571524]],[[1.39795347]],[[0.97242684]],[[1.18074873]],[[0.88029388]],[[1.09533845]],[[1.00229636]]
['RHOU'],[[1.0447767]],[[0.98019114]],[[0.94615112]],[[1.07700684]],[[1.65468573]],[[1.88120788]],[[1.63554123]],[[1.31212973]],[[0.95324014]],[[0.86697554]],[[0.84626956]],[[0.90814337]],[[0.75267475]]
['MFN2'],[[1.06929903]],[[1.17715349]],[[1.17662376]],[[1.28548184]],[[1.99300486]],[[1.4073704]],[[1.59186071]],[[1.71416621]],[[1.48799725]],[[1.50798932]],[[1.24893475]],[[1.12530851]],[[1.07090715]]
['NCF2'],[[1.13488846]],[[1.30454616]],[[1.26648085]],[[1.36515072]],[[1.62175294]],[[1.5916108]],[[1.73080443]],[[1.48013706]],[[1.10344235]],[[1.36836975]],[[0.88771346]],[[1.167194]],[[1.04797108]]
['OLFML3'],[[2.61286292]],[[1.46505202]],[[2.43118634]],[[1.65629393]],[[2.94234416]],[[2.55882944]],[[1.70980618]],[[2.6379312]],[[2.07147613]],[[2.2701952]],[[1.82059583]],[[2.44297656]],[[1.39647162]]
['ECE1'],[[1.13422125]],[[1.19219667]],[[1.20963478]],[[1.30059705]],[[1.61630415]],[[1.64915295]],[[1.60284972]],[[1.30646499]],[[0.85239748]],[[1.25159713]],[[0.80583076]],[[1.28418176]],[[0.99687429]]
['ATP6V0B'],[[1.01495539]],[[1.14901181]],[[1.1800314]],[[1.27725777]],[[1.49584983]],[[1.2476562]],[[1.61145374]],[[1.27993394]],[[0.9961754]],[[1.3770421]],[[0.83673719]],[[1.10828658]],[[0.89961797]]
['KLF7'],[[1.15010788]],[[1.23805908]],[[1.28127776]],[[1.39096373]],[[1.80425614]],[[1.61591653]],[[1.57699956]],[[1.52594028]],[[1.06740663]],[[1.28123701]],[[1.04701167]],[[1.31543457]],[[1.14437752]]
['MFSD1'],[[1.06628591]],[[1.19951306]],[[1.23331011]],[[1.29755191]],[[2.22495855]],[[1.54053466]],[[1.50114303]],[[1.93842427]],[[1.59106552]],[[1.30341368]],[[1.33807235]],[[1.07395631]],[[1.00191587]]
['UBE2B'],[[1.04545214]],[[1.22656066]],[[1.22447601]],[[1.24292875]],[[2.00203288]],[[1.25127162]],[[1.39952186]],[[1.42460854]],[[1.2940488]],[[1.4691693]],[[0.99846821]],[[1.25495025]],[[1.04467902]]
['RAD23B'],[[1.00144728]],[[1.13376325]],[[1.11091553]],[[1.15396674]],[[1.77029106]],[[1.35436811]],[[1.37948884]],[[1.41270808]],[[1.12917607]],[[1.15783109]],[[0.97197083]],[[1.11950217]],[[1.00441377]]
['FBXW2'],[[1.19139519]],[[1.39861928]],[[1.38130151]],[[1.43404973]],[[1.96205161]],[[1.56448314]],[[1.36326837]],[[1.44462292]],[[1.10123404]],[[1.10138291]],[[1.05899289]],[[1.08117427]],[[1.06539388]]
['FAM45A'],[[1.0536037]],[[1.13951845]],[[1.15257457]],[[1.27358032]],[[1.76992598]],[[1.42432936]],[[1.5824395]],[[1.43042444]],[[1.02131094]],[[1.22691319]],[[0.89235942]],[[1.26902367]],[[1.02092116]]
['CFAP58'],[[1.55499131]],[[1.35113246]],[[1.45367093]],[[1.36132415]],[[1.43501471]],[[1.91739229]],[[1.48440048]],[[1.42254113]],[[1.0192212]],[[1.37478083]],[[0.88373472]],[[1.46976459]],[[1.18830364]]
['PLXDC2'],[[1.24071772]],[[1.4070545]],[[1.43299005]],[[1.49190407]],[[2.0549359]],[[1.3969785]],[[1.59707886]],[[1.69655312]],[[1.31156563]],[[1.39520567]],[[1.07701371]],[[1.21157162]],[[1.18427626]]
['FAM53C'],[[1.06759084]],[[1.21252627]],[[1.19933235]],[[1.3370836]],[[1.74792781]],[[1.55223545]],[[1.66408644]],[[1.36814489]],[[1.00523811]],[[1.35013999]],[[0.91159434]],[[1.2899825]],[[1.06515835]]
['EGR1'],[[1.31721013]],[[1.61147259]],[[2.81187026]],[[2.04151381]],[[1.86709313]],[[0.89067446]],[[1.46577276]],[[1.69028768]],[[1.87112433]],[[1.41877459]],[[1.36354805]],[[1.05802613]],[[0.98516647]]
['APAF1'],[[1.28448743]],[[1.60772429]],[[1.64180826]],[[1.73452467]],[[2.08189865]],[[1.52280288]],[[1.547874]],[[1.54098741]],[[1.15952295]],[[1.51825008]],[[1.12009102]],[[1.23674795]],[[1.2779801]]
['PTK2B'],[[1.09712083]],[[1.22581751]],[[1.25353718]],[[1.37109821]],[[1.56252667]],[[1.37221556]],[[1.45393669]],[[1.46222349]],[[1.16166987]],[[1.12679071]],[[1.01422211]],[[1.08925205]],[[1.03674464]]
['CSTA'],[[1.06800699]],[[1.51047863]],[[1.38493973]],[[1.48122749]],[[1.97902777]],[[1.26126476]],[[1.81839344]],[[1.66445933]],[[1.26161998]],[[1.40105382]],[[1.07176777]],[[0.98779686]],[[0.9430731]]
['CCR2'],[[1.13590735]],[[1.34200533]],[[1.38618724]],[[1.57765218]],[[1.98924012]],[[1.81002116]],[[1.83174328]],[[1.87354639]],[[1.41614113]],[[1.28530498]],[[1.09750721]],[[0.91453024]],[[0.95461736]]
['ANXA11'],[[1.04409422]],[[1.14328811]],[[1.118334]],[[1.23549291]],[[1.61105351]],[[1.3112319]],[[1.41150664]],[[1.30783367]],[[0.97859505]],[[1.22466421]],[[0.93980904]],[[1.09901049]],[[0.99577531]]
['GLIPR2'],[[1.08178925]],[[1.31180322]],[[1.27346904]],[[1.35606312]],[[1.53339729]],[[1.51770562]],[[1.77832333]],[[1.42208089]],[[1.0448422]],[[1.39667408]],[[0.87111606]],[[1.14552972]],[[1.00610464]]
['SLC36A1'],[[1.24771815]],[[1.36997467]],[[1.38125648]],[[1.56316236]],[[1.51005859]],[[1.76986405]],[[1.52647484]],[[1.49269924]],[[1.2512487]],[[1.23273709]],[[0.93863771]],[[1.21005054]],[[1.06754352]]
['LPGAT1'],[[1.16246007]],[[1.42251334]],[[1.42543237]],[[1.51731355]],[[1.85500819]],[[1.55549315]],[[1.50285166]],[[1.45524934]],[[1.0759478]],[[1.24087119]],[[1.02430361]],[[1.14327869]],[[1.01881069]]
['CRISP2'],[[2.71860455]],[[3.21732429]],[[3.11908886]],[[3.87964332]],[[3.34497671]],[[0.93907979]],[[1.70980593]],[[2.37656043]],[[2.75151364]],[[0.91259996]],[[2.33032518]],[[0]],[[2.29812047]]
['ATXN1'],[[1.09950455]],[[1.22046753]],[[1.22324766]],[[1.32712193]],[[1.55748622]],[[1.60028113]],[[1.4606474]],[[1.40149247]],[[0.99475142]],[[1.14083261]],[[0.93110749]],[[1.21114631]],[[1.06000993]]
['MBOAT7'],[[1.04653459]],[[1.0876571]],[[1.1768195]],[[1.29419321]],[[1.68550817]],[[1.48730366]],[[1.50081409]],[[1.26115713]],[[0.90735066]],[[1.43359019]],[[0.90618232]],[[1.30658443]],[[1.01076696]]
['OPRL1'],[[1.20806152]],[[1.33855109]],[[1.28905065]],[[1.44908]],[[1.2598019]],[[1.57279733]],[[1.86319557]],[[1.41290505]],[[1.00861822]],[[1.31911477]],[[0.85477443]],[[0.98549096]],[[0.93440478]]
['TNFSF14'],[[1.1219104]],[[1.30159451]],[[1.1558873]],[[1.14498682]],[[1.24493859]],[[1.5863988]],[[1.76784263]],[[1.32486549]],[[0.9432617]],[[1.20213317]],[[0.82604277]],[[1.16353097]],[[1.08231246]]
['VASP'],[[1.01643038]],[[1.17697482]],[[1.18320829]],[[1.25689203]],[[1.55838074]],[[1.48814329]],[[1.7671248]],[[1.39361125]],[[1.01862859]],[[1.34317262]],[[0.85950531]],[[1.08584989]],[[0.92141358]]
['CD93'],[[1.11908091]],[[1.20055865]],[[1.21162461]],[[1.33565194]],[[2.01996424]],[[1.47452497]],[[1.66195431]],[[1.71530042]],[[1.30662946]],[[1.27926493]],[[1.1212325]],[[1.00190682]],[[1.0088938]]
['TMX4'],[[1.00277121]],[[1.20388309]],[[1.22601896]],[[1.2336874]],[[1.93974301]],[[1.28469563]],[[1.39193768]],[[1.47159974]],[[1.07268254]],[[1.31226049]],[[1.08878063]],[[1.12280621]],[[1.07763737]]
['SIRPD'],[[1.85342045]],[[1.66346333]],[[1.87026238]],[[2.08500286]],[[1.97782027]],[[2.49053992]],[[1.75463284]],[[1.99956613]],[[1.5787718]],[[1.63310559]],[[1.36751472]],[[1.69938648]],[[1.63299488]]
['S1PR4'],[[0.93662789]],[[1.07720121]],[[1.16499843]],[[1.25328032]],[[1.65038398]],[[1.26260555]],[[1.48764607]],[[1.15717721]],[[0.89817765]],[[1.22169939]],[[0.81592697]],[[1.1049248]],[[0.90234802]]
['CFP'],[[1.07807455]],[[1.19639367]],[[1.23107699]],[[1.34641546]],[[1.60811392]],[[1.38685005]],[[1.52779819]],[[1.40852117]],[[1.08516614]],[[1.43131967]],[[0.94358353]],[[1.12017217]],[[0.99112801]]
['PTPN12'],[[1.15655806]],[[1.40079974]],[[1.3862394]],[[1.45585357]],[[1.87936785]],[[1.59036206]],[[1.46107962]],[[1.53981061]],[[1.2032874]],[[1.32700381]],[[1.03644763]],[[1.2671194]],[[1.15785641]]
['LRFN1'],[[1.0976298]],[[1.12748171]],[[1.24347426]],[[1.35618347]],[[1.3732024]],[[1.49868276]],[[1.6528723]],[[1.09779874]],[[0.79865442]],[[1.11146847]],[[0.66762851]],[[1.01476432]],[[0.80112144]]
['ZFP36'],[[1.01564775]],[[1.08112691]],[[1.14035057]],[[1.20966534]],[[1.71938534]],[[1.46742025]],[[1.64634797]],[[1.3253596]],[[0.97715857]],[[1.24682368]],[[0.84267881]],[[1.20005625]],[[0.99923093]]
['LRRC4'],[[1.28910693]],[[1.58412651]],[[1.46404818]],[[1.58259746]],[[1.503853]],[[1.77180958]],[[1.89974486]],[[1.46475681]],[[1.02125806]],[[1.33240437]],[[0.86858024]],[[1.16282137]],[[1.04664119]]
['LRRC6'],[[1.6637042]],[[1.78002956]],[[1.84302647]],[[2.02288145]],[[1.08542082]],[[1.82773654]],[[1.60720871]],[[1.27235392]],[[0.75904584]],[[1.41960918]],[[0.66579685]],[[1.3730848]],[[1.30572518]]
['CHRNA10'],[[1.65400525]],[[1.52932153]],[[1.87238208]],[[1.94696099]],[[2.12821883]],[[1.50315019]],[[1.74782617]],[[1.70184595]],[[1.3346574]],[[1.58613923]],[[1.22596403]],[[1.77140911]],[[1.48974044]]
['MOSPD2'],[[1.32518644]],[[1.65459571]],[[1.62483897]],[[1.55389507]],[[1.8949726]],[[1.75024574]],[[1.6599784]],[[1.55255861]],[[1.13470199]],[[1.3484299]],[[1.02659648]],[[1.2734441]],[[1.22621916]]
['DOCK6'],[[1.17378679]],[[1.29800943]],[[1.38454758]],[[1.38628289]],[[1.43604194]],[[1.40661754]],[[1.24043704]],[[1.53630974]],[[1.11291409]],[[1.16053833]],[[1.19076926]],[[1.09835423]],[[1.12131365]]
['TSPAN16'],[[1.03329434]],[[1.5293218]],[[0.63149617]],[[1.77444555]],[[1.45908992]],[[1.71951763]],[[2.31456443]],[[1.67783268]],[[1.56787422]],[[1.46721148]],[[1.05931891]],[[2.11377345]],[[1.30410952]]
['ZSWIM6'],[[1.1205624]],[[1.15604928]],[[1.19467994]],[[1.30036746]],[[1.64068619]],[[1.54508391]],[[1.43740833]],[[1.43798616]],[[1.07586169]],[[1.13442359]],[[0.93155639]],[[1.12278434]],[[1.030783]]
['CHMP2A'],[[0.9617712]],[[1.15895976]],[[1.05947752]],[[1.15013038]],[[1.47237812]],[[1.18004888]],[[1.4988499]],[[1.18385967]],[[0.92646585]],[[1.27445503]],[[0.79354831]],[[0.95505685]],[[0.89757336]]
['GMFG'],[[0.94522605]],[[1.20507102]],[[1.11830081]],[[1.18844227]],[[1.79965483]],[[1.38467992]],[[1.59491153]],[[1.39417704]],[[0.96847204]],[[1.22822696]],[[0.85782988]],[[1.06142045]],[[0.86387864]]
['THEMIS2'],[[1.12087474]],[[1.09092213]],[[1.12227299]],[[1.25330283]],[[1.543325]],[[1.52872431]],[[1.4701809]],[[1.36706461]],[[0.97097368]],[[1.33783526]],[[0.95680271]],[[1.21350534]],[[1.03025259]]
['LILRB2'],[[1.15810751]],[[1.24849804]],[[1.2098283]],[[1.32558222]],[[1.53081784]],[[1.63330493]],[[1.71446184]],[[1.61166763]],[[1.20188929]],[[1.28236949]],[[0.92772573]],[[1.12077024]],[[0.94495046]]
['CAP1'],[[1.04041131]],[[1.32708117]],[[1.24374435]],[[1.31850175]],[[1.80540599]],[[1.47532176]],[[1.57273389]],[[1.45203079]],[[1.08852002]],[[1.25793762]],[[0.93822963]],[[1.01231703]],[[0.95141324]]
['SLC6A6'],[[1.03785108]],[[1.10117499]],[[1.09968165]],[[1.19976566]],[[1.59355022]],[[1.53210569]],[[1.35512472]],[[1.33867736]],[[0.96843358]],[[1.27112669]],[[0.88741381]],[[1.23465131]],[[1.03840901]]
['SPATA6'],[[1.57482452]],[[1.43676313]],[[1.17657302]],[[1.34179466]],[[1.91850254]],[[1.61361508]],[[1.8945095]],[[2.17447213]],[[1.48849723]],[[1.25625535]],[[1.35166201]],[[1.30179295]],[[1.10847787]]
['PTPRE'],[[1.17557904]],[[1.28374848]],[[1.22856734]],[[1.31039134]],[[1.51251664]],[[1.46708311]],[[1.4239571]],[[1.35644496]],[[1.02527683]],[[1.2412279]],[[0.95404913]],[[1.14357596]],[[1.01377751]]
['H3F3B'],[[0.92967776]],[[1.11863849]],[[1.11996203]],[[1.15424465]],[[1.68935166]],[[1.34679209]],[[1.5313572]],[[1.22883191]],[[0.87567021]],[[1.2313918]],[[0.80696148]],[[1.15224411]],[[0.87730873]]
['ARHGEF11'],[[1.27568668]],[[1.39255887]],[[1.43233066]],[[1.51659128]],[[1.62892963]],[[1.6551887]],[[1.67297926]],[[1.55991467]],[[1.15137344]],[[1.30298104]],[[0.93449353]],[[1.14147122]],[[1.06622377]]
['DCTN4'],[[1.12121337]],[[1.23071672]],[[1.29444893]],[[1.34241899]],[[1.76124061]],[[1.32921776]],[[1.45650878]],[[1.57385907]],[[1.44790592]],[[1.33639568]],[[1.11392658]],[[1.14789432]],[[1.12657449]]
['SBF2'],[[1.2058266]],[[1.30851991]],[[1.3839091]],[[1.49412678]],[[1.83146412]],[[1.72381504]],[[1.38223419]],[[1.62553749]],[[1.13616925]],[[1.2807213]],[[1.04233545]],[[1.28421322]],[[1.03965797]]
['TSPAN2'],[[1.35778765]],[[1.47640805]],[[1.40768793]],[[1.35178748]],[[2.03348549]],[[1.35792515]],[[2.01083576]],[[2.04339564]],[[1.36144123]],[[1.42187085]],[[1.13180441]],[[1.12363064]],[[1.35854722]]
['VAV3'],[[1.21011139]],[[1.44348024]],[[1.41055948]],[[1.50550084]],[[1.68785805]],[[1.52676209]],[[1.36890315]],[[1.36002303]],[[0.9933115]],[[1.03644857]],[[0.94772792]],[[1.16901881]],[[1.03973608]]
['DSC2'],[[1.28644121]],[[1.44327674]],[[1.39542867]],[[1.44202812]],[[1.35039362]],[[1.90762745]],[[1.94097768]],[[1.50249991]],[[0.97217303]],[[1.00422623]],[[0.71974421]],[[1.66669467]],[[1.36898702]]
['OSTF1'],[[1.05724718]],[[1.30407148]],[[1.2416695]],[[1.32450254]],[[1.8209597]],[[1.44040686]],[[1.63204591]],[[1.39914868]],[[1.04997115]],[[1.26673783]],[[0.94029022]],[[1.02010411]],[[0.99125011]]
['TMEM2'],[[1.13031432]],[[1.31350727]],[[1.34233644]],[[1.45870808]],[[1.84466664]],[[1.60515421]],[[1.45947971]],[[1.42945024]],[[1.06882041]],[[1.25210082]],[[0.98861799]],[[1.2157879]],[[1.04991664]]
['AKIRIN2'],[[1.08595091]],[[1.3522027]],[[1.31667278]],[[1.38628271]],[[1.86249387]],[[1.33532211]],[[1.57723577]],[[1.45704729]],[[1.15247207]],[[1.4250109]],[[1.03766213]],[[1.13347381]],[[1.04648306]]
['CD63'],[[1.05498553]],[[1.24797817]],[[1.13484312]],[[1.28059574]],[[1.8783225]],[[1.77369529]],[[1.8975758]],[[1.66926764]],[[1.2759182]],[[1.31298165]],[[1.0221847]],[[1.05260858]],[[0.89954606]]
['AVIL'],[[1.54378354]],[[1.6741186]],[[1.69316209]],[[1.7711693]],[[1.70529241]],[[1.42237064]],[[1.47781697]],[[1.7867096]],[[1.28690227]],[[1.72591823]],[[1.0808154]],[[1.67142297]],[[1.79397548]]
['BLOC1S1'],[[0.88673265]],[[1.17884552]],[[1.14285487]],[[1.25422314]],[[1.55127392]],[[1.37294946]],[[1.57882878]],[[1.39477405]],[[1.18614094]],[[1.17939844]],[[0.96496123]],[[0.82910593]],[[0.88669535]]
['GNS'],[[1.12999814]],[[1.27396316]],[[1.247187]],[[1.33283416]],[[1.99318689]],[[1.70790919]],[[1.80073647]],[[1.58549395]],[[1.16307226]],[[1.2084909]],[[0.99451686]],[[0.95400269]],[[0.95061581]]
['CPM'],[[1.03928036]],[[0.89919867]],[[0.93419189]],[[1.03084676]],[[2.75042186]],[[1.08315527]],[[1.20274208]],[[2.23052639]],[[1.59206711]],[[1.46721147]],[[1.64650901]],[[1.45390576]],[[1.18029873]]
['EGLN1'],[[1.03329421]],[[1.23590492]],[[1.36360041]],[[1.33798481]],[[1.70969299]],[[1.58099962]],[[1.75236739]],[[1.59738696]],[[1.12130524]],[[1.3258016]],[[0.94306987]],[[1.29061809]],[[1.14786968]]
['NPL'],[[1.29626546]],[[1.51325707]],[[1.51164666]],[[1.67286606]],[[1.6975144]],[[1.56968578]],[[1.49869036]],[[1.59691092]],[[1.34942377]],[[1.47643121]],[[1.07255156]],[[1.23951125]],[[1.14438923]]
['MFSD9'],[[1.12754747]],[[1.38820868]],[[1.40759754]],[[1.47603951]],[[1.65400715]],[[1.42722781]],[[1.45561205]],[[1.12534681]],[[0.86596295]],[[1.10360703]],[[0.91211415]],[[1.02882553]],[[0.9816282]]
['DRAM1'],[[1.13558694]],[[1.407252]],[[1.27798706]],[[1.40535452]],[[1.55084665]],[[1.59287065]],[[1.71411729]],[[1.53444032]],[[1.03787555]],[[1.21166322]],[[0.87134004]],[[0.95503246]],[[1.00654707]]
['LCP1'],[[1.05260466]],[[1.30282339]],[[1.25422699]],[[1.30974624]],[[1.6926234]],[[1.43838161]],[[1.52984901]],[[1.39524479]],[[1.02238314]],[[1.23434823]],[[0.94702177]],[[1.05169332]],[[0.98562172]]
['TEX2'],[[0.92749664]],[[0.85631389]],[[0.93711548]],[[1.02161122]],[[1.85684282]],[[0.96546976]],[[1.17381843]],[[1.38509071]],[[1.35006657]],[[1.05731394]],[[1.02211349]],[[1.00208968]],[[0.95501239]]
['IL1RN'],[[1.16560918]],[[1.46371688]],[[1.49158904]],[[1.54001302]],[[1.77943339]],[[1.79598858]],[[2.04414863]],[[1.63624019]],[[1.13386134]],[[1.22125265]],[[0.89258864]],[[1.34472304]],[[1.06018811]]
['FAM129B'],[[1.10992196]],[[1.21915094]],[[1.28896968]],[[1.47870078]],[[1.69878173]],[[1.79990196]],[[1.88857372]],[[1.64043121]],[[1.29128776]],[[1.20381636]],[[0.92763344]],[[0.75478404]],[[0.84833791]]
['KIF13A'],[[1.22110413]],[[1.5007686]],[[1.45922589]],[[1.57152262]],[[1.41372279]],[[1.75345614]],[[1.60429765]],[[1.48330096]],[[1.08912109]],[[1.26723656]],[[0.99007875]],[[1.13777342]],[[1.09537063]]
['IER3'],[[1.15999098]],[[1.436823]],[[1.37591727]],[[1.47234066]],[[1.83379147]],[[1.40480945]],[[1.72782264]],[[1.41167663]],[[1.02334325]],[[1.51435279]],[[1.0242388]],[[1.01111022]],[[0.88484964]]
['SQOR'],[[1.0627803]],[[1.3174173]],[[1.2320155]],[[1.38879018]],[[1.73067556]],[[1.60224726]],[[1.63153861]],[[1.37803715]],[[1.06766807]],[[1.30251309]],[[0.85998777]],[[1.07286203]],[[0.98918287]]
['HADHB'],[[1.03954899]],[[1.12356761]],[[1.15282586]],[[1.26151033]],[[1.691103]],[[1.42992772]],[[1.44697619]],[[1.48861868]],[[1.15875668]],[[1.07723523]],[[0.98701183]],[[1.01389203]],[[0.97334481]]
['SSFA2'],[[1.14956634]],[[1.26539092]],[[1.30800502]],[[1.32569572]],[[1.76223066]],[[1.6193658]],[[1.63343925]],[[1.55514758]],[[1.15928581]],[[1.24350697]],[[1.02702796]],[[1.21560781]],[[1.08027434]]
['SLC40A1'],[[1.12713529]],[[1.40441719]],[[1.42500191]],[[1.40162731]],[[1.83783671]],[[1.56675182]],[[1.6017825]],[[1.77820188]],[[1.63594422]],[[1.54031578]],[[1.13175229]],[[1.18920601]],[[1.07589524]]
['GPAT3'],[[1.45437786]],[[2.043128]],[[1.90877411]],[[1.90233504]],[[1.61727113]],[[1.93963707]],[[1.96016515]],[[1.62535945]],[[1.02233793]],[[1.4018308]],[[1.01611487]],[[1.06325573]],[[1.10130553]]
['FBN2'],[[1.28707049]],[[1.33554737]],[[1.33252685]],[[1.58012791]],[[1.5508366]],[[1.62733431]],[[1.59398281]],[[1.1922991]],[[0.99330419]],[[1.3904297]],[[0.64254882]],[[1.05865706]],[[1.12186896]]
['GABARAPL1'],[[1.08675123]],[[1.25957653]],[[1.25862677]],[[1.3383813]],[[2.02523392]],[[1.20666401]],[[1.23278859]],[[1.31178982]],[[1.0561866]],[[1.43834944]],[[1.09380292]],[[1.2895307]],[[1.06164139]]
['CSAD'],[[1.3446233]],[[1.38536293]],[[1.49407145]],[[1.61646844]],[[1.71260025]],[[1.53533188]],[[1.22998912]],[[1.50030819]],[[1.08387177]],[[1.19195225]],[[1.02697245]],[[1.35483157]],[[1.1598069]]
['REM2'],[[1.14405023]],[[1.19183168]],[[1.12827715]],[[1.4074491]],[[1.32333734]],[[1.31791757]],[[1.29969158]],[[1.16043827]],[[0.81159629]],[[1.16899567]],[[0.70577679]],[[1.22050059]],[[1.05918093]]
['TSSK4'],[[1.21773333]],[[1.14232211]],[[1.46328035]],[[1.43014878]],[[1.47985748]],[[1.30315992]],[[1.16937528]],[[1.43554378]],[[1.07854386]],[[1.46721114]],[[1.08287993]],[[1.27880488]],[[1.51658445]]
['SLC12A6'],[[1.1370994]],[[1.28458539]],[[1.30931356]],[[1.41286009]],[[1.79579152]],[[1.57711726]],[[1.50285593]],[[1.37123431]],[[0.98311193]],[[1.27242084]],[[0.89805296]],[[1.24687677]],[[1.11362773]]
['IQGAP1'],[[1.12768687]],[[1.28156624]],[[1.26065066]],[[1.32574717]],[[1.97514075]],[[1.58259767]],[[1.60433463]],[[1.52468262]],[[1.05513507]],[[1.27939746]],[[0.94918969]],[[1.24486027]],[[1.1189132]]
['CLEC18B'],[[1.23921504]],[[1.16677365]],[[1.51963307]],[[1.55427063]],[[1.24313101]],[[0.93908005]],[[1.27469734]],[[1.17566133]],[[0.86661552]],[[0.97869222]],[[0.44862705]],[[1.03281421]],[[0.75333014]]
