N,Train_MSE,Train_r,Test_MSE,Test_r,Avg_Topological_Entropy,Random seed
250,0.0504749597651368,0.9264633221316888,0.0740126701450472,0.8913308201717045,0.0745865798064238,100
300,0.0473054312705005,0.9312518750722416,0.0752879932164453,0.8896806052750201,0.0753171212552922,100
2,0.1532975226404244,0.7550490340475454,0.1536760196402972,0.7543498084859499,0.0478678929715952,80
3,0.1488636050806468,0.7632387053445784,0.1499116422848145,0.7613129164656621,0.0531410932634567,80
4,0.1450505202204803,0.7702121710668783,0.1468694176161573,0.766909685739497,0.0550998466615397,80
5,0.1440177189981584,0.7720899436300867,0.1446083563005096,0.7710154370178459,0.0574294991834035,80
6,0.1382529773931018,0.7824893774849254,0.1405949943152251,0.7783134788654162,0.0596318420806462,80
7,0.1341456267837228,0.7898150537659671,0.1366617183925929,0.7854022247124489,0.0623815749022044,80
8,0.132581162808039,0.7925877225710809,0.1342860961160403,0.7895690305516956,0.0605643816089301,80
9,0.1331641686821283,0.7915555327157944,0.1371252557106598,0.7845320258943536,0.0620152030608236,80
10,0.1259169417554382,0.8042910360272233,0.1294556172750382,0.7981156775299392,0.0623587853660486,80
20,0.1118446140587823,0.8284610834865206,0.1161952350526548,0.8210969848730431,0.0665396384713215,80
30,0.0951208863925839,0.8562984714484427,0.1015147948606616,0.8457836368693177,0.0637843378905857,80
40,0.088799414027908,0.8665879752021364,0.096585111497286,0.853899957594559,0.0679524174738329,80
50,0.0819338462723345,0.877626473087523,0.0904585846072216,0.8639843880791156,0.0682693110444068,80
60,0.0764796859868779,0.886297713707976,0.0869330028286874,0.8697251531228769,0.0676831734612884,80
70,0.0734167604136207,0.8911302815397328,0.0828608392869205,0.8762038892681403,0.0697363522004373,80
80,0.0687328918898046,0.8984700448732185,0.0793643351036474,0.881805268910923,0.069785859233142,80
90,0.0676411710577809,0.9001722009363845,0.0785048105865876,0.883172587076848,0.0711913920152707,80
100,0.065479630542797,0.9035329132826764,0.0783797894378936,0.8834375932629932,0.071403392147144,80
150,0.0587014874172116,0.9139912790700092,0.0749101845791068,0.8889854816153063,0.0734690349930138,80
200,0.0543246184049466,0.9206814661223236,0.0752790878309596,0.8887091022936615,0.0745528352696837,80
250,0.0499580499619309,0.9273078129102668,0.074183401147166,0.8905154687514836,0.0749082684178596,80
300,0.0475174492913033,0.9309909215774466,0.0759446821828246,0.8880159571769315,0.075614402458763,80
2,0.1547629683992723,0.7530485059064986,0.1535962947301458,0.7516075284579964,0.0487438876615848,20
3,0.1500680914629316,0.7617183452184906,0.1495845775882435,0.7591564324440796,0.053781621488452,20
4,0.1472508175936986,0.766873567662717,0.1481332638427996,0.7618955718315163,0.0546074599858218,20
5,0.1430590389034723,0.7744807219958285,0.1428561239133984,0.7715862228207944,0.0583501683822464,20
6,0.1411192540613539,0.77797614669675,0.1408123683446701,0.7753351104347395,0.0557399663694744,20
7,0.1412985817489358,0.7776535218960066,0.1405258943512747,0.775870136965563,0.0605686353140406,20
8,0.1352709334083325,0.7884200999167894,0.1347186037775986,0.7863946481615844,0.0613197906544042,20
9,0.1271168589654363,0.8027550301666955,0.1276737666461009,0.7989562814244661,0.0629918160407324,20
10,0.1306185299753867,0.7966306394574127,0.1319380626912825,0.7914384237223817,0.0631331482701704,20
20,0.1091926345836222,0.8333997771749565,0.1107999897691446,0.8284310931563084,0.0647986798387738,20
30,0.0981821458762028,0.8516776124676626,0.1028344209559077,0.8419626829475327,0.0664918018720989,20
40,0.0867116650674143,0.8703109357347567,0.0909030169148215,0.8617304463644078,0.0684248094749033,20
50,0.0821793068377448,0.8775645255243908,0.0883960876397883,0.8659442050211534,0.0682352699767104,20
60,0.0757483531528361,0.8877549383557817,0.0815054886521235,0.8770929983143954,0.0701524995913594,20
70,0.0732206752695533,0.8917283842219722,0.0791837108203812,0.8808644555064942,0.0701682331218187,20
80,0.0698550820459512,0.8969916954777954,0.0776987838768459,0.8832162818407765,0.0705131959977689,20
90,0.0671422504009118,0.9012118026247634,0.0762893418330436,0.8855868058906258,0.0700725569527697,20
100,0.0657432995945101,0.903380321379076,0.0742948820765401,0.8887341913317972,0.0718984519406361,20
150,0.05862721953353,0.9143313640109076,0.0722817590477151,0.8920907600139351,0.0734115501478318,20
200,0.0543487569960583,0.9208528673673206,0.0721417862278389,0.8925114054157586,0.0741354846821451,20
250,0.050955494921424,0.9259924344532792,0.0739224952134694,0.8899446638608375,0.0750956047080625,20
300,0.047836835455961,0.9306910483554942,0.0749952747533424,0.8886543171035737,0.0755839774181353,20
2,0.1547468390177988,0.7528457555423108,0.1504880052484727,0.7583395906169321,0.048260515344143,60
3,0.1519805237093502,0.7579704999805457,0.1486725632024086,0.761710255046465,0.0478862834605455,60
4,0.1480372132176694,0.7652189970010368,0.1446822457876286,0.7690727425236248,0.0559271640004456,60
5,0.1443599949420029,0.7719156177121012,0.141026650622118,0.7757709340398178,0.057421183221195,60
6,0.1411494185108172,0.7777157266978205,0.1373090462402311,0.7824875331232537,0.0575631981121295,60
7,0.1388447858909845,0.7818527952274616,0.1369623132772189,0.783128353755052,0.0593693857094884,60
8,0.1375393279445115,0.7841865063684773,0.1350477704186207,0.7865564351775179,0.0612920784149559,60
9,0.1377065663647178,0.7838879353499053,0.1342131177788947,0.7880544689701587,0.0589823306709837,60
10,0.1373430812482489,0.7845367542487611,0.1340818367580534,0.7882937196192961,0.062316403146552,60
20,0.1095754669223586,0.8326075715943843,0.1089973459639748,0.832012040041385,0.0643694162611758,60
30,0.0969557788534456,0.853560283271118,0.0978715160818197,0.8507148673793139,0.066324161489186,60
40,0.0860798243018265,0.8712136199765186,0.0878400724983032,0.8671750588036059,0.06798063941734,60
50,0.0811456807859478,0.8791056000460394,0.0838845637708234,0.8736288840145557,0.0689809194479052,60
60,0.078553218446365,0.8832238935051219,0.0825811829389716,0.8757599139812317,0.0703248311768114,60
70,0.0745769214472176,0.8895034471206591,0.0792968532227903,0.8811011957543928,0.0696103940202831,60
80,0.0708051094770948,0.8954193713166372,0.0766954696831223,0.8852562884262338,0.0709379397501292,60
90,0.0680807096897108,0.8996682792480244,0.0747346839784742,0.8883660705246601,0.0708211232343799,60
100,0.0658263560460034,0.9031689981512792,0.0733462349457386,0.8906104679728424,0.0713477795442356,60
150,0.0595266737532067,0.912880423096187,0.0706766124193583,0.8949708614665934,0.0730783682875988,60
200,0.0547992329992079,0.92010080294051,0.0708596333127001,0.8949838471408202,0.0741536485885362,60
250,0.0512982901950152,0.9254116034265673,0.0729435955629392,0.8920480330415781,0.0747522049217738,60
300,0.04816974907233139,0.9301318283988913,0.07234824682162701,0.8930945956324094,0.07544034718262871,60
