['NDUFAF7'],[[1.55163603]],[[2.10884412]],[[1.8507869]],[[2.20552272]],[[1.88051112]],[[1.86552159]],[[1.8826747]],[[1.23688288]],[[0.93149566]],[[0.90792997]],[[1.05931178]],[[1.14427388]],[[1.01811386]]
['CD46'],[[1.85231006]],[[1.8192577]],[[1.71866603]],[[2.05078481]],[[1.83982427]],[[1.2512396]],[[1.58481608]],[[1.51767851]],[[1.06812489]],[[1.17093206]],[[1.04767153]],[[1.17883735]],[[1.0463103]]
['RSRP1'],[[1.62809706]],[[1.93313406]],[[1.72264505]],[[2.19746853]],[[1.91835378]],[[1.70827675]],[[1.86096493]],[[1.65772483]],[[1.27252151]],[[1.11327903]],[[1.20086477]],[[1.32990812]],[[1.17787272]]
['MARC2'],[[3.38306549]],[[3.29942664]],[[3.27648132]],[[4.21935923]],[[3.68500163]],[[2.98922833]],[[2.83148632]],[[2.69827]],[[2.01132921]],[[1.85216202]],[[2.40950204]],[[1.94432129]],[[2.66380391]]
['SPP1'],[[2.3275229]],[[1.79305691]],[[1.90950257]],[[1.62545956]],[[1.4409405]],[[0.81680111]],[[1.27740979]],[[0.36654066]],[[0.51472302]],[[1.16201258]],[[0.92992599]],[[0.72831224]],[[0.72154]]
['UBN1'],[[1.6420814]],[[1.74018979]],[[1.77913972]],[[1.96836649]],[[1.76354503]],[[1.53994135]],[[1.58551511]],[[1.3986869]],[[1.12468003]],[[1.35098094]],[[1.12829884]],[[1.25014757]],[[1.07615063]]
['DNAH7'],[[1.59518407]],[[1.98127307]],[[1.59819473]],[[2.01791686]],[[1.77879867]],[[2.1938993]],[[1.18561132]],[[1.377826]],[[0.76317632]],[[1.41562905]],[[0.80439251]],[[0.92891247]],[[0.94290694]]
['PTBP3'],[[1.60672047]],[[1.83936673]],[[1.79809036]],[[2.04134552]],[[1.84539668]],[[1.55998487]],[[1.75095385]],[[1.35002052]],[[0.97057192]],[[0.99606243]],[[1.0254803]],[[1.15764188]],[[1.00566528]]
['NR4A3'],[[1.52935891]],[[1.12390822]],[[1.51290677]],[[1.19539162]],[[1.01035037]],[[0.50653679]],[[0.86056001]],[[0.77215996]],[[0.49595854]],[[1.30989286]],[[0.85827291]],[[0.67532011]],[[0.57101891]]
['YIPF4'],[[1.72632601]],[[1.85154623]],[[1.65687934]],[[1.88529635]],[[1.6957043]],[[1.2801505]],[[1.85359015]],[[1.27463578]],[[0.95652082]],[[1.07539753]],[[0.93302741]],[[1.09161353]],[[0.93987991]]
['GNA13'],[[1.57545399]],[[1.63968373]],[[1.56221323]],[[1.94754462]],[[1.81703321]],[[1.38797762]],[[1.57320112]],[[1.4394951]],[[1.08238622]],[[1.05307548]],[[1.02148237]],[[1.1566941]],[[1.00436416]]
['TRIM6'],[[1.48374556]],[[1.30696609]],[[1.88889807]],[[2.17804175]],[[2.52044671]],[[2.21583689]],[[1.33886226]],[[1.34166784]],[[0.98805934]],[[1.52871854]],[[0.80066584]],[[1.38615811]],[[1.16805689]]
['TNFSF10'],[[1.26366689]],[[1.87821933]],[[1.81386889]],[[2.26118465]],[[2.03450536]],[[1.70009358]],[[1.74088282]],[[1.57790624]],[[1.09131455]],[[1.2327698]],[[1.01644719]],[[1.26285938]],[[1.05839722]]
['ADGRE5'],[[1.0357574]],[[1.90947723]],[[2.0210076]],[[2.24716876]],[[2.0187219]],[[1.61719784]],[[2.09844823]],[[1.66058629]],[[1.18230136]],[[1.37621058]],[[1.12108953]],[[1.38402647]],[[1.16672457]]
['NMI'],[[1.62463883]],[[2.03929042]],[[1.98813385]],[[2.46060311]],[[2.19108022]],[[1.46054088]],[[1.86840038]],[[1.53200656]],[[1.06009764]],[[1.08155207]],[[1.06965308]],[[1.25627783]],[[1.11204045]]
['RAP2C'],[[1.5805557]],[[1.75768298]],[[1.85656828]],[[2.03441988]],[[1.82115473]],[[1.63793116]],[[1.8436842]],[[1.49460418]],[[1.12360664]],[[1.17740584]],[[1.10069564]],[[1.31227626]],[[1.10419536]]
['COQ8B'],[[1.37801067]],[[1.85705928]],[[1.89832438]],[[2.07325309]],[[1.8800798]],[[1.26815242]],[[1.38304273]],[[1.40399921]],[[1.11878623]],[[0.98696486]],[[1.07498192]],[[1.25019826]],[[1.03961239]]
['PPP4R1L'],[[1.88327627]],[[2.01089252]],[[1.87529403]],[[2.38574418]],[[2.06037217]],[[1.84780836]],[[2.01387023]],[[1.82769403]],[[1.4140835]],[[1.1866272]],[[1.32468301]],[[1.41727484]],[[1.18629613]]
['USP9X'],[[1.45808637]],[[1.69515676]],[[1.68644749]],[[1.95592635]],[[1.76041433]],[[1.47400119]],[[1.72932248]],[[1.39115687]],[[1.10210511]],[[1.01566017]],[[0.99515997]],[[1.12677365]],[[1.022459]]
['SIRT5'],[[1.50346118]],[[1.69630895]],[[1.80223278]],[[1.82071865]],[[1.63020077]],[[0.80371298]],[[1.24572054]],[[0.95277496]],[[0.73460099]],[[1.06964466]],[[0.808297]],[[0.95907225]],[[0.7873424]]
['NRN1'],[[1.17075816]],[[0.88158945]],[[1.16440897]],[[2.12968269]],[[1.03876117]],[[1.28816976]],[[1.71996141]],[[1.56493275]],[[1.24751153]],[[1.08321122]],[[1.18445048]],[[1.63186854]],[[1.20915846]]
['DOK4'],[[1.10563867]],[[1.29303454]],[[1.29728523]],[[2.52010138]],[[2.09484322]],[[1.86628906]],[[1.47311873]],[[1.74492206]],[[1.46384517]],[[1.30662237]],[[1.12435734]],[[1.66550283]],[[1.19375471]]
['TM9SF2'],[[1.80542446]],[[1.82087863]],[[1.82574392]],[[1.98757977]],[[1.88182845]],[[1.49188964]],[[1.84283517]],[[1.49754587]],[[1.05346281]],[[1.08614162]],[[1.02273769]],[[1.13001378]],[[1.03909266]]
['FOSB'],[[2.36225844]],[[2.21479596]],[[3.19427118]],[[2.76853084]],[[1.90722743]],[[0.24558648]],[[1.55306064]],[[0.9563535]],[[0.71737069]],[[1.13095663]],[[1.04812439]],[[1.25967414]],[[1.14795]]
['STAT5A'],[[0.70181811]],[[1.50219662]],[[1.62080108]],[[1.93264627]],[[1.6842417]],[[1.38612288]],[[0.95272038]],[[1.39432923]],[[1.12161743]],[[1.06884358]],[[0.9825337]],[[1.21844885]],[[1.05314902]]
['RHOT1'],[[1.21048527]],[[1.44177711]],[[1.31363907]],[[1.56374292]],[[1.3858033]],[[1.17672526]],[[1.46024795]],[[1.09835862]],[[0.82571823]],[[1.04791133]],[[0.71730002]],[[0.88437108]],[[0.76532321]]
['FGD3'],[[1.49106959]],[[1.71812041]],[[1.72110639]],[[1.93550896]],[[1.65356413]],[[1.52598092]],[[1.59419429]],[[1.38817036]],[[1.10087969]],[[1.17676894]],[[1.05669218]],[[1.21543527]],[[1.04037779]]
['STYXL1'],[[1.19688961]],[[1.48980316]],[[1.58323723]],[[2.05133261]],[[1.80349126]],[[1.54298648]],[[1.72617326]],[[1.56925904]],[[1.24473745]],[[1.11726024]],[[0.95577806]],[[1.17975749]],[[1.04499995]]
['DOCK4'],[[1.52384093]],[[2.15809629]],[[1.98146517]],[[2.80752725]],[[2.10943572]],[[2.04315066]],[[2.1613503]],[[1.73121063]],[[1.26368581]],[[1.41916538]],[[1.09828897]],[[1.55696573]],[[1.24535732]]
['HAT1'],[[1.60129289]],[[1.9290947]],[[1.86758963]],[[2.19560109]],[[1.9486716]],[[1.29669972]],[[1.95047436]],[[1.36059764]],[[0.89589224]],[[0.86138962]],[[0.99255701]],[[1.07382081]],[[0.982439]]
['LOXL1'],[[0.95849948]],[[1.61536459]],[[1.62553921]],[[2.69126738]],[[2.28985193]],[[1.91693352]],[[0.81947097]],[[1.58176114]],[[1.25426018]],[[1.4994178]],[[1.0511637]],[[1.59871541]],[[1.1412619]]
['PHF20L1'],[[1.77856456]],[[1.97806867]],[[1.87547496]],[[2.11652573]],[[1.89318221]],[[1.62025523]],[[2.13215657]],[[1.43994262]],[[1.06558352]],[[1.16330976]],[[1.04008044]],[[1.16572571]],[[1.02255044]]
['TMEM8A'],[[1.12060849]],[[1.32095674]],[[1.48024219]],[[1.66913656]],[[1.46765027]],[[1.3907773]],[[1.38972533]],[[1.30273359]],[[0.98711225]],[[1.19839074]],[[0.89929416]],[[1.0782695]],[[0.923482]]
['AFDN'],[[1.36297275]],[[1.53303836]],[[1.45628768]],[[2.90751317]],[[2.47285836]],[[0.954321]],[[1.08084393]],[[1.69570335]],[[1.14615341]],[[0.92741071]],[[1.67533878]],[[1.71510604]],[[1.62808057]]
['HELZ2'],[[1.61772161]],[[1.93747735]],[[2.00586056]],[[2.36073442]],[[2.09664032]],[[1.29477512]],[[1.59686419]],[[1.35623759]],[[1.02816396]],[[1.37417312]],[[1.1447237]],[[1.40225387]],[[1.21437264]]
['OSBPL2'],[[1.79156353]],[[1.86430971]],[[1.87163198]],[[2.09892984]],[[1.82843232]],[[1.65906593]],[[1.68060654]],[[1.52393463]],[[1.16826061]],[[1.22015058]],[[1.14389663]],[[1.28208161]],[[1.10258077]]
['SESN2'],[[1.36937727]],[[2.33677504]],[[2.5911402]],[[2.33841546]],[[2.05736074]],[[1.41130138]],[[1.75369591]],[[1.40788021]],[[1.03857765]],[[1.238323]],[[1.09547689]],[[1.31756592]],[[1.19680701]]
['SYNE1'],[[1.68742673]],[[2.09665139]],[[1.94359698]],[[2.1792166]],[[2.02976885]],[[1.39455009]],[[2.37019487]],[[1.09228022]],[[0.98600755]],[[0.77090498]],[[1.04640325]],[[1.19769362]],[[1.05207945]]
['RLIM'],[[1.17556354]],[[1.87265413]],[[1.84596997]],[[2.2023884]],[[2.03591767]],[[1.57825762]],[[2.12556952]],[[1.33073935]],[[0.93611386]],[[0.92873245]],[[0.98333479]],[[1.15655232]],[[0.97528804]]
['TRIM22'],[[1.76877527]],[[2.32790613]],[[2.30273203]],[[2.61916603]],[[2.42089313]],[[1.40717913]],[[1.8792745]],[[1.33465079]],[[0.98769199]],[[0.97208161]],[[1.06234764]],[[1.27741334]],[[1.08516183]]
['SERINC3'],[[1.53603859]],[[1.80160926]],[[1.82614471]],[[1.97082638]],[[1.81193312]],[[1.37120591]],[[1.60181719]],[[1.42871108]],[[1.12450104]],[[1.11803626]],[[1.03988357]],[[1.14702233]],[[1.03370736]]
['MBD2'],[[1.53009693]],[[1.66061528]],[[1.81631976]],[[2.12886402]],[[1.92921919]],[[1.57011448]],[[1.71075983]],[[1.46092306]],[[1.05379454]],[[1.00182868]],[[1.09478236]],[[1.23163371]],[[1.06688382]]
['PTPN22'],[[1.75201202]],[[1.64705213]],[[1.64453375]],[[1.82310251]],[[1.63541615]],[[1.15107652]],[[2.05565072]],[[1.07444219]],[[0.78617931]],[[0.90708632]],[[0.89666862]],[[1.02835074]],[[0.93330226]]
['SLC38A2'],[[1.79511238]],[[1.97695916]],[[1.77357209]],[[2.30470938]],[[2.17517979]],[[1.56250404]],[[1.96054063]],[[1.42266463]],[[0.99512583]],[[0.94350359]],[[1.00426156]],[[1.16650911]],[[1.02835984]]
['KIDINS220'],[[1.43088907]],[[1.71272288]],[[1.69526281]],[[1.94845627]],[[1.7429249]],[[1.62840722]],[[1.78851037]],[[1.43216546]],[[1.12362674]],[[1.06695031]],[[1.02593346]],[[1.15379118]],[[1.01762764]]
['TCN1'],[[2.29138937]],[[1.97283174]],[[2.13569573]],[[2.83823282]],[[2.55266262]],[[1.00402134]],[[2.62342722]],[[1.73454705]],[[1.74316028]],[[1.71550113]],[[1.58352198]],[[1.93786624]],[[1.75955648]]
['CARS2'],[[1.57740692]],[[1.63731514]],[[1.66788365]],[[2.25071961]],[[1.90994491]],[[1.68672271]],[[2.03580415]],[[1.70858339]],[[1.35028429]],[[1.07881388]],[[1.20702773]],[[1.29902151]],[[1.11615587]]
['ANKRD6'],[[2.18608743]],[[2.21008235]],[[2.29382842]],[[2.15415715]],[[1.83465909]],[[1.34045757]],[[2.38860847]],[[1.4134026]],[[1.14329078]],[[1.08321086]],[[1.02313804]],[[1.20161624]],[[1.04850781]]
['AGAP2'],[[1.34732709]],[[1.6496616]],[[1.78454504]],[[1.99304187]],[[1.68637998]],[[1.2381909]],[[1.47193678]],[[1.26264251]],[[1.01704935]],[[1.05168861]],[[1.04534656]],[[1.23602737]],[[1.05759347]]
['MDM2'],[[2.62323452]],[[2.15559657]],[[1.99684175]],[[2.09569427]],[[1.99786784]],[[1.19173211]],[[1.37732549]],[[1.33861124]],[[0.98362997]],[[1.09271668]],[[1.00438535]],[[1.2332643]],[[1.04450339]]
['ZNF670-ZNF695'],[[1.59518434]],[[1.98127324]],[[2.82434585]],[[2.73314095]],[[2.14728618]],[[1.81713827]],[[2.97871369]],[[1.98610818]],[[1.21660469]],[[1.20489477]],[[1.15193334]],[[1.80686315]],[[1.2749738]]
['RNASEL'],[[1.61792259]],[[1.68703841]],[[1.7438038]],[[2.17469904]],[[1.91243641]],[[1.51795367]],[[1.74777759]],[[1.49739905]],[[1.1063957]],[[1.16228712]],[[1.12636021]],[[1.32099187]],[[1.15562419]]
['SP110'],[[1.36406571]],[[1.81547532]],[[1.81102488]],[[2.06805131]],[[1.78146636]],[[1.47471914]],[[1.49239214]],[[1.38002106]],[[1.07930836]],[[1.11283297]],[[1.06601415]],[[1.25893306]],[[1.05613011]]
['APPL2'],[[1.64766509]],[[1.77677759]],[[1.74226987]],[[1.85266516]],[[1.60828331]],[[1.39231559]],[[1.45527519]],[[1.293227]],[[1.01732203]],[[1.05649728]],[[0.97797965]],[[1.14250078]],[[0.96354071]]
['WASHC4'],[[1.88177941]],[[2.06161835]],[[1.75918718]],[[2.10138032]],[[1.88826622]],[[1.61745517]],[[1.97870049]],[[1.50519522]],[[1.06938972]],[[1.02411196]],[[1.08871686]],[[1.20336474]],[[1.10229333]]
['ITM2B'],[[1.63374798]],[[1.73672694]],[[1.69292497]],[[2.06611929]],[[1.90597743]],[[1.53247929]],[[1.59689178]],[[1.52060448]],[[1.13108635]],[[1.17935682]],[[1.01448902]],[[1.1470522]],[[1.00195383]]
['DBNL'],[[1.57560368]],[[1.80925989]],[[1.83933583]],[[2.06247644]],[[1.83387244]],[[1.54278606]],[[1.74712258]],[[1.44628094]],[[1.1452658]],[[1.18271649]],[[1.1002985]],[[1.24920242]],[[1.08713306]]
['MARCH7'],[[1.61699081]],[[1.7360429]],[[1.56246386]],[[1.90694665]],[[1.73072987]],[[1.45957157]],[[1.64174636]],[[1.28903181]],[[0.91236964]],[[0.95992392]],[[0.97164452]],[[1.08471376]],[[0.94754768]]
['TANK'],[[1.61653924]],[[1.6991319]],[[1.62479208]],[[1.92600381]],[[1.70883236]],[[1.43464458]],[[1.91641396]],[[1.44468858]],[[1.07736573]],[[1.04871145]],[[1.02141563]],[[1.18202418]],[[1.06431678]]
['SKIL'],[[2.04839585]],[[1.94426541]],[[1.95096043]],[[2.30162465]],[[2.1652225]],[[1.79086798]],[[2.02008234]],[[1.59258862]],[[1.16402287]],[[1.18416664]],[[1.18457488]],[[1.35141726]],[[1.15817695]]
['DNAJB5'],[[1.46202815]],[[2.51017537]],[[2.5182633]],[[3.06304095]],[[2.98175818]],[[1.06061976]],[[0.71392735]],[[1.54609275]],[[1.12668346]],[[1.52703142]],[[1.56371134]],[[2.0014755]],[[1.73259441]]
['FAM8A1'],[[1.4461866]],[[1.92855088]],[[1.7924671]],[[2.03378133]],[[1.81055976]],[[1.57385333]],[[1.49096982]],[[1.34299626]],[[1.03045271]],[[1.2679375]],[[1.01251928]],[[1.18130105]],[[0.98208942]]
['CASP1'],[[1.20822769]],[[1.61576292]],[[1.65005149]],[[2.32664208]],[[2.00990857]],[[1.64643952]],[[1.84421889]],[[1.72461441]],[[1.26065469]],[[1.07642764]],[[1.1202163]],[[1.33715939]],[[1.17099748]]
['RAB1A'],[[1.60275353]],[[1.81019968]],[[1.81505602]],[[2.19066542]],[[2.05340739]],[[1.64632816]],[[1.9159131]],[[1.48364494]],[[1.05674323]],[[1.04561302]],[[1.02469263]],[[1.17854224]],[[1.03164879]]
['ACTR2'],[[1.50324717]],[[1.55512297]],[[1.62710105]],[[1.98170054]],[[1.86035284]],[[1.52497628]],[[1.85469632]],[[1.49646008]],[[1.08531101]],[[0.99599803]],[[1.02960118]],[[1.18414272]],[[1.0543006]]
['FBXO11'],[[1.62068792]],[[1.77215699]],[[1.60357968]],[[2.00243204]],[[1.83001706]],[[1.55707358]],[[1.73179517]],[[1.39769046]],[[0.98429444]],[[0.99482168]],[[1.04129767]],[[1.16948304]],[[1.042966]]
['PARP9'],[[1.33505182]],[[1.86309881]],[[1.85770619]],[[2.20597051]],[[1.94061894]],[[1.58837926]],[[1.73816409]],[[1.41117882]],[[1.00185292]],[[1.16013458]],[[1.00596419]],[[1.20727989]],[[1.08149501]]
['KIAA1109'],[[1.87435085]],[[1.91128815]],[[1.76826987]],[[1.99478618]],[[1.73028239]],[[1.34846233]],[[1.89678992]],[[1.26513495]],[[0.90137461]],[[0.95421118]],[[1.05021282]],[[1.15318283]],[[1.04858853]]
['CCNG2'],[[1.81446841]],[[1.87725146]],[[1.75760394]],[[1.91810768]],[[1.76842117]],[[1.27496822]],[[1.48278134]],[[1.38593551]],[[1.04790523]],[[1.0700434]],[[1.00284106]],[[1.14559099]],[[0.95924316]]
['PPP3CA'],[[1.6337705]],[[1.71196234]],[[1.72820934]],[[1.91626815]],[[1.70250332]],[[1.50229172]],[[1.69998179]],[[1.45465264]],[[1.07050535]],[[1.04909227]],[[1.04097691]],[[1.18391595]],[[0.99851002]]
['ETV6'],[[1.1559446]],[[1.54567428]],[[1.667647]],[[2.05677866]],[[1.78801599]],[[1.48556373]],[[1.68976214]],[[1.44913435]],[[1.09732899]],[[1.12214591]],[[1.01861882]],[[1.1751054]],[[1.02043856]]
['NUP58'],[[1.88399409]],[[1.74654954]],[[1.76813106]],[[1.9897515]],[[1.8424485]],[[1.47613879]],[[1.77365173]],[[1.36451612]],[[0.97187242]],[[1.02909553]],[[1.00921718]],[[1.11752672]],[[0.98491223]]
['MTMR6'],[[1.95072997]],[[1.84731879]],[[1.81171905]],[[2.0703828]],[[1.93409983]],[[1.51165839]],[[1.92461697]],[[1.42607656]],[[1.01008991]],[[1.17656136]],[[1.02737413]],[[1.16963107]],[[1.00950657]]
['SLC46A3'],[[1.19479506]],[[2.03710944]],[[1.78625527]],[[2.14938723]],[[2.0220566]],[[1.74243095]],[[1.35998358]],[[1.25725072]],[[0.91795087]],[[0.92749463]],[[0.96013233]],[[1.10150492]],[[0.98674055]]
['ABHD13'],[[1.51549015]],[[1.84187549]],[[1.56507874]],[[1.9529746]],[[1.79097763]],[[1.2976359]],[[1.5987058]],[[1.19947705]],[[0.85574386]],[[0.8479678]],[[0.90251013]],[[1.03280812]],[[0.8781536]]
['PELI2'],[[1.44755643]],[[1.80851651]],[[1.74825795]],[[2.01947489]],[[1.86072579]],[[1.52572538]],[[1.4128323]],[[1.58125853]],[[1.20221309]],[[1.17410895]],[[1.06234964]],[[1.21470854]],[[1.07331915]]
['BNIP2'],[[1.46291184]],[[1.7041791]],[[1.70115669]],[[2.08450438]],[[1.91942343]],[[1.62261696]],[[2.03981384]],[[1.49146078]],[[1.08691573]],[[1.06461105]],[[1.00732488]],[[1.14763982]],[[1.02097631]]
['NCOA2'],[[1.50270336]],[[1.74331578]],[[1.72347699]],[[1.85930787]],[[1.63050069]],[[1.37369187]],[[1.53024569]],[[1.35037283]],[[1.10912061]],[[1.1337339]],[[1.01814889]],[[1.15759066]],[[1.02796062]]
['NEIL1'],[[1.45025807]],[[1.95846134]],[[1.79419637]],[[2.36846224]],[[2.11105348]],[[0.60370016]],[[0.69327356]],[[1.08913366]],[[0.95591552]],[[0.71994392]],[[1.02016421]],[[1.21775782]],[[0.95198238]]
['USP3'],[[2.0097878]],[[1.87500583]],[[1.77807122]],[[2.0024315]],[[1.78993699]],[[1.50463094]],[[1.80886969]],[[1.41074658]],[[1.00956867]],[[1.08974152]],[[1.00816105]],[[1.14869174]],[[1.02843533]]
['IGSF6'],[[1.44882875]],[[1.6368293]],[[1.63710163]],[[2.03321118]],[[1.8476542]],[[1.71648511]],[[2.55007209]],[[1.6754074]],[[1.15329972]],[[1.17864724]],[[1.13764454]],[[1.31033678]],[[1.06837728]]
['NPEPPS'],[[1.43222909]],[[1.71406334]],[[1.67174718]],[[2.02141724]],[[1.7834631]],[[1.67244221]],[[1.77325142]],[[1.56334453]],[[1.17698707]],[[1.11460739]],[[1.0892264]],[[1.23799817]],[[1.08365022]]
['ARSG'],[[1.91293864]],[[2.0441275]],[[2.005701]],[[1.83003083]],[[1.53004866]],[[1.20367384]],[[1.38388512]],[[1.28619968]],[[0.9954035]],[[1.00544027]],[[1.06068206]],[[1.1568142]],[[0.99905231]]
['CSNK1D'],[[1.69309238]],[[2.09752725]],[[2.15909181]],[[2.37589974]],[[2.12405251]],[[1.60479181]],[[1.65131097]],[[1.39167877]],[[1.09594262]],[[1.16658656]],[[1.08169016]],[[1.26262527]],[[1.08593011]]
['SECTM1'],[[0.9505466]],[[1.84367262]],[[2.02278459]],[[2.25832882]],[[2.05226179]],[[1.76578853]],[[1.29329073]],[[1.53022744]],[[1.13524032]],[[1.27182607]],[[0.98404722]],[[1.24736405]],[[1.04131119]]
['MOB3C'],[[1.3256883]],[[1.58689994]],[[1.59079201]],[[1.95080976]],[[1.76570968]],[[1.25282628]],[[1.74139434]],[[1.30960818]],[[1.03883503]],[[1.09068038]],[[1.05873473]],[[1.226504]],[[1.06733339]]
['ABL2'],[[1.05404828]],[[1.67773704]],[[1.7156798]],[[1.78515031]],[[1.5368416]],[[1.56961647]],[[1.88348076]],[[1.09108213]],[[0.87430082]],[[0.98320395]],[[0.87134517]],[[1.0376795]],[[0.93461376]]
['INTS3'],[[1.21025343]],[[1.82191082]],[[1.79950091]],[[2.07678397]],[[1.79489899]],[[1.68982089]],[[1.59002506]],[[1.43286796]],[[1.10545399]],[[1.10045191]],[[1.07621742]],[[1.22640943]],[[1.07970505]]
['DEGS1'],[[1.17137163]],[[1.46343675]],[[1.51936459]],[[1.92659334]],[[1.76804322]],[[1.52936455]],[[1.81761158]],[[1.36455865]],[[1.0257647]],[[0.93795168]],[[0.93263235]],[[1.10230701]],[[0.94485445]]
['CALM2'],[[2.31458407]],[[2.28164606]],[[2.1345758]],[[2.18715835]],[[2.10273884]],[[1.30882454]],[[1.57148856]],[[1.45150109]],[[1.00953078]],[[0.93075338]],[[1.0270149]],[[1.16304041]],[[1.04822759]]
['RAB5A'],[[1.35797815]],[[1.67410507]],[[1.68271065]],[[1.99373863]],[[1.74187859]],[[1.35827719]],[[1.57213367]],[[1.44561725]],[[1.07224359]],[[1.07570992]],[[0.95526831]],[[1.2373772]],[[1.0775695]]
['GTF2H2'],[[1.64510976]],[[2.43899017]],[[2.84285791]],[[3.97560984]],[[3.54235457]],[[2.78195374]],[[2.03537262]],[[2.50046725]],[[1.94919669]],[[1.24725857]],[[2.47236271]],[[2.29596704]],[[2.27630869]]
['FEM1C'],[[1.48135452]],[[1.71579118]],[[1.73390268]],[[2.34565808]],[[2.11018378]],[[1.92568768]],[[2.41155956]],[[1.59371198]],[[1.03033376]],[[0.92716267]],[[1.16765289]],[[1.30292306]],[[1.20711664]]
['FBXO38'],[[1.97446976]],[[1.95529495]],[[1.9152229]],[[1.95417211]],[[1.65346464]],[[1.68054477]],[[2.06464602]],[[1.45055892]],[[1.07515754]],[[1.10056938]],[[1.00486978]],[[1.14634226]],[[1.00079147]]
['TBC1D7'],[[2.33828111]],[[1.91382147]],[[1.64016126]],[[2.23028638]],[[1.95049132]],[[1.25667287]],[[2.19526001]],[[1.38866404]],[[1.07832343]],[[0.98975354]],[[1.1692504]],[[1.37135625]],[[1.17130732]]
['GFOD1'],[[2.55778267]],[[2.32958293]],[[2.19061989]],[[2.13969872]],[[2.1564516]],[[0.6952784]],[[0.72312816]],[[1.05234365]],[[0.9334064]],[[0.84681463]],[[0.97038539]],[[1.12349058]],[[1.01022535]]
['TMEM140'],[[1.40169061]],[[1.63482077]],[[1.65317128]],[[1.99859742]],[[1.75011209]],[[1.34021955]],[[1.36501767]],[[1.51655855]],[[1.24385029]],[[1.35562074]],[[1.03635452]],[[1.1838905]],[[1.01058142]]
['BIN3'],[[1.55813341]],[[1.71531648]],[[1.77424768]],[[2.05048411]],[[1.78251143]],[[1.38629641]],[[1.53459757]],[[1.39374213]],[[1.13992483]],[[1.18255976]],[[1.10066001]],[[1.25951533]],[[1.06483107]]
['DOCK5'],[[1.96753427]],[[2.17421303]],[[2.05691689]],[[2.16352761]],[[1.93535146]],[[1.6866763]],[[1.72308662]],[[1.42297195]],[[1.08597911]],[[1.25741298]],[[1.10234775]],[[1.25623948]],[[1.07936263]]
['MFSD14B'],[[1.76702741]],[[1.67494961]],[[1.7402944]],[[2.30192558]],[[2.12096027]],[[1.74929064]],[[2.22674639]],[[1.70529427]],[[1.20915049]],[[1.16001499]],[[1.19045888]],[[1.26663364]],[[1.14346859]]
['ROM1'],[[0.48164975]],[[1.49624722]],[[1.65393867]],[[2.24366957]],[[1.97045751]],[[1.62219764]],[[1.33886263]],[[1.49562577]],[[1.26543126]],[[0.99862689]],[[0.96649999]],[[1.24788258]],[[1.00803256]]
['CABLES2'],[[2.13251148]],[[1.84573996]],[[1.85625032]],[[1.80681444]],[[1.59672724]],[[0.92163856]],[[0.88679454]],[[1.03667636]],[[0.83804557]],[[0.94866534]],[[0.95384619]],[[1.11124707]],[[0.98020768]]
['TWF1'],[[1.41485556]],[[1.77623402]],[[1.63482967]],[[1.97419369]],[[1.80408468]],[[1.53587674]],[[1.96552048]],[[1.35695777]],[[1.02613724]],[[1.01089371]],[[1.06238196]],[[1.15685573]],[[1.04540232]]
['FAM177A1'],[[1.47513805]],[[1.67906835]],[[1.67775407]],[[2.10532947]],[[1.89899797]],[[1.38539652]],[[1.7012343]],[[1.41171622]],[[0.9798276]],[[1.17431926]],[[1.01865268]],[[1.15432728]],[[0.91370104]]
['NEK7'],[[1.59103864]],[[1.80641923]],[[1.68790938]],[[1.87756853]],[[1.73477051]],[[1.2482698]],[[1.38742283]],[[1.24304189]],[[0.97497801]],[[1.07107152]],[[0.94602437]],[[1.06915911]],[[0.93491239]]
['CDC123'],[[1.50275701]],[[2.00031158]],[[2.05510776]],[[2.20165183]],[[1.99490568]],[[1.398959]],[[1.81346776]],[[1.45120124]],[[0.99836426]],[[1.05173431]],[[0.98086403]],[[1.20845694]],[[1.00899688]]
['TMEM45B'],[[1.45838549]],[[1.66112658]],[[1.72047321]],[[1.43367303]],[[1.32295292]],[[2.08544338]],[[2.08631431]],[[1.01297872]],[[0.70711426]],[[1.22782996]],[[0.69537228]],[[0.76361489]],[[0.69796184]]
['PARP8'],[[1.76091935]],[[1.83828858]],[[1.66070529]],[[1.87780504]],[[1.64051467]],[[1.36581332]],[[1.44941025]],[[1.29372392]],[[0.95208083]],[[0.98889211]],[[1.01490452]],[[1.13233554]],[[0.98954915]]
['CACUL1'],[[1.90285355]],[[1.91300089]],[[1.75878647]],[[2.01714988]],[[1.77969442]],[[1.43816662]],[[1.68893881]],[[1.35646363]],[[1.02553599]],[[1.10358069]],[[1.03505213]],[[1.15489429]],[[1.00339428]]
['EPG5'],[[1.31097446]],[[1.67615784]],[[1.64385482]],[[1.91952449]],[[1.73760672]],[[1.18329052]],[[1.45380373]],[[1.24566018]],[[1.03841357]],[[0.99131837]],[[1.04480808]],[[1.14750337]],[[1.04190357]]
['PDE3B'],[[1.48989417]],[[1.84395208]],[[1.69747102]],[[1.82432777]],[[1.60784408]],[[0.98693829]],[[1.44192318]],[[0.95123318]],[[0.74034639]],[[1.00634562]],[[0.92431281]],[[1.02595177]],[[0.89576603]]
