['MEOX1'],[[0.13258191]],[[0.27572344]],[[0.08687978]],[[0.35993082]],[[0.28813059]],[[0.18295205]],[[0.34837763]],[[0.88890242]],[[0.70139687]],[[0.95031061]],[[0.94828781]],[[0.9512281]],[[1.21078336]]
['ITGA3'],[[0.3793917]],[[0.22788067]],[[0.42372742]],[[0.41590363]],[[0.25690802]],[[0.62369597]],[[0.13171439]],[[0.81759487]],[[0.69395702]],[[0.88808148]],[[0.77492839]],[[1.04949992]],[[0.84493176]]
['IL32'],[[0.45777863]],[[0.27078549]],[[0.27413629]],[[0.50583817]],[[0.30817374]],[[0.47742676]],[[0.16539517]],[[0.87073528]],[[0.74121618]],[[0.8450976]],[[0.92348762]],[[1.14884134]],[[0.95883766]]
['SLC18A1'],[[1.23115825]],[[0.7966837]],[[0]],[[0.80490085]],[[0.66078459]],[[1.17753988]],[[0.819471]],[[1.33186256]],[[1.95332858]],[[3.24546926]],[[2.41405369]],[[2.50777137]],[[2.53210865]]
['MYO16'],[[0.44805913]],[[0.2133457]],[[0.2484008]],[[0.2953808]],[[0.21222614]],[[0.42336955]],[[0.22076734]],[[0.77614055]],[[0.63364272]],[[1.01649474]],[[0.8212926]],[[1.01479781]],[[0.55773313]]
['FOXP3'],[[0.36856904]],[[0.23499767]],[[0.1878163]],[[0.47260529]],[[0.25633071]],[[0.56020351]],[[0.08567035]],[[0.8148388]],[[0.60573718]],[[0.9004557]],[[0.76966005]],[[1.02199595]],[[1.01317818]]
['RASGRF1'],[[0.60790902]],[[0.31695801]],[[0.13297738]],[[0.3012316]],[[0.03430903]],[[0.64232982]],[[0]],[[0.42382425]],[[0.32310404]],[[1.20489447]],[[0.45308507]],[[0.44808024]],[[0.37018392]]
['GPC1'],[[0.31615709]],[[0]],[[0.21163289]],[[0.63019409]],[[0.3503754]],[[0.4267012]],[[0.35399407]],[[1.14569759]],[[1.01192254]],[[1.0481624]],[[1.03388667]],[[1.1681142]],[[1.12835718]]
['CDON'],[[0.25775007]],[[0.22211547]],[[0.07869705]],[[0.2241321]],[[0.11453534]],[[0.36170867]],[[0.10300597]],[[0.58108487]],[[0.3643069]],[[0.68750748]],[[0.44112601]],[[0.63401051]],[[0.53176783]]
['LMCD1'],[[1.88561645]],[[0.796684]],[[0]],[[1.56697932]],[[0.67779886]],[[1.53249711]],[[0.8194713]],[[1.73898831]],[[1.92495563]],[[1.85216202]],[[2.37320129]],[[2.14049662]],[[1.65309926]]
['SPEG'],[[0.38788777]],[[0.19167919]],[[0.17074173]],[[0.4757142]],[[0.32598473]],[[0.41627924]],[[0.24400937]],[[1.01621562]],[[0.8906568]],[[0.94695219]],[[0.75477524]],[[1.02240648]],[[0.93560108]]
['CELSR1'],[[0.50888991]],[[0.30653523]],[[0.25131268]],[[0.65640379]],[[0.48513217]],[[0.48137455]],[[0.25071203]],[[1.00707138]],[[1.15467115]],[[0.81734734]],[[1.22424797]],[[1.27819183]],[[1.00876182]]
['ITM2A'],[[0.50954863]],[[0.32407057]],[[0.40127545]],[[0.61347006]],[[0.48903265]],[[0.41826216]],[[0.18822844]],[[1.09642688]],[[1.05145435]],[[0.83584847]],[[1.00697576]],[[1.28349903]],[[1.20685311]]
['EPB41L2'],[[0.52364435]],[[0.25801907]],[[0.35136591]],[[0.55946886]],[[0.42798436]],[[0.7681881]],[[0.46862546]],[[1.03916975]],[[0.86083961]],[[0.96970037]],[[0.98331128]],[[1.18850713]],[[1.07332196]]
['MID2'],[[0.4188791]],[[0.28308626]],[[0.15706096]],[[0.45534956]],[[0.29300882]],[[0.46511561]],[[0.10932734]],[[0.77068225]],[[0.61003256]],[[0.94928659]],[[0.82110263]],[[0.95414208]],[[0.94143968]]
['IGSF9B'],[[0.3426252]],[[0.24158942]],[[0.28085119]],[[0.37484542]],[[0.2105942]],[[0.53383618]],[[0.18877398]],[[0.92437479]],[[0.69148567]],[[0.83667523]],[[0.97565019]],[[1.12715477]],[[1.07587642]]
['COL4A4'],[[0.71221276]],[[0.47295494]],[[0.3498383]],[[0.92455752]],[[0.53515736]],[[0.76330087]],[[0.44599593]],[[1.04743701]],[[1.14102019]],[[1.06978411]],[[1.23208063]],[[1.48492406]],[[1.21952901]]
['C3orf18'],[[0.47188603]],[[0.3365462]],[[0.25009431]],[[0.52001577]],[[0.32545603]],[[0.45924692]],[[0.3816984]],[[0.99426983]],[[0.75994634]],[[0.99642966]],[[1.02643897]],[[1.20465988]],[[1.10930533]]
['SIRPG'],[[0.2923015]],[[0.13620962]],[[0.18693987]],[[0.43301024]],[[0.25312274]],[[0.47430108]],[[0.17063962]],[[0.97393329]],[[0.80203487]],[[0.89560959]],[[0.90179941]],[[1.09914234]],[[1.00543937]]
['PEBP1'],[[0.59399634]],[[0.30274271]],[[0.34624239]],[[0.49438118]],[[0.39991963]],[[0.48062598]],[[0.22837924]],[[0.85573532]],[[0.73249912]],[[0.87532817]],[[0.88177801]],[[1.03128689]],[[0.92215432]]
['PCBP4'],[[0.48164957]],[[0.3755333]],[[0.3199448]],[[0.47910794]],[[0.26710842]],[[0.49933957]],[[0.20693958]],[[0.83970523]],[[0.73287645]],[[0.58931546]],[[0.95105985]],[[1.18168825]],[[1.05128212]]
['P3H2'],[[0.89338881]],[[0]],[[0.21163289]],[[0.37265019]],[[0.31936827]],[[0.29799857]],[[0.35399402]],[[0.94542336]],[[0.68432204]],[[1.04816234]],[[1.27449009]],[[1.42472944]],[[1.20390226]]
['AC016026.1'],[[1.23115828]],[[0]],[[0]],[[0.62702578]],[[0.34852657]],[[0.70571575]],[[0]],[[1.01549471]],[[1.10694456]],[[0.98470106]],[[1.13907129]],[[1.17605243]],[[1.52203453]]
['ITPR3'],[[0.56985148]],[[0.40078987]],[[0.3496081]],[[0.52911031]],[[0.3577438]],[[0.50297262]],[[0.1741629]],[[0.89116837]],[[0.8042191]],[[0.81074567]],[[1.00820669]],[[1.16144821]],[[0.98523653]]
['NRP1'],[[0.54349884]],[[0.2849891]],[[0.31817239]],[[0.2670508]],[[0.18247303]],[[1.12182633]],[[1.28956595]],[[0.48888155]],[[0.41337664]],[[1.11652338]],[[0.56072934]],[[0.73355418]],[[0.69542853]]
['CEP170B'],[[0.38077143]],[[0.23624344]],[[0.31001581]],[[0.28495505]],[[0.2840359]],[[0.6266032]],[[0.10984593]],[[0.83642704]],[[0.54345253]],[[1.00910228]],[[0.70900495]],[[1.13372303]],[[0.97044119]]
['HCN2'],[[0.63679871]],[[0.72280293]],[[0.69010796]],[[0.53339907]],[[0.34133955]],[[0.8903634]],[[0.66431481]],[[0.97617585]],[[0.957386]],[[1.02608151]],[[1.04064095]],[[1.13661232]],[[1.03960647]]
['MMP11'],[[0.17419985]],[[0.18954073]],[[0]],[[0.44050644]],[[0.12431458]],[[0.31076273]],[[0]],[[0.91280095]],[[1.04146537]],[[0.95031027]],[[1.06367593]],[[1.14685451]],[[1.09057639]]
['P2RX6'],[[0.29230156]],[[0.57666949]],[[0]],[[0.75215977]],[[0.40201023]],[[0.50653669]],[[0.32759507]],[[1.46552542]],[[1.46984225]],[[1.33499053]],[[1.63197151]],[[1.55389054]],[[1.25950154]]
['FOXRED2'],[[0.40901978]],[[0.2858625]],[[0.33153123]],[[0.58331259]],[[0.28013731]],[[0.67522708]],[[0.34334984]],[[1.06923823]],[[0.78906599]],[[0.69361073]],[[0.94577116]],[[1.08030693]],[[1.19700478]]
['CD40'],[[0.40514663]],[[0.36534635]],[[0.33496894]],[[0.78545579]],[[0.64865515]],[[0.99728711]],[[1.00863861]],[[1.41374656]],[[1.36005701]],[[0.87511393]],[[1.40122774]],[[1.42129326]],[[1.26439239]]
['CDC25B'],[[0.42831939]],[[0.32605329]],[[0.31812255]],[[0.51887874]],[[0.35292678]],[[0.49536498]],[[0.15233619]],[[0.88697211]],[[0.73504337]],[[0.83285307]],[[0.98818806]],[[1.21023701]],[[1.04480522]]
['SNPH'],[[0.40192648]],[[0.34310231]],[[0.41552505]],[[0.41311462]],[[0.30114034]],[[0.60626458]],[[0.45387868]],[[0.90705789]],[[0.72477514]],[[1.02662169]],[[0.72695986]],[[0.89848591]],[[0.81059894]]
['PPP1R16B'],[[0.64884588]],[[0.44051756]],[[0.41138287]],[[0.6671612]],[[0.50393616]],[[0.40405482]],[[0.16370289]],[[0.96152634]],[[0.89289326]],[[0.82208199]],[[1.12830195]],[[1.38476657]],[[1.25785188]]
['KLF8'],[[1.12621482]],[[0.85009833]],[[0.53022077]],[[0.71118308]],[[0.49370335]],[[0.56239684]],[[0.28798083]],[[1.05184956]],[[0.97947263]],[[0.82262418]],[[1.22571646]],[[1.25148657]],[[0.91497565]]
['EEF2K'],[[0.39828305]],[[0.35469717]],[[0.32173715]],[[0.48740465]],[[0.33441587]],[[0.43399342]],[[0.35301268]],[[0.89112268]],[[0.83249406]],[[0.88307637]],[[0.8708919]],[[1.06340915]],[[0.93211534]]
['PYCR3'],[[0.61534965]],[[0.32442689]],[[0.40070623]],[[0.57608568]],[[0.45053698]],[[0.58315447]],[[0.46715361]],[[1.02834676]],[[0.95778636]],[[0.98470099]],[[1.02520156]],[[1.16008822]],[[0.95377719]]
['OLFM2'],[[0.52589508]],[[0.35209613]],[[0.22523811]],[[0.4677782]],[[0.24907019]],[[0.37623522]],[[0.29048883]],[[0.86133917]],[[0.83683711]],[[0.85334793]],[[0.87097993]],[[1.09299347]],[[1.0159846]]
['CLC'],[[0.39797021]],[[0.1571263]],[[0.16489556]],[[0.52810642]],[[0.41136675]],[[0.06160757]],[[0.27967821]],[[0.85485333]],[[1.17826866]],[[0.9922825]],[[0.85960285]],[[1.08618574]],[[0.96944124]]
['SIGLEC6'],[[0.85481963]],[[0.28821807]],[[0.23118408]],[[0.91084451]],[[0.51494183]],[[0.52773861]],[[0.46715365]],[[1.38861701]],[[1.41276777]],[[0.83440612]],[[1.62185202]],[[1.88064305]],[[1.47859591]]
['SLC5A5'],[[0.3442727]],[[0]],[[0]],[[0.52674369]],[[0.41156382]],[[0.74245244]],[[0.26775831]],[[1.14598224]],[[1.11341276]],[[1.45431948]],[[1.31070692]],[[1.28428285]],[[1.30208931]]
['LSR'],[[0.41887904]],[[0.24658314]],[[0.21389365]],[[0.37718505]],[[0.26668802]],[[0.44638014]],[[0.1273671]],[[0.84444886]],[[0.69180041]],[[0.86503071]],[[0.75392824]],[[0.98865328]],[[0.85501914]]
['AGFG2'],[[0.47370671]],[[0.40420333]],[[0.32785268]],[[0.4720804]],[[0.31214862]],[[0.40808049]],[[0.19903798]],[[0.80904787]],[[0.72067722]],[[0.78543387]],[[0.89140803]],[[1.08633269]],[[0.91426199]]
['AEBP1'],[[0.52000275]],[[0.35032996]],[[0.33926909]],[[0.68426641]],[[0.43317017]],[[0.44742095]],[[0.25632247]],[[1.18609014]],[[1.08294625]],[[0.88020742]],[[0.98463765]],[[1.40174811]],[[1.19002068]]
['KCNT1'],[[0.34427268]],[[1.61536445]],[[0.43038792]],[[0.51799153]],[[0.19627773]],[[0]],[[0.38504847]],[[1.28396546]],[[1.1249767]],[[0.83440588]],[[1.20452115]],[[1.57858447]],[[1.47658487]]
['APBA1'],[[0.49475222]],[[0.30675932]],[[0.31994475]],[[0.39055379]],[[0.17787222]],[[0.64464214]],[[0.1495862]],[[0.58514568]],[[0.4485809]],[[0.55202723]],[[0.69443969]],[[0.89974003]],[[0.85894188]]
['NEURL1'],[[0.46850883]],[[0.39765404]],[[0.38043297]],[[0.34441891]],[[0.27766116]],[[1.01187938]],[[0.52154097]],[[1.18174913]],[[1.09420735]],[[0.87489959]],[[1.16091334]],[[1.33496588]],[[1.17414528]]
['RNF43'],[[0.6393327]],[[0.54350815]],[[0.44316299]],[[0.51084083]],[[0.37663745]],[[0.38360563]],[[0.27616065]],[[0.93561693]],[[0.88932758]],[[0.95987956]],[[0.76779473]],[[1.10316877]],[[0.95988532]]
['CNTNAP1'],[[0.32762144]],[[0.3092467]],[[0.41013135]],[[0.63021705]],[[0.36229311]],[[0.5960612]],[[0.27105705]],[[1.13297445]],[[0.85665146]],[[0.74005538]],[[0.98871499]],[[1.30386869]],[[1.05387895]]
['MPP2'],[[0.21624562]],[[0.16083832]],[[0.09696235]],[[0.23207619]],[[0.26142842]],[[0.48934813]],[[0.08567039]],[[0.57038023]],[[0.50898124]],[[0.55569199]],[[0.59711048]],[[0.82781893]],[[0.74317769]]
['DPH1'],[[0.57057895]],[[0.56393742]],[[0.36266739]],[[0.76307065]],[[0.49868177]],[[0.66291797]],[[0.3775188]],[[1.1992747]],[[0.97164385]],[[0.94286677]],[[1.179967]],[[1.31676735]],[[1.17036655]]
['TRIM2'],[[0.43531029]],[[0.15997331]],[[0.30684217]],[[0.39329474]],[[0.24919649]],[[0.47215098]],[[0.14311295]],[[0.83795243]],[[0.68082839]],[[0.91831905]],[[0.90757193]],[[1.05896553]],[[0.92963044]]
['P3H3'],[[0.48981656]],[[0.15129454]],[[0.28362245]],[[0.33509357]],[[0.14696033]],[[0.42977618]],[[0.29798686]],[[0.71479096]],[[0.44123809]],[[0.91150972]],[[0.70618865]],[[0.89241717]],[[0.86912804]]
['PRPF40B'],[[0.44222848]],[[0.29009628]],[[0.30750491]],[[0.42474675]],[[0.22815935]],[[0.34750025]],[[0.35060258]],[[0.83870089]],[[0.68160061]],[[0.80058453]],[[0.80235572]],[[0.94234178]],[[0.82975595]]
['BCL7A'],[[0.47164459]],[[0.20643102]],[[0.14507748]],[[0.77897039]],[[0.53842428]],[[0.52499072]],[[0.27834462]],[[1.22521366]],[[1.20952437]],[[0.88847637]],[[1.33852112]],[[1.53963945]],[[1.27274696]]
['ENO2'],[[0.43429201]],[[0.42044755]],[[0.39018012]],[[0.47100703]],[[0.3405596]],[[0.58755161]],[[0.3822755]],[[1.05018803]],[[0.89689104]],[[1.09358027]],[[0.86793004]],[[1.01971801]],[[0.87100332]]
['C12orf57'],[[0.45035239]],[[0.30578693]],[[0.25602949]],[[0.48321991]],[[0.37383254]],[[0.43310688]],[[0.18487267]],[[0.86942585]],[[0.79809387]],[[0.97269028]],[[0.91587228]],[[1.16484788]],[[0.97953979]]
['PHC1'],[[0.54005449]],[[0.39387166]],[[0.39381909]],[[0.52105993]],[[0.36420367]],[[0.59799038]],[[0.28998224]],[[1.00603649]],[[0.86230618]],[[0.69212574]],[[0.90291203]],[[1.03110329]],[[0.9252623]]
['BACH2'],[[0.44339215]],[[0.21724434]],[[0.19917981]],[[0.53880653]],[[0.39542151]],[[0.38039866]],[[0.11822546]],[[0.93071221]],[[0.90057537]],[[0.76217578]],[[0.98003759]],[[1.06290191]],[[0.93435567]]
['KHDRBS2'],[[1.52935901]],[[0.91420042]],[[1.03053923]],[[1.7978316]],[[1.26942712]],[[0.81323283]],[[0.68867903]],[[2.31575422]],[[2.50349337]],[[2.04701185]],[[2.62224447]],[[2.65567796]],[[2.31273518]]
['SLC16A10'],[[0.50042672]],[[0.28150363]],[[0.1465934]],[[0.36917638]],[[0.31831522]],[[0.39025314]],[[0.0824677]],[[0.80243092]],[[0.62969291]],[[0.78482409]],[[0.68613287]],[[0.77217666]],[[0.73318131]]
['CCR6'],[[0.1703787]],[[0.34967222]],[[0.31325599]],[[0.28732067]],[[0.16036691]],[[0.23398632]],[[0.05042534]],[[0.59604784]],[[0.59673095]],[[0.73792806]],[[0.73832658]],[[0.87064349]],[[0.60575168]]
['DNPH1'],[[0.47635611]],[[0.25122857]],[[0.31376049]],[[0.51929168]],[[0.40957526]],[[0.61276488]],[[0.42800825]],[[1.02025969]],[[0.92780494]],[[1.01757643]],[[0.86928158]],[[1.02803933]],[[0.95044087]]
['SLC29A1'],[[0.39202941]],[[0.13012057]],[[0.23248592]],[[0.38168886]],[[0.27647949]],[[0.51303371]],[[0.274819]],[[0.96207052]],[[1.24252117]],[[0.93452022]],[[1.01508098]],[[1.23452459]],[[1.11514767]]
['RASGRF2'],[[0.506149]],[[0.3082505]],[[0.25393382]],[[0.40378267]],[[0.24083253]],[[0.48758849]],[[0.20425045]],[[0.73614562]],[[0.64677173]],[[0.77596219]],[[0.78698242]],[[0.81705113]],[[0.71593985]]
['PLXNA1'],[[0.42618035]],[[0.24249777]],[[0.26098057]],[[0.48994661]],[[0.2865985]],[[0.59278062]],[[0.17417016]],[[1.02523646]],[[0.92355787]],[[0.70936332]],[[0.93146056]],[[1.17215621]],[[0.99824452]]
['ZAP70'],[[0.66433479]],[[0.54757341]],[[0.43489066]],[[0.58177387]],[[0.41695288]],[[0.49445335]],[[0.1804826]],[[0.88238053]],[[0.81900382]],[[0.88277209]],[[1.03125636]],[[1.20192508]],[[1.04790864]]
['OTOF'],[[0.92476054]],[[0.40882216]],[[0.82573285]],[[1.18003245]],[[0.51446426]],[[0.76643378]],[[0.42211751]],[[1.50193757]],[[1.53575323]],[[1.1111524]],[[2.12466223]],[[2.86877864]],[[1.82821965]]
['ST3GAL5'],[[0.58790511]],[[0.48475406]],[[0.3730954]],[[0.48839313]],[[0.37817284]],[[0.68907211]],[[0.4378151]],[[0.93347627]],[[0.83554048]],[[0.84122106]],[[0.94561877]],[[0.9626289]],[[0.91830119]]
['PASK'],[[0.49978971]],[[0.43380358]],[[0.43374644]],[[0.90811528]],[[0.60295206]],[[0.47663603]],[[0.20993658]],[[1.33697745]],[[1.16239364]],[[0.88380628]],[[1.64246781]],[[1.77656098]],[[1.51760258]]
['TNR'],[[0.63345181]],[[0.1814446]],[[0.30684226]],[[0.26280337]],[[0.16065122]],[[0.42670126]],[[0.2733018]],[[0.6545044]],[[0.51737156]],[[0.50110005]],[[0.50214525]],[[0.74325545]],[[0.71417851]]
['CDK18'],[[0.37790831]],[[0.33044512]],[[0.35148104]],[[0.42760435]],[[0.28369299]],[[0.67889067]],[[0.44802426]],[[0.95388956]],[[0.87898467]],[[0.50013982]],[[0.94979358]],[[1.01687135]],[[0.94960936]]
['RCAN3'],[[0.3812208]],[[0.23510068]],[[0.20298157]],[[0.39247527]],[[0.29276001]],[[0.44418466]],[[0.19114879]],[[0.79943937]],[[0.62756045]],[[0.78535118]],[[0.72938093]],[[0.87338013]],[[0.77491412]]
['MAN1C1'],[[0.31832273]],[[0.20404314]],[[0.22410063]],[[0.3664098]],[[0.23164491]],[[0.49013992]],[[0.20387043]],[[0.72860349]],[[0.5833033]],[[0.89929506]],[[0.71502274]],[[0.80595795]],[[0.73217063]]
['BCL11A'],[[0.4657471]],[[0.36520362]],[[0.50945]],[[0.71073117]],[[0.50220864]],[[0.65212799]],[[1.32069969]],[[1.23885347]],[[1.15516888]],[[0.97317079]],[[1.24249037]],[[1.38736078]],[[1.19734496]]
['SOCS2'],[[0.53769647]],[[0.42245018]],[[0.37409858]],[[0.47386084]],[[0.32805339]],[[0.2475704]],[[0.33402166]],[[0.79002468]],[[0.59536473]],[[0.78001219]],[[0.77126618]],[[0.92336764]],[[0.84079228]]
['SORBS3'],[[0.40714843]],[[0.24358078]],[[0.2947742]],[[0.35965449]],[[0.22163417]],[[0.4639235]],[[0.14285539]],[[0.81138479]],[[0.69272113]],[[0.82358569]],[[0.90509772]],[[1.08017882]],[[0.97861975]]
['ADGRB2'],[[0.9164105]],[[0.84079591]],[[0.67215932]],[[0.40173498]],[[0.31426464]],[[0.57768436]],[[0.29140534]],[[0.67576444]],[[0.65332233]],[[0.79259508]],[[0.81505508]],[[0.98619455]],[[0.77686209]]
['LY9'],[[0.35488442]],[[0.27359307]],[[0.2457856]],[[0.46458986]],[[0.28148045]],[[0.39470528]],[[0.11506953]],[[0.79344943]],[[0.74759743]],[[0.82686229]],[[0.8517026]],[[1.0245024]],[[0.88074719]]
['FAM213A'],[[0.73534302]],[[0.32829548]],[[0.24535502]],[[0.59550719]],[[0.34490005]],[[0.69825489]],[[0.1665373]],[[0.83536411]],[[0.63501891]],[[0.87603989]],[[0.75236208]],[[1.00484249]],[[0.78847134]]
['CHPF'],[[0.51378872]],[[0.55385412]],[[0.55481339]],[[0.66401699]],[[0.50719197]],[[0.54665626]],[[0.28510925]],[[1.0575696]],[[0.94523246]],[[1.26830974]],[[0.96996582]],[[1.22259871]],[[1.0972325]]
