N,Train_MSE,Train_r,Test_MSE,Test_r,Avg_Topological_Entropy,Random seed
2,0.133146125765547,0.8561312767750406,0.1337875737184904,0.8533608412737923,0.0482137698154142,46
3,0.1316148201438029,0.8579229078908442,0.1324739049635983,0.8549277366880839,0.0531817627443586,46
4,0.1272320171753864,0.8630307907094495,0.1295150443288112,0.8584559187074355,0.056520307840146,46
5,0.1204299453060123,0.8708986275156241,0.1215393623619751,0.8678487476664181,0.0582561900683646,46
6,0.1220327202455217,0.869050927658638,0.1246211935358928,0.8641958311352851,0.0573268539017924,46
7,0.1181457496404484,0.8735246264719179,0.1204908227220052,0.8690855050373734,0.0576357334969611,46
8,0.1152695127226656,0.8768203177198921,0.1177099880776087,0.8723265097234509,0.0588553762252605,46
9,0.1128409026879692,0.8795934928877961,0.1164863640074436,0.8737265206953853,0.0612650124625931,46
10,0.1065915772605459,0.8866895930822851,0.1101335276422779,0.8810894811985093,0.0620175339558368,46
20,0.0883101534193776,0.9071295281836924,0.0923269455556273,0.9013642547918286,0.0627838615950862,46
30,0.0762250588714195,0.9203922784715026,0.0801164095385277,0.915008405970692,0.0668042989462069,46
40,0.0705996962472316,0.9265010758506054,0.0752563131801666,0.92039202677753,0.067624106976674,46
50,0.0589272884578458,0.9390498339490798,0.0655868811405517,0.931013776548018,0.0675218229914888,46
60,0.0576112042953931,0.9404542233879608,0.0652527244699176,0.931372505705354,0.0695975374525831,46
70,0.0550935108480125,0.9431350204774106,0.0629140132831361,0.9339171487280998,0.0700172120744004,46
80,0.0501922700560187,0.9483320435886812,0.0577777107879033,0.9395067430671356,0.0711278719459496,46
90,0.0470467125372172,0.951652479430943,0.0551408594718572,0.9423559002171618,0.0700405649025104,46
100,0.0470614955408998,0.9516369013033632,0.0559580059909468,0.9415050515278351,0.071002197320519,46
150,0.0401802864073672,0.9588607004180868,0.0511750391333607,0.9466306170953152,0.0731998238141666,46
200,0.0362026979248271,0.9630116048423696,0.0504988631848642,0.9473659062134424,0.0739801911148405,46
250,0.0337218373823162,0.965591528872774,0.0501833840181863,0.9477585044685688,0.074602025960426,46
300,0.0315567020817461,0.967837500210852,0.0522676351098226,0.9456227142019764,0.0753000959107893,46
2,0.13401184183273,0.8548733234782091,0.1336466418941828,0.8544836610600037,0.0474388722413297,2
3,0.1294116282747143,0.860260930637814,0.1294612962326024,0.8594193127160992,0.0523001290797076,2
4,0.1245720253044583,0.8658927375163099,0.1250231163783789,0.8646215782491955,0.0571517483280626,2
5,0.1202133986047845,0.8709336776170122,0.1212931248760609,0.8689649663047889,0.0560892957478694,2
6,0.1202029936417842,0.8709456186417361,0.1212344847875369,0.8690262602637471,0.0605904876260614,2
7,0.1195981455946529,0.8716427970564273,0.1195947648682542,0.8709260681759148,0.0619785507785941,2
8,0.1153192029821035,0.8765594803721055,0.1182796134118225,0.8725542499251087,0.0617054373117637,2
9,0.1142633848508263,0.8777683461430638,0.1163509074191082,0.8746911285866776,0.0606226942925972,2
10,0.1121333780356911,0.8802021113660263,0.1127095941774935,0.8788886378992264,0.0590309109855029,2
20,0.0921008410799858,0.9027709933939456,0.0957468304882692,0.8982273557392717,0.0647373157048308,2
30,0.0758959057677815,0.9206229352779068,0.0812557072213126,0.9143226583757073,0.0678383899468045,2
40,0.0671713699991567,0.9300923150407936,0.0726190254415166,0.9237989322422882,0.0679029618248326,2
50,0.0630372083343779,0.9345459220129227,0.0690844129949177,0.9276539846705988,0.0674548781129902,2
60,0.0576881645310934,0.9402769756116446,0.0637237569480599,0.9335009624574688,0.0692846931069115,2
70,0.0514096727921686,0.946959610737671,0.0588098219917349,0.9387852492126392,0.0708524847424389,2
80,0.0496751116313345,0.9487975274264332,0.0573606345628436,0.9403405959517648,0.0714180373960572,2
90,0.0480259945189824,0.9505416126987318,0.0567901257557577,0.9409494096367732,0.0715241901348742,2
100,0.0452980524611117,0.9534196464326048,0.0540569964802115,0.9439423526856224,0.0717832220141413,2
150,0.0400341099736846,0.9589487960405014,0.051175350431465,0.94696422030556,0.0733883029087788,2
200,0.0368042562872262,0.962325649759835,0.0511828632203651,0.9470531144158276,0.0737738331154608,2
250,0.0336412518526433,0.9656211666804636,0.0501465036303717,0.9481640776890914,0.0750380651792867,2
300,0.031935008789232,0.967394230601582,0.0515157530140538,0.9467635425301076,0.0754438320594571,2
2,0.1328511712520398,0.8553638998618813,0.1366080429463361,0.8545628472921369,0.0483133045516964,10
3,0.1269056506352986,0.8623556548348759,0.1312338528099864,0.8607018534044264,0.0520066954288646,10
4,0.1219319098556838,0.8681610222218323,0.1255554060878191,0.8671989617825029,0.0551160827442934,10
5,0.1235908589392706,0.8662288474494917,0.1277329882765749,0.8647574316421771,0.0576040220174136,10
6,0.1195094917608113,0.8709745085988095,0.1229345342541823,0.8702012943105901,0.0586336487052647,10
7,0.1169488797768137,0.8739387550211195,0.1203780228832578,0.8730766311530715,0.058990077812609,10
8,0.113929491372189,0.8774211844676375,0.1185779271137095,0.8751365951002107,0.0579750258077683,10
9,0.1136122825407648,0.8777862343006417,0.1192554334430391,0.8743514641449184,0.0613467391230704,10
10,0.1081616912839033,0.8840356357627759,0.1128704718557112,0.8815366679643659,0.0588783827842035,10
20,0.0891222169546677,0.9055260424871268,0.0943300856854436,0.9020515776265592,0.0646776262377255,10
30,0.0757866005988317,0.9202796983653752,0.0810696562865266,0.9164515505977902,0.0650940534786578,10
40,0.069167144233486,0.9275158757617208,0.0739121138604281,0.9241321205032942,0.0680348006824207,10
50,0.0621613544653786,0.9351133935330882,0.0692927993016519,0.9290640034694004,0.0692959787541773,10
60,0.056536848275494,0.9411685790994258,0.0632085006654616,0.935500066201129,0.0691165872504409,10
70,0.0534483901092124,0.9444770128187532,0.0605311357119176,0.9383228674359988,0.0692832467256719,10
80,0.0500208418827124,0.9481351739811466,0.0580327899605923,0.940956624713604,0.0697578730151723,10
90,0.0475208333134649,0.9507945129154478,0.0553769261028365,0.9437429172120588,0.0710706569547257,10
100,0.0476001887205303,0.9507102145095022,0.055890209458764,0.9431994961869482,0.0708583043858633,10
150,0.039734287711309,0.9590300576333398,0.0510225352838202,0.9483127401365676,0.0731908331717209,10
200,0.0364802320602851,0.9624508753313922,0.0511104610517629,0.9482327495097372,0.0740579624699873,10
250,0.033841609584445,0.965215819216847,0.0504222083662088,0.9490011855089088,0.0750947090054006,10
300,0.0314496725325743,0.9677154413008552,0.0506812717135914,0.9487670404900028,0.0753067920596041,10
2,0.1329157522754134,0.855449082025123,0.1351036114114977,0.85566454838928,0.0487551769946456,100
3,0.1282609374850911,0.8609221128142357,0.1316164698711737,0.8596769951570603,0.0523194071909493,100
4,0.125907706584925,0.863675012890431,0.1279128219053889,0.8639482036631215,0.0556483066098847,100
5,0.1251585986170734,0.864549582444144,0.1280133299250745,0.8638182315958917,0.0558932145503763,100
6,0.118882253457325,0.8718435661307007,0.1219415111801094,0.8707515500381972,0.0596555387231901,100
7,0.1199373494962693,0.870621701961482,0.1240563542154822,0.8683456294608818,0.0592870220967314,100
8,0.1141718963999818,0.8772773720427919,0.1172038179755449,0.8761390087142205,0.0603212827448859,100
9,0.110864722679584,0.8810727585867654,0.1155561179408954,0.8779822070079271,0.0625305674768863,100
10,0.110893392842487,0.8810399741587003,0.1147427740661723,0.8789105299748092,0.0589738790265552,100
20,0.0865089300782916,0.9085350540183464,0.0909239280292311,0.9053746083472722,0.0656342109582295,100
30,0.0756988658051764,0.920461468003514,0.0808249397586075,0.916363255057128,0.0658635305722572,100
40,0.0660478156106417,0.930980072559686,0.0715787722922493,0.9263209970860394,0.0671219827197442,100
50,0.0616504386120473,0.9357335237447192,0.0681778608946818,0.9299957574384884,0.0680996495204745,100
60,0.0562883745058967,0.9414973159161087,0.0624938072832483,0.9359883069115462,0.0687506031044603,100
70,0.0522138756240972,0.9458535914024732,0.059423261308612,0.939253329756069,0.0702361957341873,100
80,0.0504347387070818,0.9477494869862946,0.0582943150144669,0.9404583031202234,0.0708209411937253,100
90,0.0479762449142497,0.950363098121492,0.0566269470973095,0.9421870141846228,0.0717551433090436,100
100,0.0455287048647131,0.9529579449316036,0.0545900191086579,0.9443308407909417,0.0715431476709705,100
150,0.0403316733264867,0.9584444659812872,0.0513159506490826,0.9478085616574848,0.0733769647032882,100
200,0.0362472226724216,0.9627344899548818,0.0501636287697714,0.9490141477031526,0.0744178888282955,100
250,0.0339369870806995,0.9651525583424811,0.0501927353876419,0.94904875597577,0.0745875542048723,100
300,0.0313150726549659,0.967889534912832,0.0504961580109986,0.94879568949772,0.0752887035284533,100
2,0.1334405574306791,0.8553120545672674,0.1296772724589629,0.8600747464067308,0.0479321613547124,80
3,0.1302352439279434,0.8590733869824965,0.1271838138538925,0.8629691839029596,0.0531980471649407,80
4,0.1245893221862808,0.865658554482811,0.1234771252235999,0.8672690084576677,0.0551106204751604,80
5,0.1237287730624255,0.8666578585277478,0.1216424583071353,0.8693914223074837,0.057484359857182,80
6,0.1189905301317203,0.8721397895380854,0.1167619327213491,0.8750035005755279,0.05968810978706,80
7,0.1155976166251166,0.8760440710455789,0.1146551828558408,0.8774203293920376,0.0622802859275432,80
8,0.1145289815267444,0.8772702430934183,0.1132007604896948,0.8790790356653798,0.0605774464358755,80
9,0.1144648750500143,0.8773436737515392,0.1136296404287601,0.8785878489919121,0.0620251868154541,80
10,0.1068045083747547,0.8860825423867558,0.1070966364935911,0.8860202273798397,0.0623191981125171,80
20,0.0928605673511544,0.9017722209445116,0.0957645853179864,0.898768083241933,0.0666700628140207,80
30,0.0768480554421732,0.9194592766696764,0.0797191759592995,0.9165127055733155,0.0638356690937227,80
40,0.069931271271791,0.926995036962877,0.0727283083487412,0.9241391846012046,0.0679451179987322,80
50,0.0635673820692125,0.9338747174024088,0.067631137927138,0.9296992630533844,0.0682272920041205,80
60,0.0578598511207007,0.940002011494174,0.0626730202634755,0.9350016896021632,0.067789838271635,80
70,0.0545182849354985,0.9435708693523326,0.0595436322623328,0.9383516933859994,0.0697444639481994,80
80,0.0495602847563174,0.9488413761348492,0.0552226163270941,0.942987722852752,0.0697688028967303,80
90,0.0489600420740944,0.9494774667788796,0.0552875784930619,0.9428992821409669,0.0711988589802428,80
100,0.047144733867712,0.9513986027144208,0.0537312352788041,0.9445549841384312,0.0715349930185087,80
150,0.0404868903061526,0.958411620147862,0.0504124021715929,0.9481013175406012,0.0734525626917718,80
200,0.0369913770606871,0.96207314205548,0.0505528498464411,0.9479804866819824,0.074565865250783,80
250,0.0337196979543228,0.9654876189212842,0.0487087905485826,0.949983685089014,0.0748928328874149,80
300,0.0316323107230631,0.9676598179285998,0.0500272304687257,0.9486547421225456,0.0756658355593111,80
2,0.1341031361416632,0.854654974224557,0.1322205067098993,0.8566057475596351,0.0486337075815941,20
3,0.1298390131136815,0.8596546516600727,0.1285959265003743,0.860859530163275,0.0538898622964503,20
4,0.1285332713005064,0.861179815524417,0.1268831231891227,0.8628605994504802,0.0546484083060733,20
5,0.1245961800669217,0.8657624727894091,0.123867430160285,0.8663707715290591,0.0583929019736497,20
6,0.1212825137443469,0.8696010273520728,0.1197067637977858,0.8711967307354427,0.055790327838098,20
7,0.1213168850115587,0.8695610965778809,0.1199249413330015,0.8709445214180093,0.0605198229777335,20
8,0.1150608254349184,0.8767622675357777,0.1135950548390669,0.8782364855249886,0.0613789035140228,20
9,0.1086536448022431,0.8840765651789584,0.1096902419622287,0.8826938709676209,0.0631308516697025,20
10,0.1101904923362178,0.8823276920977292,0.1103885723839841,0.8818960159138831,0.063001482297107,20
20,0.0911244541805512,0.9037850776895934,0.0909798736150024,0.9037798521173692,0.0648350629016698,20
30,0.0785115898513266,0.9177042040665048,0.0810925739810206,0.9147430412191624,0.0664992355138655,20
40,0.0679391976751209,0.9292109178627412,0.0697044804383372,0.927183022981343,0.068338117158921,20
50,0.062810754913858,0.9347415664112146,0.0667725279659495,0.9303698510173724,0.0682881326252795,20
60,0.0557727504433595,0.9422787018737994,0.0585159136884545,0.9392482727328972,0.070131991364683,20
70,0.0540705202360692,0.9440926128803694,0.0587140202210057,0.9391052576962592,0.0701362477284772,20
80,0.0505937863901106,0.94778667068834,0.0564540726089343,0.9415008103096214,0.0705070006291889,20
90,0.0482111369310741,0.9503099616334136,0.0530255757592945,0.945179791761229,0.0700885463580861,20
100,0.0467197582617022,0.9518859691533508,0.0523653064569161,0.945836168669959,0.0719037353944846,20
150,0.0403773661537544,0.9585593216690772,0.0492166666698395,0.949250330035645,0.0734071029488861,20
200,0.0369408280835699,0.9621558524803352,0.0482120286872271,0.950326825588688,0.0741567962941559,20
250,0.0343587308241579,0.9648493420925176,0.048710264270607,0.9498262021944196,0.0751146220969004,20
300,0.0320477123491449,0.9672536979227332,0.049405733106576,0.9491809798208956,0.0755782784427307,20
2,0.1338451783340521,0.8546560748200625,0.132663522153818,0.8572889467341942,0.048295910318107,60
3,0.1312772595728037,0.8576757942363773,0.1300268737696431,0.8603579448484926,0.0478592544588961,60
4,0.1273464741026669,0.8622790720114497,0.1267682660529216,0.8641300430631291,0.0557784854335317,60
5,0.1232942634267246,0.8669981568505143,0.1228731426969104,0.8686240754230901,0.0572960534344814,60
6,0.1207752379157816,0.8699188809012,0.1199178381080482,0.8720026866471411,0.0576889142979505,60
7,0.1185185365229242,0.8725272634952352,0.1184391802341726,0.8736979747760331,0.0592645813905813,60
8,0.1175580529952653,0.8736350828981676,0.1163596724646131,0.8760762318079023,0.0612604518554002,60
9,0.1180572635662974,0.8730594727587546,0.1184160577650118,0.8737227168035705,0.0590364345246293,60
10,0.1172283725372613,0.8740150048996167,0.1163755395727651,0.8760559696265595,0.0621497752863472,60
20,0.0898307150645497,0.905030973612022,0.0914543738713561,0.9040287407775218,0.0642414530777532,60
30,0.0781852963921983,0.917897020892708,0.0794844295158446,0.917157910199456,0.066380433590303,60
40,0.0663392772394528,0.9308022294219386,0.068104620289442,0.9294864132477084,0.0678948742856908,60
50,0.0614279330300691,0.936100543715078,0.063368707002718,0.9345483209834162,0.0689394873781027,60
60,0.0586301680789376,0.9391053811180776,0.0617219937633564,0.9363103846915284,0.0702538075453482,60
70,0.0544414042242423,0.9435862875628264,0.0587334849168586,0.9395029399533176,0.0696296518529045,60
80,0.0517515706790121,0.9464525361480168,0.0562779302431316,0.9421219588462952,0.070942682642754,60
90,0.0484049969289879,0.9500065273408742,0.0536524845863596,0.9449008003338236,0.070804141738101,60
100,0.0464609834692695,0.9520649340932792,0.0517378757467872,0.9469397891176232,0.0712528056314567,60
150,0.0408872071501984,0.9579421782546164,0.0496338232883525,0.9492016305924978,0.0730531380463727,60
200,0.0371902117466504,0.9618206491582384,0.0478695574606165,0.9510645389150882,0.0741777589875742,60
250,0.0344635209667727,0.9646711941286004,0.0480725200778062,0.9509095161723916,0.0748549028935637,60
300,0.03186793375636811,0.9673768769268482,0.04848141049953241,0.9505499035492482,0.07547275596609938,60
