['CFLAR'],[[1.03441706]],[[2.04367008]],[[2.2928558]],[[2.23053568]],[[2.14455489]],[[1.77019238]],[[1.50095839]],[[1.23806943]],[[1.18008978]],[[1.06630404]],[[0.84003819]],[[1.02534307]],[[0.84546046]]
['STEAP4'],[[0.96869975]],[[1.99566223]],[[2.02472345]],[[1.94775661]],[[1.87009803]],[[1.7797157]],[[1.43611284]],[[1.26143913]],[[1.17902646]],[[1.09032823]],[[0.78084243]],[[0.86637603]],[[0.73718877]]
['APOBEC3A'],[[1.12311804]],[[2.04123186]],[[2.2153098]],[[2.25233957]],[[2.16906499]],[[1.89130615]],[[1.63462039]],[[1.2925664]],[[1.29256059]],[[1.14396443]],[[0.94334079]],[[1.12869669]],[[0.9110205]]
['ADCY4'],[[1.14855239]],[[1.916321]],[[2.125928]],[[1.88669251]],[[1.785445]],[[1.45151223]],[[1.39930093]],[[1.17284006]],[[1.2108448]],[[1.08425483]],[[0.97577495]],[[1.12272222]],[[0.97827978]]
['HEATR5A'],[[0.9188058]],[[1.89327104]],[[1.87784098]],[[1.69710798]],[[1.75860837]],[[1.51502956]],[[1.30957283]],[[1.12931975]],[[1.02744269]],[[1.01872482]],[[1.00629159]],[[1.1135594]],[[0.95036024]]
['MLLT1'],[[1.12619687]],[[2.3822609]],[[2.63996407]],[[2.60400822]],[[2.35008062]],[[1.78590364]],[[1.36975576]],[[1.22694971]],[[1.33295515]],[[1.15071373]],[[1.00465556]],[[1.17860655]],[[1.02593515]]
['SH3BP5'],[[1.27900375]],[[2.16117818]],[[2.2210594]],[[2.13206829]],[[2.10596319]],[[1.43219977]],[[1.02101455]],[[0.98452971]],[[0.92195819]],[[1.00609602]],[[1.03852292]],[[1.22991145]],[[1.05516619]]
['IL13RA1'],[[1.0390052]],[[2.36540127]],[[2.34836079]],[[2.25626193]],[[2.24348832]],[[1.60541077]],[[1.40122816]],[[1.19641699]],[[1.12387928]],[[1.20402274]],[[0.80205783]],[[0.93876184]],[[0.78406468]]
['RAI2'],[[1.17946467]],[[2.40701044]],[[2.2379298]],[[1.71816972]],[[2.23865099]],[[2.11052578]],[[0.9881735]],[[0.9768462]],[[0.91874798]],[[1.47504978]],[[1.10308419]],[[0.88978356]],[[0.96628191]]
['CNGA4'],[[1.27681999]],[[1.2144147]],[[2.31084875]],[[1.93005006]],[[1.5159032]],[[1.94276483]],[[1.98222431]],[[1.66828085]],[[1.73876535]],[[0.65271247]],[[1.03866004]],[[1.17923369]],[[1.17682635]]
['KDM6B'],[[0.94544934]],[[1.91037637]],[[2.10056028]],[[2.02206269]],[[1.83386836]],[[1.62789321]],[[1.39975316]],[[1.20900471]],[[1.19910404]],[[1.11246243]],[[0.78468524]],[[0.98876947]],[[0.77378504]]
['FLOT2'],[[1.06609342]],[[2.33987412]],[[2.55665011]],[[2.56130135]],[[2.55849086]],[[2.22575671]],[[1.64701933]],[[1.35967795]],[[1.4855486]],[[1.13207621]],[[0.91696423]],[[1.15353855]],[[0.9359195]]
['TBC1D8B'],[[0.75698929]],[[1.46499338]],[[2.3224379]],[[2.02368152]],[[2.575169]],[[1.99048619]],[[1.11271429]],[[1.19358874]],[[0.44814486]],[[0.7892321]],[[1.25712585]],[[1.05663655]],[[1.294462]]
['NUMB'],[[1.04283555]],[[1.97957385]],[[2.13580554]],[[2.08504799]],[[2.01891352]],[[1.77312953]],[[1.5401859]],[[1.30673152]],[[1.30918551]],[[1.14593866]],[[0.89051672]],[[1.06793297]],[[0.8889829]]
['LAMTOR5'],[[0.97477807]],[[2.01917128]],[[2.01926773]],[[2.06002755]],[[2.21180616]],[[1.95342597]],[[1.36890828]],[[1.19609133]],[[1.28657833]],[[0.99439912]],[[0.93604471]],[[1.12772827]],[[0.93527276]]
['AGO4'],[[1.07741524]],[[1.95858325]],[[2.05652775]],[[2.00248359]],[[1.97787017]],[[1.75758885]],[[1.41004532]],[[1.2023777]],[[1.16451553]],[[1.098007]],[[0.86097006]],[[0.97658158]],[[0.81310391]]
['TMEM165'],[[1.12942806]],[[1.9940147]],[[2.08234901]],[[2.01265681]],[[2.14437134]],[[1.92058036]],[[1.66008433]],[[1.33910798]],[[1.35813797]],[[1.16590678]],[[1.02197005]],[[1.18270546]],[[0.99382628]]
['AGTPBP1'],[[1.04422205]],[[1.98257337]],[[1.93919571]],[[1.92379566]],[[2.08649372]],[[1.94630105]],[[1.34759692]],[[1.07288035]],[[1.04658942]],[[1.10623022]],[[0.86858367]],[[0.9912311]],[[0.85380865]]
['PHF21A'],[[1.00195832]],[[2.11467355]],[[2.36890657]],[[2.37106561]],[[2.30969543]],[[1.9558691]],[[1.56099381]],[[1.3554738]],[[1.36176232]],[[1.12395358]],[[0.87781808]],[[1.05113456]],[[0.88730512]]
['STX11'],[[0.82655325]],[[2.13922088]],[[2.36529256]],[[2.36690518]],[[2.29315189]],[[1.61506439]],[[1.53067358]],[[1.32364948]],[[1.25948736]],[[0.99323465]],[[0.97304221]],[[1.15379251]],[[1.00589706]]
['USP15'],[[1.08989056]],[[1.94275988]],[[1.90610405]],[[1.85979137]],[[1.91829022]],[[1.47152931]],[[1.17880048]],[[1.03227561]],[[1.05745168]],[[1.1692688]],[[0.97769194]],[[1.10665208]],[[0.95096696]]
['CAB39'],[[0.99079707]],[[2.07723048]],[[2.06961281]],[[2.01566986]],[[2.09642871]],[[1.71096537]],[[1.29316138]],[[1.18381196]],[[1.10187626]],[[1.05986524]],[[0.87069678]],[[1.00465109]],[[0.86388452]]
['PLXNC1'],[[1.07688333]],[[2.23677189]],[[2.32580467]],[[2.23531263]],[[2.26545382]],[[2.10379973]],[[1.63814985]],[[1.32545271]],[[1.3224059]],[[1.09881026]],[[0.84678197]],[[1.01523139]],[[0.81312076]]
['ABHD17C'],[[0.82879821]],[[1.59807098]],[[1.62336057]],[[1.55118163]],[[2.1437152]],[[1.22404888]],[[1.1127145]],[[1.03996141]],[[1.22386163]],[[0.53681117]],[[0.81212739]],[[1.30192658]],[[0.99266231]]
['TM6SF1'],[[1.13842999]],[[1.88698961]],[[1.88126374]],[[1.82991764]],[[1.72081103]],[[1.47665258]],[[1.29738585]],[[1.26582581]],[[1.24636057]],[[1.18885242]],[[0.88434698]],[[1.01182765]],[[0.85479944]]
['SLC31A2'],[[1.40132447]],[[2.2995874]],[[2.44947457]],[[2.47617738]],[[2.37715237]],[[1.58730073]],[[1.51142085]],[[1.20382635]],[[1.12545888]],[[1.20047722]],[[0.82993729]],[[1.07020858]],[[0.93403358]]
['RNF144B'],[[1.51623899]],[[2.14892807]],[[2.11443821]],[[2.01063889]],[[2.11545619]],[[1.61355886]],[[1.50999571]],[[1.22329292]],[[1.13130082]],[[1.11920567]],[[0.93008794]],[[1.13625462]],[[0.99460887]]
['GGH'],[[1.11070816]],[[2.40701029]],[[2.55852431]],[[2.48036149]],[[2.54142695]],[[1.45325646]],[[1.06555067]],[[1.18314179]],[[1.12915023]],[[1.50766882]],[[0.71819153]],[[0.92148329]],[[0.93794586]]
['SDCBP'],[[0.96555681]],[[2.08986076]],[[2.10250422]],[[2.07202763]],[[2.17179483]],[[1.79125851]],[[1.29874776]],[[1.15757063]],[[1.06672317]],[[1.09188591]],[[0.74734678]],[[0.84378729]],[[0.71199393]]
['SORL1'],[[1.02614422]],[[1.94584029]],[[2.08297981]],[[2.02820927]],[[2.05832095]],[[1.73048064]],[[1.41910759]],[[1.18793893]],[[1.19024812]],[[1.11550848]],[[0.80314813]],[[0.9439958]],[[0.79957187]]
['ENTPD1'],[[1.15785864]],[[2.24045395]],[[2.29646159]],[[2.23558714]],[[2.28955312]],[[1.90785555]],[[1.49038874]],[[1.19389926]],[[1.22931968]],[[1.16928172]],[[0.85029269]],[[0.95099658]],[[0.80972532]]
['DIRC2'],[[1.01352106]],[[1.74701344]],[[1.79915434]],[[1.75724308]],[[2.12197945]],[[1.77094455]],[[1.46000291]],[[1.35830573]],[[1.23982414]],[[1.10793773]],[[0.96665252]],[[1.0437887]],[[0.86749764]]
['APH1B'],[[1.23025872]],[[2.08837051]],[[2.09424134]],[[1.85513685]],[[1.9690139]],[[1.6001396]],[[1.26045858]],[[1.12006622]],[[1.05897168]],[[1.03174968]],[[1.11098746]],[[1.19370886]],[[1.04748946]]
['C1RL'],[[1.12196229]],[[2.14119425]],[[2.28450929]],[[2.23879864]],[[2.13672732]],[[1.89424049]],[[1.61670347]],[[1.31925276]],[[1.36294551]],[[1.17891328]],[[0.90867676]],[[1.07760565]],[[0.87857806]]
['TLE3'],[[0.97382496]],[[2.15981548]],[[2.30188737]],[[2.22782133]],[[2.0868713]],[[1.68676683]],[[1.35815184]],[[1.27683938]],[[1.39565953]],[[1.18711682]],[[0.99869586]],[[1.1861597]],[[0.9647395]]
['IGF1R'],[[1.10209133]],[[2.21162471]],[[2.3324173]],[[2.1990746]],[[2.0724428]],[[1.84994097]],[[1.5530344]],[[1.26664142]],[[1.14821021]],[[1.094296]],[[1.00456094]],[[1.10330098]],[[0.92320902]]
['SSH2'],[[1.04564748]],[[1.97960747]],[[2.05088111]],[[1.9490903]],[[1.89660556]],[[1.64911572]],[[1.43268061]],[[1.1966713]],[[1.14745353]],[[1.13917079]],[[0.80844025]],[[0.95957645]],[[0.82561788]]
['OSBPL1A'],[[1.21635065]],[[2.20809002]],[[2.36752356]],[[2.20525989]],[[2.13736988]],[[2.86724623]],[[1.42318075]],[[1.07501536]],[[1.21049292]],[[1.08172073]],[[1.28863159]],[[1.51656426]],[[1.30611692]]
['SLC16A3'],[[1.16666121]],[[1.96646894]],[[2.06272802]],[[2.01603682]],[[1.96942837]],[[1.7273702]],[[1.58274691]],[[1.39526368]],[[1.41047084]],[[1.19550528]],[[0.93158004]],[[1.14224572]],[[0.90455954]]
['IFNAR1'],[[0.84810562]],[[2.28090383]],[[2.21523183]],[[2.13763113]],[[2.17913217]],[[1.84643084]],[[1.34946284]],[[1.09853802]],[[1.08546701]],[[0.99721833]],[[0.70125273]],[[0.87320454]],[[0.70080631]]
['SLC44A3'],[[0.81471966]],[[2.72987654]],[[1.93253169]],[[2.24719165]],[[2.89670418]],[[1.09610456]],[[1.47020355]],[[1.33619728]],[[1.2238618]],[[0.93764133]],[[0.79585294]],[[1.16916277]],[[0.62743493]]
['FCGR2A'],[[0.90112642]],[[2.03761342]],[[2.18774096]],[[2.16898592]],[[2.14860582]],[[2.00393864]],[[1.62540365]],[[1.34233843]],[[1.39400143]],[[1.12403741]],[[0.80556035]],[[1.01619187]],[[0.77721227]]
['HMCN1'],[[0.96250857]],[[1.26813336]],[[2.47975351]],[[2.12856405]],[[2.31252755]],[[1.58067225]],[[0.98817366]],[[1.33619728]],[[0.6175659]],[[1.99096634]],[[1.12564167]],[[1.64986975]],[[1.26530825]]
['CNIH4'],[[1.04109259]],[[2.41344281]],[[2.33508613]],[[2.26462422]],[[2.37163431]],[[1.92623125]],[[1.41160252]],[[1.17578156]],[[1.24738622]],[[1.02585237]],[[0.91652632]],[[1.08424178]],[[0.96359247]]
['LBR'],[[1.08688163]],[[1.81548802]],[[1.76857982]],[[1.71393304]],[[1.8037205]],[[1.63172037]],[[1.27121099]],[[1.11978282]],[[0.9993865]],[[1.12559681]],[[0.9030066]],[[1.00093249]],[[0.86371697]]
['NFKBIZ'],[[0.8690993]],[[2.22510764]],[[2.21867849]],[[2.19889212]],[[2.2229553]],[[1.96595165]],[[1.69264795]],[[1.39120532]],[[1.37328422]],[[1.15598271]],[[1.05433377]],[[1.20967779]],[[1.03416412]]
['FAM105A'],[[0.89464065]],[[1.78031233]],[[1.72050372]],[[1.67313926]],[[2.04293526]],[[1.58591751]],[[1.32758514]],[[1.24264204]],[[1.10020462]],[[1.01812064]],[[0.82721428]],[[0.99073868]],[[0.84868185]]
['ARHGAP26'],[[1.07060337]],[[1.87130401]],[[2.04956703]],[[2.03400018]],[[2.07975758]],[[1.60068405]],[[1.45336625]],[[1.25770246]],[[1.21240612]],[[1.09958066]],[[0.8469581]],[[1.00399317]],[[0.84688661]]
['CREB5'],[[0.99287742]],[[2.15630677]],[[2.25485953]],[[2.211226]],[[2.17562513]],[[1.82459119]],[[1.52136794]],[[1.32309503]],[[1.32174043]],[[1.10643149]],[[0.70153394]],[[0.80855272]],[[0.6507274]]
['SLC12A9'],[[1.09381084]],[[2.2366189]],[[2.45292929]],[[2.42015773]],[[2.16047683]],[[2.0552603]],[[1.65759042]],[[1.33604905]],[[1.44944043]],[[1.19507676]],[[0.83258985]],[[1.03239179]],[[0.82012905]]
['CSGALNACT1'],[[1.01803899]],[[2.15677075]],[[2.1561519]],[[2.07527018]],[[1.84421349]],[[1.44146459]],[[1.20835286]],[[0.93731748]],[[0.93998738]],[[0.89668625]],[[0.72787682]],[[1.2244245]],[[1.05146046]]
['MSRB2'],[[1.100962]],[[2.05553418]],[[2.04293317]],[[1.90786399]],[[1.91799586]],[[1.24681324]],[[1.22849275]],[[1.2522513]],[[1.26867671]],[[1.03530454]],[[1.29940846]],[[1.40103921]],[[1.31119359]]
['NRBF2'],[[0.89486113]],[[1.97589706]],[[2.08547434]],[[2.06975468]],[[1.90021714]],[[1.72510062]],[[1.3597739]],[[1.15420925]],[[1.1151598]],[[1.06075923]],[[0.79195672]],[[0.98779838]],[[0.81224172]]
['FAM160B1'],[[1.11540295]],[[1.86657866]],[[1.8903003]],[[1.89437321]],[[1.95663087]],[[1.87423083]],[[1.38054885]],[[1.23099041]],[[1.22184462]],[[1.0985861]],[[0.97265136]],[[1.07555683]],[[0.95121381]]
['AMN1'],[[1.16184146]],[[1.974795]],[[1.99085651]],[[2.11389848]],[[2.26662672]],[[1.76294546]],[[1.2698441]],[[1.09069637]],[[1.07841156]],[[1.06169702]],[[0.92856647]],[[1.05666215]],[[0.86538075]]
['ARL11'],[[0.97321502]],[[1.85397795]],[[1.95561875]],[[1.87593958]],[[1.81572098]],[[1.78513583]],[[1.51593365]],[[1.26652435]],[[1.23821696]],[[1.04820806]],[[0.88298869]],[[1.02892543]],[[0.83887202]]
['NR4A2'],[[1.14549609]],[[2.11290671]],[[2.38926631]],[[2.52453317]],[[2.33370963]],[[1.42523397]],[[1.06555098]],[[1.07679717]],[[0.97429442]],[[0.99705028]],[[1.18375189]],[[1.34579588]],[[1.21338816]]
['RBMS1'],[[1.08986179]],[[1.93825267]],[[1.91907913]],[[1.89679336]],[[2.00976154]],[[1.62012971]],[[1.31105869]],[[1.13502182]],[[1.09911285]],[[1.00485511]],[[0.90326755]],[[1.03927356]],[[0.9111115]]
['FAM49B'],[[1.02460438]],[[1.80563726]],[[1.83407951]],[[1.77660985]],[[1.84479195]],[[1.66939446]],[[1.33663378]],[[1.06582383]],[[0.98184214]],[[1.00507979]],[[0.84782033]],[[1.00147645]],[[0.85556689]]
['RABGEF1'],[[1.19766117]],[[1.76589408]],[[2.15105307]],[[1.93004974]],[[2.41669952]],[[1.7060239]],[[1.33354967]],[[0.91926021]],[[1.10672904]],[[0.69966903]],[[1.35767431]],[[1.43661652]],[[1.01315087]]
['AZIN1'],[[1.07076481]],[[1.93917078]],[[1.86973473]],[[1.78778882]],[[1.93763288]],[[1.50966739]],[[1.07897982]],[[1.02509467]],[[0.99733917]],[[1.02576885]],[[0.92961677]],[[1.0667113]],[[0.94431949]]
['RASA2'],[[1.03482084]],[[1.98099304]],[[1.92820893]],[[1.79381166]],[[1.94590058]],[[1.55225138]],[[1.05614538]],[[0.91051803]],[[0.83568567]],[[0.94619531]],[[0.90523112]],[[1.02773862]],[[0.90987666]]
['AFF2'],[[0.99837819]],[[2.02361926]],[[2.03507234]],[[1.98794444]],[[1.81413014]],[[1.64544614]],[[1.37521852]],[[1.1893559]],[[1.17861462]],[[1.0804244]],[[0.80645748]],[[0.92402257]],[[0.82453313]]
['CACNA1D'],[[1.34929219]],[[2.05331493]],[[2.1529678]],[[2.135057]],[[1.9527943]],[[1.46807868]],[[1.089928]],[[1.33619688]],[[1.46336868]],[[1.28292251]],[[0.96761543]],[[1.13240821]],[[0.95916973]]
['KCNJ15'],[[1.115237]],[[2.36258975]],[[2.47493369]],[[2.45234298]],[[2.41219057]],[[2.25837974]],[[1.53769379]],[[1.18868957]],[[1.35845611]],[[1.11183925]],[[0.86556533]],[[1.05621228]],[[0.86012901]]
['CCDC17'],[[1.02372936]],[[1.6865524]],[[2.10178888]],[[2.21564918]],[[2.1224719]],[[1.46121804]],[[1.68555025]],[[1.30865461]],[[1.20680876]],[[1.1162012]],[[0.94462167]],[[1.1075364]],[[0.98576536]]
['MPZL3'],[[0.93095715]],[[2.11621192]],[[2.17807931]],[[2.13067131]],[[2.16376379]],[[1.42434453]],[[1.0302599]],[[0.86959468]],[[0.88901058]],[[1.10667475]],[[0.8276887]],[[0.93821335]],[[0.77443512]]
['ANO10'],[[0.96250863]],[[1.77624981]],[[1.83926682]],[[1.72629774]],[[1.8441466]],[[1.70500274]],[[1.23576281]],[[1.16478392]],[[1.11232124]],[[1.06064427]],[[0.80889593]],[[0.9704626]],[[0.88215719]]
['SLC25A44'],[[0.94597896]],[[1.74742396]],[[1.89733857]],[[1.79743429]],[[1.73471042]],[[1.64768881]],[[1.26521801]],[[1.13304177]],[[1.14574349]],[[1.0594483]],[[0.78957956]],[[0.95844129]],[[0.77793935]]
['NBEAL2'],[[1.17166869]],[[2.01792929]],[[2.20439736]],[[2.19026192]],[[2.04221816]],[[1.85386078]],[[1.54500841]],[[1.29125114]],[[1.35837182]],[[1.26931786]],[[1.18449253]],[[1.35056965]],[[1.14456444]]
['ZNF281'],[[1.20850304]],[[1.99334203]],[[1.97776095]],[[2.07102546]],[[2.30207609]],[[1.81379473]],[[1.35933095]],[[1.13901783]],[[1.05657971]],[[1.18939627]],[[0.97624347]],[[1.13156517]],[[0.98571933]]
['MAPKAPK2'],[[1.23522612]],[[2.35448402]],[[2.40772559]],[[2.32320753]],[[2.16958078]],[[1.31158914]],[[1.26223182]],[[1.27293926]],[[1.30279518]],[[1.27468781]],[[1.08600346]],[[1.27013558]],[[1.08727884]]
['TYW5'],[[1.16529471]],[[1.84322573]],[[1.81471945]],[[1.83474793]],[[2.06998315]],[[1.30981487]],[[0.89966399]],[[1.02482961]],[[1.03928696]],[[0.92030037]],[[1.08043316]],[[1.21342729]],[[1.1038461]]
['RNF149'],[[1.08660492]],[[2.18081047]],[[2.251385]],[[2.20304198]],[[2.33520788]],[[1.85449548]],[[1.48413203]],[[1.23123918]],[[1.2596261]],[[1.13003436]],[[0.85779775]],[[1.02931272]],[[0.83944665]]
['CDC42EP3'],[[0.98907467]],[[2.09585681]],[[2.11427976]],[[2.05463531]],[[1.97082578]],[[1.8560625]],[[1.43746786]],[[1.25825671]],[[1.35051878]],[[1.13517179]],[[0.94907407]],[[1.11692463]],[[0.95369444]]
['EIF4E3'],[[0.99720599]],[[2.00403433]],[[2.03474057]],[[2.02488058]],[[2.20573055]],[[1.82922524]],[[1.35274539]],[[1.15522877]],[[1.20898538]],[[1.00981959]],[[0.91493622]],[[1.09297981]],[[0.92994943]]
['CXCR1'],[[0.99524562]],[[2.14822696]],[[2.27106035]],[[2.22187942]],[[2.14844717]],[[1.7526789]],[[1.43804281]],[[1.21033667]],[[1.25635969]],[[1.1211021]],[[0.81746388]],[[1.05475916]],[[0.80278632]]
['IFI16'],[[1.21801334]],[[2.64836113]],[[2.62053223]],[[2.57963633]],[[2.62341257]],[[1.92865468]],[[1.17461549]],[[1.00033937]],[[1.08381558]],[[0.97868524]],[[0.84626185]],[[1.0727239]],[[0.9240604]]
['PPP4R2'],[[0.87711831]],[[2.00769715]],[[2.0267712]],[[1.93936294]],[[2.18286157]],[[1.66830381]],[[1.13912866]],[[1.07171418]],[[1.10653074]],[[1.01459057]],[[0.88700358]],[[1.05343251]],[[0.8947963]]
['APBB2'],[[1.53475439]],[[2.50969345]],[[3.00775344]],[[2.79361855]],[[3.17935805]],[[2.18761603]],[[1.64675673]],[[1.06293541]],[[1.22386185]],[[0.9660876]],[[1.43409111]],[[1.88216245]],[[1.43858577]]
['SPDYA'],[[1.14764261]],[[1.62795139]],[[1.94907291]],[[1.81471608]],[[2.16577786]],[[1.30255439]],[[1.11643821]],[[1.10919446]],[[1.00128567]],[[1.00087417]],[[0.8743084]],[[1.01549089]],[[0.8357336]]
['C4orf3'],[[0.84688266]],[[1.91706283]],[[1.84716162]],[[1.80131779]],[[2.08354729]],[[1.7316205]],[[1.27513969]],[[1.12123624]],[[0.97805558]],[[0.84288532]],[[0.6544605]],[[0.85520375]],[[0.68612623]]
['MB21D1'],[[0.91033153]],[[2.12767205]],[[2.27694507]],[[2.0455631]],[[2.22064659]],[[1.42802454]],[[1.29164281]],[[1.20719552]],[[1.2588433]],[[1.15557337]],[[1.08867071]],[[1.30330768]],[[1.11338974]]
['LMTK2'],[[1.04332874]],[[1.93679925]],[[1.98900576]],[[1.84858773]],[[1.87127014]],[[1.33653391]],[[1.17527193]],[[1.08912371]],[[1.09090403]],[[1.15460856]],[[0.88308499]],[[0.97887028]],[[0.86014856]]
['NOXRED1'],[[0.64458349]],[[1.88594581]],[[2.04837031]],[[1.90770893]],[[1.96565602]],[[1.60616944]],[[1.32552899]],[[1.08625033]],[[0.90809046]],[[0.80810417]],[[0.6758342]],[[0.82749958]],[[0.59588788]]
['KBTBD6'],[[0.99385116]],[[1.27288352]],[[1.55232014]],[[1.48714986]],[[1.55990264]],[[0.6279413]],[[0.73607912]],[[0.78296142]],[[0.69836285]],[[0.82724974]],[[0.97813533]],[[1.09900173]],[[0.99944861]]
['PDZD8'],[[1.11757197]],[[2.06593677]],[[2.10611297]],[[2.05583837]],[[2.19433799]],[[1.91265741]],[[1.59234709]],[[1.24513264]],[[1.10385968]],[[1.15425225]],[[0.97268673]],[[1.09312977]],[[0.95005962]]
['NDEL1'],[[1.09385198]],[[2.17570757]],[[2.3311541]],[[2.29771489]],[[2.16995767]],[[1.68305139]],[[1.33091347]],[[1.05205837]],[[1.04968705]],[[1.1179889]],[[0.90474509]],[[1.05496336]],[[0.89135554]]
['STX3'],[[0.98826462]],[[1.94327013]],[[2.06292294]],[[2.00580152]],[[1.89834735]],[[1.67147685]],[[1.33794154]],[[1.10036086]],[[1.04339542]],[[1.06387543]],[[0.81779125]],[[0.9553881]],[[0.77394544]]
['BEST1'],[[1.25706586]],[[2.10635671]],[[2.22852299]],[[2.24749866]],[[2.10128566]],[[1.79202952]],[[1.28704812]],[[1.10011978]],[[1.21985797]],[[1.14817625]],[[0.93629381]],[[1.09980352]],[[0.91461307]]
['VASN'],[[0.7070507]],[[1.90255399]],[[2.4593699]],[[1.89009041]],[[1.48072907]],[[0.8400529]],[[0.9881735]],[[0.78753157]],[[0.80079563]],[[0.59316468]],[[0.57664805]],[[0.80650429]],[[0.53731574]]
['RBPJ'],[[0.84408577]],[[2.02601]],[[2.00987255]],[[1.93063262]],[[2.11703785]],[[1.78904103]],[[1.25471086]],[[1.06355309]],[[1.00029648]],[[0.93969328]],[[0.79489598]],[[0.98029346]],[[0.8224047]]
['MMADHC'],[[1.02820092]],[[1.8858432]],[[1.78138772]],[[1.76162535]],[[1.88875432]],[[1.65342141]],[[1.22348145]],[[1.10082017]],[[1.00703168]],[[1.03259133]],[[0.93059787]],[[1.04950852]],[[0.95366617]]
['PXK'],[[1.29610933]],[[2.25454883]],[[2.26934329]],[[2.23961661]],[[2.45557112]],[[2.14767842]],[[1.60281438]],[[1.33424418]],[[1.26313049]],[[1.24441602]],[[1.03343489]],[[1.18949472]],[[1.04927476]]
['STAT3'],[[1.03903302]],[[1.98043387]],[[2.13057939]],[[2.06796365]],[[1.98775904]],[[1.58891994]],[[1.36041603]],[[1.25237349]],[[1.24537185]],[[1.10571464]],[[0.93202729]],[[1.0919815]],[[0.91773611]]
['SLC16A4'],[[1.11070825]],[[2.35279144]],[[2.5097987]],[[2.53320748]],[[2.35975701]],[[2.26079519]],[[1.94175181]],[[1.22108396]],[[1.02778126]],[[1.01228585]],[[0.93151205]],[[1.1251842]],[[0.90323892]]
['SNTB2'],[[1.20032111]],[[2.01649038]],[[2.01401655]],[[1.98903273]],[[1.81048131]],[[1.48258172]],[[1.05813654]],[[1.00807116]],[[1.08215054]],[[0.9841191]],[[1.08951861]],[[1.31717528]],[[1.07759516]]
['XPO6'],[[1.1202317]],[[2.21564846]],[[2.36135219]],[[2.32552224]],[[2.17145875]],[[1.70787243]],[[1.3837832]],[[1.1593554]],[[1.26514011]],[[1.20248836]],[[0.82987829]],[[0.99267725]],[[0.80162673]]
['CCDC126'],[[0.87192871]],[[1.9749088]],[[1.83638251]],[[1.80815177]],[[1.90859889]],[[1.60233495]],[[1.10523781]],[[0.92867139]],[[0.92836844]],[[0.92879981]],[[0.86368331]],[[1.0529681]],[[0.90775843]]
['RNASE6'],[[1.2095647]],[[2.52496043]],[[2.52098037]],[[2.36668879]],[[2.25317706]],[[0.96587821]],[[1.16825635]],[[1.11751786]],[[0.96865805]],[[1.14715435]],[[0.75381455]],[[1.00073725]],[[0.81948673]]
['EMB'],[[1.0609781]],[[1.49186511]],[[1.42423826]],[[1.37141372]],[[1.75277111]],[[1.8524795]],[[1.21517006]],[[1.06085483]],[[0.95201061]],[[0.90276473]],[[0.92221211]],[[1.10933645]],[[0.96226193]]
['TSEN34'],[[1.04026177]],[[2.14682097]],[[2.27664102]],[[2.18229337]],[[2.00859957]],[[1.69392837]],[[1.35465316]],[[1.19086906]],[[1.31654819]],[[1.10750348]],[[0.90203232]],[[1.09111655]],[[0.87240019]]
['TANC2'],[[1.19993026]],[[2.41244531]],[[2.42964585]],[[2.23522455]],[[1.87464887]],[[1.19633235]],[[1.07845827]],[[1.06118513]],[[1.04537959]],[[1.12091225]],[[1.02233605]],[[1.12383746]],[[0.97789589]]
['JUNB'],[[0.86704476]],[[2.14866162]],[[2.2097842]],[[2.16284394]],[[2.16263782]],[[1.73550189]],[[1.55978732]],[[1.43929339]],[[1.49666074]],[[1.13298453]],[[0.96013309]],[[1.22877735]],[[0.9532408]]
['RAB33B'],[[0.96102288]],[[2.22231354]],[[2.22930193]],[[2.08693008]],[[2.07507242]],[[1.87460647]],[[1.36650441]],[[1.15382968]],[[1.16330417]],[[0.9941006]],[[0.99011838]],[[1.09303186]],[[0.97944722]]
['RAB43'],[[0.87383571]],[[1.98707038]],[[2.3747164]],[[2.28730127]],[[1.9340619]],[[1.36840207]],[[1.210955]],[[0.96776567]],[[1.03526303]],[[1.1619843]],[[0.76132499]],[[1.04960625]],[[0.85101699]]
['TNFRSF10C'],[[0.86206153]],[[1.96506263]],[[2.11148667]],[[2.05772917]],[[1.86570374]],[[1.81949775]],[[1.50767553]],[[1.23916087]],[[1.25438945]],[[1.08848498]],[[0.8075146]],[[1.032377]],[[0.85074999]]
['NABP1'],[[1.11067528]],[[2.17628117]],[[2.23955424]],[[2.22641793]],[[2.29100474]],[[2.00753408]],[[1.50105927]],[[1.14032235]],[[1.14238584]],[[1.05504663]],[[0.80116586]],[[0.98479452]],[[0.77314953]]
['PLK3'],[[1.36708589]],[[2.63402106]],[[2.7895559]],[[2.73679219]],[[2.65151644]],[[1.54660805]],[[1.23879359]],[[1.02676408]],[[0.98017731]],[[1.18335652]],[[1.04549904]],[[1.32885151]],[[1.11343218]]
['SLCO4C1'],[[1.45805806]],[[2.08375541]],[[2.0632205]],[[1.90250343]],[[2.22645182]],[[1.66576492]],[[1.10555809]],[[1.00890051]],[[1.0518143]],[[1.11845093]],[[1.02842954]],[[1.20008314]],[[1.05621645]]
['TLR1'],[[0.78281784]],[[1.99566902]],[[1.99006415]],[[1.92443932]],[[2.04704876]],[[1.9129685]],[[1.44593263]],[[1.16049227]],[[1.05592919]],[[1.02681385]],[[0.72943729]],[[0.87929196]],[[0.7306087]]
