['FGR'],[[1.02289744]],[[1.72693604]],[[1.83526595]],[[1.83288643]],[[1.85437527]],[[1.91870676]],[[1.72925234]],[[1.30991769]],[[1.30390008]],[[1.13070411]],[[1.02832788]],[[1.22842018]],[[1.02424481]]
['SELPLG'],[[1.11081332]],[[1.94651534]],[[2.05254043]],[[1.9703946]],[[1.7512075]],[[1.37878673]],[[1.24779003]],[[1.16049742]],[[1.17452286]],[[1.14971846]],[[0.92075943]],[[1.099824]],[[0.92998534]]
['CAMKK2'],[[1.15259284]],[[1.72439956]],[[1.83591183]],[[1.74433928]],[[1.69120339]],[[1.59482535]],[[1.58779313]],[[1.37711624]],[[1.37787661]],[[1.19185967]],[[0.90208092]],[[1.03749006]],[[0.89748044]]
['BIN2'],[[1.12667722]],[[1.65343039]],[[1.74290781]],[[1.73079913]],[[1.57405411]],[[1.52190872]],[[1.36096674]],[[1.19545026]],[[1.16173223]],[[1.16228641]],[[0.99261271]],[[1.10140019]],[[0.94184841]]
['ALDH2'],[[0.90407746]],[[1.68861968]],[[1.79727694]],[[1.84933931]],[[2.07452653]],[[2.10074246]],[[1.68017549]],[[1.38766599]],[[1.44842001]],[[1.05888304]],[[0.88505679]],[[1.08031666]],[[0.98305742]]
['SCNN1A'],[[1.6360845]],[[2.29645532]],[[2.5097987]],[[2.36848233]],[[2.19591283]],[[1.17899195]],[[1.2755192]],[[1.14417545]],[[1.81680847]],[[1.18356971]],[[1.4571026]],[[1.5662466]],[[1.49299811]]
['LTBR'],[[0.87580767]],[[2.01975404]],[[2.0907061]],[[1.97890575]],[[1.88897359]],[[1.58067242]],[[1.52554556]],[[1.40889661]],[[1.45467122]],[[1.20862976]],[[0.95164606]],[[1.13180937]],[[0.97098376]]
['DSE'],[[1.11384013]],[[1.80911113]],[[1.84354409]],[[1.757339]],[[1.98686816]],[[1.70556688]],[[1.79323747]],[[1.67166274]],[[1.48974535]],[[1.30954459]],[[1.11214742]],[[1.22345326]],[[1.00766709]]
['SOD2'],[[0.85299046]],[[1.79652908]],[[1.89556235]],[[1.86997226]],[[1.90458123]],[[1.73938993]],[[1.4370271]],[[1.23312839]],[[1.19456642]],[[1.03481461]],[[0.77750119]],[[0.95806401]],[[0.78581702]]
['CCND3'],[[1.36985188]],[[1.97755272]],[[2.1101086]],[[2.02292074]],[[1.90894974]],[[1.35763095]],[[1.29122558]],[[1.35833706]],[[1.33612715]],[[1.48126113]],[[1.13743408]],[[1.35950822]],[[1.17051403]]
['RNF130'],[[1.0211216]],[[1.81481725]],[[1.87239316]],[[1.83697472]],[[1.78156209]],[[1.42736646]],[[1.37675744]],[[1.25179657]],[[1.19093975]],[[1.18815359]],[[0.83131145]],[[0.95010336]],[[0.80363521]]
['H2AFY'],[[1.21728944]],[[2.02017698]],[[2.10027354]],[[2.06963748]],[[1.94602719]],[[1.56694547]],[[1.4282489]],[[1.25604766]],[[1.26204516]],[[1.28945394]],[[1.1019772]],[[1.17893329]],[[1.02343814]]
['ATP6V0E1'],[[0.95770875]],[[1.58702622]],[[1.62693591]],[[1.64844285]],[[1.66078528]],[[1.34799295]],[[1.18837911]],[[1.15899729]],[[1.10403091]],[[1.01148785]],[[0.83944687]],[[0.97661548]],[[0.84701839]]
['COL7A1'],[[0.85655024]],[[1.44816645]],[[1.98013534]],[[1.80199891]],[[1.41584762]],[[1.09610446]],[[1.44199063]],[[1.31338684]],[[1.39349251]],[[1.08640215]],[[0.66110905]],[[0.90881698]],[[0.76707959]]
['ABTB1'],[[1.23425009]],[[1.81789853]],[[1.95618983]],[[1.90706211]],[[1.60420068]],[[1.46036093]],[[1.32878927]],[[1.17646662]],[[1.26833892]],[[1.26693781]],[[0.84445165]],[[0.98587351]],[[0.79881311]]
['KIAA1257'],[[1.13928446]],[[1.74722286]],[[2.00763517]],[[1.93970892]],[[1.57778812]],[[1.41312243]],[[1.29355856]],[[1.13508194]],[[1.01567981]],[[1.00481336]],[[0.84792911]],[[0.96699797]],[[0.76829381]]
['STK16'],[[1.53155883]],[[1.73365196]],[[1.88777957]],[[1.97952124]],[[1.87342203]],[[1.19690907]],[[1.16535445]],[[1.18469987]],[[1.27855692]],[[1.08740456]],[[1.05182497]],[[1.3012429]],[[1.0977906]]
['CAPZA1'],[[0.98418966]],[[1.71272423]],[[1.63417214]],[[1.54923318]],[[1.70409844]],[[1.61650611]],[[1.29010024]],[[1.12832716]],[[1.03220592]],[[0.98961534]],[[0.81144732]],[[0.96462377]],[[0.84280373]]
['RHOU'],[[0.91162317]],[[1.5673218]],[[1.38161005]],[[1.42397301]],[[1.72752325]],[[2.00126569]],[[1.58849644]],[[1.37368005]],[[1.39009766]],[[1.14921998]],[[1.05071417]],[[1.24721895]],[[1.07474413]]
['MFN2'],[[1.16650227]],[[1.54523923]],[[1.64390921]],[[1.61176071]],[[1.63598029]],[[1.35858626]],[[1.24217317]],[[1.41630089]],[[1.56075703]],[[1.20508386]],[[1.66581105]],[[1.74717337]],[[1.5539324]]
['NCF2'],[[0.95499894]],[[1.51399213]],[[1.61732694]],[[1.56913115]],[[1.53619173]],[[1.5617544]],[[1.37360342]],[[1.22140858]],[[1.20649007]],[[1.10865531]],[[0.74316794]],[[0.90057477]],[[0.74732777]]
['OLFML3'],[[0.96250895]],[[2.07990976]],[[1.74317233]],[[1.26624223]],[[2.17405967]],[[1.12774822]],[[1.56917264]],[[0.93179557]],[[1.41664469]],[[1.22339162]],[[0.9853387]],[[1.03229267]],[[0.81716984]]
['ECE1'],[[1.0205]],[[1.94520792]],[[2.13015525]],[[2.08453396]],[[2.02788167]],[[2.03723045]],[[1.7943693]],[[1.37579958]],[[1.29857818]],[[1.1270128]],[[1.08873527]],[[1.29944622]],[[1.07037039]]
['ATP6V0B'],[[1.03268733]],[[1.64312276]],[[1.78423409]],[[1.71925964]],[[1.60765197]],[[1.4526527]],[[1.37835975]],[[1.23485258]],[[1.26275374]],[[1.19701162]],[[0.88556256]],[[1.0867953]],[[0.90114122]]
['KLF7'],[[1.15882329]],[[1.58921173]],[[1.63845248]],[[1.63251178]],[[1.55491788]],[[1.69381955]],[[1.31872322]],[[1.13776008]],[[1.08618832]],[[1.07734445]],[[0.89101362]],[[0.99203407]],[[0.86761029]]
['MFSD1'],[[1.09323708]],[[1.94359251]],[[1.7539364]],[[1.70838675]],[[1.72174023]],[[1.44920927]],[[1.29785793]],[[1.32852339]],[[1.20613113]],[[1.23909277]],[[1.02705663]],[[1.05939829]],[[0.94819246]]
['UBE2B'],[[0.88301676]],[[1.90944732]],[[1.84968156]],[[1.83181909]],[[1.83080504]],[[1.50994417]],[[1.09399395]],[[1.08706178]],[[1.14689374]],[[1.02263778]],[[0.80680976]],[[0.95761178]],[[0.79504199]]
['RAD23B'],[[0.98234394]],[[1.72093673]],[[1.75273014]],[[1.74347366]],[[1.75554846]],[[1.55971401]],[[1.23957546]],[[1.10893072]],[[1.09250194]],[[1.11097078]],[[0.94403215]],[[1.10535881]],[[0.97441091]]
['FBXW2'],[[1.10258692]],[[1.76192813]],[[1.7266363]],[[1.64274137]],[[1.83060007]],[[1.4983361]],[[1.19688124]],[[1.07665904]],[[1.05534503]],[[0.96326765]],[[0.99970773]],[[1.09777382]],[[0.96354023]]
['FAM45A'],[[0.88552504]],[[1.67766555]],[[1.72245455]],[[1.64439522]],[[1.66203251]],[[1.52214789]],[[1.34759623]],[[1.20741055]],[[1.11728509]],[[0.9833426]],[[0.87192116]],[[1.05575613]],[[0.83549609]]
['CFAP58'],[[1.15787498]],[[1.5036243]],[[1.46507454]],[[1.44058958]],[[1.50923359]],[[1.91987249]],[[1.85445418]],[[1.37795989]],[[1.29242151]],[[1.14879057]],[[1.00135191]],[[1.25220643]],[[0.93025852]]
['PLXDC2'],[[1.0099564]],[[1.995945]],[[1.97310909]],[[1.86377133]],[[1.9805074]],[[1.4871128]],[[1.38899059]],[[1.34273736]],[[1.33389674]],[[1.14298796]],[[0.97628131]],[[1.07890328]],[[0.97230711]]
['FAM53C'],[[1.07232798]],[[1.8544733]],[[2.00371735]],[[1.91101419]],[[1.89304584]],[[1.83791675]],[[1.49148612]],[[1.26322408]],[[1.27265934]],[[1.16792176]],[[0.91923398]],[[1.10376163]],[[0.8755882]]
['EGR1'],[[0.73317784]],[[1.26015194]],[[1.37554911]],[[1.60907494]],[[1.47399511]],[[0.95545739]],[[0.93314405]],[[1.29812306]],[[1.44028375]],[[1.44739866]],[[1.22170354]],[[1.42009035]],[[1.16053368]]
['APAF1'],[[0.93213491]],[[1.60880822]],[[1.6164983]],[[1.54875751]],[[1.70140027]],[[1.30400922]],[[1.10627321]],[[0.97750703]],[[0.89702827]],[[1.10635684]],[[0.74432167]],[[0.82650605]],[[0.74740512]]
['PTK2B'],[[1.08781392]],[[1.62753218]],[[1.73461295]],[[1.73805771]],[[1.75602587]],[[1.56889696]],[[1.41265787]],[[1.24646591]],[[1.2825624]],[[1.1449656]],[[1.03000623]],[[1.15766246]],[[1.00556432]]
['CSTA'],[[0.98366696]],[[1.90701937]],[[1.95144758]],[[1.89161223]],[[2.0517946]],[[1.38021262]],[[1.434533]],[[1.3381745]],[[1.30724591]],[[1.12473863]],[[1.01285596]],[[1.12100758]],[[0.97705452]]
['CCR2'],[[0.71465038]],[[1.75932896]],[[1.70358998]],[[1.70335077]],[[2.19540333]],[[1.50275704]],[[1.61381208]],[[1.40536262]],[[1.22316949]],[[1.21615722]],[[0.86502635]],[[1.00151948]],[[0.81651798]]
['ANXA11'],[[1.14921673]],[[1.69908393]],[[1.77487994]],[[1.70103074]],[[1.54074704]],[[1.45234686]],[[1.32565271]],[[1.19938248]],[[1.17247488]],[[1.15483805]],[[0.94864779]],[[1.10714683]],[[0.94485721]]
['GLIPR2'],[[1.0347681]],[[1.64056252]],[[1.73455098]],[[1.69601936]],[[1.73883805]],[[1.64705285]],[[1.4515174]],[[1.34942934]],[[1.313406]],[[1.15330502]],[[0.94686374]],[[1.16623216]],[[0.97784905]]
['SLC36A1'],[[1.14436734]],[[1.74061135]],[[1.76012843]],[[1.70539538]],[[1.66724121]],[[1.67445745]],[[1.5495183]],[[1.30899361]],[[1.42828653]],[[1.24837146]],[[1.00512345]],[[1.14106007]],[[0.95503463]]
['LPGAT1'],[[1.08658443]],[[1.77150427]],[[1.74540683]],[[1.65827993]],[[1.74532502]],[[1.57215468]],[[1.37156078]],[[1.15056482]],[[1.11901563]],[[1.10160244]],[[0.92493154]],[[1.02785303]],[[0.87466226]]
['CRISP2'],[[2.74247436]],[[1.46499327]],[[2.17681882]],[[2.72712915]],[[2.57516894]],[[0]],[[0]],[[0]],[[0]],[[2.14819469]],[[2.85516036]],[[3.00783208]],[[2.55318265]]
['ATXN1'],[[1.10908801]],[[1.59403292]],[[1.66030235]],[[1.57496972]],[[1.57351564]],[[1.75136783]],[[1.52096794]],[[1.30557123]],[[1.27464448]],[[1.20581101]],[[0.99108044]],[[1.19888118]],[[0.98322483]]
['MBOAT7'],[[1.11852256]],[[1.86145364]],[[2.08431526]],[[2.0153079]],[[1.85546626]],[[1.58600424]],[[1.40727445]],[[1.25589184]],[[1.31832726]],[[1.24605406]],[[1.00365638]],[[1.16253904]],[[0.93744616]]
['OPRL1'],[[1.07620029]],[[1.64675207]],[[1.58875879]],[[1.52625121]],[[1.44736358]],[[1.59980049]],[[1.50395326]],[[1.50304609]],[[1.41347519]],[[1.11658568]],[[1.00388392]],[[1.1641464]],[[0.97824043]]
['TNFSF14'],[[0.82925684]],[[1.45626112]],[[1.62826159]],[[1.53522476]],[[1.28431585]],[[1.71609952]],[[1.44075248]],[[1.17809639]],[[1.09125342]],[[0.98927024]],[[0.82619281]],[[1.02613769]],[[0.8396649]]
['VASP'],[[1.10587856]],[[1.67429437]],[[1.80860704]],[[1.75295159]],[[1.63417801]],[[1.65267285]],[[1.51892042]],[[1.36717393]],[[1.40553887]],[[1.21653725]],[[0.9620011]],[[1.13728]],[[0.93734091]]
['CD93'],[[1.12762488]],[[2.00727003]],[[2.01439498]],[[1.90153398]],[[1.92405107]],[[1.61907624]],[[1.60943514]],[[1.41600877]],[[1.28220817]],[[1.25864957]],[[0.97101808]],[[1.03471205]],[[0.92545761]]
['TMX4'],[[1.1202147]],[[1.98181917]],[[1.972058]],[[1.86880878]],[[1.86212298]],[[1.50970575]],[[1.24040574]],[[1.18196705]],[[1.10968097]],[[1.07329729]],[[1.05649265]],[[1.15428086]],[[0.99105354]]
['SIRPD'],[[0.89889257]],[[1.46499316]],[[1.53886178]],[[1.47452124]],[[1.52773093]],[[1.94613902]],[[1.66575437]],[[1.37045031]],[[1.35361242]],[[1.19477042]],[[0.8885817]],[[0.91846071]],[[0.80033677]]
['S1PR4'],[[1.0487858]],[[1.91278446]],[[2.00675918]],[[1.94953442]],[[1.69552427]],[[1.45465432]],[[1.30455064]],[[1.22647327]],[[1.28798459]],[[1.1823116]],[[0.94067832]],[[1.15903976]],[[0.94853107]]
['CFP'],[[1.10606716]],[[1.78194611]],[[1.88963024]],[[1.82515926]],[[1.72781711]],[[1.51426412]],[[1.41673984]],[[1.25124823]],[[1.27419548]],[[1.3135252]],[[0.93064863]],[[1.09767187]],[[0.9484285]]
['PTPN12'],[[1.07382523]],[[1.69930797]],[[1.74385054]],[[1.68717351]],[[1.79879215]],[[1.46272479]],[[1.21496748]],[[1.11936362]],[[0.98830602]],[[1.08801388]],[[0.86565435]],[[0.98095784]],[[0.87126196]]
['LRFN1'],[[1.22138749]],[[1.79097874]],[[1.998774]],[[1.87846704]],[[1.64406861]],[[1.57896683]],[[1.6681785]],[[1.45166903]],[[1.45097902]],[[1.23940352]],[[0.91694458]],[[1.15915974]],[[0.93697245]]
['ZFP36'],[[0.87626089]],[[1.84218551]],[[2.00963081]],[[1.90250371]],[[1.82262543]],[[1.62291527]],[[1.50958284]],[[1.28732722]],[[1.35751456]],[[1.14231331]],[[0.90106284]],[[1.11439383]],[[0.92394834]]
['LRRC4'],[[1.04532939]],[[1.43316321]],[[1.53860834]],[[1.50461984]],[[1.47764556]],[[1.8239576]],[[1.48690471]],[[1.2438693]],[[1.18225614]],[[1.14210751]],[[0.79990691]],[[0.93909649]],[[0.74018318]]
['LRRC6'],[[1.06619517]],[[1.32717236]],[[1.55603663]],[[1.59777049]],[[1.50308147]],[[1.91527444]],[[1.89924969]],[[1.46839324]],[[1.19838215]],[[1.16949281]],[[1.40014073]],[[1.7250384]],[[1.51473483]]
['CHRNA10'],[[1.20316734]],[[1.79776278]],[[1.98350418]],[[1.86235582]],[[1.83340099]],[[1.10906027]],[[1.45097655]],[[1.23120325]],[[1.10741845]],[[1.31807598]],[[0.93606922]],[[1.13129013]],[[0.926794]]
['MOSPD2'],[[0.9139777]],[[1.72544181]],[[1.6832685]],[[1.61910462]],[[1.71582055]],[[1.75066738]],[[1.30595337]],[[1.07322352]],[[1.05971585]],[[1.04169204]],[[0.76427292]],[[0.86404385]],[[0.77558189]]
['DOCK6'],[[1.5926259]],[[1.9895204]],[[1.72727618]],[[1.97372025]],[[1.5920432]],[[1.16635089]],[[1.44436308]],[[1.50486868]],[[1.06023095]],[[1.00087417]],[[1.51661155]],[[1.30586856]],[[1.24281355]]
['TSPAN16'],[[0.81471966]],[[2.05974262]],[[1.46507474]],[[1.69979475]],[[1.16340337]],[[1.43650848]],[[1.24922749]],[[1.2060265]],[[1.64944886]],[[1.6133605]],[[0.74074253]],[[1.17191255]],[[0.6745933]]
['ZSWIM6'],[[1.07705149]],[[1.85729167]],[[1.88467415]],[[1.82168684]],[[1.82789931]],[[1.70300941]],[[1.49659934]],[[1.32920756]],[[1.32572251]],[[1.18424475]],[[0.9564066]],[[1.08919928]],[[0.93304424]]
['CHMP2A'],[[1.03363947]],[[1.63287599]],[[1.70846084]],[[1.63660643]],[[1.5895264]],[[1.36787468]],[[1.2367787]],[[1.1634598]],[[1.22444428]],[[1.0977467]],[[0.8543412]],[[1.00713668]],[[0.88363246]]
['GMFG'],[[1.02409454]],[[1.71454482]],[[1.84058679]],[[1.82885486]],[[1.75230188]],[[1.62292088]],[[1.36394221]],[[1.20389633]],[[1.19587624]],[[1.03190138]],[[0.85413618]],[[1.03782142]],[[0.86323625]]
['THEMIS2'],[[1.10944702]],[[1.64503497]],[[1.80615334]],[[1.7971742]],[[1.80925879]],[[1.61644093]],[[1.52163022]],[[1.28130791]],[[1.30868415]],[[1.21502884]],[[1.09415712]],[[1.27327718]],[[1.07672464]]
['LILRB2'],[[1.08937856]],[[1.6398723]],[[1.72626617]],[[1.70183609]],[[1.61469767]],[[1.78789831]],[[1.66262416]],[[1.43578296]],[[1.40577345]],[[1.29168635]],[[0.90820457]],[[1.07397625]],[[0.87201183]]
['CAP1'],[[1.08497731]],[[1.66691903]],[[1.69591387]],[[1.64222924]],[[1.64557581]],[[1.5803233]],[[1.32296361]],[[1.23183647]],[[1.18489014]],[[1.11807393]],[[0.86295804]],[[0.98870268]],[[0.85513656]]
['SLC6A6'],[[1.02838675]],[[1.66419179]],[[1.76870731]],[[1.69086405]],[[1.54764155]],[[1.60938854]],[[1.43368054]],[[1.16475103]],[[1.17376441]],[[1.1332032]],[[0.84541298]],[[0.99256262]],[[0.81160207]]
['SPATA6'],[[1.07689537]],[[1.74093727]],[[1.5557378]],[[1.38063947]],[[1.45638541]],[[1.63094371]],[[1.89113423]],[[1.3192205]],[[1.19562019]],[[1.08076132]],[[1.16462477]],[[1.26669538]],[[1.16532366]]
['PTPRE'],[[0.89984594]],[[1.55784261]],[[1.61406219]],[[1.65063734]],[[1.64249558]],[[1.57750262]],[[1.41529074]],[[1.24594328]],[[1.23051003]],[[1.13528118]],[[0.96936207]],[[1.09276883]],[[0.91846894]]
['H3F3B'],[[0.99462028]],[[1.80310367]],[[1.84516193]],[[1.78303652]],[[1.78378225]],[[1.69078191]],[[1.31720514]],[[1.1872229]],[[1.20339858]],[[1.02424332]],[[0.84037568]],[[1.02934372]],[[0.8359174]]
['ARHGEF11'],[[1.01502001]],[[1.64891755]],[[1.71272955]],[[1.69027511]],[[1.60550407]],[[1.62954855]],[[1.47523476]],[[1.28741092]],[[1.33719798]],[[1.14632676]],[[0.90478094]],[[1.0574539]],[[0.87476985]]
['DCTN4'],[[1.03129572]],[[1.67451848]],[[1.67789423]],[[1.57830006]],[[1.70336972]],[[1.38511878]],[[1.22570039]],[[1.19797457]],[[1.31638698]],[[1.135857]],[[1.04026608]],[[1.15661854]],[[1.03172567]]
['SBF2'],[[1.05280981]],[[1.65185647]],[[1.69835856]],[[1.59067676]],[[1.68193545]],[[1.67438976]],[[1.4925566]],[[1.25392162]],[[1.18169598]],[[1.13735102]],[[0.92101963]],[[1.0506216]],[[0.85478974]]
['TSPAN2'],[[0.87651445]],[[1.57311653]],[[1.48390778]],[[1.51548137]],[[1.52725764]],[[1.29632044]],[[1.17407469]],[[1.0877522]],[[0.99478731]],[[0.78840615]],[[0.65325276]],[[0.75198823]],[[0.71551126]]
['VAV3'],[[1.2227572]],[[1.70108833]],[[1.79585101]],[[1.80043121]],[[2.02265555]],[[1.94599591]],[[1.4451526]],[[1.19843868]],[[1.19948922]],[[1.04740151]],[[1.01802356]],[[1.17292761]],[[1.02262851]]
['DSC2'],[[0.94352146]],[[1.82237562]],[[1.77869322]],[[1.71079532]],[[1.82870303]],[[2.00546179]],[[2.02966658]],[[1.94270266]],[[1.77679726]],[[1.24720695]],[[1.19473383]],[[1.52058021]],[[1.2330885]]
['OSTF1'],[[1.02786472]],[[1.72677972]],[[1.73767783]],[[1.7023802]],[[1.7131279]],[[1.54440179]],[[1.27907559]],[[1.16520328]],[[1.083504]],[[1.04574797]],[[0.83576926]],[[0.98082303]],[[0.81169376]]
['TMEM2'],[[1.11365241]],[[1.7643337]],[[1.81527795]],[[1.77613634]],[[1.91171153]],[[1.56892521]],[[1.33895199]],[[1.18821366]],[[1.1352668]],[[1.11780538]],[[0.90155968]],[[1.06150725]],[[0.9167946]]
['AKIRIN2'],[[1.18366129]],[[1.70696917]],[[1.71487299]],[[1.72118773]],[[1.66091011]],[[1.37523492]],[[1.25779194]],[[1.18081726]],[[1.13953601]],[[1.165976]],[[0.93248023]],[[1.04743013]],[[0.91542522]]
['CD63'],[[1.07075519]],[[1.64891473]],[[1.74147094]],[[1.75250082]],[[1.84531438]],[[1.76056245]],[[1.51802583]],[[1.43684817]],[[1.42707912]],[[1.18406276]],[[0.96662249]],[[1.17636929]],[[0.96069761]]
['AVIL'],[[0.76773782]],[[1.63333211]],[[1.91396358]],[[1.84245572]],[[1.62385247]],[[1.19169656]],[[1.36721388]],[[1.28603989]],[[1.03379934]],[[1.16019456]],[[0.77476345]],[[0.94215483]],[[0.84980569]]
['BLOC1S1'],[[1.21919882]],[[1.66809845]],[[1.86698263]],[[1.9274203]],[[1.93685447]],[[1.65976511]],[[1.52236734]],[[1.39933587]],[[1.59378794]],[[1.26723295]],[[1.20769645]],[[1.40319799]],[[1.19743199]]
['GNS'],[[1.00774825]],[[1.98977679]],[[2.00198055]],[[1.93634204]],[[2.06059071]],[[1.79875879]],[[1.58502643]],[[1.36193613]],[[1.30197049]],[[1.13817935]],[[0.98214991]],[[1.10923952]],[[0.95923015]]
['CPM'],[[1.43972376]],[[2.10014741]],[[2.29146371]],[[1.86257854]],[[2.41818121]],[[1.51102759]],[[1.32035204]],[[1.1280062]],[[1.01189556]],[[1.14738796]],[[1.1352117]],[[1.26803769]],[[1.11344462]]
['EGLN1'],[[0.94118851]],[[1.56399766]],[[1.62295728]],[[1.58511727]],[[1.4894962]],[[1.52425501]],[[1.39386054]],[[1.27919617]],[[1.20756689]],[[1.13929415]],[[0.73049498]],[[0.87649796]],[[0.73213648]]
['NPL'],[[1.09154773]],[[1.63760829]],[[1.72367259]],[[1.63488931]],[[1.63195296]],[[1.64602733]],[[1.36024667]],[[1.29106251]],[[1.3166214]],[[1.26415884]],[[0.99371928]],[[1.10162116]],[[0.98248438]]
['MFSD9'],[[1.23819403]],[[1.88706]],[[2.01008139]],[[1.8762846]],[[1.89195232]],[[1.66009725]],[[1.32056079]],[[1.170717]],[[1.13860306]],[[1.07899779]],[[0.9663543]],[[1.05574969]],[[0.90240948]]
['DRAM1'],[[0.94624451]],[[1.52429054]],[[1.63073892]],[[1.59830984]],[[1.67913943]],[[1.59504214]],[[1.47994303]],[[1.3753765]],[[1.26400657]],[[1.08263113]],[[0.98518728]],[[1.10846273]],[[0.9677951]]
['LCP1'],[[1.06642518]],[[1.66419278]],[[1.69073458]],[[1.66623293]],[[1.68802377]],[[1.61299951]],[[1.36156623]],[[1.21042616]],[[1.17728312]],[[1.10515012]],[[0.92467421]],[[1.05431064]],[[0.90413681]]
['TEX2'],[[1.231847]],[[1.53537439]],[[1.46312389]],[[1.3015234]],[[1.53695138]],[[0.96506868]],[[1.00175066]],[[1.14350585]],[[1.293804]],[[1.15016587]],[[1.03650835]],[[1.26512585]],[[1.10568929]]
['IL1RN'],[[0.72495377]],[[1.85760756]],[[1.8813168]],[[1.75692818]],[[1.78048772]],[[1.9343719]],[[1.65881307]],[[1.50812021]],[[1.42978854]],[[1.14925936]],[[0.93349312]],[[1.22752766]],[[0.95365192]]
['FAM129B'],[[0.81274836]],[[1.75900213]],[[1.73836101]],[[1.68957598]],[[2.15130314]],[[1.59707664]],[[1.87693222]],[[1.63344377]],[[1.53149284]],[[1.29468625]],[[1.02217123]],[[1.19525451]],[[1.03482978]]
['KIF13A'],[[1.09711612]],[[1.48466143]],[[1.49052018]],[[1.38000406]],[[1.40195464]],[[1.63497471]],[[1.36714693]],[[1.1910727]],[[1.13677703]],[[1.1299292]],[[0.85725939]],[[0.9497556]],[[0.79255886]]
['IER3'],[[0.84325472]],[[1.80900054]],[[1.75993612]],[[1.61408221]],[[1.8982757]],[[1.23494968]],[[1.20659288]],[[1.47665353]],[[1.40186493]],[[1.33665843]],[[1.20771814]],[[1.40550817]],[[1.17413773]]
['SQOR'],[[1.04264055]],[[1.6721277]],[[1.67666121]],[[1.75094487]],[[1.72632987]],[[1.51427442]],[[1.36270945]],[[1.22567865]],[[1.26625098]],[[0.96687406]],[[0.87489575]],[[1.04180655]],[[0.89622499]]
['HADHB'],[[0.87714538]],[[1.55057618]],[[1.54989059]],[[1.55432822]],[[1.69201366]],[[1.5147932]],[[1.34314762]],[[1.20880406]],[[1.21357627]],[[1.04120218]],[[0.92565585]],[[1.06964804]],[[0.92135514]]
['SSFA2'],[[0.97014253]],[[1.62269084]],[[1.67283623]],[[1.60364159]],[[1.64868589]],[[1.69334445]],[[1.42055644]],[[1.25795828]],[[1.19924878]],[[1.11002485]],[[0.94564212]],[[1.0711594]],[[0.9151651]]
['SLC40A1'],[[1.13239084]],[[1.62704014]],[[1.64557162]],[[1.59022102]],[[1.62118777]],[[1.65390476]],[[1.13688599]],[[1.31386857]],[[1.36057643]],[[1.22228916]],[[0.85342436]],[[0.92206476]],[[0.79704686]]
['GPAT3'],[[1.08888394]],[[1.74345083]],[[1.62728903]],[[1.61073182]],[[1.71170303]],[[1.96515221]],[[1.61784057]],[[1.3385541]],[[1.04209994]],[[1.20437233]],[[0.98577122]],[[1.06269359]],[[0.97030135]]
['FBN2'],[[0.9709713]],[[1.83986406]],[[1.86545396]],[[1.74630128]],[[2.22426659]],[[1.5259725]],[[1.60977424]],[[1.3652345]],[[1.36276761]],[[1.34584438]],[[0.69054623]],[[0.9357721]],[[0.86233099]]
['GABARAPL1'],[[1.07833864]],[[1.83430075]],[[1.8977375]],[[1.89114266]],[[1.8670586]],[[1.37322651]],[[1.08691738]],[[0.98087318]],[[0.97358693]],[[1.07694816]],[[0.92453449]],[[1.08944181]],[[0.891748]]
['CSAD'],[[1.08460233]],[[1.66627385]],[[1.81242794]],[[1.7905005]],[[1.5738392]],[[1.25420239]],[[1.34652319]],[[1.10919439]],[[1.10051569]],[[1.06962752]],[[0.93599794]],[[1.05301342]],[[0.87568168]]
['REM2'],[[1.14091566]],[[1.74741788]],[[1.82647907]],[[1.89148103]],[[1.63314992]],[[1.58008332]],[[1.62947196]],[[1.28674641]],[[1.19525295]],[[1.06026329]],[[0.83834405]],[[1.05522061]],[[0.86710464]]
['TSSK4'],[[1.0848709]],[[1.95643481]],[[2.12481921]],[[2.29804903]],[[1.70233671]],[[1.11345068]],[[1.47948635]],[[1.622621]],[[1.43295697]],[[1.62313672]],[[1.36365257]],[[1.39672308]],[[1.26615835]]
['SLC12A6'],[[0.99856205]],[[1.74077898]],[[1.83060132]],[[1.75655085]],[[1.81749605]],[[1.6107234]],[[1.37168481]],[[1.15256976]],[[1.12110022]],[[1.11718342]],[[0.80499295]],[[0.94358506]],[[0.78783362]]
['IQGAP1'],[[1.05698364]],[[1.84519254]],[[1.92481165]],[[1.8585103]],[[1.90732799]],[[1.7010727]],[[1.42981499]],[[1.23661023]],[[1.18067568]],[[1.08376603]],[[0.8490236]],[[1.01245074]],[[0.86006442]]
['CLEC18B'],[[1.42822411]],[[2.02217257]],[[2.50332016]],[[2.09043468]],[[2.11842926]],[[1.66185455]],[[2.21266554]],[[1.90559049]],[[1.45535039]],[[1.53131299]],[[0.57615161]],[[0.91982381]],[[0.68100359]]
['CPNE2'],[[1.05797114]],[[1.53234958]],[[1.68083141]],[[1.58124157]],[[1.63735178]],[[1.34791749]],[[1.48855954]],[[1.37530646]],[[1.37592672]],[[1.33001045]],[[1.08728992]],[[1.24766074]],[[1.07472634]]
['CMTM2'],[[1.02374298]],[[1.70229606]],[[1.78313087]],[[1.74936961]],[[1.60312701]],[[1.50396141]],[[1.18195277]],[[1.19597616]],[[1.16959407]],[[1.06506383]],[[0.7330076]],[[0.78820961]],[[0.61811605]]
