['MEOX1'],[[0.62490715]],[[0.24930944]],[[0.32370399]],[[0.26395159]],[[0.23526349]],[[0.32649799]],[[0.35732583]],[[0.55266288]],[[0.69612874]],[[0.76104585]],[[0.78515748]],[[0.78771944]],[[1.01640927]]
['ITGA3'],[[1.01252669]],[[0.35690869]],[[0.51985863]],[[0.46486597]],[[0.32373225]],[[0.63832072]],[[0.67695057]],[[0.74739864]],[[0.7295975]],[[0.8842029]],[[0.92455189]],[[1.23335185]],[[1.00399085]]
['IL32'],[[1.03545757]],[[0.32202999]],[[0.40342312]],[[0.42869149]],[[0.28288082]],[[0.506092]],[[0.60386366]],[[0.73508139]],[[0.69974454]],[[0.83858242]],[[1.11137076]],[[1.36485914]],[[1.15146826]]
['SLC18A1'],[[1.3322281]],[[0.76913583]],[[0]],[[0.45917752]],[[0]],[[0.89011593]],[[0.66921114]],[[0.52172536]],[[0.61756591]],[[0.54369092]],[[1.23114066]],[[1.29798663]],[[1.31554787]]
['MYO16'],[[1.03460869]],[[0.45486778]],[[0.35390759]],[[0]],[[0.25793521]],[[0.80614316]],[[0.27153187]],[[0.48674124]],[[0.70726431]],[[0.88215482]],[[1.11245607]],[[1.34847835]],[[0.77829389]]
['FOXP3'],[[1.19698296]],[[0.52622449]],[[0.41158437]],[[0.5075182]],[[0.45623377]],[[0.53051041]],[[0.61232769]],[[0.67721314]],[[0.79463713]],[[1.1845786]],[[0.89292222]],[[1.17190596]],[[1.16224104]]
['RASGRF1'],[[0]],[[0]],[[0]],[[0]],[[0]],[[1.276323]],[[0.98817352]],[[0]],[[0.73799428]],[[1.10046816]],[[1.84146038]],[[1.8280335]],[[1.60805017]]
['GPC1'],[[0.87192907]],[[0.73138581]],[[0.28699607]],[[0.76779966]],[[0.55084598]],[[1.04729849]],[[1.15677846]],[[0.49409988]],[[0.58581979]],[[1.10046816]],[[1.08454118]],[[1.22298407]],[[1.18202037]]
['CDON'],[[0.80934322]],[[0.08503176]],[[0.24141237]],[[0.17533533]],[[0.37770638]],[[0.71153165]],[[0.56059381]],[[0.8389236]],[[0.4525659]],[[0.83926051]],[[0.67352019]],[[0.93961783]],[[0.80025148]]
['LMCD1'],[[2.63640986]],[[0]],[[1.86440066]],[[1.52295438]],[[0.69592768]],[[1.27632297]],[[0.98817349]],[[1.39712787]],[[1.87633911]],[[0.65271273]],[[2.08849232]],[[1.86890483]],[[1.41631512]]
