['CFLAR'],[[1.61902662]],[[2.3388629]],[[2.3986757]],[[2.44218637]],[[2.20994448]],[[1.58649104]],[[1.7018169]],[[1.32007562]],[[1.08676072]],[[1.23269094]],[[0.96014506]],[[0.92896659]],[[0.9661144]]
['HEATR5A'],[[1.23184275]],[[1.73239442]],[[1.80164515]],[[1.75322204]],[[1.98442196]],[[1.21160405]],[[1.30068558]],[[1.00745747]],[[0.9632448]],[[1.15361935]],[[1.00928388]],[[0.74922978]],[[0.95323539]]
['MLLT1'],[[1.09263232]],[[2.33606864]],[[2.28022896]],[[2.40407093]],[[2.47104091]],[[1.72061581]],[[1.1604911]],[[1.00137507]],[[1.0692687]],[[1.30552212]],[[1.02397048]],[[0.99276473]],[[1.04552915]]
['SH3BP5'],[[2.06560804]],[[2.72966868]],[[2.63996756]],[[2.75308166]],[[2.42044222]],[[1.33788911]],[[1.13256328]],[[1.02439052]],[[0.91404263]],[[1.13708903]],[[1.00773153]],[[1.00046498]],[[1.02403612]]
['IL13RA1'],[[1.40293687]],[[2.54532595]],[[2.67809683]],[[2.66933241]],[[2.83895319]],[[1.69364476]],[[1.62141658]],[[1.27502366]],[[1.28814439]],[[1.60868674]],[[1.27445144]],[[1.27827772]],[[1.24964309]]
['RAI2'],[[1.46007953]],[[2.53439344]],[[1.76846614]],[[2.41236018]],[[1.93902401]],[[2.08505178]],[[1.52209009]],[[0.668832]],[[0.62766008]],[[1.16258349]],[[1.05735001]],[[0.8448868]],[[0.92456765]]
['CNGA4'],[[1.82939708]],[[2.16138126]],[[3.05201347]],[[3.20713299]],[[2.71979253]],[[2.28113406]],[[2.36741438]],[[0.98766698]],[[1.54048558]],[[1.11918736]],[[1.30495815]],[[1.21839254]],[[1.46403556]]
['KDM6B'],[[1.40077763]],[[2.20924281]],[[2.09453132]],[[2.2394562]],[[2.11236239]],[[1.74602485]],[[1.56813156]],[[1.17090674]],[[1.13233005]],[[1.40578406]],[[1.0191258]],[[0.99340476]],[[1.00595313]]
['FLOT2'],[[1.59747277]],[[2.72334267]],[[2.67518586]],[[2.90184072]],[[2.78242463]],[[2.35417267]],[[1.8730784]],[[1.3157456]],[[1.37951598]],[[1.53929683]],[[1.1527494]],[[0.96600681]],[[1.17489808]]
['TBC1D8B'],[[1.87495312]],[[1.85002769]],[[2.7239993]],[[2.3912835]],[[2.08371373]],[[1.52709092]],[[1.46208603]],[[0.89538253]],[[0.77012653]],[[1.03113059]],[[0.99996652]],[[0.45752387]],[[1.03212021]]
['NUMB'],[[1.63283885]],[[2.35239589]],[[2.34117473]],[[2.4251733]],[[2.37956291]],[[1.7642369]],[[1.73155432]],[[1.37357717]],[[1.35442669]],[[1.5801124]],[[1.16826123]],[[1.02478877]],[[1.16641263]]
['LAMTOR5'],[[1.55925739]],[[2.43164698]],[[2.51125941]],[[2.64594826]],[[2.53353731]],[[2.03694925]],[[1.77828779]],[[1.35638772]],[[1.44459653]],[[1.60746564]],[[1.17520149]],[[0.99887346]],[[1.17430037]]
['AGO4'],[[1.73742234]],[[2.28472815]],[[2.28908235]],[[2.33897593]],[[2.31948919]],[[1.87905911]],[[1.60852607]],[[1.20152401]],[[1.20223992]],[[1.45113512]],[[1.1348088]],[[0.91540366]],[[1.07659751]]
['TMEM165'],[[1.52663465]],[[1.98856745]],[[2.11393814]],[[2.1189236]],[[2.12836736]],[[1.62334696]],[[1.61864143]],[[1.36618171]],[[1.30316097]],[[1.41076663]],[[1.09987419]],[[1.04254042]],[[1.07028022]]
['AGTPBP1'],[[1.77014507]],[[2.29129526]],[[2.5486464]],[[2.46629304]],[[2.49949321]],[[1.92780326]],[[1.77776019]],[[1.26102848]],[[1.26957396]],[[1.63639338]],[[1.17279486]],[[0.90410697]],[[1.1545971]]
['PHF21A'],[[1.42614856]],[[2.45168255]],[[2.52740083]],[[2.62599744]],[[2.38224822]],[[1.79333303]],[[1.75125284]],[[1.3661156]],[[1.33417948]],[[1.47128341]],[[1.0756841]],[[0.94490155]],[[1.08661727]]
['STX11'],[[1.08381494]],[[2.81648176]],[[2.69189261]],[[2.83800102]],[[2.55161054]],[[1.88118953]],[[1.90397991]],[[1.53016232]],[[1.28529023]],[[1.50013402]],[[1.19815155]],[[1.17159332]],[[1.23587153]]
['USP15'],[[1.77046981]],[[2.18941446]],[[2.58002654]],[[2.39613467]],[[2.11590149]],[[1.33203958]],[[1.44854485]],[[1.21164816]],[[1.16448616]],[[1.47705371]],[[1.04743523]],[[1.04534981]],[[1.01939637]]
['CAB39'],[[1.4900447]],[[2.39276159]],[[2.63967486]],[[2.5494107]],[[2.54747358]],[[1.75997932]],[[1.71977804]],[[1.26537638]],[[1.26546467]],[[1.50265065]],[[1.16690708]],[[0.96338752]],[[1.15856432]]
['PLXNC1'],[[1.95094959]],[[2.62452392]],[[2.64212168]],[[2.68691323]],[[2.76652471]],[[2.13534867]],[[2.04702821]],[[1.52959564]],[[1.48554401]],[[1.70607976]],[[1.27690472]],[[1.02754593]],[[1.23220565]]
['ABHD17C'],[[2.10874177]],[[1.95330997]],[[1.67269949]],[[1.66451433]],[[2.16050724]],[[0.49254848]],[[0.84888688]],[[0.9484826]],[[1.00284553]],[[0.98685976]],[[0.76999441]],[[1.09060632]],[[0.94386013]]
['TM6SF1'],[[1.84956911]],[[2.06372973]],[[2.0296263]],[[2.07693347]],[[2.04760346]],[[1.30119639]],[[1.39083491]],[[1.03157749]],[[1.18650267]],[[1.4353146]],[[1.03136614]],[[0.94163537]],[[0.99839552]]
['SLC31A2'],[[1.75125075]],[[2.65524248]],[[2.71459815]],[[2.78809192]],[[2.58073596]],[[1.55799001]],[[1.73635661]],[[1.26822942]],[[1.15446112]],[[1.49485685]],[[1.07530422]],[[1.10311182]],[[1.19945961]]
['RNF144B'],[[2.81113365]],[[2.98386075]],[[3.10583904]],[[3.06356981]],[[2.69328437]],[[1.91987445]],[[1.73022659]],[[1.53596087]],[[1.41183628]],[[1.67243598]],[[1.25694897]],[[1.23890805]],[[1.33553006]]
['GGH'],[[1.2251202]],[[1.87301072]],[[1.9244464]],[[1.99051836]],[[2.12961462]],[[1.06614852]],[[1.14624977]],[[0.86326148]],[[1.05085065]],[[1.58276405]],[[0.74411898]],[[0.87128832]],[[0.96949005]]
['SDCBP'],[[1.91302805]],[[2.67074022]],[[2.84445431]],[[2.76509502]],[[2.8272347]],[[1.94436578]],[[1.85409257]],[[1.39401487]],[[1.3760349]],[[1.71945649]],[[1.2700868]],[[0.98969058]],[[1.21861619]]
['SORL1'],[[1.58203527]],[[2.24047972]],[[2.3066557]],[[2.34222655]],[[2.27857864]],[[1.65586197]],[[1.57419718]],[[1.14735951]],[[1.1255299]],[[1.3898834]],[[1.06576921]],[[0.83715511]],[[1.06139272]]
['ENTPD1'],[[2.15342525]],[[2.70828163]],[[2.8416485]],[[2.8516574]],[[2.65976725]],[[1.81231324]],[[1.68830519]],[[1.17806569]],[[1.24592481]],[[1.46790721]],[[1.14727216]],[[0.9176389]],[[1.09713921]]
['DIRC2'],[[2.4930981]],[[2.01896027]],[[2.29415936]],[[2.35545828]],[[2.15629715]],[[1.93505956]],[[1.77772672]],[[1.3407193]],[[1.23302918]],[[1.40534247]],[[1.16517206]],[[0.97720626]],[[1.05212344]]
['APH1B'],[[1.86553963]],[[2.38167982]],[[2.43335381]],[[2.35411704]],[[2.37444412]],[[1.62338875]],[[1.42940968]],[[1.10650711]],[[1.02759796]],[[1.29083316]],[[1.10937375]],[[1.01958142]],[[1.04593838]]
['C1RL'],[[1.70738106]],[[2.30278836]],[[2.30485861]],[[2.38016258]],[[2.21207752]],[[1.72726845]],[[1.6202283]],[[1.20477129]],[[1.1585061]],[[1.27805337]],[[0.99279715]],[[0.90476479]],[[0.96073352]]
['TLE3'],[[1.6016553]],[[2.29179215]],[[2.17326825]],[[2.31577494]],[[2.31248227]],[[1.64427247]],[[1.38637334]],[[1.12254905]],[[1.19269452]],[[1.51730198]],[[1.16611866]],[[0.96956391]],[[1.12838589]]
['IGF1R'],[[1.69257479]],[[2.40497768]],[[2.34022851]],[[2.36124771]],[[2.1162469]],[[1.61917308]],[[1.61915035]],[[1.11931411]],[[0.98308838]],[[1.16274445]],[[1.0211479]],[[0.80158456]],[[0.938845]]
['SSH2'],[[1.6392398]],[[2.27863255]],[[2.23319225]],[[2.21500927]],[[2.23229428]],[[1.66720535]],[[1.6110634]],[[1.23177883]],[[1.16688227]],[[1.44574663]],[[1.10366196]],[[1.01130541]],[[1.12503932]]
['OSBPL1A'],[[1.37347836]],[[2.08599022]],[[1.99610516]],[[1.98095689]],[[2.09814227]],[[2.12243789]],[[1.43561851]],[[0.94804871]],[[0.9973249]],[[1.15447353]],[[1.01646778]],[[0.95663304]],[[1.03145028]]
['SLC16A3'],[[1.86694638]],[[2.18904932]],[[2.02876935]],[[2.19361047]],[[2.29859591]],[[1.72190139]],[[1.59557642]],[[1.28704747]],[[1.36653204]],[[1.64271647]],[[1.17865748]],[[1.04415649]],[[1.14689785]]
['IFNAR1'],[[1.40257452]],[[2.59713799]],[[2.90322603]],[[2.72091476]],[[2.690786]],[[1.76623452]],[[1.82542206]],[[1.30580544]],[[1.1840191]],[[1.44081032]],[[1.06319237]],[[0.95572942]],[[1.06258767]]
['SLC44A3'],[[0.84480035]],[[1.33094712]],[[1.37370334]],[[1.20797734]],[[1.68088828]],[[1.03765671]],[[1.09395741]],[[0.34265062]],[[0.61673311]],[[0.44497134]],[[0.43302912]],[[0.53838233]],[[0.33238773]]
['FCGR2A'],[[1.36804012]],[[2.45016842]],[[2.48766341]],[[2.55884006]],[[2.43225822]],[[2.01550077]],[[1.946145]],[[1.51255731]],[[1.33343046]],[[1.54257535]],[[1.11290673]],[[1.04319479]],[[1.07719454]]
['HMCN1'],[[0.84480035]],[[1.86885943]],[[1.5797532]],[[1.99804899]],[[1.93480669]],[[0.70640619]],[[0.19133954]],[[0.23722449]],[[0.59786138]],[[1.18262645]],[[0.64349728]],[[0.8593475]],[[0.73776606]]
['CNIH4'],[[1.13847813]],[[2.38017737]],[[2.44251531]],[[2.50565006]],[[2.48225884]],[[1.73986929]],[[1.57627147]],[[1.25134566]],[[1.15533359]],[[1.26018379]],[[1.01991647]],[[1.01276308]],[[1.07058622]]
['LBR'],[[1.88271082]],[[1.822988]],[[1.8769784]],[[1.89489951]],[[2.13557178]],[[1.62095955]],[[1.51616312]],[[1.07674241]],[[1.11881722]],[[1.53608002]],[[1.16070998]],[[0.90321393]],[[1.11391155]]
['NFKBIZ'],[[1.24139943]],[[2.49670949]],[[2.45001873]],[[2.4291743]],[[2.29193058]],[[1.81360123]],[[1.88763071]],[[1.40305228]],[[1.23610733]],[[1.4081318]],[[1.15329199]],[[1.0323375]],[[1.13187129]]
['FAM105A'],[[1.13537588]],[[2.04343889]],[[2.25552607]],[[2.27906127]],[[2.31487581]],[[1.58204324]],[[1.5836233]],[[1.2699022]],[[1.2755608]],[[1.35990266]],[[1.0597233]],[[0.95098008]],[[1.08528154]]
['ARHGAP26'],[[1.63385961]],[[2.1419588]],[[2.26761137]],[[2.31539897]],[[2.09614002]],[[1.59880417]],[[1.58926687]],[[1.26004534]],[[1.07619537]],[[1.26824165]],[[0.99227026]],[[0.94734324]],[[0.99219019]]
['CREB5'],[[1.65783933]],[[2.46580359]],[[2.73185393]],[[2.66858069]],[[2.69953509]],[[1.77727936]],[[1.97202307]],[[1.58890458]],[[1.71052449]],[[1.85744148]],[[1.3534135]],[[0.95288337]],[[1.2722698]]
['SLC12A9'],[[1.41416899]],[[2.36572532]],[[2.28126074]],[[2.34567929]],[[2.25040379]],[[1.73878278]],[[1.64237546]],[[1.31372954]],[[1.23200553]],[[1.33401033]],[[1.01784753]],[[0.91843901]],[[1.00345411]]
['CSGALNACT1'],[[1.59758439]],[[3.29089728]],[[3.34196073]],[[3.42618528]],[[1.98269648]],[[1.5879629]],[[1.61656351]],[[1.11620079]],[[0.68751767]],[[1.06711752]],[[0.6742401]],[[0.75941309]],[[0.98099419]]
['MSRB2'],[[1.53347254]],[[2.22845439]],[[1.88056535]],[[2.07379636]],[[2.22500198]],[[1.18285847]],[[1.0752845]],[[0.94869589]],[[1.21323245]],[[1.64429543]],[[1.1321485]],[[1.07554004]],[[1.14294596]]
['NRBF2'],[[1.51770538]],[[2.39356979]],[[2.29820809]],[[2.32958324]],[[2.44816083]],[[1.86728801]],[[1.73958148]],[[1.25636398]],[[1.24666651]],[[1.62834342]],[[1.17720159]],[[0.94093943]],[[1.20392615]]
['FAM160B1'],[[1.74360649]],[[2.04477378]],[[2.16726439]],[[2.16282948]],[[2.38873643]],[[1.74910532]],[[1.76517549]],[[1.43059491]],[[1.34650992]],[[1.56698508]],[[1.24913481]],[[1.04379679]],[[1.22377837]]
['AMN1'],[[1.80725057]],[[1.96999928]],[[2.27072448]],[[2.29035444]],[[2.21362333]],[[1.34015498]],[[1.62453655]],[[1.24091379]],[[1.0846109]],[[1.20980631]],[[0.98677214]],[[0.88556355]],[[0.92075648]]
['ARL11'],[[1.73013828]],[[2.21524525]],[[2.21587086]],[[2.33979205]],[[2.26976304]],[[1.86813318]],[[1.81478845]],[[1.38843845]],[[1.39152372]],[[1.56665486]],[[1.23631879]],[[1.06373009]],[[1.1806285]]
['NR4A2'],[[1.51636197]],[[2.59962304]],[[2.59279033]],[[2.81338003]],[[1.89164748]],[[1.38123142]],[[1.23846816]],[[0.8595447]],[[0.82382516]],[[1.24572068]],[[1.01889476]],[[1.0667233]],[[1.04573591]]
['RBMS1'],[[1.31269354]],[[2.20846787]],[[2.40579417]],[[2.34770703]],[[2.23389368]],[[1.44605522]],[[1.5139682]],[[1.21459675]],[[1.10482628]],[[1.30492266]],[[1.02964462]],[[0.98185862]],[[1.03824224]]
['FAM49B'],[[1.6711251]],[[2.1021771]],[[2.27145002]],[[2.25943842]],[[2.21824158]],[[1.70378948]],[[1.69126757]],[[1.24630589]],[[1.1213067]],[[1.4216675]],[[1.11837318]],[[0.970622]],[[1.12777063]]
['RABGEF1'],[[1.69964408]],[[1.88894489]],[[2.50383211]],[[2.61332824]],[[1.89168642]],[[0.9784643]],[[1.23219342]],[[0.84559632]],[[0.92676965]],[[1.00535205]],[[0.97977101]],[[1.24592155]],[[0.70795249]]
['AZIN1'],[[1.82219712]],[[2.23088485]],[[2.33976209]],[[2.25301862]],[[2.37302831]],[[1.46270365]],[[1.41045006]],[[1.16058659]],[[1.1819732]],[[1.45286577]],[[1.12052963]],[[0.94171605]],[[1.13723493]]
['RASA2'],[[1.64191626]],[[2.09879525]],[[2.40483595]],[[2.21881924]],[[2.09240289]],[[1.32448247]],[[1.34630404]],[[1.10192745]],[[0.88686569]],[[1.15646732]],[[0.97669855]],[[0.87222911]],[[0.98160087]]
['AFF2'],[[1.94464032]],[[2.55599968]],[[2.29396082]],[[2.45760178]],[[2.65859528]],[[2.07158233]],[[1.81471641]],[[1.43935233]],[[1.4143317]],[[1.74523241]],[[1.35946353]],[[1.04806162]],[[1.385156]]
['CACNA1D'],[[1.83830708]],[[1.76869062]],[[2.04657972]],[[1.82292698]],[[2.03099509]],[[0.81459745]],[[0.64602286]],[[0.93108568]],[[1.11753744]],[[1.32123802]],[[0.86298588]],[[1.01499194]],[[0.85520675]]
['KCNJ15'],[[1.9278557]],[[2.76478235]],[[2.85303544]],[[2.79441294]],[[2.54312249]],[[2.07364714]],[[1.85625302]],[[1.41829142]],[[1.1512588]],[[1.44970335]],[[1.05616703]],[[0.97945163]],[[1.04991049]]
['CCDC17'],[[1.53794455]],[[2.18961671]],[[2.10502404]],[[2.31623644]],[[1.90659117]],[[1.25265554]],[[1.54564352]],[[1.34989219]],[[1.04755168]],[[1.12700859]],[[0.89222922]],[[1.00519637]],[[0.93174968]]
['MPZL3'],[[1.52972985]],[[2.40586488]],[[2.60280038]],[[2.51300742]],[[2.28311277]],[[1.42174936]],[[1.42093177]],[[0.86355133]],[[0.86235737]],[[1.35184099]],[[1.0056947]],[[0.92023086]],[[0.94429134]]
['ANO10'],[[1.74329295]],[[1.99461064]],[[1.90464137]],[[1.88388931]],[[2.01249843]],[[1.54539118]],[[1.50491898]],[[1.13772191]],[[1.16684318]],[[1.37144197]],[[1.01271055]],[[0.90583938]],[[1.09843469]]
['SLC25A44'],[[1.59921521]],[[2.09282174]],[[2.06805075]],[[2.1893562]],[[2.1651994]],[[1.95872695]],[[1.56265334]],[[1.27612675]],[[1.20512007]],[[1.48084016]],[[1.09659937]],[[1.01789819]],[[1.08188089]]
['NBEAL2'],[[1.72774929]],[[2.06926979]],[[2.02312831]],[[2.12561893]],[[2.06603743]],[[1.6458006]],[[1.49501843]],[[1.15429151]],[[1.21829493]],[[1.48440327]],[[1.1427497]],[[1.01658718]],[[1.10375506]]
['ZNF281'],[[2.45521152]],[[2.46241815]],[[2.84691325]],[[2.76600642]],[[2.39395394]],[[1.71182187]],[[1.7222337]],[[1.16615455]],[[1.05411008]],[[1.34188316]],[[1.03995653]],[[0.9648017]],[[1.04985413]]
['MAPKAPK2'],[[1.60182963]],[[2.40293394]],[[2.18112221]],[[2.29850849]],[[2.42418156]],[[1.28437682]],[[1.08794605]],[[0.96989995]],[[1.33539658]],[[1.58693859]],[[1.12086709]],[[1.07750804]],[[1.12216957]]
['TYW5'],[[1.67312407]],[[2.38729338]],[[2.69939983]],[[2.5186574]],[[1.99314121]],[[1.38353781]],[[1.09175985]],[[1.00395203]],[[0.99577946]],[[0.99869686]],[[0.91857095]],[[0.9347745]],[[0.93950803]]
['RNF149'],[[1.92871585]],[[2.61472797]],[[2.84168394]],[[2.7924613]],[[2.66285021]],[[1.87373384]],[[1.76228706]],[[1.34529287]],[[1.27099125]],[[1.53178141]],[[1.15115041]],[[1.04805539]],[[1.12860977]]
['CDC42EP3'],[[0.95203192]],[[2.39217419]],[[2.34559927]],[[2.36306552]],[[2.6315168]],[[2.06626666]],[[1.95564749]],[[1.40610011]],[[1.40692012]],[[1.47818019]],[[1.14578425]],[[0.96215989]],[[1.15103628]]
['EIF4E3'],[[1.57491378]],[[2.24495114]],[[2.52222143]],[[2.42890352]],[[2.51432955]],[[1.76421226]],[[1.81668188]],[[1.39042729]],[[1.29167564]],[[1.52328212]],[[1.2131572]],[[1.07781222]],[[1.23131678]]
['CXCR1'],[[1.69567923]],[[2.77399489]],[[2.60305225]],[[2.71691574]],[[2.69514195]],[[1.95047386]],[[1.71081577]],[[1.25942522]],[[1.23616539]],[[1.59884136]],[[1.17181252]],[[1.14145929]],[[1.15291427]]
['IFI16'],[[1.80658962]],[[2.85608814]],[[3.02454955]],[[2.94083394]],[[2.98823051]],[[1.67650124]],[[1.43104759]],[[1.26199476]],[[1.11354029]],[[1.37716152]],[[1.08005649]],[[1.33260392]],[[1.17198747]]
['PPP4R2'],[[1.40151235]],[[2.44775425]],[[2.74001339]],[[2.63568825]],[[2.51698582]],[[1.71871731]],[[1.58326794]],[[1.21035904]],[[1.24504991]],[[1.47558113]],[[1.10630801]],[[1.0244652]],[[1.11539055]]
['APBB2'],[[1.14010748]],[[1.80771285]],[[2.02266867]],[[1.56356996]],[[1.54212505]],[[1.42188842]],[[1.44151677]],[[1.18768418]],[[0.71755132]],[[0.91099304]],[[0.61753279]],[[0.92268431]],[[0.62001913]]
['SPDYA'],[[1.45582189]],[[2.39102599]],[[2.7899359]],[[2.81226169]],[[2.1082071]],[[1.46399762]],[[1.59564528]],[[1.08990585]],[[1.00122464]],[[1.2225991]],[[1.02366267]],[[1.17194843]],[[0.98046552]]
['C4orf3'],[[1.14392768]],[[2.08162754]],[[2.44928692]],[[2.37954343]],[[2.60435709]],[[1.81156372]],[[1.58990295]],[[1.24242148]],[[1.20121066]],[[1.36311673]],[[1.02914802]],[[1.05450633]],[[1.07324018]]
['MB21D1'],[[1.14632415]],[[2.10678683]],[[1.94042798]],[[1.97235054]],[[2.20581551]],[[1.35198571]],[[1.23668969]],[[1.1188484]],[[1.0819954]],[[1.23512958]],[[0.99654719]],[[1.05274887]],[[1.0198313]]
['LMTK2'],[[1.79678721]],[[2.01851195]],[[1.91104897]],[[2.00708201]],[[1.97472621]],[[1.40599769]],[[1.29870154]],[[1.01298491]],[[0.974247]],[[1.28480458]],[[0.95217525]],[[0.89779377]],[[0.92795779]]
['NOXRED1'],[[1.97743649]],[[2.06382363]],[[2.87459772]],[[2.90716323]],[[2.56931164]],[[1.61942787]],[[2.2806857]],[[1.35166593]],[[1.24809003]],[[1.3841738]],[[1.03765426]],[[1.20752665]],[[0.92686433]]
['KBTBD6'],[[2.22011299]],[[2.75916469]],[[2.89090494]],[[3.00936553]],[[2.57369703]],[[0.82312884]],[[0.91441826]],[[1.17742664]],[[0.83944478]],[[1.03539368]],[[1.00518243]],[[0.98572026]],[[1.02690078]]
['PDZD8'],[[1.74722198]],[[2.2470787]],[[2.41275523]],[[2.38758595]],[[2.19967028]],[[1.78749619]],[[1.79243666]],[[1.10202485]],[[1.11917881]],[[1.42040915]],[[1.06457441]],[[0.864942]],[[1.0404845]]
['NDEL1'],[[1.80564413]],[[2.37450082]],[[2.39297747]],[[2.42560386]],[[2.2598605]],[[1.5448896]],[[1.38805378]],[[0.97647523]],[[0.95942114]],[[1.33107793]],[[1.01719663]],[[0.88691245]],[[1.00265015]]
['STX3'],[[1.93303482]],[[2.34869406]],[[2.41289489]],[[2.45162132]],[[2.32027172]],[[1.75097587]],[[1.76499053]],[[1.25486719]],[[1.11955877]],[[1.45156378]],[[1.12699019]],[[1.03521746]],[[1.07184009]]
['BEST1'],[[2.14067999]],[[2.46633847]],[[2.43065122]],[[2.59160362]],[[2.29518998]],[[1.59536458]],[[1.41369802]],[[1.10191347]],[[1.18851293]],[[1.47920719]],[[1.08254704]],[[1.04856764]],[[1.05855938]]
['VASN'],[[1.7689038]],[[1.41535058]],[[1.94280998]],[[1.2875602]],[[1.3879711]],[[0.76120674]],[[0]],[[0.91431809]],[[0.69589205]],[[0.71092704]],[[0.54862702]],[[0.67544825]],[[0.5108853]]
['RBPJ'],[[1.27716926]],[[2.45215715]],[[2.7579665]],[[2.62002308]],[[2.54869512]],[[1.88188381]],[[1.89157168]],[[1.28858459]],[[1.133229]],[[1.40357517]],[[1.11607152]],[[0.9388]],[[1.1509608]]
['MMADHC'],[[1.51219416]],[[2.08891222]],[[2.21625045]],[[2.2942979]],[[2.21037421]],[[1.66729381]],[[1.59662997]],[[1.23960768]],[[1.17501031]],[[1.44144129]],[[1.12387422]],[[0.96620153]],[[1.15010589]]
['PXK'],[[2.12082098]],[[2.24544402]],[[2.35497718]],[[2.4369146]],[[2.45756666]],[[1.8876636]],[[1.84580486]],[[1.27143351]],[[1.28494739]],[[1.54746428]],[[1.14659863]],[[0.91027846]],[[1.16357328]]
['STAT3'],[[1.53993369]],[[2.29457552]],[[2.2476466]],[[2.33379682]],[[2.34079357]],[[1.57762269]],[[1.49800353]],[[1.2789106]],[[1.28983851]],[[1.53952733]],[[1.19443878]],[[1.07679006]],[[1.17751452]]
['SLC16A4'],[[1.35817304]],[[3.02597496]],[[3.13990549]],[[2.78287771]],[[2.6675021]],[[1.79983865]],[[2.19088206]],[[1.69901891]],[[0.96981085]],[[1.59602639]],[[1.15084438]],[[1.18870785]],[[1.11812596]]
['SNTB2'],[[1.44009952]],[[1.8993637]],[[1.92452154]],[[1.89426562]],[[1.89640245]],[[1.27061408]],[[1.13396847]],[[0.91054475]],[[0.91998578]],[[1.06427565]],[[0.95034491]],[[1.11045565]],[[0.93949599]]
['XPO6'],[[1.77082332]],[[2.52017295]],[[2.494661]],[[2.53694475]],[[2.50750319]],[[1.67568619]],[[1.52334979]],[[1.20149532]],[[1.15473696]],[[1.44003274]],[[1.06291441]],[[1.02632148]],[[1.02917943]]
['CCDC126'],[[1.76617516]],[[2.21442644]],[[2.3558015]],[[2.31037761]],[[1.94551842]],[[1.58638947]],[[1.54041204]],[[1.10089513]],[[0.90109245]],[[1.16962159]],[[0.91674464]],[[0.94039554]],[[0.96273087]]
['RNASE6'],[[2.04040839]],[[2.5617814]],[[2.41651739]],[[2.39460695]],[[1.9679287]],[[0.94403675]],[[0.99198904]],[[0.89728235]],[[0.9674733]],[[1.11486255]],[[0.73445901]],[[0.96122062]],[[0.79886706]]
['EMB'],[[1.6192321]],[[1.80797752]],[[2.20890454]],[[2.04686]],[[2.11545707]],[[1.80840462]],[[1.71809042]],[[1.23916297]],[[1.0615153]],[[1.31797555]],[[1.03149412]],[[0.86785769]],[[1.07475982]]
['TSEN34'],[[1.65368853]],[[2.75379362]],[[2.51827905]],[[2.63481544]],[[2.52992315]],[[1.96156343]],[[1.5805116]],[[1.25014396]],[[1.2635514]],[[1.56135679]],[[1.17287271]],[[1.12483319]],[[1.13732955]]
['TANC2'],[[2.03523481]],[[2.52657689]],[[2.4641539]],[[2.40303108]],[[2.09413918]],[[1.04464322]],[[1.17114116]],[[0.84062856]],[[0.93849407]],[[1.17820129]],[[0.96685509]],[[0.78734024]],[[0.92412977]]
['JUNB'],[[1.10720928]],[[2.65351179]],[[2.27108936]],[[2.31032716]],[[2.44798572]],[[1.83551512]],[[1.57032743]],[[1.27358147]],[[1.30362565]],[[1.58266573]],[[1.16246457]],[[1.10060242]],[[1.15461579]]
['RAB33B'],[[1.65656657]],[[2.35167207]],[[2.47676565]],[[2.40075479]],[[2.39694259]],[[1.88345781]],[[1.78317539]],[[1.31077532]],[[1.16259558]],[[1.44217966]],[[1.16888677]],[[1.00750107]],[[1.15694952]]
['RAB43'],[[1.24576917]],[[2.68337558]],[[2.44066939]],[[2.5874927]],[[2.29232193]],[[1.52796384]],[[1.18784337]],[[1.09554351]],[[1.03215008]],[[1.34271292]],[[0.89422225]],[[1.11304183]],[[0.99488281]]
['TNFRSF10C'],[[1.2602069]],[[2.42473336]],[[2.30681348]],[[2.38320335]],[[2.23457687]],[[1.84213459]],[[1.73112547]],[[1.18107207]],[[1.10120803]],[[1.44277021]],[[1.02571263]],[[0.93339333]],[[1.07689544]]
['NABP1'],[[1.9783818]],[[2.55124051]],[[2.96464727]],[[2.82981745]],[[2.51628488]],[[1.79239072]],[[1.86762882]],[[1.36291179]],[[1.10994472]],[[1.25715137]],[[1.01243708]],[[0.96331264]],[[0.97922115]]
['PLK3'],[[1.50726429]],[[2.46991697]],[[2.41822827]],[[2.61250326]],[[2.41365113]],[[1.43090485]],[[0.97231247]],[[0.8136634]],[[0.75461148]],[[1.17778058]],[[0.8920829]],[[0.89366677]],[[0.95300197]]
['SLCO4C1'],[[2.35526913]],[[2.23580496]],[[2.3837]],[[2.43042207]],[[2.2770503]],[[1.69580956]],[[1.55205447]],[[1.02773902]],[[0.98673109]],[[1.31368138]],[[0.97398849]],[[1.04606583]],[[1.00075718]]
['TLR1'],[[1.40958988]],[[2.38675688]],[[2.70388117]],[[2.60723765]],[[2.55119282]],[[1.98078563]],[[2.01514903]],[[1.44371664]],[[1.21769803]],[[1.50052945]],[[1.12558675]],[[0.99957686]],[[1.12718539]]
['NLRP6'],[[1.89229372]],[[1.99452872]],[[1.8273238]],[[1.89624085]],[[2.34269694]],[[1.51295297]],[[1.45420965]],[[1.12022574]],[[1.39496128]],[[1.62935182]],[[1.01009865]],[[0.86263774]],[[1.09803268]]
['B3GNTL1'],[[2.17971609]],[[2.35854956]],[[2.33452242]],[[2.46959389]],[[2.23566153]],[[1.31217384]],[[1.39460964]],[[0.99368954]],[[1.13495489]],[[1.41597975]],[[1.18310532]],[[0.82073964]],[[1.10191985]]
['CREG2'],[[1.06662127]],[[1.91790655]],[[2.42658975]],[[2.14773179]],[[2.43920547]],[[1.10981496]],[[1.35617621]],[[0.72710752]],[[0.90041881]],[[1.40962737]],[[1.02520083]],[[1.41066212]],[[1.37820197]]
