['FGR'],[[1.30826946]],[[2.05426296]],[[2.0052029]],[[2.16074752]],[[2.17966835]],[[1.96003734]],[[1.84908425]],[[1.28289097]],[[1.40760422]],[[1.64690989]],[[1.25550106]],[[1.08352695]],[[1.25084488]]
['SELPLG'],[[1.33282214]],[[2.2147498]],[[1.98772274]],[[2.11385564]],[[2.06880184]],[[1.46525547]],[[1.24359738]],[[1.11907014]],[[1.1305799]],[[1.44917722]],[[1.10991591]],[[1.1279032]],[[1.12040658]]
['CAMKK2'],[[1.92312747]],[[2.09098324]],[[1.97935985]],[[2.06451675]],[[1.99816706]],[[1.55753275]],[[1.67110013]],[[1.3657512]],[[1.44752458]],[[1.6049707]],[[1.22781787]],[[1.08068099]],[[1.22214503]]
['BIN2'],[[1.3445114]],[[1.65919248]],[[1.55402223]],[[1.63939248]],[[1.70929964]],[[1.34454036]],[[1.30247709]],[[1.05583128]],[[1.22439338]],[[1.43077666]],[[1.14211863]],[[1.02419561]],[[1.08620642]]
['ALDH2'],[[0.94229169]],[[1.50612782]],[[1.68550169]],[[1.9066985]],[[1.86812561]],[[1.96457186]],[[1.79567529]],[[1.33536855]],[[1.40836659]],[[1.41826648]],[[1.10605661]],[[1.03188718]],[[1.21986096]]
['SCNN1A'],[[0.95468913]],[[1.62482964]],[[1.35779533]],[[1.36098045]],[[1.37423615]],[[0.99474297]],[[0.80147688]],[[0.59921487]],[[0.76694141]],[[0.92591404]],[[0.83405879]],[[0.85247945]],[[0.85894245]]
['LTBR'],[[0.84621524]],[[2.03780791]],[[1.90403499]],[[1.91717695]],[[2.08728506]],[[1.62499387]],[[1.46569893]],[[1.22766861]],[[1.52092374]],[[1.70787353]],[[1.24977013]],[[1.17255928]],[[1.2729419]]
['DSE'],[[1.15985951]],[[1.64283334]],[[1.70791687]],[[1.72154713]],[[1.78625418]],[[1.53104223]],[[1.65486126]],[[1.43414831]],[[1.47053537]],[[1.50863964]],[[1.16128513]],[[1.00815429]],[[1.05367795]]
['SOD2'],[[1.37562762]],[[2.38255148]],[[2.49248779]],[[2.50078716]],[[2.38670769]],[[1.67764099]],[[1.81953789]],[[1.48715712]],[[1.37149615]],[[1.68071255]],[[1.21675443]],[[0.98880197]],[[1.22811468]]
['CCND3'],[[1.3850159]],[[1.90594751]],[[1.7155772]],[[1.78130775]],[[1.74581556]],[[1.18559733]],[[0.99276901]],[[1.00573385]],[[1.12281082]],[[1.31500229]],[[0.96234237]],[[1.18772412]],[[0.99190109]]
['RNF130'],[[1.60879527]],[[1.92237918]],[[1.80516514]],[[1.88186285]],[[2.07818629]],[[1.54255915]],[[1.48367953]],[[1.27901308]],[[1.40526301]],[[1.65799566]],[[1.23184715]],[[1.03547121]],[[1.19545206]]
['H2AFY'],[[1.62210416]],[[1.98258315]],[[2.00035277]],[[2.01964974]],[[1.97321815]],[[1.27282083]],[[1.17985134]],[[0.99293973]],[[1.19905868]],[[1.37402505]],[[1.11929163]],[[0.99054773]],[[1.03991243]]
['ATP6V0E1'],[[1.39051716]],[[1.91512661]],[[1.87998646]],[[2.0076231]],[[2.14091889]],[[1.54535058]],[[1.35156603]],[[1.24021918]],[[1.40317596]],[[1.5988435]],[[1.18111775]],[[1.04153895]],[[1.19070525]]
['COL7A1'],[[1.6082043]],[[1.72150713]],[[1.7469239]],[[2.13044174]],[[1.61042292]],[[1.04899566]],[[1.65996102]],[[1.29974953]],[[1.46663529]],[[1.38566243]],[[0.89350858]],[[1.01483496]],[[1.02539572]]
['ABTB1'],[[1.9636399]],[[2.15398639]],[[2.00589147]],[[2.08039229]],[[2.02281906]],[[1.43390909]],[[1.31121035]],[[1.12005928]],[[1.33458066]],[[1.60373378]],[[1.10923137]],[[0.99790461]],[[1.0537872]]
['KIAA1257'],[[2.05641695]],[[1.93896966]],[[1.97528532]],[[1.86205117]],[[1.82821879]],[[1.43636661]],[[1.43598186]],[[1.14129068]],[[1.01182581]],[[1.220163]],[[1.01508734]],[[1.00606346]],[[0.92421039]]
['STK16'],[[1.83685803]],[[2.13165811]],[[2.01795284]],[[2.26680519]],[[2.10416772]],[[1.31141383]],[[1.08683955]],[[1.14276256]],[[1.33036005]],[[1.46208791]],[[1.08338141]],[[1.05815914]],[[1.13025886]]
['CAPZA1'],[[1.5852819]],[[2.03148784]],[[2.19867762]],[[2.09907227]],[[2.25847675]],[[1.7567746]],[[1.72986307]],[[1.37798153]],[[1.32381102]],[[1.61715958]],[[1.21014291]],[[1.09411809]],[[1.25138562]]
['RHOU'],[[0.89179924]],[[1.95700343]],[[1.9512793]],[[1.9615928]],[[2.14154942]],[[2.22609627]],[[1.4757154]],[[1.2408399]],[[1.31435687]],[[1.51853338]],[[1.1808815]],[[1.11298065]],[[1.20682889]]
['MFN2'],[[1.58391579]],[[1.64589327]],[[1.54933377]],[[1.69024645]],[[2.46460583]],[[1.38322432]],[[1.09868549]],[[1.14983772]],[[1.90189255]],[[2.04887877]],[[1.62644805]],[[1.09150604]],[[1.51604946]]
['NCF2'],[[1.5410442]],[[1.94783956]],[[1.89510983]],[[2.00213601]],[[1.9527391]],[[1.70508031]],[[1.73000192]],[[1.33693649]],[[1.37153597]],[[1.60824699]],[[1.12103776]],[[1.07438859]],[[1.12661732]]
['OLFML3'],[[0.76860501]],[[1.87951119]],[[1.8706551]],[[2.39633048]],[[1.73123081]],[[0.58146011]],[[1.41764507]],[[0.98766694]],[[1.07822189]],[[1.01324584]],[[0.90969291]],[[0.36101601]],[[0.75129081]]
['ECE1'],[[1.54714532]],[[2.25017823]],[[2.1804479]],[[2.32528147]],[[2.21983979]],[[1.93286535]],[[1.82316037]],[[1.29281696]],[[1.27883769]],[[1.5733106]],[[1.21715662]],[[0.93349682]],[[1.19739419]]
['ATP6V0B'],[[1.55457686]],[[1.90829985]],[[1.75096666]],[[1.84903429]],[[1.96201927]],[[1.49828879]],[[1.36461514]],[[1.17277403]],[[1.36880088]],[[1.6918963]],[[1.17025985]],[[1.02988322]],[[1.18910909]]
['KLF7'],[[1.37000605]],[[1.7885268]],[[1.79975392]],[[1.76284087]],[[1.8330622]],[[1.61977253]],[[1.60428481]],[[1.15394514]],[[1.08856564]],[[1.34832687]],[[1.06789772]],[[0.8716384]],[[1.04130472]]
['MFSD1'],[[1.64159491]],[[2.0507347]],[[2.1517209]],[[2.09191817]],[[2.16383837]],[[1.49145138]],[[1.45085272]],[[1.29893342]],[[1.53928852]],[[1.69731788]],[[1.29130706]],[[1.01745758]],[[1.19931141]]
['UBE2B'],[[1.53758839]],[[2.19947494]],[[2.47406949]],[[2.35676439]],[[2.28210695]],[[1.6027646]],[[1.49393051]],[[1.28500365]],[[1.5194431]],[[1.76556918]],[[1.19081323]],[[1.05057856]],[[1.1753558]]
['RAD23B'],[[1.27095715]],[[1.68026655]],[[1.72961468]],[[1.774948]],[[2.01164833]],[[1.51914415]],[[1.40738]],[[1.17640242]],[[1.31801538]],[[1.60728978]],[[1.143545]],[[1.0394659]],[[1.17812003]]
['FBXW2'],[[1.87042583]],[[2.07485594]],[[2.06419569]],[[2.0242834]],[[1.96914257]],[[1.49456528]],[[1.32372448]],[[1.08150407]],[[1.10633046]],[[1.25586582]],[[1.06395733]],[[0.97888351]],[[1.02619302]]
['FAM45A'],[[1.17454807]],[[2.03913633]],[[2.16099914]],[[2.1092672]],[[2.23713044]],[[1.75467044]],[[1.78723169]],[[1.47900989]],[[1.37125475]],[[1.50241585]],[[1.21381006]],[[1.12150811]],[[1.16797809]]
['CFAP58'],[[1.82090901]],[[2.28403856]],[[2.00029953]],[[1.93488427]],[[1.94026494]],[[2.05089547]],[[2.04268466]],[[1.6221298]],[[1.43838678]],[[1.5753683]],[[1.26758989]],[[1.15226068]],[[1.18418671]]
['PLXDC2'],[[1.68205238]],[[2.08463633]],[[2.19682549]],[[2.16629064]],[[2.24970177]],[[1.42973794]],[[1.6078104]],[[1.33359184]],[[1.46687381]],[[1.61651537]],[[1.21467584]],[[1.00457655]],[[1.21007491]]
['FAM53C'],[[1.73517661]],[[2.05266594]],[[2.00213434]],[[2.08026287]],[[2.04788995]],[[1.82401763]],[[1.61877192]],[[1.21724036]],[[1.22574467]],[[1.49425059]],[[1.11842237]],[[1.00494166]],[[1.06834946]]
['EGR1'],[[1.14257596]],[[1.03844054]],[[1.10897893]],[[1.20259302]],[[1.28049824]],[[0.56486269]],[[0.78011504]],[[0.54916779]],[[1.28376653]],[[1.34980468]],[[0.88683297]],[[1.05326764]],[[0.83786546]]
['APAF1'],[[1.4850064]],[[1.89492118]],[[2.04361483]],[[2.03751743]],[[2.04233188]],[[1.2833252]],[[1.47170484]],[[1.05581493]],[[1.13101931]],[[1.4923611]],[[1.09223373]],[[0.95894389]],[[1.09629438]]
['PTK2B'],[[1.48329112]],[[1.73210923]],[[1.65018477]],[[1.76190049]],[[1.6751157]],[[1.37574958]],[[1.42344618]],[[1.14866363]],[[1.25639268]],[[1.4145481]],[[1.10094846]],[[1.0239067]],[[1.075371]]
['CSTA'],[[1.74926121]],[[2.02009831]],[[1.8814686]],[[2.02286081]],[[2.19251453]],[[1.39337043]],[[1.57761277]],[[1.28140505]],[[1.4309891]],[[1.65456082]],[[1.22496522]],[[0.9567795]],[[1.18428649]]
['CCR2'],[[0.61454579]],[[1.28046823]],[[1.3338551]],[[1.50054768]],[[1.79369685]],[[1.39870676]],[[1.46265217]],[[1.3205595]],[[1.25458012]],[[1.38562603]],[[0.96104635]],[[1.00875229]],[[0.90866544]]
['ANXA11'],[[1.62361846]],[[1.88102751]],[[1.75151862]],[[1.81126985]],[[1.84424337]],[[1.42533822]],[[1.3180353]],[[1.07916447]],[[1.15294453]],[[1.42300492]],[[1.10954032]],[[1.02258261]],[[1.10531901]]
['GLIPR2'],[[1.56172552]],[[1.73736227]],[[1.61309222]],[[1.7609425]],[[1.9586539]],[[1.65221988]],[[1.5721138]],[[1.2785905]],[[1.38954291]],[[1.64469839]],[[1.17843001]],[[1.072946]],[[1.21430724]]
['SLC36A1'],[[1.79366505]],[[1.8244173]],[[1.80455342]],[[1.80031624]],[[1.80377311]],[[1.69457573]],[[1.5629313]],[[1.26935318]],[[1.51643039]],[[1.57938044]],[[1.16072562]],[[1.13082315]],[[1.10545318]]
['LPGAT1'],[[1.7608127]],[[1.8839477]],[[2.0150356]],[[1.96958289]],[[2.14248879]],[[1.56299087]],[[1.58097826]],[[1.22513635]],[[1.29030711]],[[1.5482648]],[[1.23209651]],[[1.03034284]],[[1.17086852]]
['CRISP2'],[[3.82112493]],[[4.30425673]],[[3.82054986]],[[4.28754975]],[[3.9849445]],[[1.1098149]],[[1.35617614]],[[0.98766687]],[[3.3624811]],[[3.53791478]],[[2.91153953]],[[1.58029511]],[[2.60749586]]
['ATXN1'],[[1.42348213]],[[1.56962558]],[[1.65348701]],[[1.60190627]],[[1.63736485]],[[1.57286337]],[[1.47323481]],[[1.15103546]],[[1.05542719]],[[1.22997579]],[[0.98908127]],[[0.99840312]],[[0.98123672]]
['MBOAT7'],[[1.62222946]],[[2.14211016]],[[1.96353695]],[[2.11911853]],[[2.0303647]],[[1.61831721]],[[1.44366743]],[[1.20362427]],[[1.14971388]],[[1.52185264]],[[1.1483391]],[[1.03822732]],[[1.07568203]]
['OPRL1'],[[1.46338721]],[[1.93942256]],[[1.91732144]],[[1.97445875]],[[1.80166708]],[[1.72960061]],[[1.81868425]],[[1.54765655]],[[1.48752741]],[[1.70793213]],[[1.28764017]],[[1.25837441]],[[1.25739453]]
['TNFSF14'],[[1.0982871]],[[1.57977478]],[[1.40625481]],[[1.48361772]],[[1.58107726]],[[1.6961006]],[[1.64593306]],[[1.16695156]],[[1.22757996]],[[1.45848427]],[[1.08649693]],[[0.99285811]],[[1.10283]]
['VASP'],[[1.613658]],[[2.05045268]],[[1.85709421]],[[2.01802929]],[[2.0227224]],[[1.81390621]],[[1.61456046]],[[1.31271756]],[[1.38725832]],[[1.64946601]],[[1.19068108]],[[1.12445977]],[[1.16216994]]
['CD93'],[[1.8292006]],[[2.26360078]],[[2.20536058]],[[2.23081827]],[[2.13025052]],[[1.54096105]],[[1.55136006]],[[1.18089777]],[[1.39451927]],[[1.59764382]],[[1.2011659]],[[0.95793433]],[[1.14847992]]
['TMX4'],[[1.66705799]],[[2.01070459]],[[2.06712086]],[[2.03810359]],[[2.00442756]],[[1.62848735]],[[1.43641296]],[[1.08390444]],[[1.11887375]],[[1.36856554]],[[1.13542896]],[[0.9512943]],[[1.06668521]]
['SIRPD'],[[1.98254418]],[[1.62482987]],[[1.94529592]],[[1.88074716]],[[2.31201047]],[[1.76727323]],[[2.00069539]],[[1.51687079]],[[1.88025209]],[[1.97825436]],[[1.64724137]],[[1.23696976]],[[1.51460818]]
['S1PR4'],[[1.25577097]],[[2.15085588]],[[1.88361018]],[[1.95821198]],[[1.93011543]],[[1.54651144]],[[1.28092187]],[[1.08076294]],[[1.09417484]],[[1.33290575]],[[0.99942159]],[[0.93039861]],[[1.00761415]]
['CFP'],[[1.60836889]],[[1.7301116]],[[1.54874378]],[[1.69303603]],[[1.90024599]],[[1.44037496]],[[1.28855014]],[[1.06820716]],[[1.31976625]],[[1.65626069]],[[1.15813968]],[[1.05483729]],[[1.17876161]]
['PTPN12'],[[1.43996424]],[[1.92564391]],[[2.10034678]],[[2.08328462]],[[2.08375825]],[[1.39736434]],[[1.5670717]],[[1.26984245]],[[1.36451638]],[[1.55806223]],[[1.18324792]],[[0.9968573]],[[1.19019998]]
['LRFN1'],[[1.40486634]],[[1.69606814]],[[1.56493488]],[[1.83499278]],[[2.01029514]],[[1.57435092]],[[1.28531743]],[[1.04026617]],[[1.26793503]],[[1.504727]],[[1.08446344]],[[0.9218333]],[[1.10694435]]
['ZFP36'],[[1.13228066]],[[1.98106819]],[[1.7903787]],[[1.90799077]],[[2.01152338]],[[1.54814672]],[[1.42616573]],[[1.16800312]],[[1.18953961]],[[1.39916813]],[[1.03500127]],[[1.04076457]],[[1.06020554]]
['LRRC4'],[[1.96434424]],[[1.60471665]],[[1.58199947]],[[1.66779642]],[[1.84982075]],[[2.01619842]],[[1.79122445]],[[1.21327008]],[[1.2990835]],[[1.57212159]],[[1.1187451]],[[0.9566406]],[[1.04261122]]
['LRRC6'],[[1.54947588]],[[1.42877661]],[[1.80212455]],[[1.69365327]],[[1.90629529]],[[1.40769412]],[[1.83191545]],[[1.31444485]],[[1.43084272]],[[1.63857036]],[[1.28484696]],[[0.80611167]],[[1.39383936]]
['CHRNA10'],[[1.5984062]],[[1.96774068]],[[1.7015323]],[[1.64123926]],[[1.62645419]],[[0.96627911]],[[1.22072457]],[[0.91210331]],[[0.957838]],[[1.16295889]],[[0.87111338]],[[0.8401773]],[[0.86230729]]
['MOSPD2'],[[1.72034558]],[[1.89661668]],[[2.08604832]],[[2.06625089]],[[2.23484702]],[[1.86185351]],[[1.96289467]],[[1.33238994]],[[1.39516736]],[[1.74032999]],[[1.27147017]],[[0.97532195]],[[1.2875514]]
['DOCK6'],[[2.04516531]],[[1.42604664]],[[1.57517403]],[[1.70259438]],[[1.57186859]],[[1.60435696]],[[1.1781749]],[[0.95320337]],[[1.22953594]],[[1.41903553]],[[1.31244375]],[[1.12744028]],[[1.06306478]]
['TSPAN16'],[[1.24376227]],[[1.85002821]],[[1.06629779]],[[2.20253448]],[[1.27280227]],[[0.90198466]],[[1.11772379]],[[1.68333512]],[[1.37330685]],[[1.38947972]],[[0.9088771]],[[0.80435605]],[[0.83158823]]
['ZSWIM6'],[[1.51519933]],[[1.92653566]],[[1.90870117]],[[2.00755194]],[[1.96045161]],[[1.6376306]],[[1.55148494]],[[1.30711568]],[[1.32923537]],[[1.51356226]],[[1.16269688]],[[0.98814442]],[[1.13599396]]
['CHMP2A'],[[1.57322192]],[[1.94252387]],[[1.79796032]],[[1.92608203]],[[2.0670536]],[[1.55522829]],[[1.3406009]],[[1.16529645]],[[1.38896847]],[[1.66924075]],[[1.21301324]],[[1.12530217]],[[1.25018277]]
['GMFG'],[[1.6104912]],[[2.21026131]],[[2.02842222]],[[2.20789416]],[[2.14957448]],[[1.87899622]],[[1.53647422]],[[1.24975281]],[[1.2173719]],[[1.45012086]],[[1.08755709]],[[1.0694775]],[[1.098334]]
['THEMIS2'],[[1.66665342]],[[1.81227491]],[[1.81222388]],[[1.91181432]],[[1.80194747]],[[1.5850758]],[[1.4120891]],[[1.20151521]],[[1.16808758]],[[1.48489753]],[[1.15202128]],[[1.13466353]],[[1.13398112]]
['LILRB2'],[[1.58122393]],[[1.76199657]],[[1.68545008]],[[1.73858724]],[[1.80739056]],[[1.75957071]],[[1.67924239]],[[1.33653739]],[[1.44394278]],[[1.59437694]],[[1.13346158]],[[1.14482739]],[[1.09121297]]
['CAP1'],[[1.61815131]],[[2.01496388]],[[1.91471607]],[[2.01341994]],[[2.18932115]],[[1.72372412]],[[1.53401571]],[[1.28163471]],[[1.38275906]],[[1.60051582]],[[1.20629167]],[[1.10890775]],[[1.19644015]]
['SLC6A6'],[[1.61971431]],[[1.88304752]],[[1.84013073]],[[1.92005683]],[[1.93805344]],[[1.72202093]],[[1.56551878]],[[1.16723121]],[[1.22812813]],[[1.48017453]],[[1.13268669]],[[1.02084008]],[[1.09110281]]
['SPATA6'],[[1.06662109]],[[1.55515794]],[[1.79056303]],[[1.75615855]],[[1.64562756]],[[1.65752727]],[[2.13296252]],[[1.50018619]],[[1.2526589]],[[1.21370646]],[[1.12986965]],[[1.17961199]],[[1.13055482]]
['PTPRE'],[[1.37726311]],[[1.77453013]],[[1.8129551]],[[1.87772936]],[[1.7126466]],[[1.51970364]],[[1.44126061]],[[1.11874171]],[[1.18431236]],[[1.43453822]],[[1.10570495]],[[1.0118478]],[[1.04992731]]
['H3F3B'],[[1.38534514]],[[2.12942066]],[[2.10679666]],[[2.20567232]],[[2.28375136]],[[1.77545333]],[[1.64050612]],[[1.31011734]],[[1.29384227]],[[1.6069355]],[[1.20376614]],[[1.05215381]],[[1.19804961]]
['ARHGEF11'],[[1.47870549]],[[1.83315387]],[[1.75518125]],[[1.81000317]],[[1.83625109]],[[1.48825582]],[[1.58214843]],[[1.29664782]],[[1.32202617]],[[1.44895101]],[[1.08360802]],[[1.05756866]],[[1.04953818]]
['DCTN4'],[[1.4032631]],[[1.74010455]],[[1.93324842]],[[1.8878355]],[[1.83685668]],[[1.33925624]],[[1.33227403]],[[1.1899451]],[[1.51602512]],[[1.59247583]],[[1.17198154]],[[1.0240745]],[[1.1627336]]
['SBF2'],[[1.73893708]],[[2.04714517]],[[2.09292461]],[[2.06998574]],[[1.99746221]],[[1.65335774]],[[1.69700154]],[[1.4437165]],[[1.26371641]],[[1.49371599]],[[1.16301846]],[[1.12266699]],[[1.08502656]]
['TSPAN2'],[[1.70587019]],[[1.98124944]],[[2.4305119]],[[2.23823771]],[[2.09896365]],[[1.6065433]],[[2.26255355]],[[1.57009315]],[[1.41459066]],[[1.50171877]],[[1.17920555]],[[0.94505404]],[[1.27360736]]
['VAV3'],[[1.7428197]],[[1.79408864]],[[1.92541914]],[[1.82282023]],[[1.87718486]],[[1.69198958]],[[1.6611716]],[[1.17385662]],[[1.13239021]],[[1.271675]],[[1.08250441]],[[0.90261477]],[[1.08730538]]
['DSC2'],[[1.32369428]],[[2.09954057]],[[2.22505437]],[[2.20208473]],[[2.74353618]],[[2.30989138]],[[2.69980433]],[[2.31013168]],[[2.18127261]],[[2.09222466]],[[1.75615049]],[[1.23774081]],[[1.80393972]]
['OSTF1'],[[1.480838]],[[1.96395762]],[[1.96434951]],[[2.0267791]],[[2.14758433]],[[1.6201028]],[[1.53435279]],[[1.19345395]],[[1.29268966]],[[1.48985909]],[[1.16642955]],[[1.01691605]],[[1.1360039]]
['TMEM2'],[[1.6094759]],[[1.86267798]],[[1.91043228]],[[1.90712304]],[[1.87852815]],[[1.43401779]],[[1.36297286]],[[1.12569331]],[[1.09345576]],[[1.30519417]],[[1.01198071]],[[1.01738683]],[[1.02850138]]
['AKIRIN2'],[[1.75810921]],[[1.85625241]],[[1.90517623]],[[1.95190755]],[[1.99979923]],[[1.4239509]],[[1.39004901]],[[1.15405019]],[[1.25783858]],[[1.5386818]],[[1.13612988]],[[1.10819056]],[[1.1165868]]
['CD63'],[[1.34948624]],[[1.91389943]],[[1.80319075]],[[1.98316115]],[[2.01721325]],[[1.89526031]],[[1.63186281]],[[1.2353689]],[[1.38893899]],[[1.52756762]],[[1.12042535]],[[1.19875612]],[[1.11387118]]
['AVIL'],[[0.9261728]],[[1.38024257]],[[1.53767543]],[[1.50770097]],[[1.32305531]],[[0.65595916]],[[1.36136895]],[[1.0484338]],[[0.96836272]],[[1.13847251]],[[0.79979233]],[[0.77114081]],[[0.87660257]]
['BLOC1S1'],[[1.37113168]],[[1.85863866]],[[1.54409519]],[[1.61295825]],[[1.68701453]],[[1.33029628]],[[1.1314664]],[[1.12865674]],[[1.30242665]],[[1.41138303]],[[1.06666]],[[1.16129661]],[[1.05720306]]
['GNS'],[[1.44422574]],[[2.16805857]],[[2.19482164]],[[2.26128905]],[[2.2701391]],[[1.72680447]],[[1.65317897]],[[1.33672709]],[[1.37273088]],[[1.52942991]],[[1.1845289]],[[1.14003955]],[[1.15850578]]
['CPM'],[[1.47126564]],[[2.16624329]],[[2.38120711]],[[2.42924187]],[[2.36015049]],[[1.45273757]],[[1.63351787]],[[1.42087027]],[[1.29508793]],[[1.53754342]],[[1.343456]],[[1.2405764]],[[1.31922306]]
['EGLN1'],[[1.19111746]],[[1.80257644]],[[1.89765066]],[[1.83732915]],[[1.85442519]],[[1.44665053]],[[1.73232227]],[[1.31965407]],[[1.23517318]],[[1.46270551]],[[1.04463658]],[[0.94146445]],[[1.04676496]]
['NPL'],[[1.93324824]],[[1.89129138]],[[1.98952308]],[[1.92328344]],[[1.86162563]],[[1.57302899]],[[1.56231995]],[[1.20348741]],[[1.49454258]],[[1.79849124]],[[1.19867866]],[[0.93457868]],[[1.18593616]]
['MFSD9'],[[1.41584352]],[[1.25915561]],[[1.18814243]],[[1.2564419]],[[2.38696751]],[[1.02826551]],[[0.98359372]],[[0.95278324]],[[1.38998526]],[[1.63040882]],[[1.45285728]],[[1.09695821]],[[1.36915755]]
['DRAM1'],[[1.30564593]],[[1.84282045]],[[1.89059662]],[[2.00476683]],[[1.91752033]],[[1.75447976]],[[1.791864]],[[1.47776763]],[[1.33107221]],[[1.52805284]],[[1.1333776]],[[1.07431882]],[[1.11424067]]
['LCP1'],[[1.62136827]],[[1.89501656]],[[1.79267415]],[[1.88207467]],[[2.03574514]],[[1.68868619]],[[1.57542964]],[[1.26269918]],[[1.28226113]],[[1.51470862]],[[1.19448031]],[[1.08761008]],[[1.17000983]]
['TEX2'],[[1.096253]],[[1.80336592]],[[1.75434792]],[[1.74837351]],[[1.7585206]],[[0.89794375]],[[0.89005307]],[[1.06433742]],[[1.26798419]],[[1.38804765]],[[0.95387928]],[[1.08711585]],[[1.01926767]]
['IL1RN'],[[1.33452882]],[[2.1727587]],[[2.05013265]],[[2.1080996]],[[2.20072329]],[[2.26766056]],[[2.14941059]],[[1.67833744]],[[1.46780953]],[[1.62084284]],[[1.18037325]],[[1.57472043]],[[1.2039883]]
['FAM129B'],[[0.69449509]],[[1.48746987]],[[1.4902103]],[[1.61074439]],[[1.96341785]],[[1.49992922]],[[1.63236792]],[[1.42067345]],[[1.52035828]],[[1.67268105]],[[1.1141314]],[[1.1736678]],[[1.12754465]]
['KIF13A'],[[2.01708111]],[[1.69340685]],[[1.54058207]],[[1.51949779]],[[1.61135037]],[[1.80999423]],[[1.74699533]],[[1.28648928]],[[1.25847227]],[[1.47946863]],[[1.14932316]],[[1.04901944]],[[1.06960204]]
['IER3'],[[1.72367271]],[[2.09224818]],[[1.9396073]],[[1.99418111]],[[1.75867511]],[[1.36868132]],[[1.10214994]],[[1.13917446]],[[0.97071179]],[[1.57756073]],[[0.97157512]],[[1.09405701]],[[0.94260053]]
['SQOR'],[[1.49584954]],[[1.9952232]],[[1.80177269]],[[1.95772844]],[[2.19029505]],[[1.62049908]],[[1.52250944]],[[1.39336315]],[[1.42470222]],[[1.58697456]],[[1.17163623]],[[1.11111624]],[[1.19767809]]
['HADHB'],[[1.18921718]],[[1.74593627]],[[1.81633033]],[[1.89890645]],[[1.91104329]],[[1.535048]],[[1.50727609]],[[1.34538022]],[[1.33726533]],[[1.45293554]],[[1.14819644]],[[1.0899585]],[[1.14321113]]
['SSFA2'],[[1.3112606]],[[1.849072]],[[1.95986208]],[[1.91996669]],[[1.93292932]],[[1.66274441]],[[1.68433067]],[[1.32335023]],[[1.29464098]],[[1.45154682]],[[1.1522916]],[[1.1127958]],[[1.11736897]]
['SLC40A1'],[[1.76813978]],[[1.70882931]],[[1.74191759]],[[1.83020054]],[[2.1969909]],[[1.89560028]],[[1.65411604]],[[1.4514596]],[[1.97643008]],[[1.95669433]],[[1.41075654]],[[1.1437677]],[[1.33136084]]
['GPAT3'],[[2.16477699]],[[1.93909611]],[[1.86978595]],[[2.00117399]],[[1.94986878]],[[2.22638821]],[[2.07313641]],[[1.40032547]],[[1.27969186]],[[1.70251124]],[[1.27248039]],[[0.91764695]],[[1.25414843]]
['FBN2'],[[1.50761996]],[[1.949126]],[[1.99611497]],[[2.18806462]],[[2.11988451]],[[1.54407209]],[[1.462787]],[[1.22272892]],[[1.4425682]],[[1.66749529]],[[0.980375]],[[0.82721933]],[[1.19939175]]
['GABARAPL1'],[[1.96795426]],[[2.25372057]],[[2.22884798]],[[2.25114918]],[[1.96220954]],[[1.37414334]],[[1.25287372]],[[0.97111833]],[[1.01311314]],[[1.42828525]],[[1.0496866]],[[0.95754561]],[[1.01382858]]
['CSAD'],[[1.67076049]],[[1.64789286]],[[1.78908887]],[[1.80221832]],[[1.67215329]],[[1.09993424]],[[1.36314783]],[[1.1800429]],[[1.05322884]],[[1.22667888]],[[0.99744176]],[[1.0203276]],[[0.93431046]]
['REM2'],[[1.52570543]],[[1.61868529]],[[1.61553446]],[[1.67277258]],[[1.95476655]],[[1.47370015]],[[1.3781259]],[[1.23884327]],[[1.29030153]],[[1.48245309]],[[1.14282944]],[[0.96908743]],[[1.17844945]]
['TSSK4'],[[1.40151271]],[[1.98273469]],[[1.75294074]],[[1.61295846]],[[1.77158933]],[[1.109815]],[[1.42764015]],[[1.52809004]],[[1.32213754]],[[1.57657068]],[[1.32707844]],[[1.16603694]],[[1.23122926]]
['SLC12A6'],[[1.51763971]],[[2.02498978]],[[2.16559082]],[[2.16690345]],[[1.99901064]],[[1.58716485]],[[1.56481253]],[[1.21974391]],[[1.12712721]],[[1.38120923]],[[1.03352077]],[[0.90216266]],[[1.01297286]]
['IQGAP1'],[[1.58139452]],[[2.14261295]],[[2.15929886]],[[2.20694981]],[[2.21276301]],[[1.70727925]],[[1.67830354]],[[1.32190157]],[[1.22449899]],[[1.45266724]],[[1.10721259]],[[0.97659241]],[[1.1205009]]
['CLEC18B'],[[1.10383188]],[[1.71916714]],[[1.5159592]],[[1.16044907]],[[1.68422843]],[[0.85656802]],[[1.52209028]],[[1.02298871]],[[1.22233899]],[[1.32386971]],[[0.66957241]],[[0.71970946]],[[0.78728533]]
['CPNE2'],[[1.43486608]],[[1.52725777]],[[1.436045]],[[1.50457384]],[[1.87436376]],[[1.29876258]],[[1.26345309]],[[1.21158477]],[[1.45795375]],[[1.63958326]],[[1.23311519]],[[0.90259285]],[[1.21947265]]
['CMTM2'],[[1.93391321]],[[2.16015467]],[[1.9889053]],[[2.04382752]],[[2.3420376]],[[1.71296319]],[[1.46278454]],[[1.24912527]],[[1.58112839]],[[1.76074965]],[[1.37038045]],[[1.00631129]],[[1.189499]]
