['NDUFAF7'],[[1.32667604]],[[1.81263581]],[[1.96348333]],[[2.04357273]],[[1.6752644]],[[1.25086506]],[[1.16771316]],[[0.82483314]],[[0.80081442]],[[0.9905659]],[[0.91579102]],[[0.84412173]],[[0.87862028]]
['TSNAX'],[[1.27242306]],[[1.65372709]],[[1.87691769]],[[1.87053972]],[[1.79505276]],[[1.24047818]],[[1.07197949]],[[1.0849477]],[[1.02168389]],[[1.22513453]],[[1.00749515]],[[0.94384372]],[[1.00871631]]
['LGALS8'],[[1.00029543]],[[1.87729592]],[[1.96974175]],[[1.90103965]],[[1.89317248]],[[1.35019576]],[[1.28041251]],[[1.16255535]],[[1.03243113]],[[1.17501605]],[[0.97846919]],[[0.9886842]],[[0.98734238]]
['ZNF684'],[[1.42522518]],[[1.54465005]],[[1.52695552]],[[1.21264479]],[[1.51738607]],[[0.72122446]],[[0.83190049]],[[0.668832]],[[0.69435154]],[[0.85574485]],[[0.83572028]],[[1.0390429]],[[0.87602193]]
['CD46'],[[1.66542777]],[[1.82985694]],[[1.9855563]],[[1.85894437]],[[1.97212909]],[[1.19307057]],[[1.62381691]],[[1.36764366]],[[1.16534548]],[[1.51699314]],[[1.14366758]],[[1.02080517]],[[1.14222419]]
['RSRP1'],[[1.23954529]],[[1.73193359]],[[1.82840213]],[[1.72266422]],[[1.63418216]],[[0.97768912]],[[1.37950046]],[[1.06146]],[[1.05077597]],[[1.23328276]],[[0.9877146]],[[0.9662473]],[[0.96756092]]
['MARC2'],[[0.62971674]],[[0.76101786]],[[0]],[[1.24642161]],[[2.07678524]],[[1.23340315]],[[0.33343471]],[[0.72710769]],[[0.86600509]],[[1.42151151]],[[1.11790162]],[[0.73416684]],[[1.29172325]]
['SPP1'],[[2.54773859]],[[2.79793652]],[[3.2857607]],[[2.65398052]],[[3.65162938]],[[0.7327615]],[[0.29026558]],[[0.50718605]],[[1.96040657]],[[3.17058144]],[[2.82892194]],[[0.77469216]],[[2.42683115]]
['UBN1'],[[1.64395399]],[[1.65551338]],[[1.60215049]],[[1.63925008]],[[1.72828261]],[[1.31600833]],[[1.22626233]],[[0.95133893]],[[1.09769622]],[[1.50724983]],[[1.10125723]],[[0.95255069]],[[1.04995592]]
['DNAH7'],[[1.67312443]],[[1.62482972]],[[2.42658975]],[[1.61295792]],[[2.30992641]],[[1.27235369]],[[1.53940038]],[[1.13843093]],[[1.09433883]],[[1.39653658]],[[1.1474589]],[[0.7341669]],[[1.3229433]]
['PTBP3'],[[1.46459087]],[[1.88681948]],[[2.12921824]],[[2.08486819]],[[1.94762325]],[[1.53563897]],[[1.53040294]],[[1.13122472]],[[1.04071712]],[[1.3358691]],[[1.09828752]],[[0.96586268]],[[1.07752407]]
['NR4A3'],[[2.295432]],[[2.14528958]],[[1.93103232]],[[1.61295826]],[[1.46963469]],[[0.65909345]],[[0.15242062]],[[0.93565846]],[[0.77875708]],[[1.32960753]],[[1.27379218]],[[1.23300913]],[[0.8852084]]
['YIPF4'],[[1.63347997]],[[1.83303458]],[[2.07201403]],[[2.01006182]],[[1.84379107]],[[1.14045601]],[[1.28785842]],[[1.15572541]],[[1.06192207]],[[1.31559685]],[[1.03665348]],[[1.00752924]],[[1.04402697]]
['GNA13'],[[1.45116706]],[[1.84792793]],[[2.03945166]],[[1.88994765]],[[1.97764452]],[[1.42611444]],[[1.50397053]],[[1.22705519]],[[1.20244066]],[[1.4370358]],[[1.13708526]],[[1.00967833]],[[1.11867909]]
['TRIM6'],[[1.67312394]],[[3.22283951]],[[2.91920947]],[[2.35545778]],[[4.19809543]],[[2.99078683]],[[1.73988515]],[[0.9876667]],[[2.20252603]],[[3.0654188]],[[1.8944379]],[[3.45306308]],[[2.47725673]]
['TNFSF10'],[[1.25605357]],[[2.09669257]],[[2.18385149]],[[2.17952697]],[[2.33696251]],[[1.75902451]],[[1.79890525]],[[1.54820222]],[[1.31008631]],[[1.62121216]],[[1.22562456]],[[1.49608159]],[[1.27301966]]
['ADGRE5'],[[1.00252801]],[[2.25786812]],[[2.12472328]],[[2.21978966]],[[1.86724571]],[[1.31651841]],[[1.44009745]],[[1.20613629]],[[1.07135902]],[[1.39424515]],[[1.01407929]],[[1.10303043]],[[1.05676808]]
['NMI'],[[1.48620466]],[[2.21090326]],[[2.40868593]],[[2.2418729]],[[2.39379687]],[[1.57539572]],[[1.64494089]],[[1.54775677]],[[1.19828638]],[[1.53570847]],[[1.2086433]],[[1.34997472]],[[1.25451754]]
['RAP2C'],[[1.42285164]],[[1.76866936]],[[1.87560327]],[[1.80022117]],[[1.78391733]],[[1.35062692]],[[1.27717249]],[[1.13974278]],[[1.09559654]],[[1.38185778]],[[1.07306953]],[[1.12832302]],[[1.07651021]]
['COQ8B'],[[1.25139469]],[[1.93840617]],[[1.72319142]],[[1.87296968]],[[1.71676437]],[[1.03366355]],[[1.05045092]],[[0.96028718]],[[0.9996157]],[[1.12874124]],[[0.95907648]],[[1.01647039]],[[0.92641104]]
['PPP4R1L'],[[1.72294555]],[[1.71966783]],[[1.84162062]],[[1.88257805]],[[1.64319278]],[[1.39988952]],[[1.53861392]],[[1.09107842]],[[1.08064303]],[[1.31287791]],[[1.00557481]],[[0.89288715]],[[0.89088667]]
['USP9X'],[[1.33108284]],[[1.75342125]],[[1.85977103]],[[1.85673993]],[[1.77935419]],[[1.34164888]],[[1.32679131]],[[1.14033871]],[[1.11648154]],[[1.32508754]],[[1.00857616]],[[0.87822242]],[[1.03612717]]
['SIRT5'],[[1.45422058]],[[2.22540898]],[[2.26166762]],[[2.39384257]],[[2.03429431]],[[0.93808751]],[[0.93175393]],[[1.0067136]],[[0.98621243]],[[1.32144938]],[[1.07712367]],[[0.97707845]],[[1.05138388]]
['NRN1'],[[2.32574547]],[[2.23419211]],[[2.61012822]],[[2.2894843]],[[1.22358909]],[[2.11963906]],[[1.84803531]],[[1.8123131]],[[1.45433378]],[[1.80300334]],[[1.38499489]],[[2.11009007]],[[1.41219861]]
['DOK4'],[[1.67312463]],[[2.3176813]],[[2.15539412]],[[2.35545824]],[[1.96238109]],[[1.98048093]],[[1.98400539]],[[1.17561954]],[[1.35446122]],[[1.38932096]],[[1.03201767]],[[0.8643872]],[[1.0976149]]
['TM9SF2'],[[1.58971017]],[[1.89032334]],[[1.98786736]],[[1.91956396]],[[2.06329346]],[[1.34446103]],[[1.52338976]],[[1.27179009]],[[1.18481447]],[[1.48398413]],[[1.15157438]],[[0.96955255]],[[1.16927527]]
['FOSB'],[[1.6457338]],[[1.57039643]],[[1.932651]],[[1.95481252]],[[1.62572643]],[[0.46547448]],[[0.57678814]],[[0.51691622]],[[0.57384037]],[[1.12241791]],[[0.85578045]],[[1.29786727]],[[0.9426665]]
['STAT5A'],[[0.92474983]],[[1.8457753]],[[1.7114973]],[[1.75683141]],[[1.76372452]],[[1.42322153]],[[1.29397597]],[[1.18190325]],[[1.1843416]],[[1.31193129]],[[1.03996543]],[[1.0918394]],[[1.11333397]]
['RHOT1'],[[1.31970868]],[[1.79134139]],[[2.00634023]],[[1.93989169]],[[2.05469943]],[[1.44716369]],[[1.59215582]],[[1.28783738]],[[1.32795517]],[[1.67219624]],[[1.17603254]],[[1.14587766]],[[1.24389226]]
['FGD3'],[[1.54661127]],[[1.69581985]],[[1.64258209]],[[1.69533798]],[[1.52466334]],[[1.17274697]],[[1.15667647]],[[0.95784684]],[[1.00101356]],[[1.23414]],[[0.95963249]],[[0.95473749]],[[0.94437477]]
['STYXL1'],[[1.2075011]],[[1.73597998]],[[1.73373386]],[[1.76310926]],[[1.59454904]],[[1.24650363]],[[1.21249567]],[[1.10951212]],[[1.07787301]],[[1.15433853]],[[0.81727218]],[[1.11416703]],[[0.89718589]]
['DOCK4'],[[1.62313074]],[[3.61816392]],[[3.63516431]],[[3.39127369]],[[2.33083975]],[[1.83703498]],[[1.92545886]],[[1.82016861]],[[1.43486974]],[[1.85422306]],[[1.25540958]],[[1.62717044]],[[1.41506751]]
['HAT1'],[[1.38644655]],[[2.17715618]],[[2.2693674]],[[2.10152368]],[[2.08701845]],[[1.4042129]],[[1.41711213]],[[1.22449167]],[[0.9838076]],[[1.30456081]],[[1.08687972]],[[0.83969]],[[1.07611228]]
['LOXL1'],[[1.60986335]],[[2.57280171]],[[2.42658983]],[[2.20253385]],[[2.30987128]],[[2.01443452]],[[1.4620863]],[[1.44371621]],[[1.26890348]],[[1.70574049]],[[1.06421647]],[[1.24387487]],[[1.15504817]]
['PHF20L1'],[[1.56683724]],[[1.94726769]],[[2.20614074]],[[2.06950164]],[[1.89994982]],[[1.24658872]],[[1.4224509]],[[1.138577]],[[1.07042289]],[[1.38576359]],[[1.04484097]],[[0.89553601]],[[1.02725598]]
['TMEM8A'],[[1.33714639]],[[1.70832731]],[[1.48421373]],[[1.57159951]],[[1.65651977]],[[1.48212492]],[[1.16502418]],[[1.08864541]],[[1.13579841]],[[1.41836557]],[[1.03892437]],[[1.07776109]],[[1.0656675]]
['AFDN'],[[1.72765861]],[[1.95925728]],[[1.91830463]],[[1.89143126]],[[1.49300241]],[[1.18797724]],[[1.06381229]],[[0.74736266]],[[0.56923662]],[[1.02150556]],[[0.90671182]],[[0.78606472]],[[0.87477968]]
['HELZ2'],[[1.51914575]],[[1.70186081]],[[1.62250749]],[[1.70239388]],[[1.80974356]],[[1.14613641]],[[0.94556774]],[[1.02401295]],[[0.84380829]],[[1.20872454]],[[0.94560845]],[[1.54793742]],[[1.00692415]]
['OSBPL2'],[[1.76255534]],[[1.83629679]],[[1.73351641]],[[1.84586477]],[[1.75804572]],[[1.43259261]],[[1.38389595]],[[1.09971482]],[[1.11418586]],[[1.4101898]],[[1.09057399]],[[0.97921612]],[[1.05056202]]
['SESN2'],[[1.71904134]],[[2.44373919]],[[2.19265715]],[[2.32154474]],[[1.78946358]],[[1.20981068]],[[1.14040006]],[[1.0283876]],[[0.86318389]],[[1.13821272]],[[0.91322533]],[[0.99868631]],[[1.00291833]]
['SYNE1'],[[1.37281821]],[[1.83911254]],[[1.91491691]],[[1.86227683]],[[1.64570438]],[[0.94463689]],[[0.88968815]],[[0.76463563]],[[0.74600822]],[[0.84226045]],[[0.79544618]],[[0.97584966]],[[0.80011174]]
['RLIM'],[[1.18625543]],[[2.12181672]],[[2.30195482]],[[2.1869291]],[[2.11255545]],[[1.54702538]],[[1.44079231]],[[1.15528722]],[[0.98496739]],[[1.21439144]],[[1.03388085]],[[0.9403513]],[[1.02554972]]
['TRIM22'],[[1.21746527]],[[2.20714213]],[[2.26093299]],[[2.29619865]],[[2.34965267]],[[1.20086805]],[[1.17267203]],[[1.3521718]],[[0.94468801]],[[1.08792774]],[[1.01710249]],[[1.57752462]],[[1.03925394]]
['SERINC3'],[[1.50332061]],[[1.90981537]],[[1.89776852]],[[1.93553018]],[[1.93554135]],[[1.32798675]],[[1.28665725]],[[1.1286341]],[[1.21902202]],[[1.43822195]],[[1.12971436]],[[0.96364538]],[[1.1231843]]
['MBD2'],[[1.4180205]],[[1.87032573]],[[1.89493092]],[[1.96401813]],[[2.02463428]],[[1.65093016]],[[1.48328698]],[[1.1619217]],[[1.12150988]],[[1.38861306]],[[1.16421877]],[[1.0759885]],[[1.13515433]]
['PTPN22'],[[1.52673816]],[[1.60668432]],[[1.79887743]],[[1.74118776]],[[1.73844084]],[[1.15492528]],[[1.11612424]],[[1.00693765]],[[0.85086895]],[[1.1071851]],[[0.96778143]],[[0.93208595]],[[1.00643252]]
['SLC38A2'],[[1.20012197]],[[1.91032473]],[[2.22211651]],[[1.97180869]],[[2.01666869]],[[1.21555201]],[[1.49720031]],[[1.04815794]],[[0.89570212]],[[1.1292929]],[[0.90418355]],[[0.93136001]],[[0.92657429]]
['KIDINS220'],[[1.36979892]],[[1.79475553]],[[1.82470722]],[[1.84186325]],[[1.7542502]],[[1.33321944]],[[1.36615358]],[[1.1437746]],[[1.13237295]],[[1.29330968]],[[1.03416139]],[[0.98158469]],[[1.02580986]]
['TCN1'],[[1.8101591]],[[1.94124503]],[[1.80971652]],[[2.08888997]],[[1.60642658]],[[0.67606]],[[0.70403582]],[[0.70154975]],[[0.99014929]],[[1.43828094]],[[0.8789639]],[[1.08102376]],[[1.00177853]]
['CARS2'],[[1.8156984]],[[1.7731771]],[[1.78068685]],[[1.98749023]],[[1.67494596]],[[1.37977411]],[[1.35151069]],[[1.18148631]],[[1.15848885]],[[1.23665267]],[[1.02898566]],[[0.94606746]],[[0.94749752]]
['ANKRD6'],[[1.78133716]],[[1.71851946]],[[1.81311139]],[[1.70628764]],[[1.51967877]],[[0.98963619]],[[1.20512943]],[[0.9148513]],[[0.91025179]],[[1.02050732]],[[0.80815646]],[[0.96032593]],[[0.82960647]]
['AGAP2'],[[1.49017626]],[[1.76227977]],[[1.6661637]],[[1.70951202]],[[1.51920994]],[[1.11373158]],[[0.94696681]],[[0.83494648]],[[0.89628827]],[[1.12502851]],[[0.92219379]],[[0.91012235]],[[0.93341885]]
['MDM2'],[[1.96533245]],[[1.96235923]],[[2.15428886]],[[2.0427786]],[[1.86381791]],[[1.05919601]],[[1.17342506]],[[1.09846583]],[[0.89665175]],[[1.17998168]],[[0.9160964]],[[1.04142513]],[[0.95373049]]
['ZNF670-ZNF695'],[[1.29828461]],[[2.16138126]],[[1.67269936]],[[1.24642149]],[[1.51673699]],[[2.03156425]],[[1.35617621]],[[1.85649509]],[[0.78117659]],[[1.38264978]],[[0.73399923]],[[1.73206417]],[[0.8242429]]
['RNASEL'],[[1.66534232]],[[2.01671045]],[[1.98833031]],[[1.92881819]],[[1.85113172]],[[1.5191177]],[[1.50197028]],[[1.29297373]],[[1.06194661]],[[1.37929496]],[[1.08137299]],[[1.18974162]],[[1.10986119]]
['SP110'],[[1.41018427]],[[1.82536862]],[[1.78902917]],[[1.77401529]],[[1.78865222]],[[1.38574781]],[[1.33943552]],[[1.20226441]],[[1.08464959]],[[1.28074653]],[[1.07131103]],[[1.27988587]],[[1.06139376]]
['APPL2'],[[1.5638697]],[[1.59279235]],[[1.64394715]],[[1.70579563]],[[1.54605332]],[[1.21702463]],[[1.22632318]],[[1.00896359]],[[0.97071965]],[[1.19756849]],[[0.93265518]],[[0.91413879]],[[0.91869376]]
['WASHC4'],[[1.50609441]],[[1.64470959]],[[2.07233205]],[[1.86632562]],[[1.88034007]],[[1.38263419]],[[1.54948686]],[[1.19643341]],[[1.06370931]],[[1.38883469]],[[1.08296751]],[[0.93073196]],[[1.09649609]]
['ITM2B'],[[1.5700848]],[[1.98374546]],[[2.07615823]],[[2.05311802]],[[2.18272917]],[[1.58877628]],[[1.60666411]],[[1.31988612]],[[1.34114995]],[[1.62080228]],[[1.21066094]],[[1.0274586]],[[1.19655594]]
['DBNL'],[[1.58671309]],[[1.65799816]],[[1.60288039]],[[1.7246498]],[[1.73311231]],[[1.31083377]],[[1.19616585]],[[0.9677292]],[[1.0691834]],[[1.30772675]],[[1.02625565]],[[0.9448085]],[[1.0136989]]
['MARCH7'],[[1.4956273]],[[1.85260782]],[[2.09523143]],[[2.00035735]],[[1.93883731]],[[1.47151134]],[[1.64843685]],[[1.21949288]],[[1.05522644]],[[1.37503712]],[[1.1206945]],[[0.9803727]],[[1.09411381]]
['TANK'],[[1.36483745]],[[1.79764796]],[[1.90700772]],[[1.86407802]],[[1.86439465]],[[1.40471689]],[[1.4961176]],[[1.18085169]],[[1.1967884]],[[1.47604631]],[[1.13675009]],[[1.03843098]],[[1.18280113]]
['SKIL'],[[1.51146796]],[[1.86914096]],[[2.23531451]],[[2.1628006]],[[1.90962451]],[[1.34227883]],[[1.4193437]],[[1.11396122]],[[0.9866321]],[[1.28669561]],[[1.00503077]],[[1.01133118]],[[0.98140372]]
['DNAJB5'],[[1.29224319]],[[2.43374402]],[[2.22261529]],[[2.37977528]],[[2.13801653]],[[0.80765975]],[[0.76818379]],[[0.57004062]],[[0.663132]],[[1.42380536]],[[0.9740944]],[[0.89141308]],[[1.1012481]]
['FAM8A1'],[[1.43893989]],[[1.86360136]],[[2.10384651]],[[1.94808155]],[[1.96188166]],[[1.45297781]],[[1.54427383]],[[1.24599952]],[[1.14009064]],[[1.47830616]],[[1.12089015]],[[1.22760122]],[[1.0882713]]
['CASP1'],[[1.15913229]],[[1.88987423]],[[1.93476076]],[[1.93261642]],[[1.84798831]],[[1.35723628]],[[1.53511459]],[[1.34624165]],[[1.13676806]],[[1.30301831]],[[1.00577254]],[[1.17513961]],[[1.05303994]]
['RAB1A'],[[1.50639978]],[[1.97441017]],[[2.14683665]],[[2.03615358]],[[2.20110743]],[[1.59601195]],[[1.53779026]],[[1.23309508]],[[1.15939656]],[[1.40527785]],[[1.12528389]],[[1.03531857]],[[1.13269175]]
['ACTR2'],[[1.3954273]],[[1.79230967]],[[1.86910975]],[[1.88146818]],[[1.99119758]],[[1.55313606]],[[1.53768789]],[[1.25117479]],[[1.18193794]],[[1.42658311]],[[1.12294435]],[[0.96736871]],[[1.14911624]]
['FBXO11'],[[1.36220129]],[[1.73068722]],[[1.95734677]],[[1.93848418]],[[1.8828331]],[[1.41647601]],[[1.50407691]],[[1.19727888]],[[1.02084099]],[[1.31735409]],[[1.07927253]],[[0.94354177]],[[1.0809818]]
['PARP9'],[[1.28612939]],[[2.01433827]],[[2.10678949]],[[2.06691536]],[[2.28876254]],[[1.67601028]],[[1.59020114]],[[1.75578598]],[[1.24645896]],[[1.51142867]],[[1.2512087]],[[1.76542953]],[[1.33810388]]
['KIAA1109'],[[1.62314736]],[[1.72313106]],[[1.79831409]],[[1.72764242]],[[1.67210458]],[[1.1145594]],[[1.30390304]],[[1.04773516]],[[0.86294465]],[[1.1473171]],[[1.00737713]],[[1.02182353]],[[1.00579858]]
['CCNG2'],[[1.52228435]],[[1.89900003]],[[2.12018676]],[[1.97649104]],[[1.90173479]],[[1.32994699]],[[1.40702848]],[[1.07583679]],[[1.1465329]],[[1.42099108]],[[1.09863248]],[[1.00507103]],[[1.05219943]]
['PPP3CA'],[[1.43682745]],[[1.61791961]],[[1.76808437]],[[1.69254774]],[[1.64047819]],[[1.35738989]],[[1.41057104]],[[1.07355784]],[[1.02385027]],[[1.1905604]],[[0.9952128]],[[0.89278719]],[[0.95405867]]
['ETV6'],[[1.31607848]],[[1.81863527]],[[1.87434706]],[[1.89793434]],[[1.85564741]],[[1.38629131]],[[1.33346664]],[[1.20907991]],[[1.14832831]],[[1.33417987]],[[1.06715043]],[[1.08915167]],[[1.06902881]]
['NUP58'],[[1.67849614]],[[1.85906522]],[[2.01759346]],[[1.96023267]],[[1.98924234]],[[1.34175143]],[[1.38456291]],[[1.05820684]],[[1.07325167]],[[1.4102142]],[[1.11319621]],[[1.0011861]],[[1.08720744]]
['MTMR6'],[[1.80166052]],[[1.98375659]],[[2.12679024]],[[2.1432204]],[[2.05161625]],[[1.57762609]],[[1.54735747]],[[1.19752485]],[[1.09125641]],[[1.44061059]],[[1.10946724]],[[0.96718908]],[[1.09064159]]
['SLC46A3'],[[1.06369598]],[[2.03343172]],[[2.30558457]],[[2.18365218]],[[2.19048792]],[[1.36242712]],[[1.55927065]],[[1.19634528]],[[1.02541757]],[[1.2257873]],[[1.07095021]],[[0.97684334]],[[1.09961864]]
['ABHD13'],[[1.42873525]],[[1.80128217]],[[2.39761659]],[[2.11658047]],[[2.01193652]],[[1.47017258]],[[1.46325938]],[[1.13596048]],[[0.99867709]],[[1.26870387]],[[1.05079405]],[[0.90912758]],[[1.02367493]]
['PELI2'],[[1.59515284]],[[1.89646103]],[[1.98037395]],[[1.91754442]],[[1.90382405]],[[1.46701135]],[[1.54814566]],[[1.23423703]],[[1.23594875]],[[1.47241863]],[[1.09347366]],[[0.9638752]],[[1.10465745]]
['BNIP2'],[[1.3262921]],[[1.85423325]],[[2.03240885]],[[2.02241535]],[[2.08775626]],[[1.64704116]],[[1.63277165]],[[1.27923442]],[[1.20996561]],[[1.43405057]],[[1.12441167]],[[0.9856645]],[[1.13911119]]
['NCOA2'],[[1.45488491]],[[1.70623799]],[[1.7358265]],[[1.71542032]],[[1.69154029]],[[1.28014906]],[[1.20628637]],[[1.07516965]],[[1.15769459]],[[1.35929686]],[[1.06403363]],[[0.99151838]],[[1.07414388]]
['NEIL1'],[[1.63731532]],[[2.12901523]],[[2.08422747]],[[2.05887206]],[[1.34001163]],[[0.78910196]],[[0.84985132]],[[0.75938035]],[[0.51957287]],[[0.56423784]],[[0.56001198]],[[0.97579299]],[[0.51711902]]
['USP3'],[[1.71404563]],[[1.69407113]],[[1.88865656]],[[1.84478686]],[[1.81426298]],[[1.31705753]],[[1.32454514]],[[1.1049309]],[[1.02683541]],[[1.34401657]],[[1.02541125]],[[0.97817445]],[[1.04592212]]
['IGSF6'],[[1.27463519]],[[1.88045472]],[[1.90527158]],[[1.89581398]],[[1.89246625]],[[1.64685069]],[[1.80066722]],[[1.39174152]],[[1.1875795]],[[1.45918451]],[[1.17162239]],[[1.06976996]],[[1.10097835]]
['NPEPPS'],[[1.37501578]],[[1.72964968]],[[1.76206723]],[[1.85330911]],[[1.71560191]],[[1.37133043]],[[1.52612497]],[[1.17541709]],[[1.12391446]],[[1.34865885]],[[1.03884006]],[[0.88232446]],[[1.03343998]]
['ARSG'],[[1.83395071]],[[1.7647647]],[[1.64188076]],[[1.5891555]],[[1.53633519]],[[1.15429522]],[[1.12485014]],[[0.98766688]],[[1.0001988]],[[1.20434351]],[[1.06569049]],[[0.96108096]],[[1.00385978]]
['CSNK1D'],[[1.64298304]],[[2.21703618]],[[2.10371362]],[[2.19144961]],[[2.05853861]],[[1.32939153]],[[1.16255039]],[[0.98454699]],[[1.05101886]],[[1.33408995]],[[1.03716459]],[[0.9649844]],[[1.04128569]]
['SECTM1'],[[1.1969713]],[[2.5069491]],[[2.32439276]],[[2.47184556]],[[2.74298178]],[[2.10130159]],[[1.70602837]],[[1.74002856]],[[1.66210877]],[[1.90013731]],[[1.46957279]],[[1.62214156]],[[1.54314841]]
['MOB3C'],[[1.10856442]],[[1.83787077]],[[1.81984692]],[[1.92193884]],[[1.72141521]],[[1.30350188]],[[1.03510619]],[[1.00714399]],[[1.00676366]],[[1.17511775]],[[1.02624202]],[[1.17426849]],[[1.03466038]]
['ABL2'],[[1.03000524]],[[1.60214108]],[[1.61712137]],[[1.71128998]],[[1.67169306]],[[1.02046921]],[[1.11726305]],[[1.02280278]],[[0.96914132]],[[1.15391792]],[[0.9659597]],[[0.90413585]],[[1.03395829]]
['INTS3'],[[1.20371075]],[[1.80617651]],[[1.79342743]],[[1.8715023]],[[1.60056025]],[[1.15822352]],[[1.27117718]],[[1.037253]],[[0.96181724]],[[1.12644952]],[[0.93526289]],[[0.97198551]],[[0.93842795]]
['DEGS1'],[[1.34422015]],[[1.83067546]],[[1.82105357]],[[1.90919549]],[[2.05056955]],[[1.45921668]],[[1.51958717]],[[1.21588615]],[[1.2346916]],[[1.3804929]],[[1.12898559]],[[1.05034599]],[[1.14291082]]
['CALM2'],[[1.74481266]],[[2.24576231]],[[2.33726186]],[[2.18433034]],[[2.23591827]],[[1.34229668]],[[1.43326797]],[[1.19800481]],[[1.09827334]],[[1.41752492]],[[1.1167803]],[[0.97047302]],[[1.13921648]]
['RAB5A'],[[1.361128]],[[1.92394366]],[[1.99232085]],[[1.96861877]],[[1.85011431]],[[1.47202718]],[[1.38128591]],[[1.29710459]],[[1.15396852]],[[1.43839114]],[[1.03089482]],[[1.12454499]],[[1.1595599]]
['GTF2H2'],[[1.27375722]],[[2.04477416]],[[2.40643221]],[[2.16539555]],[[2.24610045]],[[1.11858613]],[[1.51673771]],[[1.05125872]],[[1.00426032]],[[1.17260669]],[[1.37809991]],[[0.74718519]],[[1.23350894]]
['FEM1C'],[[1.38652118]],[[1.96170414]],[[2.32084294]],[[2.05946118]],[[2.04865804]],[[1.6574286]],[[1.74190147]],[[1.23619301]],[[0.98975882]],[[1.28171079]],[[1.12348958]],[[0.96455051]],[[1.16198217]]
['FBXO38'],[[1.59478341]],[[1.73163321]],[[1.79772863]],[[1.85570916]],[[1.64953304]],[[1.4033121]],[[1.43617629]],[[1.10882856]],[[1.07213032]],[[1.27388569]],[[1.00197924]],[[0.93342166]],[[0.99790905]]
['TBC1D7'],[[2.09515812]],[[1.676965]],[[1.66286218]],[[1.68332073]],[[1.664785]],[[0.95201366]],[[1.07340696]],[[1.00526112]],[[0.8814061]],[[1.11404302]],[[0.96069251]],[[1.08291913]],[[0.96249344]]
['GFOD1'],[[1.20641194]],[[2.13603414]],[[2.01684873]],[[1.75405494]],[[1.93504481]],[[0.64916997]],[[0.66947037]],[[0.78850149]],[[0.80150252]],[[0.95386406]],[[0.83463443]],[[1.10132273]],[[0.87042749]]
['TMEM140'],[[1.43421967]],[[1.88298535]],[[1.76960531]],[[1.80612988]],[[1.98124602]],[[1.08804362]],[[1.3390238]],[[1.39314858]],[[1.43649613]],[[1.60182684]],[[1.2084683]],[[1.34097025]],[[1.17991007]]
['BIN3'],[[1.56744602]],[[1.8911373]],[[1.73587259]],[[1.86181463]],[[1.69078362]],[[1.16809084]],[[1.1124532]],[[1.05351096]],[[1.06981175]],[[1.29825158]],[[1.03219275]],[[0.97125171]],[[0.99790351]]
['DOCK5'],[[1.75092274]],[[1.94886104]],[[1.9449436]],[[1.90857088]],[[1.94680681]],[[1.27907241]],[[1.33647342]],[[1.00051185]],[[1.09419241]],[[1.48308258]],[[1.11064333]],[[0.94509932]],[[1.0875424]]
['MFSD14B'],[[1.75666579]],[[1.85350252]],[[1.8550199]],[[1.95871101]],[[2.15797007]],[[1.61007252]],[[1.48800716]],[[1.1657062]],[[1.23651398]],[[1.47661641]],[[1.21755294]],[[1.00424785]],[[1.16986945]]
['ROM1'],[[1.06662117]],[[1.72927819]],[[1.9244464]],[[2.25532998]],[[1.69783876]],[[1.88846786]],[[0.90048884]],[[0.86326148]],[[1.05618481]],[[1.03890124]],[[0.79371523]],[[0.95595865]],[[0.82977787]]
['CABLES2'],[[2.02965967]],[[1.97833423]],[[1.79031767]],[[1.87188755]],[[1.61934912]],[[0.89087533]],[[0.78740506]],[[0.86583234]],[[0.85297571]],[[1.0818471]],[[0.97023012]],[[1.01771824]],[[0.99690638]]
['TWF1'],[[1.10861573]],[[1.50558977]],[[1.76038658]],[[1.65457083]],[[1.79113696]],[[1.27802303]],[[1.24909332]],[[1.0604259]],[[1.01691463]],[[1.23525203]],[[1.05293789]],[[0.98077164]],[[1.0360613]]
['FAM177A1'],[[1.62527144]],[[2.28068075]],[[2.26117714]],[[2.31970937]],[[1.90201687]],[[1.35553396]],[[1.50831822]],[[1.21139691]],[[0.98186171]],[[1.20456507]],[[1.02074231]],[[1.0074036]],[[0.91563709]]
['NEK7'],[[1.31648416]],[[1.86372699]],[[2.03414654]],[[2.01807235]],[[2.00047713]],[[1.30872289]],[[1.3475525]],[[1.11585469]],[[1.16655557]],[[1.49136533]],[[1.13383067]],[[0.99825918]],[[1.12124845]]
['CDC123'],[[1.25376937]],[[2.17824896]],[[2.21819836]],[[2.28587812]],[[2.10181905]],[[1.59328002]],[[1.45698018]],[[1.21075157]],[[1.07051595]],[[1.35801257]],[[1.05215462]],[[0.9123495]],[[1.08166642]]
['TMEM45B'],[[1.84148594]],[[1.7764014]],[[1.50049599]],[[1.91362481]],[[2.39197997]],[[1.39662172]],[[1.58247263]],[[1.02241666]],[[1.48003052]],[[2.20623225]],[[1.46053689]],[[0.86052644]],[[1.464845]]
['PARP8'],[[1.44845525]],[[1.66526706]],[[1.76682668]],[[1.68471402]],[[1.72768356]],[[1.21694727]],[[1.26957914]],[[1.04118719]],[[1.0146148]],[[1.28116475]],[[1.08022584]],[[0.9743167]],[[1.05376074]]
