N,Train_MSE,Train_r,Test_MSE,Test_r,Avg_Topological_Entropy,Random seed
100,0.0525551157976918,0.9451594482836516,0.0620237530624408,0.9352751371840384,0.0718218860503098,2
150,0.0464818962360057,0.9516582816972232,0.0593115889204621,0.9382646297367814,0.0733383069634304,2
200,0.0428735769591479,0.9554985412111056,0.0594257891356535,0.9381477219941982,0.0737586809797552,2
250,0.0393304555667318,0.959254452120903,0.0577094207968647,0.9400635765956392,0.0749405688742196,2
300,0.0370193745134239,0.9616964255798978,0.0592893394625506,0.9383978093026584,0.0753738046959022,2
2,0.1511110671154391,0.8333834236267831,0.1531674362274173,0.8280449644362737,0.0483037247932605,10
3,0.1447223551791553,0.8410963754129246,0.1470624518734536,0.8355457139565654,0.0520207813192932,10
4,0.1380993317665754,0.8490181442818494,0.1388704615126134,0.8454624338273676,0.0551520145659446,10
5,0.1406065657027471,0.8460273667696174,0.141720104907426,0.8420968294020882,0.0575716244503195,10
6,0.1349368482818195,0.8527741694584484,0.1358989196862549,0.8491496062608829,0.0587799671810196,10
7,0.1311220997459485,0.8572837597131966,0.1327905417359504,0.8528685823663809,0.0590272187756497,10
8,0.1270859199657995,0.8620292565504876,0.1300697719946745,0.856077158504606,0.0580261983960602,10
9,0.127691963490152,0.8613183876341874,0.1309065813514396,0.8551171963991591,0.0614272213788325,10
10,0.1226610731214613,0.8672022339377398,0.1269144172400033,0.8599431276555202,0.0589456046207147,10
20,0.1019256067849721,0.8910422424722231,0.1031768550977972,0.8877755990444469,0.064787096804106,10
30,0.0868435329010221,0.9079894554649302,0.0901500401443692,0.9027126437586092,0.065238501037995,10
40,0.0783445485737436,0.9174015681353204,0.0832235756354311,0.9105479199930032,0.0680393817358418,10
50,0.0717443577060501,0.924644794454762,0.076720526661813,0.9179134787408844,0.0694912141776376,10
60,0.0654617398288649,0.9314871873240572,0.0710338700689786,0.9241883228106936,0.0692000239375553,10
70,0.0615282087752493,0.9357457195852932,0.0687258169769245,0.9267610465617104,0.0693845611558272,10
80,0.0586693818562433,0.9388286319503452,0.0657603800993265,0.9300377202121394,0.0698378873739422,10
90,0.0552951944404524,0.9424543263375472,0.0622833240394632,0.9338886527143077,0.0710529176428321,10
100,0.055038691920857,0.9427293774411296,0.0638843780731263,0.9321291700861596,0.0708235318879839,10
150,0.046512273458478,0.9518271518396906,0.0576684936170507,0.9389977488825764,0.0731049953189184,10
200,0.0429290841067013,0.9556246039999788,0.0567993036845353,0.9399806772157088,0.0739945318074169,10
250,0.0398541062213428,0.9588714644545892,0.0583020389346694,0.9384127388532332,0.0750063736555492,10
300,0.0371332372312178,0.9617352816497996,0.0584864559637372,0.938264089557368,0.075212028469965,10
2,0.1525840222736937,0.8309709951759032,0.1501921572965612,0.8340961067644205,0.048742647780511,100
3,0.1462092343490059,0.8387149806294114,0.1438608910612916,0.8417456302915761,0.0524276162918662,100
4,0.1424127773328629,0.8432931198948599,0.1408149014253545,0.8454013171608957,0.0557612879542775,100
5,0.1423306500223368,0.8433918379441598,0.1395674055396946,0.8468968593152312,0.0559064110459066,100
6,0.1337516662802065,0.8536456875098581,0.1338819623050092,0.8536663751095822,0.0596797229686047,100
7,0.137002440357994,0.8497749304867597,0.1362665542344008,0.8508328783765948,0.0593786877021967,100
8,0.1298789049129537,0.85823397129951,0.1284012496515977,0.8601492334926579,0.0604457820699141,100
9,0.1244361667567397,0.8646416984810437,0.1221856281795991,0.867439003967249,0.062631265331252,100
10,0.1251298401382704,0.8638277220279577,0.1241137035904358,0.8651828246861404,0.0590834626797202,100
20,0.0981194599771316,0.894976816994147,0.0992925086710413,0.8937741668165146,0.0657304246385905,100
30,0.0854636288120151,0.9092048463031214,0.0878707043961519,0.9066440346087404,0.0659574956371652,100
40,0.0753770345336919,0.9203869626826696,0.0771791298728427,0.918504549947942,0.0672555641238241,100
50,0.0711698110062839,0.9250111824064928,0.0734115149360785,0.9226546132942268,0.0682728778789378,100
60,0.0652916041037288,0.9314335751453202,0.0696828366800883,0.9267812647437133,0.06881894710433,100
70,0.0609328436578171,0.936167406884704,0.0661750826430684,0.9305782917121476,0.0702224577397135,100
80,0.0584228921307155,0.9388825111383802,0.0641670060422777,0.9327694438034754,0.0708701517111227,100
90,0.0565394508878968,0.9409147510699004,0.0632575806556413,0.9337666332994456,0.0717446840056534,100
100,0.0533894764275178,0.944303811789299,0.0609095014551244,0.9363113272536396,0.0717027653017268,100
150,0.0471078452023702,0.9510261671525956,0.057538437145522,0.9400041496753296,0.0734288066068879,100
200,0.0426572838354371,0.9557603677847692,0.0560444763675731,0.9416937089858204,0.0743418810578896,100
250,0.039420782285894,0.9591884606925024,0.0571382750971608,0.9405850926853352,0.0745969717598286,100
300,0.0369390931683134,0.9618087822321468,0.0573290821149879,0.9403931143733136,0.075220854677707,100
2,0.1494402362220571,0.8339917379997621,0.1559258955544226,0.8304285794274635,0.047933984638276,80
3,0.1454733956133811,0.8388230880426655,0.1515276344074332,0.8356720591414123,0.0532387068364909,80
4,0.1399083628817,0.8455541130528283,0.1463192911635093,0.8418603639820498,0.0552219091867099,80
5,0.1384994567923541,0.8472497226767419,0.1433927321349847,0.8453204667567427,0.0575273873664551,80
6,0.1328280626367432,0.8540415359978265,0.1393793459598579,0.8500186718268159,0.0596872091997221,80
7,0.1275765838696039,0.8602822040890536,0.1351468700779913,0.8549535988281387,0.0624359524968028,80
8,0.1252583167855931,0.8630230382768216,0.1329997731471032,0.8574523789029711,0.060595439998241,80
9,0.1275618390004449,0.8602996901886467,0.1337127897911634,0.8566188126209837,0.0620984215316781,80
10,0.1170413496748478,0.8726678776514076,0.1226357377836215,0.8694143700335735,0.0623661038803329,80
20,0.1032557061378187,0.8886140555349167,0.108910896873073,0.8850069250559154,0.0666682665149133,80
30,0.0852639399680648,0.9090049129861408,0.0901947262259746,0.9057749051473196,0.0639514541526231,80
40,0.0774679864062437,0.917699721892652,0.0849258925086712,0.911559156173968,0.0680367255718745,80
50,0.0713925973080839,0.924418900208744,0.0805473532544223,0.9163165622187324,0.068440279817862,80
60,0.0656677974626907,0.930705948088302,0.074508121550955,0.9228578541708894,0.0678106837610142,80
70,0.0618348980399771,0.934891657937565,0.0717026818610238,0.925878199760237,0.0697653067978368,80
80,0.0565640016121068,0.9406173132438972,0.0668368742980875,0.9310956781627462,0.0698908283675316,80
90,0.0564151717709708,0.9407784746536968,0.0662820083286245,0.9316942241768342,0.0712401181311327,80
100,0.0535191788414511,0.9439090045066094,0.0653508901361719,0.9326850830077686,0.0715916725972206,80
150,0.0467668241989264,0.9511681908523262,0.061469144844377,0.9368553648313472,0.0734223967824889,80
200,0.0428033179933933,0.9554035090073472,0.0601249448819411,0.938301827624582,0.0745278115829948,80
250,0.03894466089349,0.959508828213882,0.0592923320682215,0.9392466736757208,0.0748727610116259,80
300,0.0364620511774453,0.9621408765576608,0.0604529574859462,0.9381266887617944,0.0755590955942352,80
2,0.1497242203701646,0.8340797896468384,0.1569143410992426,0.8274488381643463,0.0487649372635672,20
3,0.1449245494450868,0.839907708599344,0.1504309039757502,0.8352797756142355,0.0538220610673617,20
4,0.142676444862994,0.8426228498986977,0.1493124804957373,0.8366299874391521,0.0546588355015448,20
5,0.1379185897034556,0.8483415343243127,0.143678923586754,0.8433623710416607,0.058590693944031,20
6,0.1350468852880558,0.8517749773997614,0.142567791237175,0.8446847526042661,0.0558701929973174,20
7,0.1340898099921042,0.8529157575946873,0.1393536256217345,0.848505965635223,0.0605744974941699,20
8,0.1271168045594261,0.8611839296680617,0.1332681244776405,0.8556852522385577,0.0614910988756283,20
9,0.1206780958107036,0.8687487424548104,0.1268528931130922,0.863184149916287,0.0630277112856043,20
10,0.123494772857325,0.8654475965852231,0.1306522977658736,0.8587475515925719,0.0632017206640724,20
20,0.1011146992640036,0.8913397838425843,0.1072934328000527,0.8856658646852862,0.0648998218717835,20
30,0.0873244185171292,0.9069261176075724,0.0955776056226272,0.8988537930096842,0.0666251221052403,20
40,0.0751910791210075,0.9204214744388676,0.0843742371890311,0.9112905685241524,0.068448899276717,20
50,0.070081448837628,0.9260458416433368,0.079684546522414,0.9164582427186206,0.0683574346345419,20
60,0.0630294693265312,0.9337525954842938,0.072041923241322,0.9247890543205066,0.0701429379699884,20
70,0.0616013338133628,0.9353055972318316,0.0718852698882118,0.9249633389136144,0.070321212072801,20
80,0.0577873067402351,0.9394405208021452,0.0691434332613529,0.927939654784599,0.0705981987619283,20
90,0.0543673140914549,0.9431328402451254,0.0655640057979829,0.93180402934804,0.0700498818790083,20
100,0.0528817044499538,0.944732250728287,0.0650119917067325,0.9324129288164212,0.0719769715005374,20
150,0.0462443384575352,0.9518452262117724,0.0606056668424052,0.9371508281873452,0.0733521994755754,20
200,0.0421385632856561,0.9562187187865772,0.0603975750833819,0.9374018125192616,0.0740895139935424,20
250,0.0392925321451638,0.95923862394209,0.0605497311287312,0.9373026853962918,0.0750081280444414,20
300,0.0366377845247167,0.962047014229462,0.0608046494868851,0.9371154042953984,0.0755135353255964,20
2,0.1502482510376159,0.8336864768097373,0.1536899936011365,0.8303731017911629,0.048274747732911,60
3,0.1476598235214315,0.836829632379348,0.150255454021402,0.834534053773194,0.0479201049833982,60
4,0.1428230843336262,0.8426758085387491,0.1460005758015025,0.8396693555298176,0.055903953836557,60
5,0.1394465847023202,0.8467319636206996,0.1436028846915082,0.8425558044776937,0.0574476923703636,60
6,0.133175892214484,0.8542147812474025,0.1360619369936952,0.8515442582844673,0.0576088717315663,60
7,0.1314838577236395,0.8562227557003397,0.1344570702178074,0.8534518008690588,0.0593971568143836,60
8,0.129356784644464,0.8587402514990056,0.1339754414893136,0.8540154885134992,0.0614263399993513,60
9,0.1310288551492832,0.8567618791611675,0.1350799866668748,0.8527034746916837,0.0590139140496192,60
10,0.1313632080518809,0.8563657618060186,0.1355566391227823,0.8521408067784837,0.0623531670461707,60
20,0.1007781854638461,0.8918760845060567,0.1025920983477169,0.8903774199832678,0.0643644025820411,60
30,0.0870747501479519,0.907335583856556,0.0902360496591282,0.9042755029232032,0.0663481937541255,60
40,0.075045057461309,0.9206929052015508,0.0797353793930464,0.9159280610922624,0.0680739923321143,60
50,0.0702796817691028,0.9259309122254206,0.0752508754278652,0.920862554283406,0.0691354586760138,60
60,0.0657298258589663,0.9309045258648326,0.0713117609012693,0.925171543867376,0.070275364188308,60
70,0.0627002587527917,0.9342015701696194,0.0689470369848681,0.9277617422785588,0.0696825997036,60
80,0.0590777245631354,0.9381287240887966,0.064711518429532,0.9323478167313176,0.0709804946725086,60
90,0.0563058802198816,0.9411225890690332,0.0627577708590082,0.9344797763827616,0.0708618534759712,60
100,0.0536084956047251,0.9440269107103616,0.0612123340888765,0.9361511139038023,0.0713776497127426,60
150,0.0472873262817099,0.9507982752913084,0.0586625769173642,0.9389353832443028,0.0730853994448168,60
200,0.043114484814211,0.9552420061229544,0.0568013970875632,0.9409460607294038,0.0741064673777949,60
250,0.0397268206009666,0.9588344417482596,0.056584669670537,0.9413031705107144,0.0746593296266662,60
300,0.037152819210235055,0.9615550585379473,0.05785120195407061,0.9399869869088815,0.0753603665884379,60
